Time(s)	Relative Blade_disp(m)	Tower_disp(m)
82.883	0.345	0.174
83.483	0.374	0.18
84.084	0.38	0.198
84.685	0.339	0.213
85.285	0.408	0.201
85.886	0.38	0.195
86.486	0.372	0.192
87.087	0.414	0.195
87.688	0.386	0.213
88.288	0.397	0.224
88.889	0.413	0.219
89.489	0.406	0.209
90.09	0.378	0.201
90.691	0.45	0.196
91.291	0.413	0.221
91.892	0.457	0.246
92.492	0.476	0.262
93.093	0.389	0.26
93.694	0.428	0.213
94.294	0.409	0.171
94.895	0.399	0.168
95.495	0.423	0.204
96.096	0.414	0.253
96.697	0.421	0.269
97.297	0.391	0.238
97.898	0.38	0.178
98.498	0.394	0.138
99.099	0.404	0.16
99.7	0.424	0.229
100.3	0.438	0.289
100.901	0.445	0.294
101.502	0.434	0.242
102.102	0.42	0.178
102.703	0.361	0.148
103.303	0.423	0.163
103.904	0.399	0.225
104.505	0.394	0.274
105.105	0.381	0.258
105.706	0.413	0.192
106.306	0.369	0.142
106.907	0.378	0.143
107.508	0.369	0.193
108.108	0.376	0.243
108.709	0.385	0.25
109.309	0.36	0.21
109.91	0.356	0.151
110.511	0.318	0.123
111.111	0.326	0.138
111.712	0.346	0.183
112.312	0.314	0.222
112.913	0.342	0.21
113.514	0.366	0.17
114.114	0.334	0.146
114.715	0.346	0.152
115.315	0.367	0.184
115.916	0.37	0.223
116.517	0.357	0.233
117.117	0.375	0.201
117.718	0.374	0.164
118.318	0.349	0.154
118.919	0.368	0.172
119.52	0.356	0.206
120.12	0.356	0.222
120.721	0.389	0.206
121.321	0.348	0.183
121.922	0.36	0.161
122.523	0.4	0.166
123.123	0.328	0.203
123.724	0.41	0.22
124.324	0.342	0.222
124.925	0.355	0.19
125.526	0.336	0.152
126.126	0.295	0.134
126.727	0.408	0.143
127.327	0.353	0.206
127.928	0.401	0.256
128.529	0.414	0.259
129.129	0.386	0.221
129.73	0.436	0.169
130.33	0.401	0.167
130.931	0.369	0.203
131.532	0.443	0.235
132.132	0.4	0.258
132.733	0.357	0.235
133.333	0.424	0.174
133.934	0.359	0.148
134.535	0.394	0.165
135.135	0.417	0.219
135.736	0.372	0.267
136.336	0.454	0.255
136.937	0.4	0.218
137.538	0.344	0.173
138.138	0.4	0.14
138.739	0.356	0.165
139.339	0.384	0.215
139.94	0.381	0.248
140.541	0.37	0.235
141.141	0.399	0.186
141.742	0.353	0.153
142.342	0.39	0.154
142.943	0.398	0.199
143.544	0.36	0.249
144.144	0.408	0.248
144.745	0.365	0.21
145.345	0.368	0.157
145.946	0.344	0.135
146.547	0.308	0.153
147.147	0.379	0.185
147.748	0.343	0.223
148.348	0.337	0.221
148.949	0.357	0.179
149.55	0.293	0.14
150.15	0.278	0.116
150.751	0.351	0.123
151.351	0.322	0.18
151.952	0.331	0.228
152.553	0.367	0.226
153.153	0.369	0.191
153.754	0.337	0.156
154.354	0.333	0.141
154.955	0.351	0.157
155.556	0.317	0.194
156.156	0.352	0.209
156.757	0.363	0.199
157.357	0.369	0.18
157.958	0.374	0.173
158.559	0.362	0.186
159.159	0.356	0.203
159.76	0.348	0.203
160.36	0.344	0.183
160.961	0.362	0.161
161.562	0.381	0.164
162.162	0.349	0.195
162.763	0.378	0.218
163.363	0.358	0.218
163.964	0.345	0.19
164.565	0.373	0.155
165.165	0.327	0.153
165.766	0.376	0.172
166.366	0.356	0.21
166.967	0.299	0.223
167.568	0.354	0.181
168.168	0.295	0.136
168.769	0.285	0.112
169.369	0.383	0.127
169.97	0.372	0.203
170.571	0.373	0.272
171.171	0.409	0.27
171.772	0.37	0.213
172.372	0.353	0.14
172.973	0.322	0.106
173.574	0.355	0.133
174.174	0.325	0.204
174.775	0.317	0.244
175.375	0.376	0.215
175.976	0.323	0.162
176.577	0.299	0.117
177.177	0.33	0.111
177.778	0.322	0.158
178.378	0.392	0.218
178.979	0.363	0.26
179.58	0.414	0.241
180.18	0.395	0.196
180.781	0.367	0.159
181.381	0.4	0.156
181.982	0.35	0.197
182.583	0.365	0.227
183.183	0.392	0.225
183.784	0.353	0.199
184.384	0.388	0.165
184.985	0.32	0.159
185.586	0.354	0.167
186.186	0.343	0.188
186.787	0.318	0.201
187.387	0.359	0.184
187.988	0.358	0.169
188.589	0.302	0.167
189.189	0.375	0.164
189.79	0.346	0.185
190.39	0.314	0.201
190.991	0.394	0.19
191.592	0.35	0.186
192.192	0.387	0.185
192.793	0.375	0.198
193.393	0.339	0.208
193.994	0.381	0.194
194.595	0.367	0.182
195.195	0.393	0.182
195.796	0.374	0.201
196.396	0.362	0.214
196.997	0.373	0.206
197.598	0.324	0.185
198.198	0.363	0.155
198.799	0.349	0.153
199.399	0.4	0.182
200.0	0.388	0.233
200.601	0.36	0.255
201.201	0.416	0.22
201.802	0.374	0.176
202.402	0.332	0.151
203.003	0.341	0.148
203.604	0.36	0.174
204.204	0.321	0.209
204.805	0.331	0.209
205.405	0.347	0.174
206.006	0.354	0.146
206.607	0.323	0.151
207.207	0.364	0.177
207.808	0.374	0.214
208.408	0.385	0.234
209.009	0.348	0.22
209.61	0.355	0.173
210.21	0.358	0.138
210.811	0.365	0.149
211.411	0.356	0.197
212.012	0.353	0.235
212.613	0.399	0.229
213.213	0.358	0.199
213.814	0.361	0.161
214.414	0.367	0.148
215.015	0.342	0.173
215.616	0.379	0.206
216.216	0.377	0.229
216.817	0.388	0.223
217.417	0.375	0.196
218.018	0.384	0.17
218.619	0.399	0.173
219.219	0.365	0.205
219.82	0.342	0.225
220.42	0.373	0.205
221.021	0.402	0.176
221.622	0.365	0.175
222.222	0.4	0.192
222.823	0.416	0.224
223.423	0.401	0.248
224.024	0.435	0.238
224.625	0.428	0.217
225.225	0.364	0.198
225.826	0.41	0.178
226.426	0.4	0.188
227.027	0.349	0.216
227.628	0.437	0.221
228.228	0.347	0.222
228.829	0.299	0.189
229.429	0.387	0.134
230.03	0.311	0.132
230.631	0.346	0.163
231.231	0.425	0.213
231.832	0.371	0.262
232.432	0.413	0.255
233.033	0.425	0.209
233.634	0.412	0.174
234.234	0.393	0.176
234.835	0.38	0.206
235.435	0.348	0.227
236.036	0.401	0.211
236.637	0.368	0.188
237.237	0.375	0.172
237.838	0.399	0.18
238.438	0.346	0.21
239.039	0.414	0.221
239.64	0.426	0.223
240.24	0.408	0.224
240.841	0.396	0.216
241.441	0.361	0.198
242.042	0.348	0.172
242.643	0.407	0.159
243.243	0.344	0.188
243.844	0.315	0.211
244.444	0.419	0.199
245.045	0.353	0.196
245.646	0.381	0.187
246.246	0.468	0.193
246.847	0.337	0.233
247.447	0.376	0.229
248.048	0.396	0.194
248.649	0.278	0.164
249.249	0.364	0.128
249.85	0.335	0.141
250.45	0.378	0.191
251.051	0.4	0.245
251.652	0.372	0.262
252.252	0.425	0.222
252.853	0.371	0.175
253.453	0.347	0.147
254.054	0.394	0.155
254.655	0.334	0.204
255.255	0.401	0.232
255.856	0.358	0.232
256.456	0.352	0.192
257.057	0.465	0.151
257.658	0.336	0.18
258.258	0.358	0.212
258.859	0.454	0.225
259.459	0.368	0.239
260.06	0.438	0.219
260.661	0.389	0.201
261.261	0.346	0.186
261.862	0.425	0.173
262.462	0.306	0.193
263.063	0.344	0.191
263.664	0.384	0.178
264.264	0.316	0.18
264.865	0.407	0.177
265.465	0.34	0.199
266.066	0.307	0.202
266.667	0.418	0.175
267.267	0.313	0.176
267.868	0.389	0.175
268.468	0.401	0.196
269.069	0.381	0.229
269.67	0.449	0.237
270.27	0.424	0.239
270.871	0.356	0.222
271.471	0.39	0.177
272.072	0.345	0.153
272.673	0.338	0.156
273.273	0.397	0.182
273.874	0.35	0.225
274.474	0.352	0.232
275.075	0.43	0.199
275.676	0.331	0.18
276.276	0.338	0.159
276.877	0.381	0.156
277.477	0.3	0.185
278.078	0.382	0.197
278.679	0.382	0.206
279.279	0.322	0.207
279.88	0.359	0.177
280.48	0.385	0.157
281.081	0.376	0.174
281.682	0.384	0.214
282.282	0.346	0.239
282.883	0.367	0.213
283.483	0.416	0.169
284.084	0.373	0.166
284.685	0.39	0.192
285.285	0.458	0.232
285.886	0.433	0.273
286.486	0.428	0.272
287.087	0.434	0.228
287.688	0.339	0.177
288.288	0.359	0.133
288.889	0.392	0.139
289.489	0.362	0.201
290.09	0.389	0.256
290.691	0.377	0.26
291.291	0.355	0.205
291.892	0.395	0.137
292.492	0.361	0.129
293.093	0.377	0.178
293.694	0.394	0.244
294.294	0.388	0.274
294.895	0.47	0.244
295.495	0.425	0.207
296.096	0.364	0.184
296.697	0.409	0.171
297.297	0.312	0.189
297.898	0.345	0.19
298.498	0.378	0.182
299.099	0.357	0.186
299.7	0.371	0.191
300.3	0.395	0.2
300.901	0.36	0.211
301.502	0.358	0.203
302.102	0.4	0.182
302.703	0.378	0.182
303.303	0.383	0.198
303.904	0.404	0.215
304.505	0.372	0.225
305.105	0.395	0.21
305.706	0.406	0.191
306.306	0.382	0.19
306.907	0.379	0.198
307.508	0.438	0.21
308.108	0.323	0.23
308.709	0.364	0.202
309.309	0.401	0.163
309.91	0.295	0.158
310.511	0.357	0.159
311.111	0.293	0.178
311.712	0.293	0.178
312.312	0.368	0.16
312.913	0.285	0.161
313.514	0.315	0.157
314.114	0.366	0.162
314.715	0.337	0.189
315.315	0.358	0.208
315.916	0.341	0.205
316.517	0.336	0.178
317.117	0.369	0.151
317.718	0.283	0.155
318.318	0.367	0.162
318.919	0.394	0.193
319.52	0.315	0.229
320.12	0.373	0.215
320.721	0.307	0.174
321.321	0.33	0.127
321.922	0.305	0.117
322.523	0.334	0.15
323.123	0.319	0.203
323.724	0.337	0.224
324.324	0.364	0.201
324.925	0.316	0.164
325.526	0.345	0.132
326.126	0.335	0.142
326.727	0.309	0.182
327.327	0.36	0.207
327.928	0.352	0.212
328.529	0.301	0.188
329.129	0.339	0.141
329.73	0.293	0.123
330.33	0.331	0.137
330.931	0.343	0.181
331.532	0.336	0.223
332.132	0.335	0.221
332.733	0.409	0.181
333.333	0.365	0.165
333.934	0.387	0.176
334.535	0.444	0.213
335.135	0.393	0.261
335.736	0.423	0.262
336.336	0.412	0.222
336.937	0.397	0.176
337.538	0.413	0.161
338.138	0.387	0.193
338.739	0.45	0.238
339.339	0.465	0.278
339.94	0.389	0.28
340.541	0.455	0.22
341.141	0.384	0.168
341.742	0.325	0.146
342.342	0.409	0.154
342.943	0.363	0.209
343.544	0.405	0.249
344.144	0.471	0.257
344.745	0.379	0.246
345.345	0.43	0.198
345.946	0.373	0.169
346.547	0.355	0.165
347.147	0.446	0.187
347.748	0.325	0.237
348.348	0.441	0.239
348.949	0.393	0.224
349.55	0.306	0.19
350.15	0.379	0.136
350.751	0.374	0.135
351.351	0.371	0.19
351.952	0.429	0.25
352.553	0.421	0.283
353.153	0.398	0.258
353.754	0.44	0.192
354.354	0.341	0.154
354.955	0.372	0.145
355.556	0.411	0.181
356.156	0.319	0.24
356.757	0.397	0.241
357.357	0.378	0.206
357.958	0.291	0.158
358.559	0.427	0.119
359.159	0.325	0.162
359.76	0.381	0.221
360.36	0.408	0.258
360.961	0.352	0.249
361.562	0.436	0.189
362.162	0.351	0.154
362.763	0.335	0.15
363.363	0.402	0.172
363.964	0.338	0.221
364.565	0.422	0.237
365.165	0.411	0.233
365.766	0.362	0.208
366.366	0.434	0.174
366.967	0.336	0.178
367.568	0.365	0.188
368.168	0.347	0.197
368.769	0.322	0.191
369.369	0.376	0.169
369.97	0.26	0.164
370.571	0.314	0.143
371.171	0.324	0.138
371.772	0.278	0.159
372.372	0.363	0.175
372.973	0.292	0.195
373.574	0.36	0.184
374.174	0.369	0.173
374.775	0.32	0.178
375.375	0.367	0.177
375.976	0.352	0.185
376.577	0.411	0.197
377.177	0.421	0.222
377.778	0.371	0.241
378.378	0.423	0.222
378.979	0.393	0.198
379.58	0.4	0.183
380.18	0.433	0.194
380.781	0.393	0.23
381.381	0.423	0.247
381.982	0.418	0.238
382.583	0.431	0.212
383.183	0.435	0.197
383.784	0.454	0.211
384.384	0.433	0.246
384.985	0.427	0.262
385.586	0.475	0.247
386.186	0.391	0.226
386.787	0.42	0.19
387.387	0.426	0.18
387.988	0.341	0.204
388.589	0.393	0.21
389.189	0.415	0.211
389.79	0.363	0.212
390.39	0.453	0.2
390.991	0.399	0.214
391.592	0.354	0.223
392.192	0.439	0.205
392.793	0.356	0.2
393.393	0.367	0.187
393.994	0.421	0.18
394.595	0.39	0.205
395.195	0.428	0.232
395.796	0.444	0.249
396.396	0.438	0.249
396.997	0.402	0.228
397.598	0.437	0.195
398.198	0.46	0.192
398.799	0.421	0.23
399.399	0.449	0.262
400.0	0.455	0.268
400.601	0.384	0.241
401.201	0.411	0.182
401.802	0.431	0.153
402.402	0.381	0.186
403.003	0.415	0.236
403.604	0.393	0.264
404.204	0.35	0.236
404.805	0.39	0.164
405.405	0.371	0.126
406.006	0.323	0.148
406.607	0.423	0.197
407.207	0.384	0.26
407.808	0.346	0.266
408.408	0.469	0.204
409.009	0.381	0.168
409.61	0.358	0.164
410.21	0.409	0.185
410.811	0.416	0.23
411.411	0.385	0.26
412.012	0.428	0.241
412.613	0.398	0.201
413.213	0.394	0.17
413.814	0.387	0.172
414.414	0.385	0.201
415.015	0.41	0.231
415.616	0.398	0.243
416.216	0.373	0.221
416.817	0.417	0.179
417.417	0.389	0.169
418.018	0.365	0.19
418.619	0.456	0.217
419.219	0.462	0.258
419.82	0.46	0.282
420.42	0.523	0.271
421.021	0.449	0.255
421.622	0.435	0.223
422.222	0.485	0.199
422.823	0.45	0.22
423.423	0.496	0.26
424.024	0.471	0.294
424.625	0.449	0.284
425.225	0.401	0.226
425.826	0.391	0.155
426.426	0.394	0.131
427.027	0.327	0.17
427.628	0.396	0.217
428.228	0.414	0.251
428.829	0.366	0.248
429.429	0.402	0.197
430.03	0.402	0.158
430.631	0.358	0.164
431.231	0.368	0.194
431.832	0.368	0.222
432.432	0.364	0.222
433.033	0.374	0.194
433.634	0.386	0.167
434.234	0.369	0.169
434.835	0.383	0.196
435.435	0.401	0.226
436.036	0.426	0.241
436.637	0.405	0.236
437.237	0.395	0.209
437.838	0.451	0.184
438.438	0.418	0.202
439.039	0.417	0.236
439.64	0.461	0.256
440.24	0.408	0.257
440.841	0.414	0.221
441.441	0.406	0.179
442.042	0.408	0.169
442.643	0.386	0.199
443.243	0.393	0.231
443.844	0.475	0.245
444.444	0.377	0.251
445.045	0.432	0.216
445.646	0.474	0.189
446.246	0.427	0.212
446.847	0.414	0.247
447.447	0.418	0.252
448.048	0.472	0.229
448.649	0.449	0.218
449.249	0.434	0.223
449.85	0.476	0.234
450.45	0.465	0.255
451.051	0.473	0.266
451.652	0.456	0.257
452.252	0.454	0.231
452.853	0.436	0.21
453.453	0.467	0.209
454.054	0.465	0.238
454.655	0.46	0.272
455.255	0.481	0.278
455.856	0.453	0.256
456.456	0.453	0.218
457.057	0.41	0.195
457.658	0.372	0.19
458.258	0.409	0.192
458.859	0.405	0.212
459.459	0.378	0.229
460.06	0.395	0.22
460.661	0.351	0.195
461.261	0.359	0.162
461.862	0.403	0.154
462.462	0.414	0.197
463.063	0.376	0.254
463.664	0.42	0.263
464.264	0.375	0.227
464.865	0.387	0.166
465.465	0.438	0.141
466.066	0.379	0.191
466.667	0.369	0.25
467.267	0.426	0.26
467.868	0.371	0.229
468.468	0.374	0.169
469.069	0.386	0.135
469.67	0.356	0.16
470.27	0.42	0.213
470.871	0.407	0.268
471.471	0.395	0.272
472.072	0.382	0.216
472.673	0.369	0.144
473.273	0.392	0.12
473.874	0.391	0.172
474.474	0.401	0.254
475.075	0.454	0.297
475.676	0.447	0.281
476.276	0.394	0.218
476.877	0.42	0.15
477.477	0.322	0.138
478.078	0.38	0.162
478.679	0.428	0.219
479.279	0.399	0.275
479.88	0.438	0.274
480.48	0.4	0.227
481.081	0.41	0.166
481.682	0.393	0.148
482.282	0.362	0.182
482.883	0.426	0.228
483.483	0.394	0.263
484.084	0.447	0.25
484.685	0.409	0.216
485.285	0.407	0.184
485.886	0.442	0.179
486.486	0.453	0.221
487.087	0.434	0.275
487.688	0.444	0.286
488.288	0.42	0.245
488.889	0.363	0.18
489.489	0.36	0.128
490.09	0.35	0.131
490.691	0.331	0.181
491.291	0.363	0.224
491.892	0.358	0.234
492.492	0.347	0.2
493.093	0.389	0.152
493.694	0.351	0.147
494.294	0.336	0.176
494.895	0.392	0.209
495.495	0.377	0.234
496.096	0.366	0.225
496.697	0.381	0.186
497.297	0.318	0.156
497.898	0.333	0.139
498.498	0.345	0.153
499.099	0.352	0.192
499.7	0.34	0.222
500.3	0.342	0.212
500.901	0.349	0.171
501.502	0.324	0.138
502.102	0.338	0.138
502.703	0.324	0.172
503.303	0.334	0.205
503.904	0.349	0.21
504.505	0.372	0.189
505.105	0.396	0.174
505.706	0.348	0.184
506.306	0.385	0.198
506.907	0.387	0.211
507.508	0.424	0.219
508.108	0.372	0.223
508.709	0.403	0.204
509.309	0.391	0.189
509.91	0.315	0.183
510.511	0.455	0.172
511.111	0.354	0.207
511.712	0.356	0.227
512.312	0.431	0.213
512.913	0.33	0.201
513.514	0.335	0.168
514.114	0.356	0.142
514.715	0.337	0.154
515.315	0.378	0.19
515.916	0.383	0.231
516.517	0.345	0.241
517.117	0.335	0.196
517.718	0.35	0.134
518.318	0.291	0.112
518.919	0.378	0.136
519.52	0.342	0.21
520.12	0.321	0.254
520.721	0.421	0.225
521.321	0.366	0.183
521.922	0.325	0.149
522.523	0.377	0.139
523.123	0.305	0.175
523.724	0.359	0.203
524.324	0.366	0.214
524.925	0.337	0.202
525.526	0.338	0.168
526.126	0.329	0.141
526.727	0.325	0.143
527.327	0.346	0.17
527.928	0.374	0.208
528.529	0.364	0.232
529.129	0.384	0.219
529.73	0.349	0.186
530.33	0.34	0.151
530.931	0.37	0.142
531.532	0.367	0.178
532.132	0.381	0.227
532.733	0.364	0.248
533.333	0.394	0.219
533.934	0.352	0.173
534.535	0.327	0.139
535.135	0.335	0.136
535.736	0.354	0.169
536.336	0.375	0.216
536.937	0.401	0.245
537.538	0.367	0.238
538.138	0.371	0.191
538.739	0.348	0.145
539.339	0.335	0.135
539.94	0.364	0.163
540.541	0.347	0.213
541.141	0.369	0.234
541.742	0.374	0.216
542.342	0.344	0.177
542.943	0.339	0.141
543.544	0.308	0.137
544.144	0.328	0.157
544.745	0.356	0.19
545.345	0.37	0.218
545.946	0.358	0.222
546.547	0.344	0.193
547.147	0.348	0.153
547.748	0.33	0.138
548.348	0.366	0.159
548.949	0.357	0.206
549.55	0.322	0.233
550.15	0.383	0.206
550.751	0.316	0.166
551.351	0.299	0.128
551.952	0.401	0.122
552.553	0.382	0.19
553.153	0.343	0.265
553.754	0.368	0.264
554.354	0.331	0.194
554.955	0.35	0.107
555.556	0.358	0.089
556.156	0.361	0.161
556.757	0.42	0.261
557.357	0.416	0.319
557.958	0.391	0.282
558.559	0.418	0.177
559.159	0.369	0.106
559.76	0.377	0.118
560.36	0.428	0.205
560.961	0.365	0.302
561.562	0.401	0.301
562.162	0.407	0.213
562.763	0.38	0.124
563.363	0.372	0.103
563.964	0.382	0.168
564.565	0.389	0.26
565.165	0.426	0.303
565.766	0.35	0.264
566.366	0.403	0.158
566.967	0.363	0.096
567.568	0.331	0.12
568.168	0.398	0.198
568.769	0.355	0.278
569.369	0.378	0.276
569.97	0.359	0.199
570.571	0.299	0.11
571.171	0.336	0.068
571.772	0.342	0.124
572.372	0.357	0.23
572.973	0.394	0.297
573.574	0.388	0.277
574.174	0.327	0.186
574.775	0.298	0.084
575.375	0.283	0.048
575.976	0.351	0.109
576.577	0.308	0.232
577.177	0.333	0.292
577.778	0.386	0.245
578.378	0.29	0.15
578.979	0.321	0.063
579.58	0.302	0.069
580.18	0.254	0.153
580.781	0.354	0.226
581.381	0.332	0.253
581.982	0.326	0.208
582.583	0.332	0.131
583.183	0.261	0.089
583.784	0.285	0.097
584.384	0.278	0.15
584.985	0.319	0.201
585.586	0.349	0.219
586.186	0.3	0.2
586.787	0.337	0.146
587.387	0.291	0.116
587.988	0.315	0.123
588.589	0.352	0.169
589.189	0.29	0.224
589.79	0.309	0.216
590.39	0.323	0.157
590.991	0.283	0.106
591.592	0.279	0.096
592.192	0.28	0.132
592.793	0.337	0.184
593.393	0.292	0.223
593.994	0.341	0.202
594.595	0.367	0.159
595.195	0.31	0.141
595.796	0.31	0.146
596.396	0.305	0.165
596.997	0.334	0.181
597.598	0.27	0.185
598.198	0.311	0.156
598.799	0.276	0.129
599.399	0.267	0.116
600.0	0.344	0.129
