Time(s)	Relative Blade_disp(m)	Tower_disp(m)
231.832	0.636	0.392
232.432	0.642	0.406
233.033	0.717	0.359
233.634	0.731	0.321
234.234	0.661	0.335
234.835	0.616	0.359
235.435	0.564	0.348
236.036	0.626	0.292
236.637	0.592	0.262
237.237	0.608	0.279
237.838	0.621	0.334
238.438	0.587	0.378
239.039	0.66	0.364
239.64	0.712	0.331
240.24	0.702	0.334
240.841	0.625	0.364
241.441	0.592	0.364
242.042	0.566	0.312
242.643	0.656	0.252
243.243	0.552	0.264
243.844	0.465	0.299
244.444	0.617	0.296
245.045	0.596	0.308
245.646	0.613	0.325
246.246	0.748	0.345
246.847	0.606	0.39
247.447	0.572	0.373
248.048	0.608	0.292
248.649	0.474	0.226
249.249	0.5	0.191
249.85	0.512	0.217
250.45	0.611	0.296
251.051	0.593	0.389
251.652	0.622	0.411
252.252	0.688	0.355
252.853	0.617	0.295
253.453	0.582	0.261
254.054	0.597	0.27
254.655	0.549	0.315
255.255	0.615	0.34
255.856	0.541	0.338
256.456	0.587	0.292
257.057	0.731	0.264
257.658	0.595	0.327
258.258	0.563	0.379
258.859	0.702	0.361
259.459	0.671	0.34
260.06	0.694	0.333
260.661	0.62	0.346
261.261	0.61	0.343
261.862	0.647	0.32
262.462	0.519	0.303
263.063	0.517	0.262
263.664	0.547	0.229
264.264	0.524	0.245
264.865	0.596	0.293
265.465	0.531	0.351
266.066	0.501	0.342
266.667	0.606	0.267
267.267	0.533	0.228
267.868	0.594	0.244
268.468	0.591	0.315
269.069	0.675	0.389
269.67	0.705	0.421
270.27	0.742	0.409
270.871	0.616	0.366
271.471	0.595	0.288
272.072	0.57	0.23
272.673	0.522	0.233
273.273	0.592	0.279
273.874	0.559	0.347
274.474	0.542	0.364
275.075	0.665	0.315
275.676	0.572	0.284
276.276	0.505	0.266
276.877	0.569	0.252
277.477	0.487	0.269
278.078	0.553	0.282
278.679	0.583	0.298
279.279	0.528	0.316
279.88	0.509	0.3
280.48	0.635	0.261
281.081	0.619	0.278
281.682	0.596	0.339
282.282	0.537	0.372
282.883	0.58	0.326
283.483	0.671	0.262
284.084	0.637	0.274
284.685	0.629	0.342
285.285	0.752	0.403
285.886	0.774	0.449
286.486	0.728	0.449
287.087	0.734	0.39
287.688	0.593	0.316
288.288	0.568	0.242
288.889	0.626	0.222
289.489	0.599	0.292
290.09	0.58	0.381
290.691	0.592	0.401
291.291	0.587	0.334
291.892	0.629	0.246
292.492	0.616	0.233
293.093	0.599	0.3
293.694	0.612	0.381
294.294	0.636	0.406
294.895	0.779	0.372
295.495	0.736	0.359
296.096	0.639	0.366
296.697	0.646	0.348
297.297	0.525	0.312
297.898	0.522	0.248
298.498	0.544	0.209
299.099	0.581	0.242
299.7	0.546	0.325
300.3	0.634	0.378
300.901	0.602	0.381
301.502	0.567	0.323
302.102	0.633	0.245
302.703	0.615	0.241
303.303	0.59	0.31
303.904	0.639	0.38
304.505	0.616	0.4
305.105	0.644	0.354
305.706	0.667	0.29
306.306	0.624	0.278
306.907	0.593	0.31
307.508	0.694	0.35
308.108	0.526	0.386
308.709	0.557	0.333
309.309	0.608	0.242
309.91	0.49	0.211
310.511	0.476	0.227
311.111	0.401	0.259
311.712	0.426	0.251
312.312	0.485	0.22
312.913	0.44	0.211
313.514	0.414	0.218
314.114	0.514	0.232
314.715	0.525	0.274
315.315	0.508	0.316
315.916	0.492	0.312
316.517	0.519	0.26
317.117	0.53	0.217
317.718	0.415	0.222
318.318	0.523	0.235
318.919	0.576	0.279
319.52	0.502	0.336
320.12	0.504	0.33
320.721	0.466	0.259
321.321	0.487	0.178
321.922	0.407	0.159
322.523	0.483	0.2
323.123	0.426	0.281
323.724	0.476	0.315
324.324	0.527	0.287
324.925	0.477	0.242
325.526	0.498	0.208
326.126	0.493	0.219
326.727	0.444	0.263
327.327	0.505	0.285
327.928	0.514	0.285
328.529	0.446	0.265
329.129	0.464	0.22
329.73	0.439	0.194
330.33	0.479	0.204
330.931	0.484	0.252
331.532	0.5	0.303
332.132	0.48	0.312
332.733	0.634	0.275
333.333	0.61	0.281
333.934	0.632	0.324
334.535	0.722	0.376
335.135	0.692	0.421
335.736	0.691	0.414
336.336	0.691	0.357
336.937	0.702	0.304
337.538	0.686	0.309
338.138	0.672	0.358
338.739	0.761	0.404
339.339	0.804	0.445
339.94	0.693	0.453
340.541	0.758	0.389
341.141	0.685	0.323
341.742	0.568	0.287
342.342	0.63	0.269
342.943	0.621	0.302
343.544	0.657	0.356
344.144	0.755	0.403
344.745	0.696	0.434
345.345	0.73	0.405
345.946	0.634	0.346
346.547	0.652	0.282
347.147	0.681	0.273
347.748	0.568	0.33
348.348	0.685	0.369
348.949	0.642	0.39
349.55	0.554	0.357
350.15	0.563	0.265
350.751	0.65	0.205
351.351	0.614	0.261
351.952	0.654	0.374
352.553	0.713	0.457
353.153	0.69	0.459
353.754	0.748	0.378
354.354	0.618	0.301
354.955	0.618	0.252
355.556	0.643	0.265
356.156	0.53	0.335
356.757	0.588	0.361
357.357	0.6	0.334
357.958	0.507	0.28
358.559	0.642	0.229
359.159	0.562	0.263
359.76	0.608	0.333
360.36	0.602	0.385
360.961	0.619	0.373
361.562	0.692	0.32
362.162	0.598	0.295
362.763	0.572	0.287
363.363	0.601	0.292
363.964	0.584	0.312
364.565	0.65	0.33
365.165	0.664	0.354
365.766	0.631	0.367
366.366	0.698	0.352
366.967	0.591	0.339
367.568	0.597	0.306
368.168	0.501	0.271
368.769	0.522	0.234
369.369	0.534	0.233
369.97	0.384	0.266
370.571	0.462	0.253
371.171	0.451	0.222
371.772	0.447	0.205
372.372	0.488	0.217
372.973	0.433	0.256
373.574	0.546	0.278
374.174	0.557	0.299
374.775	0.546	0.312
375.375	0.559	0.302
375.976	0.57	0.279
376.577	0.694	0.281
377.177	0.681	0.349
377.778	0.651	0.422
378.378	0.703	0.421
378.979	0.705	0.369
379.58	0.728	0.32
380.18	0.728	0.324
380.781	0.705	0.379
381.381	0.718	0.426
381.982	0.734	0.425
382.583	0.799	0.389
383.183	0.783	0.373
383.784	0.84	0.396
384.384	0.788	0.45
384.985	0.778	0.468
385.586	0.848	0.438
386.186	0.753	0.405
386.787	0.742	0.362
387.387	0.755	0.346
387.988	0.637	0.365
388.589	0.632	0.358
389.189	0.721	0.332
389.79	0.658	0.336
390.39	0.757	0.357
390.991	0.725	0.405
391.592	0.646	0.426
392.192	0.728	0.376
392.793	0.665	0.324
393.393	0.633	0.296
393.994	0.679	0.301
394.595	0.73	0.358
395.195	0.741	0.433
395.796	0.794	0.466
396.396	0.842	0.452
396.997	0.723	0.417
397.598	0.807	0.359
398.198	0.849	0.356
398.799	0.793	0.43
399.399	0.806	0.492
400.0	0.835	0.49
400.601	0.738	0.432
401.201	0.724	0.335
401.802	0.783	0.283
402.402	0.707	0.34
403.003	0.695	0.428
403.604	0.69	0.455
404.204	0.62	0.39
404.805	0.658	0.27
405.405	0.652	0.217
406.006	0.556	0.272
406.607	0.678	0.355
407.207	0.678	0.43
407.808	0.607	0.428
408.408	0.776	0.338
409.009	0.742	0.298
409.61	0.628	0.338
410.21	0.679	0.377
410.811	0.778	0.397
411.411	0.678	0.414
412.012	0.734	0.386
412.613	0.722	0.351
413.213	0.723	0.343
413.814	0.67	0.363
414.414	0.709	0.376
415.015	0.71	0.38
415.616	0.707	0.375
416.216	0.649	0.36
416.817	0.731	0.335
417.417	0.713	0.348
418.018	0.67	0.382
418.619	0.798	0.394
419.219	0.883	0.424
419.82	0.869	0.48
420.42	0.97	0.519
421.021	0.91	0.537
421.622	0.866	0.5
422.222	0.917	0.426
422.823	0.922	0.398
423.423	0.923	0.448
424.024	0.884	0.526
424.625	0.868	0.545
425.225	0.747	0.472
425.826	0.755	0.331
426.426	0.713	0.246
427.027	0.575	0.272
427.628	0.639	0.333
428.228	0.702	0.393
428.829	0.665	0.42
429.429	0.677	0.382
430.03	0.749	0.325
430.631	0.656	0.318
431.231	0.612	0.337
431.832	0.621	0.342
432.432	0.62	0.331
433.033	0.621	0.313
433.634	0.677	0.307
434.234	0.652	0.337
434.835	0.664	0.374
435.435	0.713	0.388
436.036	0.759	0.386
436.637	0.73	0.389
437.237	0.705	0.385
437.838	0.826	0.376
438.438	0.794	0.41
439.039	0.788	0.448
439.64	0.82	0.454
440.24	0.792	0.434
440.841	0.746	0.393
441.441	0.74	0.35
442.042	0.772	0.343
442.643	0.688	0.386
443.243	0.715	0.409
443.844	0.845	0.406
444.444	0.725	0.422
445.045	0.779	0.408
445.646	0.876	0.394
446.246	0.873	0.436
446.847	0.753	0.49
447.447	0.772	0.459
448.048	0.904	0.383
448.649	0.857	0.38
449.249	0.832	0.442
449.85	0.884	0.499
450.45	0.932	0.522
451.051	0.927	0.509
451.652	0.884	0.47
452.252	0.883	0.424
452.853	0.833	0.41
453.453	0.898	0.426
454.054	0.893	0.477
454.655	0.897	0.519
455.255	0.909	0.515
455.856	0.89	0.47
456.456	0.865	0.419
457.057	0.773	0.396
457.658	0.69	0.379
458.258	0.713	0.35
458.859	0.736	0.341
459.459	0.657	0.365
460.06	0.663	0.375
460.661	0.616	0.354
461.261	0.622	0.307
461.862	0.695	0.279
462.462	0.738	0.328
463.063	0.65	0.421
463.664	0.701	0.448
464.264	0.675	0.395
464.865	0.691	0.307
465.465	0.77	0.273
466.066	0.693	0.35
466.667	0.616	0.437
467.267	0.707	0.428
467.868	0.675	0.356
468.468	0.637	0.282
469.069	0.649	0.259
469.67	0.632	0.308
470.27	0.701	0.381
470.871	0.702	0.436
471.471	0.696	0.428
472.072	0.633	0.358
472.673	0.659	0.267
473.273	0.676	0.247
473.874	0.682	0.324
474.474	0.679	0.429
475.075	0.783	0.472
475.676	0.8	0.45
476.276	0.728	0.393
476.877	0.73	0.33
477.477	0.589	0.304
478.078	0.638	0.291
478.679	0.704	0.317
479.279	0.707	0.387
479.88	0.717	0.442
480.48	0.706	0.432
481.081	0.759	0.368
481.682	0.69	0.324
482.282	0.65	0.317
482.883	0.693	0.336
483.483	0.671	0.375
484.084	0.765	0.399
484.685	0.708	0.413
485.285	0.753	0.396
485.886	0.781	0.375
486.486	0.836	0.387
487.087	0.768	0.437
487.688	0.757	0.457
488.288	0.735	0.418
488.889	0.637	0.346
489.489	0.6	0.268
490.09	0.571	0.233
490.691	0.518	0.256
491.291	0.534	0.293
491.892	0.539	0.317
492.492	0.546	0.309
493.093	0.612	0.282
493.694	0.588	0.284
494.294	0.532	0.305
494.895	0.596	0.308
495.495	0.605	0.312
496.096	0.574	0.316
496.697	0.574	0.306
497.297	0.518	0.289
497.898	0.503	0.256
498.498	0.514	0.229
499.099	0.546	0.242
499.7	0.476	0.288
500.3	0.494	0.302
500.901	0.531	0.276
501.502	0.492	0.246
502.102	0.513	0.233
502.703	0.472	0.249
503.303	0.484	0.267
503.904	0.498	0.27
504.505	0.568	0.266
505.105	0.622	0.289
505.706	0.56	0.338
506.306	0.601	0.351
506.907	0.629	0.326
507.508	0.688	0.307
508.108	0.593	0.327
508.709	0.637	0.336
509.309	0.623	0.339
509.91	0.527	0.323
510.511	0.698	0.278
511.111	0.588	0.295
511.712	0.556	0.327
512.312	0.615	0.329
512.913	0.573	0.321
513.514	0.487	0.289
514.114	0.518	0.23
514.715	0.548	0.209
515.315	0.537	0.258
515.916	0.576	0.33
516.517	0.521	0.369
517.117	0.49	0.321
517.718	0.528	0.216
518.318	0.438	0.159
518.919	0.536	0.179
519.52	0.486	0.284
520.12	0.468	0.362
520.721	0.597	0.337
521.321	0.606	0.283
521.922	0.491	0.253
522.523	0.538	0.236
523.123	0.474	0.252
523.724	0.5	0.27
524.324	0.515	0.277
524.925	0.516	0.277
525.526	0.467	0.267
526.126	0.486	0.24
526.727	0.483	0.223
527.327	0.488	0.234
527.928	0.551	0.269
528.529	0.536	0.317
529.129	0.573	0.333
529.73	0.53	0.313
530.33	0.528	0.263
530.931	0.549	0.224
531.532	0.571	0.242
532.132	0.555	0.31
532.733	0.539	0.358
533.333	0.6	0.341
533.934	0.553	0.291
534.535	0.491	0.24
535.135	0.486	0.208
535.736	0.518	0.219
536.336	0.55	0.276
536.937	0.59	0.344
537.538	0.563	0.375
538.138	0.57	0.334
538.739	0.539	0.257
539.339	0.511	0.206
539.94	0.526	0.213
540.541	0.494	0.273
541.141	0.534	0.322
541.742	0.54	0.327
542.342	0.537	0.291
542.943	0.49	0.242
543.544	0.445	0.207
544.144	0.455	0.197
544.745	0.491	0.225
545.345	0.534	0.282
545.946	0.516	0.333
546.547	0.504	0.325
547.147	0.527	0.262
547.748	0.488	0.207
548.348	0.537	0.204
548.949	0.503	0.266
549.55	0.452	0.322
550.15	0.542	0.307
550.751	0.473	0.261
551.351	0.434	0.204
551.952	0.574	0.177
552.553	0.603	0.257
553.153	0.494	0.383
553.754	0.501	0.4
554.354	0.515	0.29
554.955	0.533	0.161
555.556	0.532	0.138
556.156	0.553	0.246
556.757	0.619	0.395
557.357	0.65	0.476
557.958	0.631	0.428
558.559	0.672	0.294
559.159	0.618	0.206
559.76	0.606	0.229
560.36	0.654	0.335
560.961	0.577	0.441
561.562	0.6	0.422
562.162	0.63	0.301
562.763	0.645	0.206
563.363	0.578	0.227
563.964	0.593	0.321
564.565	0.607	0.402
565.165	0.646	0.409
565.766	0.535	0.34
566.366	0.614	0.227
566.967	0.56	0.192
567.568	0.527	0.251
568.168	0.565	0.333
568.769	0.538	0.375
569.369	0.546	0.333
569.97	0.49	0.242
570.571	0.449	0.166
571.171	0.453	0.154
571.772	0.5	0.221
572.372	0.516	0.323
572.973	0.539	0.376
573.574	0.57	0.342
574.174	0.46	0.259
574.775	0.405	0.166
575.375	0.383	0.114
575.976	0.478	0.15
576.577	0.39	0.267
577.177	0.411	0.331
577.778	0.499	0.292
578.378	0.42	0.215
578.979	0.421	0.145
579.58	0.397	0.142
580.18	0.329	0.194
580.781	0.401	0.231
581.381	0.426	0.244
581.982	0.421	0.237
582.583	0.41	0.216
583.183	0.362	0.192
583.784	0.346	0.168
584.384	0.322	0.156
584.985	0.395	0.159
585.586	0.405	0.201
586.186	0.382	0.252
586.787	0.432	0.258
587.387	0.39	0.23
587.988	0.435	0.184
588.589	0.441	0.175
589.189	0.361	0.215
589.79	0.343	0.233
590.39	0.394	0.204
590.991	0.38	0.173
591.592	0.328	0.165
592.192	0.338	0.166
592.793	0.423	0.182
593.393	0.334	0.223
593.994	0.428	0.231
594.595	0.484	0.229
595.195	0.447	0.246
595.796	0.391	0.25
596.396	0.392	0.215
596.997	0.435	0.174
597.598	0.294	0.171
598.198	0.372	0.168
598.799	0.318	0.18
599.399	0.335	0.183
600.0	0.429	0.181
