Time(s)	Relative Blade_disp(m)	Tower_disp(m)
124.324	0.338	0.291
124.925	0.371	0.196
125.526	0.306	0.093
126.126	0.205	0.047
126.727	0.517	0.079
127.327	0.376	0.259
127.928	0.521	0.4
128.529	0.537	0.412
129.129	0.504	0.301
129.73	0.631	0.164
130.33	0.54	0.171
130.931	0.438	0.277
131.532	0.638	0.355
132.132	0.541	0.401
132.733	0.373	0.332
133.333	0.581	0.159
133.934	0.416	0.096
134.535	0.495	0.161
135.135	0.571	0.317
135.736	0.449	0.442
136.336	0.67	0.394
136.937	0.532	0.285
137.538	0.355	0.168
138.138	0.491	0.085
138.739	0.411	0.149
139.339	0.455	0.283
139.94	0.434	0.369
140.541	0.438	0.324
141.141	0.489	0.193
141.742	0.38	0.111
142.342	0.494	0.124
142.943	0.495	0.252
143.544	0.405	0.382
144.144	0.522	0.366
144.745	0.401	0.251
145.345	0.428	0.108
145.946	0.323	0.062
146.547	0.243	0.116
147.147	0.434	0.195
147.748	0.326	0.287
148.348	0.316	0.276
148.949	0.361	0.165
149.55	0.194	0.067
150.15	0.151	0.008
150.751	0.347	0.026
151.351	0.276	0.173
151.952	0.291	0.297
152.553	0.39	0.289
153.153	0.414	0.201
153.754	0.316	0.122
154.354	0.303	0.085
154.955	0.358	0.12
155.556	0.253	0.208
156.156	0.35	0.237
156.757	0.386	0.211
157.357	0.412	0.177
157.958	0.43	0.177
158.559	0.395	0.22
159.159	0.374	0.252
159.76	0.343	0.229
160.36	0.33	0.159
160.961	0.383	0.103
161.562	0.447	0.135
162.162	0.354	0.246
162.763	0.44	0.309
163.363	0.379	0.291
163.964	0.34	0.187
164.565	0.41	0.081
165.165	0.286	0.088
165.766	0.429	0.166
166.366	0.367	0.287
166.967	0.214	0.314
167.568	0.357	0.172
168.168	0.194	0.027
168.769	0.162	-0.038
169.369	0.433	0.023
169.97	0.43	0.257
170.571	0.426	0.46
171.171	0.521	0.447
171.772	0.43	0.264
172.372	0.356	0.048
172.973	0.266	-0.044
173.574	0.371	0.044
174.174	0.27	0.256
174.775	0.263	0.366
175.375	0.425	0.273
175.976	0.284	0.117
176.577	0.199	-0.006
177.177	0.285	-0.019
177.778	0.282	0.115
178.378	0.461	0.288
178.979	0.398	0.401
179.58	0.557	0.35
180.18	0.493	0.232
180.781	0.434	0.136
181.381	0.504	0.13
181.982	0.362	0.236
182.583	0.401	0.306
183.183	0.467	0.288
183.784	0.373	0.219
184.384	0.467	0.14
184.985	0.266	0.139
185.586	0.378	0.156
186.186	0.325	0.202
186.787	0.262	0.218
187.387	0.372	0.166
187.988	0.368	0.136
188.589	0.221	0.148
189.189	0.419	0.151
189.79	0.349	0.201
190.39	0.253	0.229
190.991	0.465	0.186
191.592	0.367	0.177
192.192	0.468	0.196
192.793	0.424	0.254
193.393	0.345	0.281
193.994	0.439	0.225
194.595	0.412	0.167
195.195	0.495	0.162
195.796	0.413	0.236
196.396	0.405	0.292
196.997	0.426	0.277
197.598	0.28	0.203
198.198	0.397	0.093
198.799	0.345	0.078
199.399	0.513	0.171
200.0	0.466	0.342
200.601	0.393	0.42
201.201	0.562	0.315
201.802	0.445	0.173
202.402	0.302	0.084
203.003	0.316	0.071
203.604	0.386	0.147
204.204	0.26	0.264
204.805	0.299	0.271
205.405	0.352	0.171
206.006	0.366	0.08
206.607	0.276	0.085
207.207	0.391	0.157
207.808	0.421	0.269
208.408	0.471	0.34
209.009	0.343	0.309
209.61	0.379	0.169
210.21	0.385	0.055
210.811	0.402	0.079
211.411	0.369	0.218
212.012	0.361	0.335
212.613	0.504	0.324
213.213	0.39	0.243
213.814	0.396	0.132
214.414	0.405	0.091
215.015	0.342	0.154
215.616	0.432	0.247
216.216	0.437	0.317
216.817	0.486	0.307
217.417	0.43	0.239
218.018	0.483	0.165
218.619	0.515	0.169
219.219	0.408	0.257
219.82	0.331	0.307
220.42	0.424	0.242
221.021	0.523	0.16
221.622	0.417	0.172
222.222	0.516	0.235
222.823	0.578	0.329
223.423	0.536	0.391
224.024	0.627	0.356
224.625	0.633	0.291
225.225	0.41	0.247
225.826	0.548	0.192
226.426	0.535	0.215
227.027	0.356	0.29
227.628	0.624	0.295
228.228	0.358	0.298
228.829	0.205	0.207
229.429	0.465	0.049
230.03	0.255	0.042
230.631	0.339	0.132
231.231	0.575	0.273
231.832	0.44	0.415
232.432	0.548	0.403
233.033	0.608	0.279
233.634	0.594	0.187
234.234	0.498	0.202
234.835	0.464	0.276
235.435	0.356	0.312
236.036	0.508	0.244
236.637	0.418	0.182
237.237	0.441	0.162
237.838	0.511	0.21
238.438	0.368	0.301
239.039	0.554	0.311
239.64	0.609	0.293
240.24	0.564	0.296
240.841	0.487	0.297
241.441	0.411	0.261
242.042	0.365	0.183
242.643	0.529	0.123
243.243	0.352	0.185
243.844	0.24	0.248
244.444	0.555	0.223
245.045	0.387	0.233
245.646	0.456	0.228
246.246	0.738	0.245
246.847	0.347	0.352
247.447	0.417	0.326
248.048	0.502	0.203
248.649	0.147	0.112
249.249	0.378	0.024
249.85	0.326	0.076
250.45	0.449	0.23
251.051	0.498	0.382
251.652	0.448	0.416
252.252	0.585	0.292
252.853	0.431	0.165
253.453	0.367	0.097
254.054	0.481	0.127
254.655	0.325	0.258
255.255	0.508	0.326
255.856	0.371	0.318
256.456	0.382	0.203
257.057	0.709	0.103
257.658	0.346	0.207
258.258	0.384	0.307
258.859	0.67	0.321
259.459	0.457	0.335
260.06	0.619	0.283
260.661	0.481	0.25
261.261	0.377	0.222
261.862	0.569	0.188
262.462	0.248	0.224
263.063	0.336	0.195
263.664	0.437	0.148
264.264	0.274	0.159
264.865	0.514	0.181
265.465	0.334	0.26
266.066	0.248	0.264
266.667	0.538	0.166
267.267	0.267	0.143
267.868	0.47	0.143
268.468	0.494	0.227
269.069	0.5	0.342
269.67	0.651	0.385
270.27	0.628	0.382
270.871	0.394	0.315
271.471	0.459	0.164
272.072	0.366	0.074
272.673	0.304	0.094
273.273	0.492	0.187
273.874	0.376	0.329
274.474	0.356	0.351
275.075	0.606	0.239
275.676	0.32	0.167
276.276	0.303	0.108
276.877	0.45	0.103
277.477	0.217	0.195
278.078	0.438	0.238
278.679	0.462	0.261
279.279	0.282	0.255
279.88	0.367	0.167
280.48	0.479	0.103
281.081	0.441	0.165
281.682	0.462	0.293
282.282	0.35	0.365
282.883	0.413	0.278
283.483	0.564	0.14
284.084	0.452	0.132
284.685	0.48	0.227
285.285	0.709	0.355
285.886	0.663	0.481
286.486	0.614	0.483
287.087	0.645	0.342
287.688	0.34	0.178
288.288	0.377	0.032
288.889	0.495	0.041
289.489	0.398	0.236
290.09	0.468	0.414
290.691	0.452	0.433
291.291	0.382	0.266
291.892	0.497	0.052
292.492	0.409	0.02
293.093	0.437	0.172
293.694	0.487	0.376
294.294	0.493	0.466
294.895	0.749	0.381
295.495	0.625	0.283
296.096	0.422	0.221
296.697	0.534	0.175
297.297	0.255	0.201
297.898	0.334	0.185
298.498	0.428	0.161
299.099	0.396	0.19
299.7	0.413	0.234
300.3	0.508	0.267
300.901	0.404	0.287
301.502	0.374	0.24
302.102	0.514	0.161
302.703	0.449	0.169
303.303	0.454	0.241
303.904	0.535	0.311
304.505	0.437	0.339
305.105	0.5	0.278
305.706	0.541	0.199
306.306	0.463	0.193
306.907	0.44	0.234
307.508	0.643	0.286
308.108	0.278	0.352
308.709	0.398	0.258
309.309	0.51	0.117
309.91	0.196	0.089
310.511	0.36	0.101
311.111	0.191	0.173
311.712	0.195	0.189
312.312	0.397	0.137
312.913	0.18	0.123
313.514	0.245	0.096
314.114	0.386	0.105
314.715	0.323	0.191
315.315	0.368	0.264
315.916	0.325	0.267
316.517	0.327	0.183
317.117	0.396	0.092
317.718	0.163	0.09
318.318	0.394	0.109
318.919	0.471	0.209
319.52	0.271	0.326
320.12	0.404	0.294
320.721	0.238	0.166
321.321	0.297	0.015
321.922	0.208	-0.019
322.523	0.307	0.077
323.123	0.256	0.24
323.724	0.312	0.311
324.324	0.395	0.247
324.925	0.258	0.131
325.526	0.332	0.032
326.126	0.307	0.055
326.727	0.232	0.173
327.327	0.373	0.255
327.928	0.359	0.274
328.529	0.219	0.205
329.129	0.315	0.067
329.73	0.193	0.007
330.33	0.293	0.047
330.931	0.326	0.176
331.532	0.317	0.3
332.132	0.307	0.298
332.733	0.533	0.184
333.333	0.423	0.139
333.934	0.479	0.179
334.535	0.656	0.291
335.135	0.523	0.431
335.736	0.582	0.438
336.336	0.569	0.316
336.937	0.539	0.176
337.538	0.557	0.139
338.138	0.499	0.234
338.739	0.69	0.366
339.339	0.745	0.489
339.94	0.507	0.501
340.541	0.698	0.323
341.141	0.492	0.161
341.742	0.293	0.086
342.342	0.528	0.098
342.943	0.417	0.251
343.544	0.529	0.383
344.144	0.744	0.425
344.745	0.496	0.41
345.345	0.615	0.275
345.946	0.445	0.168
346.547	0.401	0.129
347.147	0.633	0.182
347.748	0.303	0.335
348.348	0.639	0.364
348.949	0.495	0.34
349.55	0.258	0.235
350.15	0.429	0.059
350.751	0.451	0.027
351.351	0.432	0.185
351.952	0.586	0.384
352.553	0.609	0.505
353.153	0.526	0.45
353.754	0.656	0.252
354.354	0.357	0.117
354.955	0.424	0.066
355.556	0.542	0.156
356.156	0.269	0.341
356.757	0.485	0.369
357.357	0.457	0.276
357.958	0.196	0.134
358.559	0.577	0.006
359.159	0.301	0.111
359.76	0.449	0.284
360.36	0.513	0.405
360.961	0.397	0.391
361.562	0.619	0.229
362.162	0.377	0.126
362.763	0.339	0.097
363.363	0.488	0.151
363.964	0.347	0.28
364.565	0.566	0.34
365.165	0.549	0.346
365.766	0.431	0.289
366.366	0.611	0.194
366.967	0.336	0.188
367.568	0.41	0.193
368.168	0.326	0.205
368.769	0.288	0.189
369.369	0.419	0.147
369.97	0.101	0.149
370.571	0.267	0.09
371.171	0.272	0.066
371.772	0.155	0.105
372.372	0.383	0.142
372.973	0.189	0.205
373.574	0.383	0.193
374.174	0.41	0.176
374.775	0.288	0.188
375.375	0.399	0.177
375.976	0.369	0.184
376.577	0.561	0.212
377.177	0.576	0.305
377.778	0.453	0.384
378.378	0.59	0.34
378.979	0.519	0.257
379.58	0.548	0.195
380.18	0.618	0.22
380.781	0.523	0.33
381.381	0.596	0.398
381.982	0.591	0.38
382.583	0.665	0.302
383.183	0.648	0.26
383.784	0.743	0.297
384.384	0.651	0.405
384.985	0.625	0.452
385.586	0.797	0.404
386.186	0.521	0.342
386.787	0.6	0.231
387.387	0.625	0.197
387.988	0.349	0.263
388.589	0.489	0.274
389.189	0.581	0.267
389.79	0.417	0.277
390.39	0.691	0.258
390.991	0.549	0.31
391.592	0.388	0.339
392.192	0.635	0.268
392.793	0.41	0.232
393.393	0.414	0.191
393.994	0.576	0.179
394.595	0.534	0.271
395.195	0.612	0.374
395.796	0.687	0.424
396.396	0.701	0.411
396.997	0.52	0.345
397.598	0.682	0.234
398.198	0.752	0.229
398.799	0.618	0.366
399.399	0.709	0.474
400.0	0.728	0.483
400.601	0.499	0.384
401.201	0.564	0.187
401.802	0.641	0.092
402.402	0.484	0.208
403.003	0.562	0.379
403.604	0.517	0.463
404.204	0.376	0.362
404.805	0.485	0.122
405.405	0.442	-0.002
406.006	0.276	0.08
406.607	0.583	0.247
407.207	0.496	0.443
407.808	0.354	0.462
408.408	0.738	0.257
409.009	0.511	0.137
409.61	0.382	0.145
410.21	0.544	0.217
410.811	0.615	0.346
411.411	0.465	0.438
412.012	0.624	0.369
412.613	0.541	0.247
413.213	0.515	0.164
413.814	0.487	0.177
414.414	0.494	0.263
415.015	0.554	0.345
415.616	0.529	0.371
416.216	0.443	0.304
416.817	0.584	0.186
417.417	0.51	0.168
418.018	0.423	0.237
418.619	0.712	0.311
419.219	0.778	0.427
419.82	0.756	0.515
420.42	0.975	0.506
421.021	0.758	0.478
421.622	0.68	0.383
422.222	0.844	0.278
422.823	0.761	0.309
423.423	0.867	0.434
424.024	0.793	0.564
424.625	0.737	0.556
425.225	0.533	0.38
425.826	0.537	0.123
426.426	0.512	0.011
427.027	0.277	0.121
427.628	0.509	0.276
428.228	0.559	0.409
428.829	0.44	0.42
429.429	0.536	0.268
430.03	0.552	0.128
430.631	0.402	0.125
431.231	0.406	0.208
431.832	0.424	0.296
432.432	0.411	0.314
433.033	0.441	0.242
433.634	0.497	0.16
434.234	0.43	0.16
434.835	0.471	0.229
435.435	0.535	0.314
436.036	0.612	0.366
436.637	0.557	0.367
437.237	0.522	0.301
437.838	0.718	0.224
438.438	0.616	0.271
439.039	0.603	0.367
439.64	0.729	0.423
440.24	0.588	0.426
440.841	0.578	0.326
441.441	0.563	0.202
442.042	0.587	0.166
442.643	0.475	0.254
443.243	0.517	0.341
443.844	0.782	0.378
444.444	0.471	0.411
445.045	0.651	0.319
445.646	0.798	0.244
446.246	0.686	0.319
446.847	0.564	0.428
447.447	0.605	0.419
448.048	0.806	0.323
448.649	0.71	0.304
449.249	0.685	0.351
449.85	0.807	0.41
450.45	0.804	0.473
451.051	0.817	0.487
451.652	0.739	0.437
452.252	0.753	0.346
452.853	0.669	0.293
453.453	0.794	0.306
454.054	0.787	0.41
454.655	0.769	0.516
455.255	0.831	0.52
455.856	0.748	0.433
456.456	0.733	0.311
457.057	0.579	0.25
457.658	0.449	0.235
458.258	0.558	0.232
458.859	0.557	0.277
459.459	0.454	0.327
460.06	0.503	0.305
460.661	0.38	0.233
461.261	0.397	0.138
461.862	0.537	0.113
462.462	0.588	0.239
463.063	0.447	0.413
463.664	0.586	0.441
464.264	0.459	0.329
464.865	0.491	0.146
465.465	0.66	0.073
466.066	0.48	0.232
466.667	0.414	0.413
467.267	0.606	0.428
467.868	0.447	0.319
468.468	0.434	0.142
469.069	0.483	0.049
469.67	0.398	0.136
470.27	0.578	0.303
470.871	0.556	0.456
471.471	0.517	0.458
472.072	0.454	0.286
472.673	0.448	0.073
473.273	0.498	0.011
473.874	0.504	0.176
474.474	0.532	0.422
475.075	0.699	0.542
475.676	0.701	0.489
476.276	0.524	0.312
476.877	0.598	0.117
477.477	0.289	0.078
478.078	0.456	0.132
478.679	0.605	0.281
479.279	0.537	0.452
479.88	0.64	0.475
480.48	0.538	0.356
481.081	0.592	0.179
481.682	0.499	0.114
482.282	0.42	0.187
482.883	0.595	0.305
483.483	0.499	0.412
484.084	0.692	0.398
484.685	0.559	0.33
485.285	0.585	0.242
485.886	0.675	0.213
486.486	0.732	0.314
487.087	0.648	0.468
487.688	0.663	0.506
488.288	0.61	0.394
488.889	0.414	0.207
489.489	0.397	0.043
490.09	0.366	0.03
490.691	0.291	0.161
491.291	0.39	0.289
491.892	0.38	0.333
492.492	0.354	0.254
493.093	0.482	0.12
493.694	0.377	0.094
494.294	0.312	0.165
494.895	0.476	0.247
495.495	0.444	0.321
496.096	0.406	0.31
496.697	0.451	0.215
497.297	0.273	0.129
497.898	0.303	0.066
498.498	0.337	0.086
499.099	0.361	0.192
499.7	0.313	0.288
500.3	0.333	0.274
500.901	0.355	0.167
501.502	0.282	0.072
502.102	0.323	0.057
502.703	0.272	0.14
503.303	0.305	0.231
503.904	0.346	0.253
504.505	0.42	0.209
505.105	0.508	0.177
505.706	0.358	0.211
506.306	0.462	0.239
506.907	0.478	0.259
507.508	0.592	0.28
508.108	0.425	0.31
508.709	0.531	0.269
509.309	0.491	0.231
509.91	0.259	0.201
510.511	0.675	0.148
511.111	0.377	0.241
511.712	0.373	0.308
512.312	0.585	0.283
512.913	0.325	0.256
513.514	0.299	0.16
514.114	0.372	0.065
514.715	0.33	0.084
515.315	0.417	0.192
515.916	0.458	0.32
516.517	0.342	0.366
517.117	0.305	0.243
517.718	0.365	0.05
518.318	0.176	-0.028
518.919	0.425	0.032
519.52	0.329	0.248
520.12	0.265	0.393
520.721	0.557	0.319
521.321	0.425	0.198
521.922	0.261	0.096
522.523	0.435	0.052
523.123	0.229	0.144
523.724	0.356	0.233
524.324	0.407	0.271
524.925	0.321	0.25
525.526	0.308	0.157
526.126	0.305	0.068
526.727	0.274	0.061
527.327	0.331	0.133
527.928	0.428	0.247
528.529	0.389	0.33
529.129	0.462	0.302
529.73	0.36	0.208
530.33	0.324	0.099
530.931	0.412	0.06
531.532	0.408	0.156
532.132	0.439	0.308
532.733	0.397	0.381
533.333	0.493	0.304
533.934	0.367	0.171
534.535	0.288	0.062
535.135	0.302	0.041
535.736	0.364	0.128
536.336	0.424	0.27
536.937	0.506	0.369
537.538	0.412	0.362
538.138	0.423	0.226
538.739	0.351	0.081
539.339	0.312	0.036
539.94	0.384	0.113
540.541	0.345	0.263
541.141	0.403	0.339
541.742	0.427	0.294
542.342	0.344	0.178
542.943	0.316	0.067
543.544	0.228	0.043
544.144	0.283	0.096
544.745	0.359	0.196
545.345	0.413	0.287
545.946	0.375	0.307
546.547	0.335	0.224
547.147	0.351	0.1
547.748	0.292	0.048
548.348	0.396	0.104
548.949	0.367	0.247
549.55	0.27	0.332
550.15	0.446	0.258
550.751	0.257	0.14
551.351	0.208	0.025
551.952	0.493	0.004
552.553	0.466	0.2
553.153	0.327	0.429
553.754	0.396	0.432
554.354	0.315	0.219
554.955	0.348	-0.037
555.556	0.379	-0.092
556.156	0.397	0.12
556.757	0.553	0.419
557.357	0.575	0.59
557.958	0.487	0.489
558.559	0.578	0.182
559.159	0.444	-0.028
559.76	0.442	0.01
560.36	0.599	0.26
560.961	0.409	0.538
561.562	0.499	0.532
562.162	0.541	0.27
562.763	0.474	0.016
563.363	0.433	-0.022
563.964	0.457	0.171
564.565	0.481	0.423
565.165	0.582	0.526
565.766	0.353	0.402
566.366	0.52	0.103
566.967	0.399	-0.057
567.568	0.312	0.029
568.168	0.488	0.25
568.769	0.372	0.456
569.369	0.43	0.431
569.97	0.365	0.209
570.571	0.211	-0.034
571.171	0.3	-0.13
571.772	0.333	0.035
572.372	0.378	0.327
572.973	0.465	0.502
573.574	0.471	0.432
574.174	0.275	0.18
574.775	0.202	-0.093
575.375	0.164	-0.185
575.976	0.337	-0.013
576.577	0.232	0.316
577.177	0.293	0.472
577.778	0.43	0.341
578.378	0.19	0.082
578.979	0.253	-0.144
579.58	0.208	-0.122
580.18	0.091	0.104
580.781	0.339	0.296
581.381	0.291	0.36
581.982	0.277	0.237
582.583	0.284	0.034
583.183	0.104	-0.073
583.784	0.166	-0.047
584.384	0.152	0.096
584.985	0.25	0.228
585.586	0.332	0.269
586.186	0.212	0.211
586.787	0.294	0.073
587.387	0.183	-0.001
587.988	0.245	0.025
588.589	0.338	0.147
589.189	0.185	0.284
589.79	0.222	0.258
590.39	0.263	0.101
590.991	0.16	-0.03
591.592	0.145	-0.049
592.192	0.159	0.047
592.793	0.296	0.185
593.393	0.186	0.279
593.994	0.312	0.22
594.595	0.379	0.106
595.195	0.247	0.068
595.796	0.219	0.092
596.396	0.222	0.137
596.997	0.298	0.168
597.598	0.117	0.172
598.198	0.237	0.096
598.799	0.142	0.032
599.399	0.116	0.01
600.0	0.323	0.046
