Time(s)	Relative Blade_disp(m)	Tower_disp(m)
128.529	0.627	0.412
129.129	0.644	0.344
129.73	0.713	0.271
130.33	0.661	0.287
130.931	0.594	0.354
131.532	0.702	0.39
132.132	0.666	0.4
132.733	0.532	0.355
133.333	0.66	0.254
133.934	0.585	0.223
134.535	0.617	0.275
135.135	0.659	0.372
135.736	0.602	0.436
136.336	0.728	0.398
136.937	0.651	0.331
137.538	0.532	0.271
138.138	0.595	0.228
138.739	0.57	0.257
139.339	0.583	0.328
139.94	0.547	0.373
140.541	0.578	0.34
141.141	0.599	0.27
141.742	0.539	0.235
142.342	0.615	0.252
142.943	0.61	0.326
143.544	0.553	0.392
144.144	0.616	0.369
144.745	0.539	0.295
145.345	0.571	0.216
145.946	0.468	0.204
146.547	0.434	0.233
147.147	0.537	0.264
147.748	0.481	0.302
148.348	0.46	0.294
148.949	0.481	0.238
149.55	0.386	0.19
150.15	0.328	0.155
150.751	0.473	0.146
151.351	0.444	0.221
151.952	0.421	0.306
152.553	0.503	0.315
153.153	0.557	0.276
153.754	0.468	0.245
154.354	0.464	0.216
154.955	0.5	0.215
155.556	0.413	0.249
156.156	0.475	0.262
156.757	0.51	0.258
157.357	0.548	0.264
157.958	0.556	0.287
158.559	0.539	0.313
159.159	0.52	0.312
159.76	0.482	0.27
160.36	0.475	0.211
160.961	0.512	0.187
161.562	0.566	0.237
162.162	0.505	0.331
162.763	0.563	0.369
163.363	0.517	0.332
163.964	0.498	0.239
164.565	0.521	0.168
165.165	0.456	0.189
165.766	0.543	0.263
166.366	0.502	0.35
166.967	0.401	0.352
167.568	0.472	0.232
168.168	0.375	0.117
168.769	0.341	0.081
169.369	0.524	0.144
169.97	0.567	0.319
170.571	0.549	0.469
171.171	0.611	0.454
171.772	0.589	0.311
172.372	0.501	0.163
172.973	0.427	0.106
173.574	0.514	0.165
174.174	0.415	0.307
174.775	0.416	0.371
175.375	0.531	0.297
175.976	0.441	0.194
176.577	0.382	0.127
177.177	0.422	0.132
177.778	0.449	0.215
178.378	0.566	0.321
178.979	0.523	0.392
179.58	0.655	0.365
180.18	0.604	0.306
180.781	0.586	0.256
181.381	0.611	0.254
181.982	0.522	0.306
182.583	0.532	0.331
183.183	0.567	0.307
183.784	0.532	0.269
184.384	0.57	0.244
184.985	0.446	0.258
185.586	0.522	0.262
186.186	0.461	0.266
186.787	0.436	0.251
187.387	0.483	0.215
187.988	0.507	0.214
188.589	0.404	0.251
189.189	0.53	0.265
189.79	0.509	0.281
190.39	0.425	0.278
190.991	0.556	0.236
191.592	0.524	0.234
192.192	0.578	0.276
192.793	0.549	0.34
193.393	0.517	0.355
193.994	0.553	0.297
194.595	0.557	0.231
195.195	0.607	0.224
195.796	0.534	0.296
196.396	0.551	0.355
196.997	0.546	0.351
197.598	0.465	0.283
198.198	0.526	0.188
198.799	0.492	0.166
199.399	0.619	0.238
200.0	0.575	0.38
200.601	0.545	0.448
201.201	0.653	0.374
201.802	0.595	0.26
202.402	0.47	0.189
203.003	0.458	0.176
203.604	0.521	0.225
204.204	0.423	0.309
204.805	0.439	0.318
205.405	0.495	0.245
206.006	0.518	0.182
206.607	0.433	0.194
207.207	0.526	0.247
207.808	0.546	0.321
208.408	0.593	0.367
209.009	0.491	0.348
209.61	0.527	0.252
210.21	0.523	0.177
210.811	0.55	0.194
211.411	0.505	0.291
212.012	0.507	0.365
212.613	0.609	0.351
213.213	0.539	0.297
213.814	0.54	0.233
214.414	0.54	0.214
215.015	0.509	0.255
215.616	0.552	0.308
216.216	0.568	0.343
216.817	0.608	0.336
217.417	0.558	0.304
218.018	0.618	0.267
218.619	0.63	0.277
219.219	0.56	0.331
219.82	0.485	0.349
220.42	0.553	0.287
221.021	0.637	0.229
221.622	0.562	0.258
222.222	0.625	0.326
222.823	0.682	0.395
223.423	0.666	0.423
224.024	0.71	0.384
224.625	0.728	0.332
225.225	0.569	0.313
225.826	0.649	0.292
226.426	0.653	0.309
227.027	0.533	0.35
227.628	0.692	0.342
228.228	0.524	0.332
228.829	0.404	0.273
229.429	0.551	0.173
230.03	0.468	0.165
230.631	0.481	0.232
231.231	0.65	0.327
231.832	0.604	0.418
232.432	0.634	0.421
233.033	0.711	0.342
233.634	0.712	0.286
234.234	0.624	0.303
234.835	0.596	0.345
235.435	0.52	0.352
236.036	0.614	0.292
236.637	0.564	0.25
237.237	0.581	0.254
237.838	0.615	0.307
238.438	0.543	0.368
239.039	0.652	0.363
239.64	0.704	0.334
240.24	0.684	0.334
240.841	0.603	0.353
241.441	0.562	0.341
242.042	0.525	0.284
242.643	0.641	0.227
243.243	0.513	0.255
243.844	0.416	0.296
244.444	0.632	0.283
245.045	0.555	0.297
245.646	0.587	0.311
246.246	0.777	0.33
246.847	0.547	0.394
247.447	0.543	0.37
248.048	0.602	0.271
248.649	0.391	0.199
249.249	0.482	0.15
249.85	0.486	0.187
250.45	0.593	0.294
251.051	0.585	0.408
251.652	0.602	0.428
252.252	0.68	0.346
252.853	0.576	0.263
253.453	0.541	0.217
254.054	0.583	0.237
254.655	0.503	0.314
255.255	0.611	0.354
255.856	0.511	0.348
256.456	0.551	0.275
257.057	0.752	0.222
257.658	0.538	0.3
258.258	0.53	0.37
258.859	0.72	0.364
259.459	0.629	0.354
260.06	0.692	0.331
260.661	0.603	0.326
261.261	0.563	0.315
261.862	0.643	0.292
262.462	0.457	0.293
263.063	0.484	0.255
263.664	0.537	0.215
264.264	0.476	0.229
264.865	0.596	0.272
265.465	0.496	0.339
266.066	0.447	0.334
266.667	0.608	0.249
267.267	0.475	0.211
267.868	0.581	0.221
268.468	0.587	0.3
269.069	0.653	0.392
269.67	0.71	0.431
270.27	0.733	0.417
270.871	0.567	0.359
271.471	0.57	0.253
272.072	0.533	0.185
272.673	0.473	0.202
273.273	0.588	0.27
273.874	0.535	0.363
274.474	0.506	0.379
275.075	0.678	0.302
275.676	0.516	0.254
276.276	0.46	0.225
276.877	0.56	0.217
277.477	0.428	0.264
278.078	0.541	0.288
278.679	0.579	0.302
279.279	0.476	0.309
279.88	0.484	0.268
280.48	0.619	0.221
281.081	0.587	0.257
281.682	0.575	0.342
282.282	0.509	0.385
282.883	0.551	0.323
283.483	0.664	0.233
284.084	0.603	0.24
284.685	0.605	0.319
285.285	0.768	0.403
285.886	0.761	0.476
286.486	0.711	0.474
287.087	0.73	0.383
287.688	0.531	0.278
288.288	0.528	0.183
288.889	0.611	0.177
289.489	0.56	0.292
290.09	0.57	0.411
290.691	0.578	0.427
291.291	0.546	0.324
291.892	0.611	0.193
292.492	0.575	0.174
293.093	0.571	0.272
293.694	0.597	0.396
294.294	0.619	0.442
294.895	0.795	0.389
295.495	0.723	0.346
296.096	0.593	0.329
296.697	0.633	0.303
297.297	0.459	0.288
297.898	0.485	0.242
298.498	0.532	0.208
299.099	0.555	0.239
299.7	0.529	0.312
300.3	0.627	0.36
300.901	0.567	0.369
301.502	0.524	0.311
302.102	0.625	0.227
302.703	0.586	0.226
303.303	0.572	0.3
303.904	0.638	0.375
304.505	0.587	0.402
305.105	0.624	0.349
305.706	0.653	0.273
306.306	0.598	0.257
306.907	0.568	0.292
307.508	0.71	0.342
308.108	0.47	0.397
308.709	0.535	0.332
309.309	0.61	0.218
309.91	0.419	0.182
310.511	0.465	0.193
311.111	0.361	0.241
311.712	0.381	0.248
312.312	0.486	0.216
312.913	0.39	0.204
313.514	0.389	0.195
314.114	0.505	0.202
314.715	0.496	0.258
315.315	0.485	0.316
315.916	0.473	0.317
316.517	0.49	0.255
317.117	0.514	0.194
317.718	0.364	0.192
318.318	0.514	0.205
318.919	0.575	0.271
319.52	0.457	0.353
320.12	0.503	0.341
320.721	0.422	0.247
321.321	0.459	0.137
321.922	0.364	0.112
322.523	0.465	0.17
323.123	0.396	0.286
323.724	0.457	0.336
324.324	0.522	0.296
324.925	0.431	0.224
325.526	0.479	0.162
326.126	0.461	0.176
326.727	0.402	0.247
327.327	0.493	0.293
327.928	0.497	0.302
328.529	0.399	0.265
329.129	0.446	0.185
329.73	0.387	0.143
330.33	0.447	0.163
330.931	0.459	0.241
331.532	0.473	0.32
332.132	0.449	0.327
332.733	0.638	0.262
333.333	0.576	0.249
333.934	0.606	0.289
334.535	0.73	0.359
335.135	0.658	0.437
335.736	0.676	0.436
336.336	0.676	0.356
336.937	0.673	0.273
337.538	0.665	0.265
338.138	0.64	0.328
338.739	0.761	0.404
339.339	0.803	0.472
339.94	0.653	0.48
340.541	0.757	0.376
341.141	0.645	0.278
341.742	0.496	0.231
342.342	0.618	0.226
342.943	0.582	0.299
343.544	0.637	0.379
344.144	0.778	0.423
344.745	0.658	0.438
345.345	0.708	0.375
345.946	0.595	0.298
346.547	0.591	0.241
347.147	0.683	0.253
347.748	0.505	0.342
348.348	0.698	0.38
348.949	0.615	0.39
349.55	0.485	0.334
350.15	0.536	0.211
350.751	0.614	0.155
351.351	0.575	0.244
351.952	0.652	0.388
352.553	0.714	0.487
353.153	0.654	0.476
353.754	0.741	0.354
354.354	0.555	0.25
354.955	0.57	0.194
355.556	0.632	0.232
356.156	0.467	0.347
356.757	0.577	0.383
357.357	0.584	0.337
357.958	0.43	0.25
358.559	0.646	0.166
359.159	0.5	0.218
359.76	0.58	0.324
360.36	0.593	0.404
360.961	0.577	0.397
361.562	0.69	0.311
362.162	0.55	0.254
362.763	0.52	0.233
363.363	0.583	0.251
363.964	0.53	0.309
364.565	0.647	0.347
365.165	0.649	0.371
365.766	0.596	0.36
366.366	0.692	0.314
366.967	0.529	0.298
367.568	0.557	0.274
368.168	0.459	0.257
368.769	0.474	0.23
369.369	0.52	0.222
369.97	0.314	0.247
370.571	0.43	0.215
371.171	0.412	0.182
371.772	0.375	0.179
372.372	0.478	0.2
372.973	0.374	0.252
373.574	0.528	0.267
374.174	0.53	0.28
374.775	0.491	0.289
375.375	0.528	0.272
375.976	0.523	0.253
376.577	0.676	0.263
377.177	0.662	0.346
377.778	0.611	0.425
378.378	0.689	0.411
378.979	0.661	0.346
379.58	0.687	0.285
380.18	0.704	0.291
380.781	0.663	0.365
381.381	0.695	0.426
381.982	0.703	0.426
382.583	0.774	0.376
383.183	0.75	0.346
383.784	0.822	0.365
384.384	0.754	0.432
384.985	0.736	0.464
385.586	0.846	0.436
386.186	0.685	0.398
386.787	0.711	0.33
387.387	0.727	0.302
387.988	0.555	0.333
388.589	0.596	0.334
389.189	0.694	0.318
389.79	0.593	0.33
390.39	0.751	0.339
390.991	0.689	0.383
391.592	0.573	0.403
392.192	0.711	0.343
392.793	0.597	0.298
393.393	0.57	0.269
393.994	0.664	0.271
394.595	0.688	0.341
395.195	0.709	0.426
395.796	0.775	0.46
396.396	0.809	0.442
396.997	0.659	0.395
397.598	0.779	0.319
398.198	0.826	0.319
398.799	0.742	0.417
399.399	0.787	0.494
400.0	0.811	0.494
400.601	0.666	0.42
401.201	0.68	0.288
401.802	0.75	0.223
402.402	0.644	0.303
403.003	0.666	0.422
403.604	0.65	0.469
404.204	0.553	0.391
404.805	0.614	0.227
405.405	0.601	0.148
406.006	0.476	0.214
406.607	0.667	0.329
407.207	0.634	0.448
407.808	0.536	0.453
408.408	0.783	0.319
409.009	0.68	0.249
409.61	0.557	0.277
410.21	0.649	0.329
410.811	0.742	0.389
411.411	0.612	0.435
412.012	0.715	0.388
412.613	0.68	0.32
413.213	0.662	0.287
413.814	0.623	0.306
414.414	0.651	0.347
415.015	0.668	0.378
415.616	0.661	0.382
416.216	0.596	0.347
416.817	0.696	0.29
417.417	0.66	0.295
418.018	0.598	0.342
418.619	0.782	0.375
419.219	0.856	0.432
419.82	0.836	0.494
420.42	0.977	0.513
421.021	0.864	0.516
421.622	0.803	0.463
422.222	0.894	0.379
422.823	0.87	0.37
423.423	0.903	0.443
424.024	0.858	0.536
424.625	0.833	0.548
425.225	0.679	0.447
425.826	0.693	0.27
426.426	0.654	0.177
427.027	0.487	0.227
427.628	0.613	0.316
428.228	0.671	0.404
428.829	0.604	0.432
429.429	0.646	0.358
430.03	0.702	0.27
430.631	0.581	0.26
431.231	0.554	0.294
431.832	0.572	0.327
432.432	0.562	0.333
433.033	0.578	0.302
433.634	0.639	0.273
434.234	0.593	0.291
434.835	0.616	0.333
435.435	0.667	0.365
436.036	0.719	0.381
436.637	0.681	0.386
437.237	0.658	0.365
437.838	0.804	0.336
438.438	0.744	0.373
439.039	0.734	0.426
439.64	0.799	0.443
440.24	0.729	0.43
440.841	0.696	0.373
441.441	0.691	0.308
442.042	0.723	0.294
442.643	0.626	0.352
443.243	0.662	0.392
443.844	0.837	0.398
444.444	0.644	0.42
445.045	0.747	0.381
445.646	0.859	0.35
446.246	0.817	0.405
446.847	0.693	0.475
447.447	0.726	0.446
448.048	0.877	0.362
448.649	0.805	0.357
449.249	0.791	0.414
449.85	0.866	0.473
450.45	0.892	0.511
451.051	0.891	0.505
451.652	0.835	0.457
452.252	0.843	0.393
452.853	0.779	0.369
453.453	0.868	0.389
454.054	0.863	0.463
454.655	0.859	0.526
455.255	0.887	0.519
455.856	0.845	0.455
456.456	0.824	0.379
457.057	0.713	0.348
457.658	0.62	0.338
458.258	0.674	0.322
458.859	0.69	0.332
459.459	0.604	0.36
460.06	0.626	0.355
460.661	0.554	0.318
461.261	0.561	0.259
461.862	0.659	0.235
462.462	0.707	0.311
463.063	0.597	0.428
463.664	0.683	0.451
464.264	0.619	0.379
464.865	0.638	0.261
465.465	0.749	0.216
466.066	0.638	0.32
466.667	0.564	0.438
467.267	0.693	0.436
467.868	0.616	0.352
468.468	0.583	0.245
469.069	0.615	0.198
469.67	0.575	0.26
470.27	0.677	0.366
470.871	0.673	0.453
471.471	0.654	0.448
472.072	0.587	0.342
472.673	0.61	0.209
473.273	0.635	0.177
473.874	0.639	0.286
474.474	0.653	0.439
475.075	0.772	0.507
475.676	0.784	0.473
476.276	0.675	0.372
476.877	0.703	0.264
477.477	0.506	0.235
478.078	0.596	0.248
478.679	0.688	0.319
479.279	0.674	0.422
479.88	0.71	0.464
480.48	0.671	0.415
481.081	0.724	0.313
481.682	0.637	0.264
482.282	0.593	0.282
482.883	0.679	0.334
483.483	0.632	0.397
484.084	0.765	0.409
484.685	0.676	0.399
485.285	0.72	0.357
485.886	0.761	0.332
486.486	0.817	0.369
487.087	0.743	0.451
487.688	0.742	0.478
488.288	0.715	0.419
488.889	0.582	0.315
489.489	0.555	0.21
490.09	0.529	0.178
490.691	0.464	0.234
491.291	0.511	0.3
491.892	0.515	0.334
492.492	0.509	0.308
493.093	0.6	0.249
493.694	0.547	0.24
494.294	0.484	0.273
494.895	0.583	0.296
495.495	0.579	0.323
496.096	0.541	0.327
496.697	0.564	0.294
497.297	0.468	0.257
497.898	0.463	0.212
498.498	0.484	0.195
499.099	0.516	0.234
499.7	0.445	0.299
500.3	0.473	0.308
500.901	0.506	0.261
501.502	0.451	0.211
502.102	0.483	0.193
502.703	0.434	0.225
503.303	0.452	0.264
503.904	0.478	0.275
504.505	0.551	0.264
505.105	0.618	0.276
505.706	0.524	0.32
506.306	0.588	0.332
506.907	0.606	0.314
507.508	0.684	0.305
508.108	0.561	0.331
508.709	0.635	0.329
509.309	0.611	0.325
509.91	0.465	0.305
510.511	0.725	0.251
511.111	0.544	0.288
511.712	0.524	0.329
512.312	0.635	0.326
512.913	0.525	0.318
513.514	0.451	0.271
514.114	0.503	0.196
514.715	0.514	0.181
515.315	0.52	0.247
515.916	0.573	0.338
516.517	0.496	0.386
517.117	0.454	0.318
517.718	0.513	0.182
518.318	0.378	0.114
518.919	0.534	0.141
519.52	0.469	0.283
520.12	0.43	0.39
520.721	0.621	0.353
521.321	0.583	0.279
521.922	0.443	0.222
522.523	0.539	0.188
523.123	0.426	0.226
523.724	0.479	0.271
524.324	0.514	0.293
524.925	0.491	0.291
525.526	0.444	0.256
526.126	0.465	0.202
526.727	0.448	0.183
527.327	0.463	0.212
527.928	0.548	0.275
528.529	0.52	0.341
529.129	0.572	0.347
529.73	0.509	0.301
530.33	0.493	0.227
530.931	0.537	0.182
531.532	0.549	0.225
532.132	0.549	0.324
532.733	0.526	0.387
533.333	0.604	0.352
533.934	0.523	0.275
534.535	0.458	0.198
535.135	0.457	0.164
535.736	0.5	0.2
536.336	0.542	0.29
536.937	0.599	0.375
537.538	0.55	0.397
538.138	0.559	0.322
538.739	0.509	0.215
539.339	0.477	0.159
539.94	0.511	0.19
540.541	0.479	0.285
541.141	0.527	0.351
541.742	0.542	0.344
542.342	0.51	0.278
542.943	0.466	0.201
543.544	0.404	0.163
544.144	0.431	0.173
544.745	0.48	0.23
545.345	0.535	0.308
545.946	0.508	0.353
546.547	0.487	0.318
547.147	0.506	0.226
547.748	0.453	0.165
548.348	0.525	0.179
548.949	0.493	0.274
549.55	0.424	0.349
550.15	0.552	0.318
550.751	0.435	0.246
551.351	0.39	0.16
551.952	0.588	0.127
552.553	0.591	0.249
553.153	0.469	0.418
553.754	0.505	0.436
554.354	0.487	0.292
554.955	0.504	0.115
555.556	0.516	0.073
556.156	0.539	0.213
556.757	0.631	0.419
557.357	0.66	0.539
557.958	0.621	0.476
558.559	0.674	0.278
559.159	0.594	0.141
559.76	0.584	0.164
560.36	0.666	0.322
560.961	0.556	0.493
561.562	0.6	0.485
562.162	0.637	0.316
562.763	0.627	0.161
563.363	0.561	0.157
563.964	0.584	0.282
564.565	0.599	0.426
565.165	0.657	0.471
565.766	0.511	0.385
566.366	0.621	0.206
566.967	0.543	0.125
567.568	0.493	0.192
568.168	0.573	0.323
568.769	0.52	0.423
569.369	0.544	0.388
569.97	0.484	0.252
570.571	0.412	0.117
571.171	0.438	0.077
571.772	0.484	0.178
572.372	0.51	0.347
572.973	0.55	0.441
573.574	0.581	0.393
574.174	0.434	0.252
574.775	0.373	0.097
575.375	0.349	0.032
575.976	0.473	0.115
576.577	0.371	0.307
577.177	0.413	0.401
577.778	0.523	0.33
578.378	0.381	0.193
578.979	0.406	0.07
579.58	0.374	0.075
580.18	0.284	0.184
580.781	0.417	0.27
581.381	0.425	0.301
581.982	0.416	0.259
582.583	0.409	0.182
583.183	0.321	0.13
583.784	0.32	0.12
584.384	0.298	0.151
584.985	0.392	0.191
585.586	0.418	0.24
586.186	0.37	0.265
586.787	0.437	0.231
587.387	0.358	0.187
587.988	0.417	0.152
588.589	0.445	0.176
589.189	0.337	0.246
589.79	0.343	0.257
590.39	0.393	0.197
590.991	0.353	0.14
591.592	0.304	0.125
592.192	0.318	0.144
592.793	0.424	0.19
593.393	0.314	0.251
593.994	0.437	0.246
594.595	0.498	0.221
595.195	0.421	0.225
595.796	0.379	0.227
596.396	0.372	0.203
596.997	0.428	0.176
597.598	0.264	0.179
598.198	0.37	0.164
598.799	0.3	0.164
599.399	0.302	0.16
600.0	0.442	0.161
