Time(s)	Relative Blade_disp(m)	Tower_disp(m)
133.333	0.727	0.292
133.934	0.662	0.263
134.535	0.69	0.317
135.135	0.727	0.412
135.736	0.678	0.471
136.336	0.801	0.431
136.937	0.727	0.367
137.538	0.606	0.313
138.138	0.66	0.272
138.739	0.643	0.295
139.339	0.651	0.359
139.94	0.607	0.402
140.541	0.646	0.369
141.141	0.665	0.304
141.742	0.608	0.276
142.342	0.685	0.294
142.943	0.679	0.364
143.544	0.621	0.424
144.144	0.68	0.398
144.745	0.604	0.325
145.345	0.64	0.251
145.946	0.524	0.243
146.547	0.496	0.269
147.147	0.59	0.292
147.748	0.541	0.323
148.348	0.513	0.317
148.949	0.533	0.267
149.55	0.441	0.223
150.15	0.377	0.188
150.751	0.522	0.172
151.351	0.5	0.239
151.952	0.469	0.326
152.553	0.551	0.342
153.153	0.622	0.309
153.754	0.529	0.283
154.354	0.521	0.254
154.955	0.558	0.244
155.556	0.468	0.272
156.156	0.525	0.282
156.757	0.566	0.283
157.357	0.61	0.296
157.958	0.618	0.328
158.559	0.604	0.354
159.159	0.583	0.347
159.76	0.54	0.297
160.36	0.532	0.233
160.961	0.57	0.211
161.562	0.626	0.268
162.162	0.564	0.37
162.763	0.624	0.408
163.363	0.578	0.365
163.964	0.562	0.265
164.565	0.577	0.193
165.165	0.516	0.217
165.766	0.6	0.297
166.366	0.558	0.385
166.967	0.457	0.383
167.568	0.522	0.257
168.168	0.427	0.138
168.769	0.391	0.103
169.369	0.572	0.171
169.97	0.629	0.35
170.571	0.612	0.505
171.171	0.671	0.491
171.772	0.663	0.345
172.372	0.566	0.197
172.973	0.484	0.14
173.574	0.57	0.196
174.174	0.468	0.333
174.775	0.463	0.393
175.375	0.583	0.319
175.976	0.501	0.22
176.577	0.434	0.161
177.177	0.47	0.167
177.778	0.508	0.244
178.378	0.621	0.343
178.979	0.582	0.415
179.58	0.721	0.395
180.18	0.672	0.347
180.781	0.661	0.304
181.381	0.678	0.299
181.982	0.591	0.34
182.583	0.591	0.355
183.183	0.625	0.328
183.784	0.599	0.296
184.384	0.63	0.283
184.985	0.508	0.302
185.586	0.584	0.3
186.186	0.515	0.293
186.787	0.493	0.269
187.387	0.533	0.234
187.988	0.564	0.241
188.589	0.461	0.289
189.189	0.584	0.305
189.79	0.572	0.314
190.39	0.484	0.303
190.991	0.608	0.258
191.592	0.589	0.259
192.192	0.642	0.312
192.793	0.609	0.383
193.393	0.585	0.397
193.994	0.615	0.33
194.595	0.623	0.255
195.195	0.674	0.25
195.796	0.595	0.331
196.396	0.616	0.396
196.997	0.606	0.391
197.598	0.532	0.315
198.198	0.583	0.213
198.799	0.553	0.19
199.399	0.683	0.268
200.0	0.636	0.419
200.601	0.613	0.491
201.201	0.72	0.413
201.802	0.672	0.292
202.402	0.534	0.22
203.003	0.512	0.208
203.604	0.58	0.255
204.204	0.479	0.337
204.805	0.489	0.345
205.405	0.55	0.271
206.006	0.582	0.209
206.607	0.489	0.228
207.207	0.585	0.283
207.808	0.607	0.355
208.408	0.662	0.398
209.009	0.548	0.379
209.61	0.592	0.283
210.21	0.585	0.21
210.811	0.617	0.23
211.411	0.564	0.328
212.012	0.569	0.398
212.613	0.672	0.38
213.213	0.608	0.325
213.814	0.605	0.267
214.414	0.602	0.254
215.015	0.576	0.294
215.616	0.615	0.342
216.216	0.631	0.372
216.817	0.678	0.364
217.417	0.623	0.338
218.018	0.689	0.308
218.619	0.702	0.321
219.219	0.633	0.372
219.82	0.545	0.384
220.42	0.617	0.313
221.021	0.706	0.253
221.622	0.633	0.291
222.222	0.692	0.371
222.823	0.756	0.443
223.423	0.75	0.466
224.024	0.786	0.421
224.625	0.81	0.367
225.225	0.645	0.352
225.826	0.72	0.336
226.426	0.729	0.352
227.027	0.608	0.389
227.628	0.759	0.377
228.228	0.594	0.364
228.829	0.469	0.306
229.429	0.6	0.206
230.03	0.541	0.194
230.631	0.539	0.263
231.231	0.707	0.359
231.832	0.684	0.451
232.432	0.7	0.46
233.033	0.789	0.385
233.634	0.798	0.33
234.234	0.703	0.348
234.835	0.665	0.388
235.435	0.59	0.386
236.036	0.681	0.32
236.637	0.632	0.277
237.237	0.652	0.289
237.838	0.679	0.35
238.438	0.617	0.413
239.039	0.722	0.402
239.64	0.782	0.366
240.24	0.765	0.367
240.841	0.673	0.395
241.441	0.632	0.387
242.042	0.594	0.326
242.643	0.714	0.259
243.243	0.579	0.282
243.844	0.473	0.326
244.444	0.69	0.316
245.045	0.629	0.331
245.646	0.657	0.35
246.246	0.848	0.372
246.847	0.629	0.435
247.447	0.608	0.41
248.048	0.666	0.305
248.649	0.462	0.227
249.249	0.533	0.179
249.85	0.544	0.216
250.45	0.661	0.324
251.051	0.647	0.444
251.652	0.672	0.467
252.252	0.755	0.387
252.853	0.651	0.302
253.453	0.612	0.255
254.054	0.647	0.273
254.655	0.572	0.345
255.255	0.675	0.384
255.856	0.572	0.38
256.456	0.623	0.31
257.057	0.823	0.261
257.658	0.619	0.343
258.258	0.596	0.414
258.859	0.786	0.401
259.459	0.715	0.383
260.06	0.764	0.365
260.661	0.671	0.368
261.261	0.643	0.36
261.862	0.708	0.335
262.462	0.527	0.326
263.063	0.544	0.281
263.664	0.591	0.239
264.264	0.544	0.256
264.865	0.654	0.309
265.465	0.56	0.381
266.066	0.513	0.373
266.667	0.668	0.28
267.267	0.546	0.235
267.868	0.644	0.249
268.468	0.646	0.337
269.069	0.734	0.433
269.67	0.782	0.476
270.27	0.817	0.46
270.871	0.647	0.4
271.471	0.635	0.291
272.072	0.602	0.218
272.673	0.54	0.232
273.273	0.647	0.301
273.874	0.599	0.396
274.474	0.571	0.414
275.075	0.743	0.338
275.676	0.593	0.291
276.276	0.521	0.263
276.877	0.618	0.252
277.477	0.493	0.291
278.078	0.598	0.313
278.679	0.639	0.33
279.279	0.545	0.344
279.88	0.539	0.309
280.48	0.691	0.258
281.081	0.661	0.29
281.682	0.64	0.376
282.282	0.57	0.419
282.883	0.618	0.357
283.483	0.735	0.267
284.084	0.68	0.278
284.685	0.675	0.362
285.285	0.843	0.447
285.886	0.85	0.517
286.486	0.792	0.516
287.087	0.81	0.427
287.688	0.611	0.322
288.288	0.595	0.224
288.889	0.679	0.21
289.489	0.633	0.319
290.09	0.629	0.442
290.691	0.643	0.462
291.291	0.619	0.362
291.892	0.679	0.234
292.492	0.651	0.214
293.093	0.639	0.31
293.694	0.663	0.43
294.294	0.69	0.473
294.895	0.874	0.423
295.495	0.808	0.389
296.096	0.674	0.381
296.697	0.704	0.354
297.297	0.531	0.326
297.898	0.545	0.265
298.498	0.587	0.224
299.099	0.623	0.262
299.7	0.587	0.351
300.3	0.697	0.408
300.901	0.64	0.415
301.502	0.593	0.348
302.102	0.692	0.253
302.703	0.658	0.25
303.303	0.636	0.334
303.904	0.706	0.419
304.505	0.66	0.448
305.105	0.697	0.389
305.706	0.728	0.307
306.306	0.671	0.288
306.907	0.635	0.328
307.508	0.779	0.382
308.108	0.539	0.437
308.709	0.597	0.369
309.309	0.672	0.248
309.91	0.49	0.208
310.511	0.512	0.223
311.111	0.409	0.271
311.712	0.435	0.274
312.312	0.531	0.239
312.913	0.45	0.226
313.514	0.433	0.222
314.114	0.559	0.232
314.715	0.559	0.289
315.315	0.541	0.349
315.916	0.527	0.349
316.517	0.551	0.283
317.117	0.572	0.222
317.718	0.418	0.222
318.318	0.57	0.236
318.919	0.634	0.302
319.52	0.522	0.384
320.12	0.551	0.373
320.721	0.482	0.276
321.321	0.516	0.164
321.922	0.413	0.139
322.523	0.519	0.197
323.123	0.444	0.313
323.724	0.509	0.362
324.324	0.577	0.322
324.925	0.492	0.253
325.526	0.533	0.195
326.126	0.519	0.209
326.727	0.457	0.278
327.327	0.545	0.319
327.928	0.554	0.325
328.529	0.455	0.291
329.129	0.496	0.216
329.73	0.445	0.176
330.33	0.502	0.194
330.931	0.512	0.269
331.532	0.531	0.344
332.132	0.502	0.353
332.733	0.702	0.293
333.333	0.65	0.287
333.934	0.678	0.335
334.535	0.804	0.405
335.135	0.742	0.478
335.736	0.752	0.472
336.336	0.752	0.392
336.937	0.757	0.312
337.538	0.742	0.31
338.138	0.718	0.376
338.739	0.843	0.448
339.339	0.89	0.511
339.94	0.736	0.519
340.541	0.839	0.42
341.141	0.728	0.325
341.742	0.573	0.278
342.342	0.684	0.266
342.943	0.656	0.328
343.544	0.709	0.406
344.144	0.849	0.458
344.745	0.742	0.484
345.345	0.793	0.429
345.946	0.667	0.35
346.547	0.678	0.28
347.147	0.751	0.283
347.748	0.577	0.369
348.348	0.765	0.414
348.949	0.686	0.431
349.55	0.561	0.38
350.15	0.598	0.254
350.751	0.691	0.186
351.351	0.648	0.271
351.952	0.717	0.42
352.553	0.788	0.526
353.153	0.737	0.522
353.754	0.822	0.404
354.354	0.638	0.296
354.955	0.647	0.234
355.556	0.698	0.265
356.156	0.537	0.375
356.757	0.636	0.413
357.357	0.647	0.37
357.958	0.503	0.287
358.559	0.707	0.207
359.159	0.574	0.256
359.76	0.648	0.358
360.36	0.652	0.437
360.961	0.653	0.428
361.562	0.761	0.347
362.162	0.624	0.297
362.763	0.593	0.278
363.363	0.645	0.292
363.964	0.604	0.338
364.565	0.712	0.372
365.165	0.721	0.401
365.766	0.672	0.401
366.366	0.765	0.365
366.967	0.608	0.346
367.568	0.628	0.314
368.168	0.516	0.284
368.769	0.538	0.249
369.369	0.573	0.245
369.97	0.367	0.279
370.571	0.482	0.252
371.171	0.463	0.215
371.772	0.438	0.203
372.372	0.523	0.221
372.973	0.43	0.275
373.574	0.586	0.296
374.174	0.59	0.316
374.775	0.561	0.329
375.375	0.589	0.311
375.976	0.592	0.286
376.577	0.751	0.292
377.177	0.735	0.38
377.778	0.688	0.469
378.378	0.763	0.46
378.979	0.745	0.392
379.58	0.774	0.326
380.18	0.783	0.331
380.781	0.746	0.406
381.381	0.773	0.469
381.982	0.786	0.471
382.583	0.864	0.421
383.183	0.841	0.393
383.784	0.916	0.414
384.384	0.844	0.483
384.985	0.827	0.513
385.586	0.934	0.481
386.186	0.782	0.441
386.787	0.793	0.376
387.387	0.812	0.349
387.988	0.641	0.379
388.589	0.664	0.375
389.189	0.774	0.352
389.79	0.676	0.363
390.39	0.827	0.38
390.991	0.774	0.432
391.592	0.658	0.455
392.192	0.786	0.391
392.793	0.682	0.335
393.393	0.647	0.302
393.994	0.732	0.306
394.595	0.775	0.38
395.195	0.791	0.474
395.796	0.861	0.512
396.396	0.907	0.492
396.997	0.747	0.443
397.598	0.869	0.364
398.198	0.92	0.362
398.799	0.838	0.464
399.399	0.872	0.546
400.0	0.904	0.545
400.601	0.761	0.468
401.201	0.763	0.333
401.802	0.838	0.264
402.402	0.732	0.345
403.003	0.74	0.467
403.604	0.729	0.512
404.204	0.631	0.43
404.805	0.689	0.263
405.405	0.678	0.184
406.006	0.549	0.255
406.607	0.734	0.371
407.207	0.713	0.486
407.808	0.613	0.488
408.408	0.857	0.356
409.009	0.774	0.29
409.61	0.636	0.328
410.21	0.721	0.381
410.811	0.833	0.43
411.411	0.695	0.469
412.012	0.792	0.425
412.613	0.763	0.362
413.213	0.751	0.337
413.814	0.699	0.359
414.414	0.738	0.392
415.015	0.747	0.415
415.616	0.742	0.415
416.216	0.671	0.384
416.817	0.778	0.335
417.417	0.745	0.345
418.018	0.682	0.393
418.619	0.865	0.419
419.219	0.956	0.47
419.82	0.934	0.538
420.42	1.076	0.569
421.021	0.972	0.581
421.622	0.91	0.529
422.222	0.994	0.437
422.823	0.983	0.416
423.423	1.002	0.487
424.024	0.955	0.587
424.625	0.933	0.606
425.225	0.771	0.505
425.826	0.786	0.32
426.426	0.74	0.217
427.027	0.564	0.261
427.628	0.678	0.349
428.228	0.747	0.438
428.829	0.686	0.472
429.429	0.718	0.405
430.03	0.792	0.318
430.631	0.666	0.306
431.231	0.624	0.337
431.832	0.644	0.361
432.432	0.635	0.362
433.033	0.646	0.334
433.634	0.716	0.313
434.234	0.673	0.338
434.835	0.692	0.382
435.435	0.75	0.409
436.036	0.805	0.418
436.637	0.765	0.424
437.237	0.74	0.409
437.838	0.893	0.386
438.438	0.838	0.425
439.039	0.828	0.478
439.64	0.885	0.492
440.24	0.828	0.473
440.841	0.782	0.416
441.441	0.777	0.353
442.042	0.815	0.341
442.643	0.708	0.401
443.243	0.745	0.437
443.844	0.924	0.439
444.444	0.738	0.461
445.045	0.831	0.429
445.646	0.953	0.403
446.246	0.925	0.459
446.847	0.782	0.531
447.447	0.815	0.496
448.048	0.979	0.403
448.649	0.905	0.399
449.249	0.886	0.467
449.85	0.961	0.534
450.45	1.001	0.57
451.051	0.997	0.56
451.652	0.938	0.508
452.252	0.944	0.443
452.853	0.878	0.42
453.453	0.968	0.443
454.054	0.962	0.517
454.655	0.963	0.579
455.255	0.986	0.572
455.856	0.952	0.507
456.456	0.924	0.432
457.057	0.806	0.401
457.658	0.707	0.387
458.258	0.752	0.363
458.859	0.776	0.366
459.459	0.681	0.396
460.06	0.699	0.397
460.661	0.63	0.363
461.261	0.637	0.303
461.862	0.737	0.274
462.462	0.79	0.346
463.063	0.674	0.468
463.664	0.756	0.496
464.264	0.702	0.423
464.865	0.722	0.303
465.465	0.832	0.258
466.066	0.724	0.363
466.667	0.636	0.483
467.267	0.766	0.476
467.868	0.7	0.387
468.468	0.658	0.281
469.069	0.687	0.239
469.67	0.654	0.303
470.27	0.753	0.409
470.871	0.751	0.493
471.471	0.736	0.485
472.072	0.661	0.381
472.673	0.689	0.25
473.273	0.713	0.219
473.874	0.718	0.329
474.474	0.727	0.481
475.075	0.855	0.546
475.676	0.872	0.512
476.276	0.769	0.418
476.877	0.785	0.318
477.477	0.584	0.288
478.078	0.672	0.289
478.679	0.761	0.346
479.279	0.755	0.447
479.88	0.782	0.502
480.48	0.754	0.467
481.081	0.814	0.371
481.682	0.721	0.317
482.282	0.675	0.322
482.883	0.75	0.364
483.483	0.71	0.424
484.084	0.844	0.446
484.685	0.758	0.449
485.285	0.81	0.415
485.886	0.848	0.386
486.486	0.913	0.413
487.087	0.829	0.49
487.688	0.824	0.518
488.288	0.797	0.463
488.889	0.662	0.362
489.489	0.628	0.255
490.09	0.597	0.216
490.691	0.528	0.262
491.291	0.567	0.323
491.892	0.574	0.358
492.492	0.573	0.34
493.093	0.665	0.289
493.694	0.619	0.284
494.294	0.55	0.314
494.895	0.645	0.329
495.495	0.648	0.347
496.096	0.607	0.354
496.697	0.624	0.33
497.297	0.534	0.298
497.898	0.523	0.252
498.498	0.543	0.226
499.099	0.579	0.257
499.7	0.498	0.321
500.3	0.527	0.336
500.901	0.566	0.294
501.502	0.511	0.248
502.102	0.544	0.228
502.703	0.489	0.256
503.303	0.508	0.288
503.904	0.531	0.297
504.505	0.613	0.29
505.105	0.684	0.311
505.706	0.592	0.363
506.306	0.654	0.377
506.907	0.678	0.351
507.508	0.76	0.334
508.108	0.63	0.362
508.709	0.702	0.366
509.309	0.68	0.367
509.91	0.537	0.346
510.511	0.791	0.288
511.111	0.619	0.319
511.712	0.589	0.361
512.312	0.692	0.361
512.913	0.601	0.353
513.514	0.507	0.307
514.114	0.558	0.229
514.715	0.583	0.208
515.315	0.577	0.275
515.916	0.634	0.369
516.517	0.555	0.421
517.117	0.513	0.354
517.718	0.572	0.214
518.318	0.439	0.141
518.919	0.589	0.168
519.52	0.522	0.312
520.12	0.488	0.42
520.721	0.675	0.384
521.321	0.656	0.31
521.922	0.507	0.258
522.523	0.593	0.226
523.123	0.488	0.258
523.724	0.535	0.296
524.324	0.565	0.315
524.925	0.553	0.315
525.526	0.496	0.287
526.126	0.52	0.238
526.727	0.509	0.217
527.327	0.518	0.241
527.928	0.606	0.299
528.529	0.58	0.366
529.129	0.632	0.378
529.73	0.572	0.339
530.33	0.559	0.266
530.931	0.597	0.217
531.532	0.616	0.253
532.132	0.608	0.352
532.733	0.585	0.416
533.333	0.667	0.386
533.934	0.591	0.311
534.535	0.517	0.236
535.135	0.515	0.197
535.736	0.558	0.226
536.336	0.601	0.313
536.937	0.66	0.402
537.538	0.614	0.432
538.138	0.623	0.363
538.739	0.576	0.256
539.339	0.539	0.194
539.94	0.568	0.216
540.541	0.534	0.307
541.141	0.585	0.375
541.742	0.598	0.374
542.342	0.576	0.315
542.943	0.523	0.24
543.544	0.461	0.196
544.144	0.483	0.197
544.745	0.532	0.248
545.345	0.591	0.328
545.946	0.563	0.384
546.547	0.544	0.357
547.147	0.568	0.266
547.748	0.514	0.198
548.348	0.584	0.205
548.949	0.546	0.297
549.55	0.478	0.374
550.15	0.605	0.348
550.751	0.495	0.279
551.351	0.45	0.195
551.952	0.642	0.159
552.553	0.662	0.277
553.153	0.526	0.448
553.754	0.552	0.469
554.354	0.551	0.322
554.955	0.569	0.144
555.556	0.576	0.106
556.156	0.603	0.248
556.757	0.694	0.455
557.357	0.727	0.572
557.958	0.692	0.508
558.559	0.747	0.314
559.159	0.669	0.182
559.76	0.657	0.208
560.36	0.733	0.363
560.961	0.623	0.526
561.562	0.663	0.512
562.162	0.702	0.342
562.763	0.705	0.195
563.363	0.627	0.203
563.964	0.65	0.332
564.565	0.668	0.464
565.165	0.723	0.496
565.766	0.573	0.406
566.366	0.687	0.233
566.967	0.608	0.166
567.568	0.56	0.239
568.168	0.632	0.365
568.769	0.582	0.45
569.369	0.603	0.404
569.97	0.535	0.271
570.571	0.47	0.146
571.171	0.487	0.116
571.772	0.543	0.216
572.372	0.566	0.376
572.973	0.604	0.462
573.574	0.641	0.412
574.174	0.49	0.281
574.775	0.423	0.136
575.375	0.399	0.068
575.976	0.525	0.141
576.577	0.415	0.322
577.177	0.454	0.414
577.778	0.569	0.348
578.378	0.438	0.222
578.979	0.453	0.11
579.58	0.422	0.112
580.18	0.33	0.207
580.781	0.451	0.28
581.381	0.471	0.305
581.982	0.461	0.276
582.583	0.452	0.217
583.183	0.372	0.173
583.784	0.362	0.154
584.384	0.336	0.166
584.985	0.434	0.192
585.586	0.455	0.245
586.186	0.413	0.288
586.787	0.482	0.271
587.387	0.41	0.229
587.988	0.47	0.182
588.589	0.49	0.191
589.189	0.381	0.254
589.79	0.375	0.271
590.39	0.434	0.221
590.991	0.402	0.171
591.592	0.344	0.157
592.192	0.358	0.168
592.793	0.468	0.202
593.393	0.351	0.262
593.994	0.48	0.264
594.595	0.547	0.25
595.195	0.478	0.263
595.796	0.423	0.265
596.396	0.419	0.229
596.997	0.476	0.188
597.598	0.298	0.189
598.198	0.409	0.18
598.799	0.335	0.189
599.399	0.346	0.189
600.0	0.484	0.187
