Time(s)	Relative Blade_disp(m)	Tower_disp(m)
141.742	0.26	0.04
142.342	0.369	0.028
142.943	0.419	0.163
143.544	0.274	0.339
144.144	0.454	0.352
144.745	0.313	0.242
145.345	0.305	0.069
145.946	0.277	-0.023
146.547	0.126	0.033
147.147	0.363	0.142
147.748	0.264	0.276
148.348	0.229	0.286
148.949	0.321	0.148
149.55	0.109	0.015
150.15	0.087	-0.069
150.751	0.293	-0.036
151.351	0.179	0.154
151.952	0.253	0.297
152.553	0.33	0.286
153.153	0.305	0.168
153.754	0.254	0.041
154.354	0.208	-0.002
154.955	0.274	0.063
155.556	0.202	0.194
156.156	0.277	0.251
156.757	0.324	0.207
157.357	0.32	0.127
157.958	0.331	0.084
158.559	0.305	0.122
159.159	0.28	0.196
159.76	0.277	0.222
160.36	0.263	0.175
160.961	0.304	0.095
161.562	0.363	0.073
162.162	0.257	0.147
162.763	0.347	0.219
163.363	0.299	0.248
163.964	0.253	0.191
164.565	0.352	0.088
165.165	0.202	0.061
165.766	0.344	0.091
166.366	0.292	0.193
166.967	0.123	0.25
167.568	0.311	0.156
168.168	0.131	0.048
168.769	0.104	-0.03
169.369	0.385	-0.015
169.97	0.314	0.179
170.571	0.341	0.365
171.171	0.439	0.38
171.772	0.311	0.244
172.372	0.297	0.042
172.973	0.191	-0.062
173.574	0.287	-0.006
174.174	0.218	0.183
174.775	0.179	0.308
175.375	0.359	0.247
175.976	0.196	0.112
176.577	0.139	-0.025
177.177	0.24	-0.064
177.778	0.181	0.06
178.378	0.395	0.231
178.979	0.312	0.359
179.58	0.442	0.32
180.18	0.411	0.19
180.781	0.309	0.077
181.381	0.417	0.053
181.982	0.266	0.167
182.583	0.307	0.262
183.183	0.402	0.267
183.784	0.266	0.204
184.384	0.391	0.098
184.985	0.187	0.07
185.586	0.275	0.084
186.186	0.272	0.148
186.787	0.172	0.201
187.387	0.316	0.163
187.988	0.295	0.119
188.589	0.134	0.099
189.189	0.358	0.074
189.79	0.244	0.135
190.39	0.177	0.188
190.991	0.41	0.171
191.592	0.254	0.17
192.192	0.392	0.156
192.793	0.341	0.178
193.393	0.221	0.197
193.994	0.376	0.157
194.595	0.301	0.141
195.195	0.396	0.152
195.796	0.352	0.204
196.396	0.285	0.234
196.997	0.354	0.195
197.598	0.184	0.133
198.198	0.302	0.055
198.799	0.28	0.062
199.399	0.404	0.157
200.0	0.39	0.294
200.601	0.291	0.343
201.201	0.454	0.231
201.802	0.335	0.108
202.402	0.209	0.046
203.003	0.259	0.051
203.604	0.301	0.133
204.204	0.192	0.229
204.805	0.238	0.216
205.405	0.258	0.114
206.006	0.275	0.032
206.607	0.209	0.047
207.207	0.302	0.129
207.808	0.346	0.236
208.408	0.371	0.293
209.009	0.259	0.247
209.61	0.285	0.106
210.21	0.29	0.005
210.811	0.306	0.041
211.411	0.296	0.183
212.012	0.275	0.297
212.613	0.41	0.278
213.213	0.29	0.185
213.814	0.291	0.068
214.414	0.322	0.031
215.015	0.235	0.111
215.616	0.357	0.213
216.216	0.346	0.284
216.817	0.369	0.262
217.417	0.345	0.171
218.018	0.353	0.091
218.619	0.407	0.099
219.219	0.307	0.203
219.82	0.244	0.27
220.42	0.341	0.214
221.021	0.406	0.125
221.622	0.307	0.107
222.222	0.41	0.148
222.823	0.449	0.248
223.423	0.41	0.329
224.024	0.516	0.311
224.625	0.493	0.249
225.225	0.296	0.182
225.826	0.439	0.109
226.426	0.403	0.136
227.027	0.249	0.227
227.628	0.53	0.253
228.228	0.248	0.269
228.829	0.127	0.167
229.429	0.398	-0.004
230.03	0.124	-0.011
230.631	0.273	0.072
231.231	0.485	0.224
231.832	0.294	0.378
232.432	0.479	0.348
233.033	0.464	0.215
233.634	0.44	0.108
234.234	0.402	0.111
234.835	0.332	0.205
235.435	0.267	0.268
236.036	0.419	0.223
236.637	0.298	0.158
237.237	0.343	0.103
237.838	0.407	0.122
238.438	0.237	0.213
239.039	0.462	0.245
239.64	0.479	0.261
240.24	0.431	0.266
240.841	0.402	0.236
241.441	0.283	0.178
242.042	0.266	0.097
242.643	0.428	0.064
243.243	0.24	0.157
243.844	0.182	0.227
244.444	0.468	0.196
245.045	0.259	0.182
245.646	0.363	0.143
246.246	0.611	0.156
246.847	0.206	0.281
247.447	0.351	0.275
248.048	0.406	0.182
248.649	0.037	0.094
249.249	0.342	-0.023
249.85	0.215	0.018
250.45	0.331	0.164
251.051	0.44	0.316
251.652	0.299	0.373
252.252	0.493	0.25
252.853	0.327	0.114
253.453	0.231	0.032
254.054	0.422	0.05
254.655	0.197	0.202
255.255	0.416	0.287
255.856	0.309	0.288
256.456	0.239	0.173
257.057	0.628	0.04
257.658	0.208	0.124
258.258	0.275	0.219
258.859	0.599	0.257
259.459	0.28	0.312
260.06	0.54	0.248
260.661	0.382	0.191
261.261	0.215	0.143
261.862	0.519	0.094
262.462	0.11	0.166
263.063	0.254	0.168
263.664	0.401	0.137
264.264	0.123	0.148
264.865	0.467	0.119
265.465	0.234	0.174
266.066	0.117	0.185
266.667	0.506	0.112
267.267	0.123	0.136
267.868	0.391	0.13
268.468	0.437	0.179
269.069	0.312	0.267
269.67	0.583	0.277
270.27	0.469	0.295
270.871	0.256	0.259
271.471	0.416	0.129
272.072	0.227	0.06
272.673	0.235	0.056
273.273	0.422	0.124
273.874	0.235	0.26
274.474	0.295	0.281
275.075	0.496	0.195
275.676	0.19	0.139
276.276	0.26	0.065
276.877	0.346	0.056
277.477	0.116	0.142
278.078	0.383	0.181
278.679	0.344	0.22
279.279	0.186	0.216
279.88	0.317	0.12
280.48	0.34	0.06
281.081	0.346	0.106
281.682	0.373	0.224
282.282	0.237	0.305
282.883	0.332	0.231
283.483	0.446	0.106
284.084	0.324	0.088
284.685	0.388	0.154
285.285	0.572	0.271
285.886	0.512	0.401
286.486	0.493	0.409
287.087	0.507	0.283
287.688	0.222	0.122
288.288	0.29	-0.024
288.889	0.385	-0.009
289.489	0.287	0.186
290.09	0.389	0.359
290.691	0.345	0.382
291.291	0.271	0.215
291.892	0.401	-0.004
292.492	0.279	-0.039
293.093	0.341	0.105
293.694	0.396	0.316
294.294	0.368	0.422
294.895	0.631	0.334
295.495	0.482	0.219
296.096	0.289	0.132
296.697	0.447	0.081
297.297	0.139	0.142
297.898	0.26	0.164
298.498	0.367	0.16
299.099	0.265	0.176
299.7	0.351	0.166
300.3	0.387	0.17
300.901	0.277	0.196
301.502	0.305	0.181
302.102	0.396	0.149
302.703	0.349	0.161
303.303	0.372	0.198
303.904	0.411	0.229
304.505	0.329	0.239
305.105	0.387	0.198
305.706	0.422	0.158
306.306	0.364	0.173
306.907	0.346	0.205
307.508	0.535	0.228
308.108	0.179	0.269
308.709	0.304	0.177
309.309	0.424	0.068
309.91	0.087	0.074
310.511	0.324	0.086
311.111	0.134	0.151
311.712	0.111	0.15
312.312	0.364	0.083
312.913	0.072	0.079
313.514	0.198	0.06
314.114	0.333	0.083
314.715	0.206	0.174
315.315	0.333	0.22
315.916	0.239	0.212
316.517	0.223	0.128
317.117	0.351	0.042
317.718	0.065	0.063
318.318	0.334	0.088
318.919	0.407	0.183
319.52	0.155	0.285
320.12	0.371	0.228
320.721	0.142	0.112
321.321	0.209	-0.019
321.922	0.188	-0.04
322.523	0.204	0.069
323.123	0.224	0.213
323.724	0.248	0.268
324.324	0.292	0.197
324.925	0.201	0.076
325.526	0.242	-0.01
326.126	0.234	0.026
326.727	0.18	0.148
327.327	0.294	0.23
327.928	0.291	0.236
328.529	0.14	0.156
329.129	0.247	0.016
329.73	0.124	-0.033
330.33	0.217	0.021
330.931	0.271	0.154
331.532	0.232	0.272
332.132	0.237	0.252
332.733	0.43	0.126
333.333	0.297	0.074
333.934	0.377	0.109
334.535	0.541	0.229
335.135	0.384	0.38
335.736	0.481	0.38
336.336	0.439	0.253
336.937	0.39	0.104
337.538	0.45	0.056
338.138	0.357	0.161
338.739	0.566	0.305
339.339	0.611	0.435
339.94	0.356	0.439
340.541	0.583	0.241
341.141	0.342	0.075
341.742	0.172	0.008
342.342	0.453	0.042
342.943	0.281	0.227
343.544	0.432	0.354
344.144	0.635	0.368
344.745	0.317	0.321
345.345	0.507	0.159
345.946	0.32	0.074
346.547	0.248	0.082
347.147	0.579	0.159
347.748	0.161	0.321
348.348	0.543	0.312
348.949	0.401	0.248
349.55	0.09	0.14
350.15	0.39	-0.022
350.751	0.306	0.003
351.351	0.317	0.177
351.952	0.535	0.348
352.553	0.434	0.438
353.153	0.411	0.34
353.754	0.529	0.14
354.354	0.2	0.042
354.955	0.35	0.027
355.556	0.441	0.148
356.156	0.16	0.323
356.757	0.429	0.309
357.357	0.326	0.195
357.958	0.083	0.049
358.559	0.505	-0.059
359.159	0.167	0.085
359.76	0.369	0.263
360.36	0.451	0.367
360.961	0.235	0.335
361.562	0.537	0.139
362.162	0.247	0.039
362.763	0.203	0.034
363.363	0.452	0.111
363.964	0.2	0.271
364.565	0.49	0.309
365.165	0.451	0.28
365.766	0.261	0.199
366.366	0.536	0.09
366.967	0.2	0.12
367.568	0.307	0.163
368.168	0.301	0.195
368.769	0.155	0.183
369.369	0.373	0.1
369.97	0.031	0.074
370.571	0.16	0.022
371.171	0.253	0.024
371.772	0.046	0.107
372.372	0.341	0.144
372.973	0.135	0.181
373.574	0.256	0.136
374.174	0.357	0.087
374.775	0.153	0.114
375.375	0.316	0.129
375.976	0.296	0.165
376.577	0.414	0.199
377.177	0.491	0.247
377.778	0.307	0.287
378.378	0.458	0.228
378.979	0.395	0.169
379.58	0.387	0.149
380.18	0.517	0.186
380.781	0.381	0.286
381.381	0.463	0.318
381.982	0.462	0.275
382.583	0.48	0.203
383.183	0.508	0.175
383.784	0.579	0.234
384.384	0.498	0.344
384.985	0.486	0.377
385.586	0.638	0.314
386.186	0.349	0.243
386.787	0.468	0.135
387.387	0.478	0.125
387.988	0.209	0.211
388.589	0.411	0.228
389.189	0.435	0.223
389.79	0.279	0.21
390.39	0.576	0.164
390.991	0.377	0.216
391.592	0.264	0.255
392.192	0.532	0.209
392.793	0.251	0.199
393.393	0.315	0.144
393.994	0.468	0.111
394.595	0.349	0.188
395.195	0.502	0.273
395.796	0.526	0.338
396.396	0.514	0.344
396.997	0.411	0.274
397.598	0.5	0.164
398.198	0.592	0.143
398.799	0.459	0.265
399.399	0.544	0.374
400.0	0.58	0.398
400.601	0.331	0.319
401.201	0.439	0.125
401.802	0.492	0.026
402.402	0.325	0.128
403.003	0.461	0.286
403.604	0.375	0.388
404.204	0.254	0.31
404.805	0.389	0.083
405.405	0.296	-0.043
406.006	0.179	0.011
406.607	0.477	0.163
407.207	0.341	0.369
407.808	0.257	0.398
408.408	0.612	0.21
409.009	0.331	0.089
409.61	0.278	0.06
410.21	0.431	0.119
410.811	0.437	0.268
411.411	0.361	0.374
412.012	0.487	0.322
412.613	0.388	0.195
413.213	0.383	0.084
413.814	0.357	0.077
414.414	0.345	0.172
415.015	0.437	0.278
415.616	0.388	0.33
416.216	0.321	0.262
416.817	0.454	0.122
417.417	0.353	0.076
418.018	0.289	0.13
418.619	0.571	0.222
419.219	0.587	0.367
419.82	0.59	0.452
420.42	0.794	0.417
421.021	0.543	0.356
421.622	0.497	0.241
422.222	0.669	0.157
422.823	0.54	0.233
423.423	0.713	0.372
424.024	0.621	0.495
424.625	0.543	0.46
425.225	0.398	0.258
425.826	0.359	0.016
426.426	0.378	-0.062
427.027	0.172	0.083
427.628	0.405	0.256
428.228	0.445	0.376
428.829	0.295	0.349
429.429	0.421	0.159
430.03	0.385	0.02
430.631	0.265	0.042
431.231	0.321	0.162
431.832	0.305	0.283
432.432	0.311	0.292
433.033	0.336	0.182
433.634	0.345	0.065
434.234	0.307	0.05
434.835	0.341	0.143
435.435	0.4	0.268
436.036	0.488	0.339
436.637	0.413	0.322
437.237	0.383	0.212
437.838	0.552	0.104
438.438	0.438	0.152
439.039	0.446	0.275
439.64	0.591	0.368
440.24	0.415	0.389
440.841	0.45	0.262
441.441	0.413	0.106
442.042	0.404	0.054
442.643	0.357	0.146
443.243	0.365	0.274
443.844	0.632	0.343
444.444	0.328	0.367
445.045	0.491	0.237
445.646	0.631	0.124
446.246	0.468	0.188
446.847	0.426	0.31
447.447	0.455	0.351
448.048	0.615	0.295
448.649	0.553	0.254
449.249	0.501	0.245
449.85	0.625	0.261
450.45	0.597	0.328
451.051	0.618	0.382
451.652	0.566	0.374
452.252	0.568	0.297
452.853	0.504	0.217
453.453	0.606	0.19
454.054	0.597	0.273
454.655	0.575	0.392
455.255	0.654	0.431
455.856	0.559	0.374
456.456	0.564	0.248
457.057	0.427	0.159
457.658	0.296	0.127
458.258	0.433	0.135
458.859	0.405	0.217
459.459	0.332	0.289
460.06	0.399	0.265
460.661	0.251	0.175
461.261	0.284	0.056
461.862	0.408	0.026
462.462	0.433	0.164
463.063	0.337	0.349
463.664	0.464	0.39
464.264	0.324	0.28
464.865	0.365	0.079
465.465	0.513	-0.011
466.066	0.331	0.138
466.667	0.311	0.327
467.267	0.486	0.375
467.868	0.306	0.29
468.468	0.333	0.099
469.069	0.36	-0.02
469.67	0.259	0.044
470.27	0.472	0.21
470.871	0.417	0.392
471.471	0.384	0.418
472.072	0.362	0.244
472.673	0.298	0.018
473.273	0.38	-0.073
473.874	0.375	0.081
474.474	0.396	0.342
475.075	0.575	0.486
475.676	0.546	0.447
476.276	0.375	0.25
476.877	0.476	0.022
477.477	0.149	-0.024
478.078	0.348	0.052
478.679	0.495	0.243
479.279	0.383	0.434
479.88	0.544	0.426
480.48	0.386	0.269
481.081	0.422	0.062
481.682	0.388	-0.001
482.282	0.267	0.119
482.883	0.498	0.279
483.483	0.386	0.401
484.084	0.541	0.356
484.685	0.442	0.228
485.285	0.404	0.111
485.886	0.535	0.094
486.486	0.573	0.244
487.087	0.503	0.437
487.688	0.55	0.474
488.288	0.466	0.333
488.889	0.284	0.107
489.489	0.29	-0.067
490.09	0.251	-0.042
490.691	0.212	0.14
491.291	0.326	0.3
491.892	0.293	0.332
492.492	0.263	0.201
493.093	0.375	0.02
493.694	0.25	-0.013
494.294	0.227	0.092
494.895	0.392	0.232
495.495	0.345	0.335
496.096	0.327	0.296
496.697	0.358	0.146
497.297	0.16	0.023
497.898	0.224	-0.03
498.498	0.254	0.049
499.099	0.275	0.206
499.7	0.271	0.303
500.3	0.25	0.25
500.901	0.264	0.089
501.502	0.198	-0.031
502.102	0.222	-0.019
502.703	0.212	0.116
503.303	0.239	0.248
503.904	0.28	0.266
504.505	0.335	0.173
505.105	0.392	0.084
505.706	0.251	0.093
506.306	0.36	0.153
506.907	0.374	0.234
507.508	0.49	0.288
508.108	0.333	0.295
508.709	0.421	0.2
509.309	0.381	0.119
509.91	0.142	0.097
510.511	0.578	0.093
511.111	0.274	0.237
511.712	0.284	0.31
512.312	0.53	0.249
512.913	0.18	0.182
513.514	0.233	0.056
514.114	0.295	-0.011
514.715	0.202	0.067
515.315	0.386	0.196
515.916	0.363	0.317
516.517	0.251	0.318
517.117	0.25	0.152
517.718	0.243	-0.032
518.318	0.107	-0.078
518.919	0.365	0.025
519.52	0.245	0.259
520.12	0.215	0.375
520.721	0.477	0.263
521.321	0.291	0.115
521.922	0.186	0.005
522.523	0.356	-0.003
523.123	0.14	0.137
523.724	0.314	0.241
524.324	0.336	0.263
524.925	0.22	0.199
525.526	0.253	0.066
526.126	0.202	-0.011
526.727	0.196	0.021
527.327	0.285	0.132
527.928	0.336	0.258
528.529	0.322	0.304
529.129	0.371	0.227
529.73	0.246	0.111
530.33	0.245	0.018
530.931	0.325	0.029
531.532	0.316	0.163
532.132	0.389	0.305
532.733	0.299	0.342
533.333	0.395	0.221
533.934	0.272	0.074
534.535	0.187	-0.006
535.135	0.247	0.018
535.736	0.286	0.141
536.336	0.348	0.271
536.937	0.43	0.321
537.538	0.298	0.27
538.138	0.326	0.123
538.739	0.261	0.015
539.339	0.222	0.023
539.94	0.332	0.124
540.541	0.274	0.259
541.141	0.317	0.291
541.742	0.352	0.206
542.342	0.226	0.092
542.943	0.249	0.011
543.544	0.167	0.033
544.144	0.215	0.111
544.745	0.315	0.191
545.345	0.318	0.242
545.946	0.29	0.221
546.547	0.256	0.135
547.147	0.252	0.051
547.748	0.232	0.039
548.348	0.324	0.111
548.949	0.296	0.23
549.55	0.203	0.273
550.15	0.357	0.177
550.751	0.169	0.071
551.351	0.139	-0.011
551.952	0.424	0.0
552.553	0.366	0.196
553.153	0.26	0.384
553.754	0.326	0.353
554.354	0.205	0.144
554.955	0.265	-0.088
555.556	0.295	-0.114
556.156	0.305	0.106
556.757	0.482	0.384
557.357	0.458	0.529
557.958	0.372	0.404
558.559	0.462	0.096
559.159	0.309	-0.091
559.76	0.346	-0.035
560.36	0.516	0.227
560.961	0.303	0.506
561.562	0.419	0.482
562.162	0.434	0.207
562.763	0.328	-0.054
563.363	0.351	-0.1
563.964	0.352	0.114
564.565	0.388	0.391
565.165	0.504	0.502
565.766	0.244	0.37
566.366	0.426	0.042
566.967	0.299	-0.136
567.568	0.2	-0.045
568.168	0.442	0.2
568.769	0.277	0.448
569.369	0.355	0.43
569.97	0.317	0.18
570.571	0.095	-0.092
571.171	0.252	-0.212
571.772	0.252	-0.025
572.372	0.292	0.308
572.973	0.433	0.502
573.574	0.367	0.43
574.174	0.208	0.134
574.775	0.143	-0.175
575.375	0.084	-0.256
575.976	0.288	-0.044
576.577	0.191	0.329
577.177	0.245	0.497
577.778	0.391	0.333
578.378	0.099	0.026
578.979	0.192	-0.235
579.58	0.157	-0.195
580.18	0.031	0.091
580.781	0.337	0.329
581.381	0.238	0.402
581.982	0.216	0.226
582.583	0.247	-0.047
583.183	0.012	-0.171
583.784	0.136	-0.11
584.384	0.131	0.109
584.985	0.197	0.292
585.586	0.328	0.305
586.186	0.14	0.177
586.787	0.228	-0.029
587.387	0.134	-0.108
587.988	0.161	-0.016
588.589	0.322	0.175
589.189	0.147	0.341
589.79	0.188	0.276
590.39	0.229	0.047
590.991	0.067	-0.125
591.592	0.114	-0.136
592.192	0.123	0.03
592.793	0.242	0.234
593.393	0.188	0.328
593.994	0.25	0.218
594.595	0.31	0.029
595.195	0.174	-0.046
595.796	0.152	0.011
596.396	0.189	0.134
596.997	0.255	0.226
597.598	0.1	0.22
598.198	0.2	0.078
598.799	0.088	-0.052
599.399	0.061	-0.088
600.0	0.272	-0.001
