Time(s)	Relative Blade_disp(m)	Tower_disp(m)
64.865	0.248	0.18
65.465	0.343	0.178
66.066	0.361	0.173
66.667	0.221	0.171
67.267	0.403	0.137
67.868	0.329	0.156
68.468	0.352	0.196
69.069	0.415	0.227
69.67	0.207	0.234
70.27	0.291	0.139
70.871	0.302	0.052
71.471	0.073	0.051
72.072	0.201	0.058
72.673	0.258	0.105
73.273	0.175	0.174
73.874	0.21	0.175
74.474	0.245	0.116
75.075	0.23	0.065
75.676	0.318	0.071
76.276	0.298	0.159
76.877	0.12	0.232
77.477	0.327	0.172
78.078	0.155	0.089
78.679	0.17	0.009
79.279	0.35	0.013
79.88	0.134	0.149
80.48	0.391	0.238
81.081	0.382	0.283
81.682	0.29	0.243
82.282	0.5	0.138
82.883	0.262	0.122
83.483	0.357	0.14
84.084	0.378	0.195
84.685	0.245	0.241
85.285	0.46	0.202
85.886	0.368	0.181
86.486	0.346	0.174
87.087	0.479	0.181
87.688	0.384	0.239
88.288	0.425	0.272
88.889	0.469	0.256
89.489	0.446	0.226
90.09	0.363	0.199
90.691	0.588	0.183
91.291	0.469	0.264
91.892	0.62	0.342
92.492	0.672	0.395
93.093	0.39	0.39
93.694	0.522	0.235
94.294	0.453	0.101
94.895	0.422	0.091
95.495	0.504	0.206
96.096	0.47	0.366
96.697	0.5	0.419
97.297	0.403	0.32
97.898	0.364	0.125
98.498	0.41	-0.003
99.099	0.44	0.067
99.7	0.508	0.287
100.3	0.551	0.481
100.901	0.574	0.498
101.502	0.536	0.332
102.102	0.489	0.123
102.703	0.305	0.026
103.303	0.502	0.074
103.904	0.428	0.277
104.505	0.413	0.436
105.105	0.381	0.387
105.706	0.469	0.175
106.306	0.335	0.012
106.907	0.364	0.01
107.508	0.335	0.172
108.108	0.363	0.337
108.709	0.394	0.367
109.309	0.311	0.243
109.91	0.307	0.05
110.511	0.189	-0.045
111.111	0.22	0.002
111.712	0.283	0.154
112.312	0.193	0.29
112.913	0.283	0.26
113.514	0.333	0.125
114.114	0.24	0.029
114.715	0.274	0.028
115.315	0.326	0.135
115.916	0.349	0.275
116.517	0.312	0.322
117.117	0.361	0.227
117.718	0.359	0.095
118.318	0.277	0.044
118.919	0.33	0.092
119.52	0.307	0.208
120.12	0.299	0.281
120.721	0.408	0.245
121.321	0.28	0.166
121.922	0.311	0.078
122.523	0.431	0.074
123.123	0.209	0.188
123.724	0.462	0.259
124.324	0.274	0.283
124.925	0.292	0.196
125.526	0.269	0.066
126.126	0.122	-0.004
126.727	0.444	0.015
127.327	0.301	0.205
127.928	0.425	0.368
128.529	0.478	0.389
129.129	0.393	0.274
129.73	0.539	0.109
130.33	0.441	0.092
130.931	0.327	0.199
131.532	0.568	0.3
132.132	0.432	0.38
132.733	0.295	0.316
133.333	0.515	0.125
133.934	0.297	0.04
134.535	0.416	0.082
135.135	0.488	0.247
135.736	0.336	0.404
136.336	0.607	0.373
136.937	0.428	0.264
137.538	0.255	0.119
138.138	0.443	0.008
138.739	0.289	0.085
139.339	0.384	0.238
139.94	0.381	0.35
140.541	0.337	0.319
141.141	0.434	0.163
141.742	0.29	0.054
142.342	0.397	0.05
142.943	0.43	0.185
143.544	0.308	0.348
144.144	0.463	0.354
144.745	0.33	0.241
145.345	0.334	0.074
145.946	0.282	-0.004
146.547	0.154	0.052
147.147	0.382	0.155
147.748	0.273	0.28
148.348	0.249	0.281
148.949	0.328	0.148
149.55	0.124	0.024
150.15	0.104	-0.053
150.751	0.302	-0.019
151.351	0.201	0.161
151.952	0.262	0.297
152.553	0.34	0.284
153.153	0.328	0.171
153.754	0.265	0.057
154.354	0.227	0.018
154.955	0.293	0.078
155.556	0.211	0.198
156.156	0.294	0.247
156.757	0.335	0.205
157.357	0.339	0.135
157.958	0.352	0.104
158.559	0.322	0.145
159.159	0.301	0.21
159.76	0.29	0.224
160.36	0.276	0.169
160.961	0.321	0.093
161.562	0.379	0.085
162.162	0.277	0.17
162.763	0.366	0.241
163.363	0.317	0.258
163.964	0.269	0.189
164.565	0.364	0.084
165.165	0.219	0.064
165.766	0.362	0.107
166.366	0.307	0.215
166.967	0.144	0.266
167.568	0.319	0.16
168.168	0.143	0.041
168.769	0.117	-0.035
169.369	0.393	-0.009
169.97	0.339	0.197
170.571	0.36	0.388
171.171	0.454	0.397
171.772	0.339	0.247
172.372	0.316	0.041
172.973	0.198	-0.058
173.574	0.309	0.004
174.174	0.229	0.199
174.775	0.193	0.321
175.375	0.376	0.251
175.976	0.207	0.111
176.577	0.153	-0.024
177.177	0.25	-0.055
177.778	0.198	0.074
178.378	0.413	0.245
178.979	0.328	0.369
179.58	0.465	0.325
180.18	0.428	0.196
180.781	0.334	0.087
181.381	0.435	0.069
181.982	0.285	0.184
182.583	0.327	0.274
183.183	0.414	0.272
183.784	0.289	0.205
184.384	0.403	0.104
184.985	0.202	0.082
185.586	0.299	0.099
186.186	0.28	0.161
186.787	0.193	0.206
187.387	0.327	0.163
187.988	0.308	0.121
188.589	0.151	0.106
189.189	0.369	0.089
189.79	0.267	0.149
190.39	0.192	0.199
190.991	0.421	0.176
191.592	0.279	0.171
192.192	0.405	0.162
192.793	0.358	0.191
193.393	0.246	0.214
193.994	0.388	0.174
194.595	0.325	0.149
195.195	0.417	0.155
195.796	0.362	0.209
196.396	0.311	0.243
196.997	0.368	0.21
197.598	0.201	0.148
198.198	0.326	0.065
198.799	0.29	0.068
199.399	0.428	0.159
200.0	0.408	0.302
200.601	0.307	0.358
201.201	0.479	0.248
201.802	0.355	0.122
202.402	0.228	0.055
203.003	0.273	0.055
203.604	0.315	0.135
204.204	0.207	0.235
204.805	0.25	0.226
205.405	0.276	0.126
206.006	0.295	0.043
206.607	0.222	0.056
207.207	0.321	0.135
207.808	0.361	0.241
208.408	0.39	0.302
209.009	0.277	0.26
209.61	0.304	0.12
210.21	0.31	0.017
210.811	0.326	0.049
211.411	0.312	0.19
212.012	0.292	0.304
212.613	0.43	0.287
213.213	0.311	0.198
213.814	0.311	0.083
214.414	0.34	0.043
215.015	0.258	0.119
215.616	0.371	0.218
216.216	0.366	0.29
216.817	0.393	0.272
217.417	0.361	0.186
218.018	0.382	0.107
218.619	0.428	0.113
219.219	0.327	0.213
219.82	0.263	0.276
220.42	0.357	0.22
221.021	0.432	0.133
221.622	0.33	0.122
222.222	0.431	0.167
222.823	0.478	0.263
223.423	0.434	0.341
224.024	0.539	0.319
224.625	0.523	0.258
225.225	0.318	0.197
225.826	0.464	0.127
226.426	0.431	0.153
227.027	0.269	0.239
227.628	0.551	0.26
228.228	0.27	0.275
228.829	0.143	0.175
229.429	0.413	0.008
230.03	0.15	0.001
230.631	0.288	0.084
231.231	0.502	0.234
231.832	0.325	0.384
232.432	0.492	0.359
233.033	0.494	0.228
233.634	0.472	0.125
234.234	0.421	0.131
234.835	0.362	0.22
235.435	0.283	0.277
236.036	0.437	0.226
236.637	0.325	0.162
237.237	0.362	0.115
237.838	0.43	0.141
238.438	0.264	0.232
239.039	0.48	0.259
239.64	0.507	0.267
240.24	0.457	0.271
240.841	0.418	0.248
241.441	0.311	0.196
242.042	0.286	0.116
242.643	0.448	0.077
243.243	0.263	0.163
243.844	0.193	0.23
244.444	0.486	0.2
245.045	0.286	0.192
245.646	0.38	0.162
246.246	0.64	0.176
246.847	0.234	0.296
247.447	0.363	0.285
248.048	0.427	0.184
248.649	0.061	0.096
249.249	0.346	-0.012
249.85	0.242	0.032
250.45	0.355	0.179
251.051	0.451	0.329
251.652	0.334	0.38
252.252	0.508	0.257
252.853	0.348	0.124
253.453	0.262	0.046
254.054	0.431	0.069
254.655	0.226	0.215
255.255	0.435	0.295
255.856	0.318	0.292
256.456	0.273	0.177
257.057	0.641	0.053
257.658	0.236	0.144
258.258	0.301	0.239
258.859	0.61	0.272
259.459	0.319	0.315
260.06	0.555	0.253
260.661	0.401	0.202
261.261	0.252	0.16
261.862	0.526	0.116
262.462	0.141	0.179
263.063	0.272	0.173
263.664	0.404	0.137
264.264	0.159	0.148
264.865	0.473	0.132
265.465	0.256	0.193
266.066	0.147	0.204
266.667	0.508	0.125
267.267	0.156	0.136
267.868	0.406	0.13
268.468	0.446	0.188
269.069	0.356	0.283
269.67	0.595	0.302
270.27	0.502	0.315
270.871	0.286	0.271
271.471	0.42	0.133
272.072	0.259	0.058
272.673	0.248	0.063
273.273	0.434	0.139
273.874	0.269	0.277
274.474	0.302	0.298
275.075	0.52	0.203
275.676	0.217	0.141
276.276	0.263	0.072
276.877	0.372	0.065
277.477	0.136	0.156
278.078	0.393	0.197
278.679	0.373	0.229
279.279	0.201	0.223
279.88	0.328	0.126
280.48	0.369	0.067
281.081	0.362	0.119
281.682	0.393	0.241
282.282	0.261	0.32
282.883	0.347	0.241
283.483	0.472	0.11
284.084	0.348	0.094
284.685	0.407	0.168
285.285	0.603	0.29
285.886	0.543	0.421
286.486	0.518	0.426
287.087	0.536	0.294
287.688	0.245	0.13
288.288	0.306	-0.016
288.889	0.408	0.0
289.489	0.31	0.199
290.09	0.405	0.374
290.691	0.368	0.394
291.291	0.294	0.224
291.892	0.419	0.005
292.492	0.306	-0.029
293.093	0.361	0.12
293.694	0.415	0.331
294.294	0.401	0.434
294.895	0.65	0.347
295.495	0.515	0.231
296.096	0.316	0.146
296.697	0.46	0.098
297.297	0.168	0.153
297.898	0.272	0.172
298.498	0.38	0.164
299.099	0.297	0.179
299.7	0.358	0.179
300.3	0.414	0.187
300.901	0.303	0.213
301.502	0.315	0.195
302.102	0.425	0.153
302.703	0.367	0.165
303.303	0.389	0.207
303.904	0.44	0.244
304.505	0.347	0.258
305.105	0.413	0.213
305.706	0.446	0.168
306.306	0.382	0.179
306.907	0.369	0.211
307.508	0.556	0.239
308.108	0.198	0.284
308.709	0.325	0.192
309.309	0.439	0.079
309.91	0.11	0.078
310.511	0.332	0.09
311.111	0.145	0.155
311.712	0.13	0.157
312.312	0.369	0.093
312.913	0.094	0.088
313.514	0.208	0.068
314.114	0.342	0.088
314.715	0.233	0.177
315.315	0.338	0.229
315.916	0.256	0.223
316.517	0.246	0.138
317.117	0.355	0.052
317.718	0.089	0.068
318.318	0.345	0.093
318.919	0.419	0.188
319.52	0.182	0.293
320.12	0.375	0.242
320.721	0.164	0.123
321.321	0.226	-0.012
321.922	0.19	-0.036
322.523	0.227	0.07
323.123	0.227	0.218
323.724	0.262	0.276
324.324	0.315	0.207
324.925	0.207	0.088
325.526	0.264	-0.002
326.126	0.248	0.031
326.727	0.189	0.153
327.327	0.315	0.235
327.928	0.299	0.245
328.529	0.159	0.165
329.129	0.262	0.025
329.73	0.132	-0.025
330.33	0.237	0.026
330.931	0.279	0.159
331.532	0.25	0.278
332.132	0.254	0.261
332.733	0.447	0.138
333.333	0.326	0.087
333.934	0.397	0.123
334.535	0.563	0.242
335.135	0.415	0.39
335.736	0.5	0.393
336.336	0.466	0.266
336.937	0.422	0.119
337.538	0.471	0.073
338.138	0.389	0.176
338.739	0.589	0.319
339.339	0.641	0.446
339.94	0.387	0.452
340.541	0.605	0.258
341.141	0.379	0.092
341.742	0.19	0.025
342.342	0.471	0.053
342.943	0.311	0.232
343.544	0.448	0.361
344.144	0.661	0.379
344.745	0.353	0.339
345.345	0.525	0.183
345.946	0.35	0.092
346.547	0.278	0.092
347.147	0.59	0.164
347.748	0.193	0.324
348.348	0.558	0.323
348.949	0.423	0.267
349.55	0.124	0.159
350.15	0.394	-0.006
350.751	0.34	0.007
351.351	0.338	0.179
351.952	0.544	0.356
352.553	0.476	0.452
353.153	0.429	0.364
353.754	0.557	0.163
354.354	0.231	0.057
354.955	0.36	0.034
355.556	0.467	0.148
356.156	0.179	0.327
356.757	0.441	0.323
357.357	0.355	0.213
357.958	0.104	0.067
358.559	0.52	-0.047
359.159	0.193	0.089
359.76	0.386	0.266
360.36	0.464	0.376
360.961	0.268	0.348
361.562	0.555	0.159
362.162	0.27	0.057
362.763	0.233	0.044
363.363	0.455	0.116
363.964	0.23	0.271
364.565	0.506	0.316
365.165	0.468	0.296
365.766	0.299	0.219
366.366	0.55	0.111
366.967	0.227	0.132
367.568	0.329	0.167
368.168	0.302	0.196
368.769	0.185	0.186
369.369	0.382	0.112
369.97	0.044	0.091
370.571	0.184	0.035
371.171	0.254	0.03
371.772	0.069	0.104
372.372	0.349	0.143
372.973	0.145	0.188
373.574	0.285	0.15
374.174	0.365	0.107
374.775	0.181	0.128
375.375	0.334	0.136
375.976	0.308	0.167
376.577	0.447	0.202
377.177	0.508	0.262
377.778	0.337	0.31
378.378	0.488	0.251
378.979	0.419	0.186
379.58	0.419	0.156
380.18	0.538	0.191
380.781	0.409	0.295
381.381	0.492	0.337
381.982	0.49	0.299
382.583	0.518	0.224
383.183	0.537	0.191
383.784	0.611	0.244
384.384	0.53	0.355
384.985	0.514	0.393
385.586	0.672	0.335
386.186	0.384	0.266
386.787	0.495	0.156
387.387	0.509	0.138
387.988	0.237	0.219
388.589	0.426	0.236
389.189	0.465	0.233
389.79	0.309	0.227
390.39	0.601	0.186
390.991	0.412	0.236
391.592	0.289	0.27
392.192	0.553	0.218
392.793	0.282	0.204
393.393	0.335	0.155
393.994	0.491	0.127
394.595	0.388	0.207
395.195	0.524	0.294
395.796	0.559	0.354
396.396	0.553	0.355
396.997	0.431	0.288
397.598	0.54	0.179
398.198	0.625	0.163
398.799	0.49	0.287
399.399	0.581	0.393
400.0	0.608	0.414
400.601	0.366	0.331
401.201	0.464	0.137
401.802	0.523	0.041
402.402	0.355	0.145
403.003	0.48	0.304
403.604	0.407	0.401
404.204	0.275	0.319
404.805	0.409	0.091
405.405	0.328	-0.033
406.006	0.197	0.027
406.607	0.501	0.18
407.207	0.372	0.383
407.808	0.275	0.409
408.408	0.636	0.219
409.009	0.365	0.098
409.61	0.303	0.077
410.21	0.45	0.141
410.811	0.476	0.284
411.411	0.383	0.387
412.012	0.513	0.331
412.613	0.422	0.205
413.213	0.407	0.1
413.814	0.385	0.098
414.414	0.375	0.191
415.015	0.459	0.292
415.616	0.419	0.338
416.216	0.345	0.27
416.817	0.48	0.134
417.417	0.387	0.095
418.018	0.316	0.153
418.619	0.599	0.241
419.219	0.629	0.379
419.82	0.621	0.464
420.42	0.832	0.434
421.021	0.59	0.381
421.622	0.531	0.272
422.222	0.706	0.183
422.823	0.587	0.248
423.423	0.742	0.384
424.024	0.658	0.508
424.625	0.584	0.48
425.225	0.427	0.285
425.826	0.397	0.04
426.426	0.404	-0.047
427.027	0.194	0.089
427.628	0.427	0.258
428.228	0.471	0.382
428.829	0.326	0.366
429.429	0.444	0.185
430.03	0.421	0.044
430.631	0.292	0.058
431.231	0.335	0.168
431.832	0.33	0.282
432.432	0.33	0.296
433.033	0.357	0.197
433.634	0.379	0.088
434.234	0.331	0.074
434.835	0.368	0.159
435.435	0.428	0.274
436.036	0.51	0.343
436.637	0.445	0.332
437.237	0.411	0.233
437.838	0.587	0.132
438.438	0.477	0.177
439.039	0.475	0.292
439.64	0.621	0.376
440.24	0.449	0.395
440.841	0.474	0.277
441.441	0.446	0.128
442.042	0.443	0.079
442.643	0.38	0.169
443.243	0.398	0.286
443.844	0.663	0.348
444.444	0.357	0.375
445.045	0.525	0.256
445.646	0.666	0.151
446.246	0.514	0.217
446.847	0.453	0.334
447.447	0.486	0.363
448.048	0.655	0.298
448.649	0.583	0.264
449.249	0.541	0.269
449.85	0.664	0.295
450.45	0.638	0.36
451.051	0.66	0.402
451.652	0.599	0.384
452.252	0.606	0.305
452.853	0.538	0.232
453.453	0.646	0.216
454.054	0.638	0.305
454.655	0.615	0.419
455.255	0.691	0.448
455.856	0.596	0.384
456.456	0.598	0.259
457.057	0.458	0.178
457.658	0.329	0.151
458.258	0.459	0.157
458.859	0.436	0.23
459.459	0.357	0.295
460.06	0.419	0.27
460.661	0.277	0.186
461.261	0.307	0.074
461.862	0.435	0.046
462.462	0.465	0.181
463.063	0.359	0.362
463.664	0.489	0.398
464.264	0.352	0.287
464.865	0.39	0.092
465.465	0.545	0.008
466.066	0.361	0.16
466.667	0.332	0.346
467.267	0.512	0.385
467.868	0.335	0.294
468.468	0.35	0.106
469.069	0.388	-0.007
469.67	0.287	0.065
470.27	0.493	0.231
470.871	0.448	0.405
471.471	0.409	0.424
472.072	0.38	0.251
472.673	0.33	0.028
473.273	0.403	-0.054
473.874	0.403	0.103
474.474	0.427	0.361
475.075	0.598	0.498
475.676	0.576	0.453
476.276	0.407	0.258
476.877	0.496	0.04
477.477	0.181	-0.002
478.078	0.368	0.072
478.679	0.519	0.253
479.279	0.417	0.438
479.88	0.558	0.434
480.48	0.421	0.283
481.081	0.458	0.086
481.682	0.408	0.026
482.282	0.303	0.136
482.883	0.515	0.286
483.483	0.409	0.401
484.084	0.574	0.361
484.685	0.462	0.248
485.285	0.445	0.139
485.886	0.563	0.122
486.486	0.604	0.261
487.087	0.535	0.442
487.688	0.571	0.478
488.288	0.495	0.342
488.889	0.313	0.127
489.489	0.311	-0.041
490.09	0.275	-0.023
490.691	0.228	0.146
491.291	0.338	0.295
491.892	0.31	0.328
492.492	0.28	0.21
493.093	0.398	0.042
493.694	0.276	0.013
494.294	0.244	0.111
494.895	0.409	0.234
495.495	0.366	0.328
496.096	0.341	0.295
496.697	0.377	0.159
497.297	0.184	0.048
497.898	0.24	-0.006
498.498	0.272	0.058
499.099	0.292	0.201
499.7	0.278	0.295
500.3	0.268	0.252
500.901	0.283	0.107
501.502	0.215	-0.006
502.102	0.245	-0.0
502.703	0.223	0.121
503.303	0.252	0.241
503.904	0.294	0.259
504.505	0.352	0.179
505.105	0.416	0.107
505.706	0.273	0.122
506.306	0.382	0.173
506.907	0.395	0.237
507.508	0.509	0.282
508.108	0.352	0.295
508.709	0.444	0.215
509.309	0.404	0.147
509.91	0.166	0.122
510.511	0.598	0.104
511.111	0.293	0.233
511.712	0.302	0.305
512.312	0.54	0.254
512.913	0.211	0.2
513.514	0.248	0.083
514.114	0.31	0.008
514.715	0.23	0.068
515.315	0.391	0.19
515.916	0.38	0.314
516.517	0.272	0.328
517.117	0.26	0.175
517.718	0.271	-0.011
518.318	0.124	-0.066
518.919	0.374	0.024
519.52	0.264	0.252
520.12	0.222	0.376
520.721	0.496	0.275
521.321	0.321	0.136
521.922	0.195	0.028
522.523	0.378	0.007
523.123	0.155	0.135
523.724	0.32	0.236
524.324	0.355	0.263
524.925	0.237	0.212
525.526	0.267	0.089
526.126	0.225	0.008
526.727	0.209	0.028
527.327	0.296	0.128
527.928	0.351	0.253
528.529	0.336	0.309
529.129	0.392	0.245
529.73	0.271	0.135
530.33	0.257	0.037
530.931	0.346	0.032
531.532	0.332	0.156
532.132	0.391	0.302
532.733	0.327	0.349
533.333	0.412	0.242
533.934	0.291	0.099
534.535	0.212	0.009
535.135	0.253	0.02
535.736	0.304	0.134
536.336	0.364	0.268
536.937	0.442	0.333
537.538	0.326	0.292
538.138	0.345	0.148
538.739	0.279	0.029
539.339	0.242	0.022
539.94	0.34	0.117
540.541	0.287	0.258
541.141	0.337	0.303
541.742	0.367	0.229
542.342	0.251	0.113
542.943	0.263	0.021
543.544	0.177	0.031
544.144	0.23	0.104
544.745	0.321	0.192
545.345	0.339	0.255
545.946	0.309	0.242
546.547	0.27	0.155
547.147	0.273	0.058
547.748	0.241	0.036
548.348	0.338	0.106
548.949	0.311	0.234
549.55	0.215	0.289
550.15	0.378	0.197
550.751	0.186	0.086
551.351	0.152	-0.006
551.952	0.438	-0.004
552.553	0.385	0.195
553.153	0.275	0.395
553.754	0.342	0.374
554.354	0.229	0.163
554.955	0.282	-0.078
555.556	0.311	-0.114
556.156	0.324	0.105
556.757	0.496	0.391
557.357	0.479	0.545
557.958	0.404	0.424
558.559	0.482	0.116
559.159	0.337	-0.08
559.76	0.366	-0.03
560.36	0.53	0.231
560.961	0.326	0.512
561.562	0.437	0.495
562.162	0.454	0.223
562.763	0.361	-0.039
563.363	0.367	-0.086
563.964	0.373	0.122
564.565	0.408	0.396
565.165	0.517	0.509
565.766	0.274	0.38
566.366	0.443	0.058
566.967	0.319	-0.119
567.568	0.226	-0.033
568.168	0.446	0.207
568.769	0.296	0.448
569.369	0.373	0.43
569.97	0.323	0.19
570.571	0.123	-0.078
571.171	0.262	-0.195
571.772	0.265	-0.015
572.372	0.314	0.308
572.973	0.436	0.501
573.574	0.387	0.432
574.174	0.226	0.146
574.775	0.153	-0.156
575.375	0.101	-0.242
575.976	0.297	-0.04
576.577	0.2	0.323
577.177	0.254	0.491
577.778	0.397	0.336
578.378	0.124	0.04
578.979	0.197	-0.213
579.58	0.169	-0.181
580.18	0.046	0.09
580.781	0.329	0.32
581.381	0.253	0.392
581.982	0.229	0.23
582.583	0.25	-0.027
583.183	0.038	-0.15
583.784	0.137	-0.098
584.384	0.135	0.103
584.985	0.211	0.276
585.586	0.322	0.298
586.186	0.161	0.186
586.787	0.241	-0.005
587.387	0.141	-0.085
587.988	0.182	-0.011
588.589	0.32	0.166
589.189	0.154	0.327
589.79	0.199	0.272
590.39	0.231	0.061
590.991	0.092	-0.103
591.592	0.12	-0.117
592.192	0.125	0.032
592.793	0.259	0.22
593.393	0.182	0.316
593.994	0.263	0.219
594.595	0.328	0.047
595.195	0.183	-0.02
595.796	0.169	0.027
596.396	0.194	0.131
596.997	0.26	0.211
597.598	0.107	0.209
598.198	0.205	0.084
598.799	0.102	-0.031
599.399	0.073	-0.066
600.0	0.281	0.008
