Time(s)	Relative Blade_disp(m)	Tower_disp(m)
76.276	0.33	0.172
76.877	0.193	0.221
77.477	0.345	0.176
78.078	0.223	0.12
78.679	0.234	0.068
79.279	0.363	0.073
79.88	0.211	0.168
80.48	0.389	0.228
81.081	0.384	0.256
81.682	0.321	0.228
82.282	0.462	0.157
82.883	0.304	0.148
83.483	0.366	0.162
84.084	0.381	0.199
84.685	0.294	0.229
85.285	0.435	0.201
85.886	0.376	0.186
86.486	0.36	0.182
87.087	0.448	0.189
87.688	0.388	0.229
88.288	0.412	0.251
88.889	0.443	0.239
89.489	0.428	0.217
90.09	0.372	0.199
90.691	0.52	0.19
91.291	0.442	0.245
91.892	0.538	0.297
92.492	0.575	0.329
93.093	0.393	0.323
93.694	0.475	0.223
94.294	0.433	0.137
94.895	0.412	0.132
95.495	0.464	0.208
96.096	0.445	0.311
96.697	0.462	0.344
97.297	0.399	0.278
97.898	0.373	0.152
98.498	0.404	0.07
99.099	0.425	0.117
99.7	0.468	0.26
100.3	0.497	0.386
100.901	0.511	0.395
101.502	0.486	0.286
102.102	0.455	0.151
102.703	0.337	0.089
103.303	0.463	0.121
103.904	0.416	0.253
104.505	0.406	0.355
105.105	0.381	0.322
105.706	0.444	0.182
106.306	0.354	0.078
106.907	0.373	0.079
107.508	0.354	0.186
108.108	0.37	0.291
108.709	0.39	0.307
109.309	0.335	0.224
109.91	0.332	0.1
110.511	0.254	0.04
111.111	0.271	0.072
111.712	0.314	0.169
112.312	0.251	0.254
112.913	0.31	0.231
113.514	0.351	0.144
114.114	0.286	0.088
114.715	0.31	0.094
115.315	0.349	0.163
115.916	0.359	0.25
116.517	0.335	0.275
117.117	0.368	0.211
117.718	0.366	0.128
118.318	0.315	0.101
118.919	0.352	0.136
119.52	0.33	0.211
120.12	0.329	0.251
120.721	0.399	0.223
121.321	0.314	0.171
121.922	0.337	0.12
122.523	0.416	0.124
123.123	0.27	0.2
123.724	0.438	0.241
124.324	0.308	0.251
124.925	0.325	0.189
125.526	0.299	0.107
126.126	0.208	0.065
126.727	0.428	0.081
127.327	0.326	0.209
127.928	0.415	0.313
128.529	0.447	0.324
129.129	0.391	0.247
129.73	0.489	0.139
130.33	0.421	0.131
130.931	0.351	0.203
131.532	0.506	0.27
132.132	0.418	0.32
132.733	0.328	0.275
133.333	0.47	0.149
133.934	0.331	0.094
134.535	0.405	0.126
135.135	0.454	0.236
135.736	0.357	0.337
136.336	0.53	0.314
136.937	0.417	0.24
137.538	0.301	0.146
138.138	0.422	0.076
138.739	0.327	0.128
139.339	0.385	0.229
139.94	0.382	0.3
140.541	0.355	0.276
141.141	0.417	0.173
141.742	0.323	0.103
142.342	0.394	0.104
142.943	0.415	0.195
143.544	0.337	0.301
144.144	0.436	0.301
144.745	0.347	0.224
145.345	0.352	0.114
145.946	0.312	0.065
146.547	0.231	0.104
147.147	0.378	0.172
147.748	0.309	0.251
148.348	0.292	0.25
148.949	0.339	0.162
149.55	0.208	0.081
150.15	0.184	0.031
150.751	0.325	0.05
151.351	0.263	0.168
151.952	0.291	0.262
152.553	0.355	0.255
153.153	0.351	0.182
153.754	0.299	0.108
154.354	0.282	0.079
154.955	0.322	0.117
155.556	0.26	0.195
156.156	0.324	0.226
156.757	0.348	0.201
157.357	0.355	0.158
157.958	0.365	0.14
158.559	0.342	0.168
159.159	0.33	0.207
159.76	0.318	0.212
160.36	0.308	0.174
160.961	0.343	0.125
161.562	0.38	0.125
162.162	0.314	0.185
162.763	0.374	0.232
163.363	0.336	0.239
163.964	0.309	0.187
164.565	0.368	0.117
165.165	0.272	0.107
165.766	0.371	0.141
166.366	0.33	0.216
166.967	0.22	0.247
167.568	0.334	0.168
168.168	0.215	0.084
168.769	0.198	0.033
169.369	0.388	0.057
169.97	0.357	0.203
170.571	0.367	0.336
171.171	0.434	0.337
171.772	0.357	0.23
172.372	0.329	0.086
172.973	0.262	0.019
173.574	0.332	0.067
174.174	0.273	0.205
174.775	0.256	0.287
175.375	0.374	0.233
175.976	0.264	0.133
176.577	0.223	0.041
177.177	0.285	0.025
177.778	0.262	0.116
178.378	0.403	0.235
178.979	0.345	0.318
179.58	0.444	0.284
180.18	0.411	0.195
180.781	0.351	0.121
181.381	0.419	0.112
181.982	0.318	0.192
182.583	0.348	0.254
183.183	0.404	0.25
183.784	0.322	0.202
184.384	0.396	0.133
184.985	0.26	0.119
185.586	0.327	0.133
186.186	0.312	0.176
186.787	0.253	0.206
187.387	0.343	0.174
187.988	0.334	0.143
188.589	0.223	0.135
189.189	0.373	0.125
189.79	0.307	0.168
190.39	0.251	0.202
190.991	0.409	0.184
191.592	0.316	0.178
192.192	0.396	0.173
192.793	0.368	0.194
193.393	0.294	0.212
193.994	0.384	0.186
194.595	0.349	0.166
195.195	0.405	0.168
195.796	0.368	0.205
196.396	0.34	0.228
196.997	0.368	0.209
197.598	0.264	0.167
198.198	0.345	0.11
198.799	0.318	0.11
199.399	0.418	0.17
200.0	0.397	0.268
200.601	0.335	0.307
201.201	0.45	0.235
201.802	0.365	0.151
202.402	0.281	0.103
203.003	0.306	0.101
203.604	0.337	0.153
204.204	0.264	0.221
204.805	0.287	0.217
205.405	0.312	0.149
206.006	0.326	0.093
206.607	0.27	0.104
207.207	0.344	0.157
207.808	0.368	0.228
208.408	0.388	0.268
209.009	0.314	0.24
209.61	0.329	0.147
210.21	0.335	0.077
210.811	0.347	0.099
211.411	0.333	0.194
212.012	0.324	0.27
212.613	0.416	0.258
213.213	0.334	0.199
213.814	0.338	0.122
214.414	0.354	0.097
215.015	0.301	0.147
215.616	0.376	0.213
216.216	0.372	0.26
216.817	0.393	0.248
217.417	0.369	0.192
218.018	0.385	0.139
218.619	0.415	0.144
219.219	0.347	0.21
219.82	0.302	0.251
220.42	0.365	0.212
221.021	0.419	0.154
221.622	0.348	0.149
222.222	0.418	0.181
222.823	0.449	0.246
223.423	0.419	0.296
224.024	0.489	0.279
224.625	0.476	0.237
225.225	0.344	0.197
225.826	0.438	0.154
226.426	0.417	0.173
227.027	0.313	0.229
227.628	0.494	0.242
228.228	0.31	0.248
228.829	0.222	0.181
229.429	0.397	0.071
230.03	0.234	0.066
230.631	0.315	0.125
231.231	0.462	0.224
231.832	0.353	0.324
232.432	0.452	0.308
233.033	0.46	0.219
233.634	0.447	0.15
234.234	0.406	0.155
234.835	0.373	0.213
235.435	0.318	0.252
236.036	0.419	0.219
236.637	0.349	0.175
237.237	0.369	0.145
237.838	0.415	0.162
238.438	0.308	0.222
239.039	0.447	0.24
239.64	0.468	0.245
240.24	0.434	0.248
240.841	0.409	0.233
241.441	0.338	0.198
242.042	0.317	0.146
242.643	0.43	0.119
243.243	0.305	0.175
243.844	0.252	0.22
244.444	0.455	0.199
245.045	0.321	0.194
245.646	0.382	0.176
246.246	0.554	0.186
246.847	0.289	0.266
247.447	0.37	0.257
248.048	0.412	0.189
248.649	0.17	0.129
249.249	0.354	0.058
249.85	0.288	0.087
250.45	0.37	0.185
251.051	0.423	0.288
251.652	0.357	0.322
252.252	0.468	0.241
252.853	0.36	0.151
253.453	0.308	0.097
254.054	0.411	0.113
254.655	0.283	0.209
255.255	0.418	0.264
255.856	0.337	0.263
256.456	0.317	0.185
257.057	0.552	0.103
257.658	0.289	0.163
258.258	0.332	0.226
258.859	0.53	0.249
259.459	0.348	0.277
260.06	0.496	0.237
260.661	0.396	0.202
261.261	0.303	0.174
261.862	0.474	0.146
262.462	0.226	0.187
263.063	0.307	0.182
263.664	0.392	0.157
264.264	0.242	0.162
264.865	0.438	0.155
265.465	0.299	0.198
266.066	0.229	0.204
266.667	0.461	0.15
267.267	0.237	0.154
267.868	0.398	0.152
268.468	0.422	0.193
269.069	0.372	0.257
269.67	0.521	0.272
270.27	0.465	0.278
270.871	0.324	0.246
271.471	0.405	0.155
272.072	0.305	0.106
272.673	0.293	0.111
273.273	0.415	0.162
273.874	0.312	0.252
274.474	0.328	0.265
275.075	0.475	0.2
275.676	0.277	0.16
276.276	0.299	0.117
276.877	0.377	0.112
277.477	0.22	0.171
278.078	0.385	0.196
278.679	0.38	0.216
279.279	0.263	0.214
279.88	0.339	0.154
280.48	0.382	0.113
281.081	0.37	0.148
281.682	0.388	0.229
282.282	0.306	0.279
282.883	0.358	0.226
283.483	0.444	0.14
284.084	0.364	0.131
284.685	0.399	0.182
285.285	0.531	0.262
285.886	0.489	0.347
286.486	0.474	0.348
287.087	0.487	0.26
287.688	0.294	0.155
288.288	0.333	0.061
288.889	0.403	0.072
289.489	0.338	0.201
290.09	0.396	0.314
290.691	0.374	0.325
291.291	0.326	0.214
291.892	0.408	0.073
292.492	0.337	0.053
293.093	0.37	0.152
293.694	0.405	0.288
294.294	0.395	0.352
294.895	0.56	0.293
295.495	0.472	0.219
296.096	0.342	0.168
296.697	0.437	0.139
297.297	0.241	0.174
297.898	0.308	0.18
298.498	0.378	0.169
299.099	0.329	0.179
299.7	0.364	0.185
300.3	0.407	0.197
300.901	0.335	0.217
301.502	0.337	0.201
302.102	0.415	0.166
302.703	0.373	0.17
303.303	0.386	0.2
303.904	0.424	0.232
304.505	0.361	0.246
305.105	0.406	0.216
305.706	0.428	0.18
306.306	0.383	0.182
306.907	0.374	0.202
307.508	0.497	0.224
308.108	0.263	0.26
308.709	0.345	0.202
309.309	0.421	0.123
309.91	0.205	0.117
310.511	0.341	0.121
311.111	0.214	0.163
311.712	0.209	0.164
312.312	0.365	0.126
312.913	0.19	0.125
313.514	0.257	0.113
314.114	0.354	0.124
314.715	0.288	0.181
315.315	0.344	0.218
315.916	0.299	0.214
316.517	0.292	0.159
317.117	0.36	0.103
317.718	0.186	0.111
318.318	0.355	0.126
318.919	0.406	0.189
319.52	0.25	0.261
320.12	0.372	0.23
320.721	0.234	0.149
321.321	0.279	0.056
321.922	0.241	0.038
322.523	0.283	0.107
323.123	0.268	0.209
323.724	0.297	0.25
324.324	0.343	0.205
324.925	0.257	0.127
325.526	0.306	0.064
326.126	0.291	0.085
326.727	0.244	0.166
327.327	0.338	0.219
327.928	0.326	0.228
328.529	0.226	0.178
329.129	0.3	0.084
329.73	0.21	0.048
330.33	0.282	0.078
330.931	0.309	0.167
331.532	0.292	0.25
332.132	0.292	0.242
332.733	0.433	0.161
333.333	0.346	0.128
333.934	0.393	0.151
334.535	0.506	0.227
335.135	0.404	0.326
335.736	0.463	0.328
336.336	0.442	0.246
336.937	0.41	0.149
337.538	0.444	0.119
338.138	0.39	0.185
338.739	0.52	0.278
339.339	0.553	0.362
339.94	0.391	0.366
340.541	0.53	0.24
341.141	0.384	0.132
341.742	0.262	0.088
342.342	0.439	0.105
342.943	0.34	0.22
343.544	0.428	0.304
344.144	0.565	0.318
344.745	0.371	0.294
345.345	0.478	0.193
345.946	0.363	0.133
346.547	0.321	0.129
347.147	0.515	0.176
347.748	0.263	0.279
348.348	0.501	0.281
348.949	0.405	0.247
349.55	0.222	0.176
350.15	0.382	0.067
350.751	0.36	0.071
351.351	0.358	0.183
351.952	0.483	0.304
352.553	0.453	0.368
353.153	0.416	0.313
353.754	0.497	0.18
354.354	0.292	0.106
354.955	0.365	0.09
355.556	0.44	0.164
356.156	0.253	0.283
356.757	0.416	0.283
357.357	0.371	0.21
357.958	0.196	0.114
358.559	0.474	0.037
359.159	0.263	0.125
359.76	0.382	0.244
360.36	0.438	0.317
360.961	0.314	0.3
361.562	0.495	0.176
362.162	0.315	0.107
362.763	0.285	0.098
363.363	0.427	0.144
363.964	0.288	0.245
364.565	0.465	0.277
365.165	0.44	0.266
365.766	0.335	0.216
366.366	0.491	0.145
366.967	0.286	0.155
367.568	0.348	0.177
368.168	0.32	0.196
368.769	0.258	0.187
369.369	0.376	0.141
369.97	0.147	0.128
370.571	0.25	0.088
371.171	0.28	0.081
371.772	0.174	0.127
372.372	0.354	0.156
372.973	0.212	0.191
373.574	0.329	0.168
374.174	0.363	0.143
374.775	0.253	0.154
375.375	0.352	0.156
375.976	0.326	0.175
376.577	0.435	0.198
377.177	0.463	0.243
377.778	0.356	0.279
378.378	0.46	0.24
378.979	0.405	0.193
379.58	0.414	0.169
380.18	0.484	0.191
380.781	0.403	0.263
381.381	0.461	0.294
381.982	0.455	0.272
382.583	0.478	0.221
383.183	0.487	0.195
383.784	0.531	0.227
384.384	0.484	0.298
384.985	0.472	0.327
385.586	0.572	0.294
386.186	0.393	0.249
386.787	0.459	0.175
387.387	0.469	0.16
387.988	0.293	0.211
388.589	0.408	0.223
389.189	0.444	0.223
389.79	0.338	0.221
390.39	0.528	0.196
390.991	0.41	0.227
391.592	0.323	0.247
392.192	0.497	0.211
392.793	0.323	0.202
393.393	0.352	0.173
393.994	0.458	0.156
394.595	0.393	0.208
395.195	0.477	0.265
395.796	0.504	0.302
396.396	0.497	0.302
396.997	0.419	0.259
397.598	0.492	0.189
398.198	0.542	0.18
398.799	0.458	0.26
399.399	0.516	0.328
400.0	0.531	0.34
400.601	0.379	0.286
401.201	0.439	0.162
401.802	0.478	0.101
402.402	0.374	0.169
403.003	0.449	0.272
403.604	0.401	0.333
404.204	0.316	0.277
404.805	0.4	0.127
405.405	0.353	0.048
406.006	0.261	0.091
406.607	0.464	0.191
407.207	0.38	0.323
407.808	0.312	0.337
408.408	0.555	0.21
409.009	0.374	0.133
409.61	0.333	0.123
410.21	0.433	0.167
410.811	0.449	0.26
411.411	0.386	0.324
412.012	0.473	0.285
412.613	0.412	0.203
413.213	0.403	0.136
413.814	0.388	0.138
414.414	0.383	0.199
415.015	0.437	0.263
415.616	0.41	0.291
416.216	0.361	0.245
416.817	0.451	0.157
417.417	0.39	0.134
418.018	0.344	0.175
418.619	0.531	0.232
419.219	0.545	0.32
419.82	0.542	0.372
420.42	0.675	0.35
421.021	0.519	0.316
421.622	0.486	0.247
422.222	0.594	0.194
422.823	0.52	0.237
423.423	0.619	0.322
424.024	0.564	0.398
424.625	0.517	0.379
425.225	0.417	0.255
425.826	0.391	0.101
426.426	0.408	0.045
427.027	0.259	0.133
427.628	0.412	0.238
428.228	0.446	0.314
428.829	0.345	0.305
429.429	0.426	0.191
430.03	0.415	0.104
430.631	0.327	0.116
431.231	0.355	0.184
431.832	0.349	0.251
432.432	0.349	0.256
433.033	0.367	0.193
433.634	0.384	0.128
434.234	0.353	0.126
434.835	0.377	0.182
435.435	0.418	0.252
436.036	0.47	0.29
436.637	0.426	0.282
437.237	0.407	0.221
437.838	0.52	0.161
438.438	0.45	0.194
439.039	0.45	0.267
439.64	0.542	0.316
440.24	0.432	0.324
440.841	0.446	0.247
441.441	0.428	0.155
442.042	0.43	0.128
442.643	0.384	0.189
443.243	0.399	0.261
443.844	0.572	0.295
444.444	0.367	0.311
445.045	0.483	0.236
445.646	0.569	0.174
446.246	0.473	0.218
446.847	0.439	0.292
447.447	0.452	0.308
448.048	0.565	0.263
448.649	0.518	0.241
449.249	0.488	0.247
449.85	0.572	0.266
450.45	0.552	0.309
451.051	0.567	0.335
451.652	0.53	0.319
452.252	0.53	0.267
452.853	0.49	0.222
453.453	0.557	0.215
454.054	0.552	0.273
454.655	0.54	0.345
455.255	0.585	0.362
455.856	0.526	0.318
456.456	0.526	0.238
457.057	0.436	0.188
457.658	0.355	0.174
458.258	0.435	0.178
458.859	0.424	0.222
459.459	0.37	0.261
460.06	0.408	0.245
460.661	0.317	0.191
461.261	0.335	0.12
461.862	0.421	0.103
462.462	0.443	0.191
463.063	0.369	0.308
463.664	0.457	0.33
464.264	0.366	0.257
464.865	0.391	0.131
465.465	0.493	0.077
466.066	0.373	0.177
466.667	0.353	0.299
467.267	0.47	0.322
467.868	0.356	0.261
468.468	0.363	0.139
469.069	0.389	0.066
469.67	0.325	0.115
470.27	0.458	0.224
470.871	0.431	0.337
471.471	0.404	0.348
472.072	0.383	0.233
472.673	0.353	0.087
473.273	0.399	0.035
473.874	0.4	0.14
474.474	0.416	0.309
475.075	0.526	0.397
475.676	0.515	0.366
476.276	0.402	0.239
476.877	0.461	0.097
477.477	0.255	0.071
478.078	0.376	0.12
478.679	0.475	0.237
479.279	0.411	0.356
479.88	0.5	0.354
480.48	0.413	0.256
481.081	0.437	0.129
481.682	0.4	0.091
482.282	0.337	0.16
482.883	0.47	0.256
483.483	0.403	0.33
484.084	0.513	0.305
484.685	0.436	0.235
485.285	0.43	0.165
485.886	0.504	0.153
486.486	0.528	0.241
487.087	0.487	0.356
487.688	0.507	0.379
488.288	0.459	0.294
488.889	0.341	0.157
489.489	0.336	0.048
490.09	0.315	0.056
490.691	0.279	0.162
491.291	0.349	0.256
491.892	0.335	0.278
492.492	0.314	0.205
493.093	0.395	0.101
493.694	0.317	0.084
494.294	0.29	0.146
494.895	0.401	0.219
495.495	0.373	0.277
496.096	0.354	0.258
496.697	0.38	0.175
497.297	0.252	0.107
497.898	0.286	0.07
498.498	0.308	0.104
499.099	0.322	0.192
499.7	0.306	0.255
500.3	0.304	0.231
500.901	0.317	0.141
501.502	0.27	0.07
502.102	0.292	0.071
502.703	0.272	0.145
503.303	0.291	0.219
503.904	0.319	0.23
504.505	0.362	0.183
505.105	0.409	0.143
505.706	0.311	0.159
506.306	0.386	0.189
506.907	0.392	0.223
507.508	0.466	0.246
508.108	0.363	0.256
508.709	0.424	0.211
509.309	0.399	0.172
509.91	0.244	0.157
510.511	0.527	0.14
511.111	0.325	0.218
511.712	0.33	0.262
512.312	0.484	0.232
512.913	0.273	0.202
513.514	0.29	0.13
514.114	0.332	0.078
514.715	0.287	0.11
515.315	0.381	0.187
515.916	0.383	0.269
516.517	0.309	0.284
517.117	0.294	0.189
517.718	0.315	0.064
518.318	0.203	0.024
518.919	0.375	0.077
519.52	0.306	0.227
520.12	0.266	0.314
520.721	0.46	0.251
521.321	0.347	0.162
521.922	0.257	0.092
522.523	0.38	0.073
523.123	0.229	0.152
523.724	0.336	0.216
524.324	0.362	0.236
524.925	0.288	0.208
525.526	0.3	0.132
526.126	0.279	0.076
526.727	0.265	0.085
527.327	0.318	0.146
527.928	0.366	0.227
528.529	0.348	0.271
529.129	0.39	0.236
529.73	0.312	0.164
530.33	0.298	0.096
530.931	0.359	0.085
531.532	0.349	0.163
532.132	0.385	0.263
532.733	0.347	0.3
533.333	0.404	0.234
533.934	0.324	0.14
534.535	0.27	0.075
535.135	0.293	0.076
535.736	0.329	0.147
536.336	0.368	0.24
536.937	0.423	0.291
537.538	0.348	0.27
538.138	0.361	0.174
538.739	0.313	0.088
539.339	0.288	0.075
539.94	0.352	0.136
540.541	0.316	0.234
541.141	0.353	0.271
541.742	0.372	0.227
542.342	0.299	0.147
542.943	0.3	0.081
543.544	0.24	0.08
544.144	0.277	0.126
544.745	0.338	0.189
545.345	0.356	0.238
545.946	0.334	0.237
546.547	0.308	0.178
547.147	0.311	0.105
547.748	0.284	0.083
548.348	0.352	0.128
548.949	0.333	0.219
549.55	0.267	0.264
550.15	0.382	0.205
550.751	0.25	0.128
551.351	0.224	0.059
551.952	0.419	0.055
552.553	0.385	0.19
553.153	0.309	0.332
553.754	0.354	0.324
554.354	0.281	0.181
554.955	0.317	0.013
555.556	0.334	-0.016
556.156	0.344	0.13
556.757	0.458	0.327
557.357	0.452	0.436
557.958	0.4	0.359
558.559	0.451	0.15
559.159	0.357	0.011
559.76	0.37	0.041
560.36	0.479	0.216
560.961	0.348	0.408
561.562	0.418	0.403
562.162	0.434	0.222
562.763	0.373	0.044
563.363	0.371	0.008
563.964	0.377	0.143
564.565	0.399	0.327
565.165	0.472	0.407
565.766	0.311	0.324
566.366	0.426	0.11
566.967	0.342	-0.011
567.568	0.279	0.043
568.168	0.423	0.201
568.769	0.327	0.363
569.369	0.374	0.355
569.97	0.342	0.196
570.571	0.211	0.016
571.171	0.296	-0.065
571.772	0.306	0.052
572.372	0.334	0.268
572.973	0.413	0.4
573.574	0.393	0.356
574.174	0.274	0.168
574.775	0.223	-0.036
575.375	0.188	-0.1
575.976	0.323	0.029
576.577	0.248	0.275
577.177	0.29	0.391
577.778	0.394	0.292
578.378	0.202	0.097
578.979	0.26	-0.076
579.58	0.232	-0.059
580.18	0.141	0.117
580.781	0.337	0.267
581.381	0.29	0.319
581.982	0.275	0.22
582.583	0.29	0.055
583.183	0.146	-0.029
583.784	0.204	-0.004
584.384	0.197	0.118
584.985	0.261	0.228
585.586	0.331	0.253
586.186	0.229	0.196
586.787	0.288	0.078
587.387	0.213	0.021
587.988	0.248	0.053
588.589	0.331	0.158
589.189	0.216	0.266
589.79	0.248	0.241
590.39	0.273	0.111
590.991	0.187	0.006
591.592	0.19	-0.009
592.192	0.196	0.076
592.793	0.296	0.191
593.393	0.226	0.262
593.994	0.302	0.209
594.595	0.349	0.109
595.195	0.244	0.069
595.796	0.24	0.089
596.396	0.243	0.142
596.997	0.293	0.184
597.598	0.179	0.188
598.198	0.252	0.119
598.799	0.184	0.053
599.399	0.163	0.028
600.0	0.312	0.065
