Time(s)	Relative Blade_disp(m)	Tower_disp(m)
139.94	0.283	0.163
140.541	0.29	0.157
141.141	0.293	0.145
141.742	0.283	0.14
142.342	0.296	0.143
142.943	0.295	0.156
143.544	0.285	0.166
144.144	0.295	0.162
144.745	0.281	0.149
145.345	0.287	0.135
145.946	0.266	0.133
146.547	0.261	0.138
147.147	0.277	0.142
147.748	0.269	0.147
148.348	0.263	0.146
148.949	0.266	0.137
149.55	0.249	0.129
150.15	0.237	0.122
150.751	0.264	0.119
151.351	0.26	0.131
151.952	0.254	0.148
152.553	0.269	0.151
153.153	0.283	0.145
153.754	0.266	0.14
154.354	0.264	0.135
154.955	0.271	0.132
155.556	0.254	0.137
156.156	0.265	0.14
156.757	0.272	0.14
157.357	0.281	0.143
157.958	0.282	0.148
158.559	0.28	0.153
159.159	0.276	0.151
159.76	0.268	0.142
160.36	0.266	0.131
160.961	0.273	0.127
161.562	0.283	0.137
162.162	0.273	0.156
162.763	0.283	0.163
163.363	0.275	0.155
163.964	0.272	0.137
164.565	0.274	0.124
165.165	0.263	0.128
165.766	0.278	0.143
166.366	0.271	0.158
166.967	0.252	0.158
167.568	0.264	0.135
168.168	0.246	0.113
168.769	0.239	0.107
169.369	0.273	0.119
169.97	0.284	0.152
170.571	0.281	0.181
171.171	0.292	0.178
171.772	0.29	0.152
172.372	0.273	0.124
172.973	0.257	0.113
173.574	0.273	0.124
174.174	0.254	0.149
174.775	0.253	0.16
175.375	0.275	0.146
175.976	0.261	0.128
176.577	0.248	0.118
177.177	0.254	0.119
177.778	0.262	0.133
178.378	0.283	0.151
178.979	0.276	0.164
179.58	0.301	0.161
180.18	0.292	0.152
180.781	0.29	0.144
181.381	0.294	0.143
181.982	0.278	0.15
182.583	0.278	0.153
183.183	0.284	0.149
183.784	0.279	0.143
184.384	0.285	0.141
184.985	0.263	0.144
185.586	0.276	0.143
186.186	0.264	0.142
186.787	0.26	0.138
187.387	0.267	0.132
187.988	0.273	0.133
188.589	0.254	0.141
189.189	0.277	0.144
189.79	0.275	0.146
190.39	0.259	0.144
190.991	0.281	0.136
191.592	0.278	0.136
192.192	0.288	0.146
192.793	0.282	0.159
193.393	0.278	0.161
193.994	0.283	0.149
194.595	0.285	0.136
195.195	0.294	0.135
195.796	0.28	0.15
196.396	0.283	0.161
196.997	0.282	0.161
197.598	0.269	0.147
198.198	0.277	0.129
198.799	0.273	0.124
199.399	0.296	0.138
200.0	0.287	0.166
200.601	0.283	0.179
201.201	0.302	0.165
201.802	0.294	0.143
202.402	0.269	0.13
203.003	0.265	0.127
203.604	0.277	0.136
204.204	0.258	0.151
204.805	0.26	0.152
205.405	0.271	0.138
206.006	0.278	0.127
206.607	0.26	0.131
207.207	0.278	0.142
207.808	0.283	0.155
208.408	0.292	0.162
209.009	0.272	0.158
209.61	0.28	0.141
210.21	0.279	0.128
210.811	0.285	0.132
211.411	0.275	0.15
212.012	0.276	0.163
212.613	0.295	0.159
213.213	0.284	0.149
213.814	0.283	0.139
214.414	0.283	0.137
215.015	0.278	0.144
215.616	0.285	0.153
216.216	0.289	0.158
216.817	0.297	0.157
217.417	0.287	0.152
218.018	0.299	0.147
218.619	0.301	0.149
219.219	0.289	0.159
219.82	0.274	0.161
220.42	0.287	0.148
221.021	0.303	0.137
221.622	0.29	0.144
222.222	0.301	0.159
222.823	0.312	0.172
223.423	0.311	0.176
224.024	0.317	0.168
224.625	0.321	0.158
225.225	0.292	0.155
225.826	0.306	0.152
226.426	0.307	0.156
227.027	0.286	0.162
227.628	0.313	0.16
228.228	0.283	0.157
228.829	0.26	0.147
229.429	0.284	0.129
230.03	0.273	0.127
230.631	0.273	0.139
231.231	0.304	0.157
231.832	0.3	0.174
232.432	0.302	0.175
233.033	0.319	0.161
233.634	0.319	0.151
234.234	0.303	0.154
234.835	0.296	0.161
235.435	0.283	0.162
236.036	0.299	0.151
236.637	0.291	0.143
237.237	0.294	0.144
237.838	0.299	0.155
238.438	0.288	0.166
239.039	0.307	0.164
239.64	0.317	0.159
240.24	0.314	0.159
240.841	0.298	0.163
241.441	0.29	0.161
242.042	0.283	0.151
242.643	0.305	0.139
243.243	0.281	0.143
243.844	0.262	0.151
244.444	0.301	0.149
245.045	0.29	0.151
245.646	0.295	0.155
246.246	0.329	0.159
246.847	0.29	0.17
247.447	0.286	0.166
248.048	0.296	0.147
248.649	0.259	0.133
249.249	0.272	0.124
249.85	0.274	0.13
250.45	0.296	0.15
251.051	0.293	0.172
251.652	0.297	0.177
252.252	0.313	0.162
252.853	0.294	0.147
253.453	0.287	0.138
254.054	0.293	0.141
254.655	0.279	0.154
255.255	0.298	0.162
255.856	0.28	0.161
256.456	0.289	0.148
257.057	0.324	0.139
257.658	0.288	0.153
258.258	0.284	0.166
258.859	0.318	0.164
259.459	0.305	0.162
260.06	0.314	0.158
260.661	0.298	0.158
261.261	0.292	0.156
261.862	0.304	0.152
262.462	0.271	0.151
263.063	0.274	0.143
263.664	0.283	0.135
264.264	0.274	0.138
264.865	0.294	0.147
265.465	0.277	0.16
266.066	0.268	0.159
266.667	0.296	0.143
267.267	0.275	0.135
267.868	0.293	0.137
268.468	0.293	0.153
269.069	0.308	0.17
269.67	0.317	0.178
270.27	0.323	0.175
270.871	0.293	0.164
271.471	0.291	0.144
272.072	0.285	0.132
272.673	0.274	0.134
273.273	0.293	0.147
273.874	0.284	0.163
274.474	0.279	0.166
275.075	0.31	0.153
275.676	0.283	0.144
276.276	0.27	0.14
276.877	0.287	0.138
277.477	0.265	0.144
278.078	0.284	0.148
278.679	0.291	0.151
279.279	0.275	0.154
279.88	0.273	0.148
280.48	0.301	0.139
281.081	0.296	0.145
281.682	0.292	0.16
282.282	0.28	0.168
282.883	0.288	0.156
283.483	0.309	0.141
284.084	0.299	0.143
284.685	0.299	0.158
285.285	0.329	0.173
285.886	0.329	0.185
286.486	0.32	0.184
287.087	0.322	0.168
287.688	0.287	0.15
288.288	0.285	0.133
288.889	0.3	0.131
289.489	0.292	0.151
290.09	0.291	0.172
290.691	0.293	0.175
291.291	0.288	0.157
291.892	0.299	0.135
292.492	0.294	0.132
293.093	0.293	0.149
293.694	0.297	0.17
294.294	0.301	0.177
294.895	0.334	0.168
295.495	0.321	0.162
296.096	0.298	0.16
296.697	0.304	0.156
297.297	0.272	0.151
297.898	0.275	0.141
298.498	0.282	0.133
299.099	0.289	0.139
299.7	0.282	0.155
300.3	0.302	0.165
300.901	0.292	0.167
301.502	0.283	0.155
302.102	0.301	0.138
302.703	0.295	0.137
303.303	0.291	0.152
303.904	0.303	0.167
304.505	0.295	0.172
305.105	0.301	0.162
305.706	0.307	0.147
306.306	0.296	0.144
306.907	0.29	0.15
307.508	0.315	0.16
308.108	0.272	0.17
308.709	0.282	0.158
309.309	0.296	0.136
309.91	0.263	0.129
310.511	0.266	0.131
311.111	0.246	0.139
311.712	0.251	0.139
312.312	0.268	0.132
312.913	0.254	0.13
313.514	0.25	0.131
314.114	0.274	0.133
314.715	0.275	0.143
315.315	0.271	0.154
315.916	0.268	0.153
316.517	0.273	0.141
317.117	0.276	0.13
317.718	0.248	0.131
318.318	0.276	0.133
318.919	0.288	0.145
319.52	0.267	0.16
320.12	0.272	0.158
320.721	0.26	0.14
321.321	0.266	0.12
321.922	0.247	0.115
322.523	0.267	0.126
323.123	0.252	0.147
323.724	0.265	0.156
324.324	0.277	0.148
324.925	0.262	0.136
325.526	0.27	0.126
326.126	0.267	0.129
326.727	0.256	0.141
327.327	0.272	0.148
327.928	0.274	0.149
328.529	0.256	0.143
329.129	0.263	0.13
329.73	0.255	0.123
330.33	0.265	0.126
330.931	0.267	0.14
331.532	0.271	0.153
332.132	0.266	0.155
332.733	0.304	0.145
333.333	0.294	0.144
333.934	0.3	0.153
334.535	0.322	0.166
335.135	0.311	0.179
335.736	0.314	0.178
336.336	0.314	0.163
336.937	0.314	0.15
337.538	0.312	0.149
338.138	0.309	0.161
338.739	0.33	0.174
339.339	0.338	0.185
339.94	0.312	0.186
340.541	0.33	0.169
341.141	0.31	0.152
341.742	0.283	0.144
342.342	0.303	0.142
342.943	0.298	0.153
343.544	0.308	0.167
344.144	0.332	0.176
344.745	0.313	0.18
345.345	0.322	0.17
345.946	0.3	0.157
346.547	0.302	0.145
347.147	0.315	0.145
347.748	0.284	0.161
348.348	0.317	0.168
348.949	0.303	0.171
349.55	0.281	0.162
350.15	0.287	0.14
350.751	0.305	0.128
351.351	0.296	0.143
351.952	0.309	0.17
352.553	0.322	0.188
353.153	0.312	0.187
353.754	0.327	0.166
354.354	0.295	0.147
354.955	0.296	0.136
355.556	0.305	0.142
356.156	0.277	0.162
356.757	0.294	0.168
357.357	0.296	0.16
357.958	0.27	0.145
358.559	0.307	0.131
359.159	0.283	0.14
359.76	0.297	0.159
360.36	0.297	0.173
360.961	0.298	0.171
361.562	0.317	0.156
362.162	0.292	0.147
362.763	0.287	0.144
363.363	0.296	0.147
363.964	0.289	0.155
364.565	0.308	0.161
365.165	0.31	0.166
365.766	0.301	0.166
366.366	0.317	0.159
366.967	0.289	0.156
367.568	0.293	0.15
368.168	0.272	0.145
368.769	0.276	0.139
369.369	0.282	0.137
369.97	0.244	0.143
370.571	0.264	0.138
371.171	0.261	0.131
371.772	0.258	0.129
372.372	0.272	0.133
372.973	0.256	0.143
373.574	0.286	0.147
374.174	0.286	0.151
374.775	0.282	0.153
375.375	0.287	0.15
375.976	0.288	0.146
376.577	0.317	0.148
377.177	0.314	0.164
377.778	0.307	0.18
378.378	0.32	0.178
378.979	0.317	0.166
379.58	0.322	0.154
380.18	0.324	0.155
380.781	0.318	0.169
381.381	0.323	0.18
381.982	0.326	0.181
382.583	0.339	0.172
383.183	0.335	0.167
383.784	0.348	0.17
384.384	0.336	0.182
384.985	0.333	0.188
385.586	0.352	0.183
386.186	0.325	0.176
386.787	0.328	0.165
387.387	0.331	0.16
387.988	0.301	0.165
388.589	0.305	0.164
389.189	0.325	0.16
389.79	0.308	0.163
390.39	0.334	0.166
390.991	0.325	0.175
391.592	0.305	0.178
392.192	0.327	0.167
392.793	0.309	0.157
393.393	0.303	0.152
393.994	0.318	0.153
394.595	0.326	0.166
395.195	0.329	0.182
395.796	0.341	0.189
396.396	0.349	0.185
396.997	0.321	0.177
397.598	0.342	0.163
398.198	0.351	0.163
398.799	0.337	0.181
399.399	0.344	0.195
400.0	0.349	0.195
400.601	0.324	0.181
401.201	0.324	0.158
401.802	0.337	0.146
402.402	0.319	0.16
403.003	0.32	0.181
403.604	0.318	0.189
404.204	0.3	0.175
404.805	0.311	0.145
405.405	0.309	0.131
406.006	0.286	0.144
406.607	0.319	0.164
407.207	0.316	0.185
407.808	0.297	0.185
408.408	0.341	0.162
409.009	0.326	0.15
409.61	0.302	0.157
410.21	0.317	0.166
410.811	0.337	0.175
411.411	0.313	0.182
412.012	0.33	0.174
412.613	0.325	0.163
413.213	0.323	0.159
413.814	0.314	0.162
414.414	0.321	0.168
415.015	0.323	0.173
415.616	0.322	0.173
416.216	0.31	0.168
416.817	0.328	0.159
417.417	0.323	0.16
418.018	0.312	0.169
418.619	0.344	0.174
419.219	0.359	0.183
419.82	0.355	0.195
420.42	0.38	0.2
421.021	0.362	0.201
421.622	0.351	0.192
422.222	0.366	0.176
422.823	0.363	0.174
423.423	0.367	0.186
424.024	0.359	0.203
424.625	0.355	0.205
425.225	0.327	0.188
425.826	0.329	0.156
426.426	0.322	0.139
427.027	0.291	0.147
427.628	0.311	0.161
428.228	0.323	0.176
428.829	0.311	0.182
429.429	0.317	0.17
430.03	0.33	0.156
430.631	0.308	0.154
431.231	0.301	0.159
431.832	0.304	0.163
432.432	0.302	0.162
433.033	0.304	0.158
433.634	0.317	0.154
434.234	0.309	0.16
434.835	0.313	0.168
435.435	0.324	0.172
436.036	0.333	0.173
436.637	0.326	0.174
437.237	0.322	0.171
437.838	0.349	0.168
438.438	0.339	0.175
439.039	0.337	0.185
439.64	0.348	0.187
440.24	0.337	0.183
440.841	0.33	0.173
441.441	0.329	0.162
442.042	0.335	0.161
442.643	0.317	0.171
443.243	0.324	0.178
443.844	0.355	0.178
444.444	0.322	0.181
445.045	0.339	0.176
445.646	0.36	0.171
446.246	0.354	0.181
446.847	0.331	0.193
447.447	0.336	0.187
448.048	0.364	0.172
448.649	0.351	0.171
449.249	0.348	0.182
449.85	0.362	0.194
450.45	0.367	0.2
451.051	0.367	0.198
451.652	0.357	0.189
452.252	0.358	0.178
452.853	0.347	0.174
453.453	0.362	0.178
454.054	0.361	0.191
454.655	0.36	0.202
455.255	0.364	0.2
455.856	0.357	0.188
456.456	0.353	0.175
457.057	0.333	0.17
457.658	0.316	0.168
458.258	0.323	0.164
458.859	0.327	0.164
459.459	0.31	0.169
460.06	0.313	0.169
460.661	0.3	0.162
461.261	0.301	0.152
461.862	0.319	0.147
462.462	0.328	0.16
463.063	0.308	0.181
463.664	0.322	0.186
464.264	0.312	0.173
464.865	0.315	0.151
465.465	0.335	0.144
466.066	0.315	0.162
466.667	0.3	0.183
467.267	0.323	0.182
467.868	0.311	0.166
468.468	0.304	0.147
469.069	0.309	0.14
469.67	0.303	0.151
470.27	0.32	0.17
470.871	0.32	0.185
471.471	0.317	0.183
472.072	0.304	0.165
472.673	0.308	0.141
473.273	0.313	0.136
473.874	0.314	0.155
474.474	0.315	0.182
475.075	0.338	0.194
475.676	0.34	0.188
476.276	0.321	0.171
476.877	0.325	0.152
477.477	0.289	0.147
478.078	0.304	0.148
478.679	0.321	0.159
479.279	0.319	0.177
479.88	0.324	0.186
480.48	0.319	0.179
481.081	0.328	0.161
481.682	0.313	0.152
482.282	0.304	0.154
482.883	0.318	0.162
483.483	0.311	0.172
484.084	0.334	0.176
484.685	0.318	0.175
485.285	0.327	0.169
485.886	0.334	0.164
486.486	0.344	0.169
487.087	0.33	0.182
487.688	0.329	0.187
488.288	0.324	0.177
488.889	0.3	0.159
489.489	0.293	0.14
490.09	0.287	0.133
490.691	0.275	0.141
491.291	0.281	0.151
491.892	0.282	0.157
492.492	0.282	0.154
493.093	0.298	0.145
493.694	0.29	0.145
494.294	0.277	0.15
494.895	0.294	0.152
495.495	0.294	0.155
496.096	0.287	0.156
496.697	0.289	0.151
497.297	0.273	0.146
497.898	0.271	0.138
498.498	0.274	0.133
499.099	0.281	0.138
499.7	0.265	0.149
500.3	0.27	0.152
500.901	0.278	0.144
501.502	0.267	0.136
502.102	0.273	0.133
502.703	0.263	0.138
503.303	0.266	0.143
503.904	0.271	0.145
504.505	0.286	0.143
505.105	0.299	0.147
505.706	0.282	0.157
506.306	0.294	0.16
506.907	0.298	0.155
507.508	0.312	0.152
508.108	0.289	0.156
508.709	0.302	0.157
509.309	0.297	0.157
509.91	0.272	0.154
510.511	0.317	0.144
511.111	0.286	0.149
511.712	0.281	0.156
512.312	0.299	0.156
512.913	0.282	0.154
513.514	0.265	0.146
514.114	0.274	0.132
514.715	0.279	0.128
515.315	0.278	0.14
515.916	0.288	0.157
516.517	0.273	0.166
517.117	0.265	0.154
517.718	0.276	0.129
518.318	0.252	0.115
518.919	0.279	0.12
519.52	0.266	0.146
520.12	0.26	0.166
520.721	0.294	0.159
521.321	0.291	0.146
521.922	0.264	0.136
522.523	0.279	0.131
523.123	0.26	0.136
523.724	0.268	0.143
524.324	0.273	0.146
524.925	0.271	0.146
525.526	0.261	0.141
526.126	0.265	0.133
526.727	0.263	0.129
527.327	0.265	0.133
527.928	0.281	0.143
528.529	0.276	0.156
529.129	0.286	0.158
529.73	0.275	0.151
530.33	0.273	0.138
530.931	0.279	0.129
531.532	0.283	0.135
532.132	0.281	0.153
532.733	0.277	0.165
533.333	0.292	0.159
533.934	0.278	0.146
534.535	0.265	0.132
535.135	0.264	0.125
535.736	0.272	0.13
536.336	0.28	0.146
536.937	0.29	0.162
537.538	0.282	0.168
538.138	0.284	0.155
538.739	0.275	0.135
539.339	0.268	0.124
539.94	0.273	0.128
540.541	0.267	0.144
541.141	0.276	0.157
541.742	0.278	0.157
542.342	0.274	0.146
542.943	0.265	0.132
543.544	0.253	0.124
544.144	0.257	0.124
544.745	0.266	0.133
545.345	0.277	0.148
545.946	0.272	0.158
546.547	0.268	0.154
547.147	0.273	0.137
547.748	0.263	0.124
548.348	0.275	0.125
548.949	0.269	0.142
549.55	0.256	0.156
550.15	0.279	0.152
550.751	0.26	0.139
551.351	0.251	0.124
551.952	0.286	0.117
552.553	0.29	0.138
553.153	0.265	0.17
553.754	0.27	0.174
554.354	0.27	0.147
554.955	0.273	0.115
555.556	0.275	0.108
556.156	0.279	0.134
556.757	0.296	0.171
557.357	0.303	0.193
557.958	0.296	0.181
558.559	0.305	0.146
559.159	0.292	0.122
559.76	0.289	0.126
560.36	0.303	0.154
560.961	0.283	0.184
561.562	0.29	0.182
562.162	0.297	0.151
562.763	0.297	0.124
563.363	0.283	0.125
563.964	0.288	0.148
564.565	0.29	0.172
565.165	0.3	0.179
565.766	0.274	0.162
566.366	0.293	0.131
566.967	0.279	0.118
567.568	0.27	0.131
568.168	0.282	0.153
568.769	0.274	0.169
569.369	0.277	0.161
569.97	0.265	0.137
570.571	0.253	0.114
571.171	0.255	0.108
571.772	0.265	0.126
572.372	0.269	0.154
572.973	0.276	0.17
573.574	0.283	0.162
574.174	0.255	0.138
574.775	0.242	0.111
575.375	0.236	0.098
575.976	0.261	0.11
576.577	0.239	0.144
577.177	0.246	0.161
577.778	0.268	0.149
578.378	0.244	0.126
578.979	0.246	0.106
579.58	0.24	0.106
580.18	0.222	0.122
580.781	0.243	0.135
581.381	0.248	0.139
581.982	0.246	0.135
582.583	0.244	0.125
583.183	0.23	0.117
583.784	0.227	0.113
584.384	0.221	0.113
584.985	0.24	0.117
585.586	0.244	0.127
586.186	0.237	0.137
586.787	0.25	0.136
587.387	0.237	0.128
587.988	0.248	0.118
588.589	0.251	0.118
589.189	0.23	0.129
589.79	0.228	0.133
590.39	0.24	0.125
590.991	0.235	0.116
591.592	0.223	0.113
592.192	0.225	0.114
592.793	0.247	0.12
593.393	0.224	0.131
593.994	0.249	0.132
594.595	0.262	0.131
595.195	0.25	0.134
595.796	0.239	0.134
596.396	0.238	0.126
596.997	0.249	0.118
597.598	0.215	0.118
598.198	0.235	0.117
598.799	0.221	0.119
599.399	0.224	0.118
600.0	0.25	0.118
