Time(s)	Relative Blade_disp(m)	Tower_disp(m)
206.006	0.367	0.114
206.607	0.304	0.122
207.207	0.383	0.172
207.808	0.405	0.245
208.408	0.431	0.29
209.009	0.352	0.266
209.61	0.372	0.172
210.21	0.376	0.099
210.811	0.389	0.117
211.411	0.369	0.212
212.012	0.363	0.288
212.613	0.458	0.279
213.213	0.379	0.223
213.814	0.383	0.148
214.414	0.392	0.122
215.015	0.347	0.167
215.616	0.412	0.23
216.216	0.413	0.277
216.817	0.441	0.268
217.417	0.408	0.219
218.018	0.437	0.169
218.619	0.46	0.172
219.219	0.391	0.233
219.82	0.342	0.269
220.42	0.404	0.227
221.021	0.468	0.172
221.622	0.394	0.175
222.222	0.462	0.214
222.823	0.5	0.277
223.423	0.47	0.321
224.024	0.535	0.299
224.625	0.53	0.256
225.225	0.391	0.223
225.826	0.484	0.185
226.426	0.469	0.203
227.027	0.358	0.255
227.628	0.535	0.261
228.228	0.357	0.263
228.829	0.259	0.2
229.429	0.431	0.094
230.03	0.287	0.09
230.631	0.348	0.15
231.231	0.506	0.246
231.832	0.406	0.342
232.432	0.487	0.331
233.033	0.518	0.245
233.634	0.502	0.181
234.234	0.45	0.189
234.835	0.425	0.242
235.435	0.358	0.273
236.036	0.46	0.233
236.637	0.397	0.19
237.237	0.413	0.169
237.838	0.459	0.195
238.438	0.36	0.255
239.039	0.489	0.267
239.64	0.519	0.262
240.24	0.487	0.264
240.841	0.448	0.257
241.441	0.39	0.229
242.042	0.361	0.178
242.643	0.474	0.144
243.243	0.352	0.192
243.844	0.284	0.234
244.444	0.494	0.214
245.045	0.373	0.216
245.646	0.423	0.208
246.246	0.604	0.22
246.847	0.345	0.294
247.447	0.403	0.28
248.048	0.454	0.203
248.649	0.217	0.142
249.249	0.378	0.079
249.85	0.335	0.11
250.45	0.418	0.211
251.051	0.455	0.315
251.652	0.413	0.342
252.252	0.51	0.261
252.853	0.405	0.173
253.453	0.361	0.123
254.054	0.443	0.142
254.655	0.333	0.233
255.255	0.46	0.283
255.856	0.37	0.279
256.456	0.372	0.202
257.057	0.591	0.129
257.658	0.344	0.194
258.258	0.377	0.259
258.859	0.566	0.275
259.459	0.414	0.292
260.06	0.533	0.255
260.661	0.44	0.227
261.261	0.364	0.204
261.862	0.503	0.18
262.462	0.28	0.211
263.063	0.344	0.197
263.664	0.417	0.167
264.264	0.3	0.173
264.865	0.465	0.181
265.465	0.343	0.23
266.066	0.282	0.235
266.667	0.483	0.174
267.267	0.296	0.164
267.868	0.434	0.163
268.468	0.453	0.214
269.069	0.442	0.286
269.67	0.554	0.311
270.27	0.524	0.311
270.871	0.38	0.269
271.471	0.43	0.173
272.072	0.36	0.117
272.673	0.329	0.129
273.273	0.449	0.189
273.874	0.368	0.28
274.474	0.361	0.293
275.075	0.52	0.221
275.676	0.33	0.176
276.276	0.327	0.137
276.877	0.42	0.133
277.477	0.264	0.194
278.078	0.416	0.22
278.679	0.427	0.236
279.279	0.307	0.233
279.88	0.368	0.174
280.48	0.436	0.133
281.081	0.413	0.173
281.682	0.428	0.256
282.282	0.353	0.304
282.883	0.395	0.247
283.483	0.494	0.157
284.084	0.415	0.152
284.685	0.44	0.211
285.285	0.584	0.295
285.886	0.545	0.378
286.486	0.525	0.376
287.087	0.538	0.284
287.688	0.346	0.178
288.288	0.373	0.086
288.889	0.448	0.096
289.489	0.387	0.223
290.09	0.432	0.337
290.691	0.421	0.347
291.291	0.371	0.236
291.892	0.451	0.097
292.492	0.388	0.078
293.093	0.411	0.179
293.694	0.447	0.312
294.294	0.445	0.371
294.895	0.609	0.313
295.495	0.525	0.245
296.096	0.397	0.201
296.697	0.476	0.174
297.297	0.288	0.199
297.898	0.346	0.193
298.498	0.408	0.177
299.099	0.382	0.191
299.7	0.397	0.213
300.3	0.456	0.233
300.901	0.387	0.25
301.502	0.372	0.225
302.102	0.463	0.177
302.703	0.417	0.18
303.303	0.423	0.221
303.904	0.474	0.263
304.505	0.408	0.282
305.105	0.451	0.246
305.706	0.477	0.199
306.306	0.426	0.195
306.907	0.415	0.218
307.508	0.544	0.249
308.108	0.305	0.291
308.709	0.386	0.232
309.309	0.46	0.144
309.91	0.251	0.129
310.511	0.365	0.134
311.111	0.245	0.177
311.712	0.248	0.183
312.312	0.388	0.148
312.913	0.237	0.144
313.514	0.284	0.131
314.114	0.383	0.138
314.715	0.337	0.194
315.315	0.368	0.238
315.916	0.338	0.237
316.517	0.337	0.182
317.117	0.387	0.125
317.718	0.228	0.127
318.318	0.387	0.14
318.919	0.438	0.204
319.52	0.298	0.28
320.12	0.395	0.256
320.721	0.276	0.172
321.321	0.319	0.074
321.922	0.261	0.053
322.523	0.327	0.117
323.123	0.292	0.224
323.724	0.329	0.27
324.324	0.385	0.226
324.925	0.292	0.15
325.526	0.344	0.085
326.126	0.327	0.102
326.727	0.275	0.181
327.327	0.372	0.234
327.928	0.361	0.245
328.529	0.263	0.199
329.129	0.333	0.106
329.73	0.247	0.067
330.33	0.318	0.094
330.931	0.34	0.181
331.532	0.332	0.265
332.132	0.325	0.262
332.733	0.476	0.185
333.333	0.396	0.154
333.934	0.437	0.179
334.535	0.553	0.253
335.135	0.459	0.348
335.736	0.507	0.351
336.336	0.493	0.27
336.937	0.469	0.178
337.538	0.489	0.151
338.138	0.445	0.215
338.739	0.571	0.303
339.339	0.604	0.384
339.94	0.45	0.39
340.541	0.577	0.271
341.141	0.439	0.165
341.742	0.314	0.119
342.342	0.474	0.13
342.943	0.394	0.234
343.544	0.473	0.319
344.144	0.607	0.342
344.745	0.438	0.326
345.345	0.525	0.234
345.946	0.412	0.169
346.547	0.381	0.151
347.147	0.545	0.19
347.748	0.318	0.291
348.348	0.545	0.303
348.949	0.447	0.281
349.55	0.284	0.212
350.15	0.41	0.099
350.751	0.416	0.086
351.351	0.406	0.193
351.952	0.514	0.321
352.553	0.516	0.395
353.153	0.464	0.352
353.754	0.549	0.22
354.354	0.353	0.136
354.955	0.402	0.109
355.556	0.482	0.174
356.156	0.3	0.295
356.757	0.447	0.307
357.357	0.422	0.241
357.958	0.247	0.146
358.559	0.507	0.064
359.159	0.317	0.14
359.76	0.42	0.257
360.36	0.468	0.335
360.961	0.376	0.322
361.562	0.532	0.209
362.162	0.368	0.14
362.763	0.337	0.125
363.363	0.453	0.164
363.964	0.345	0.255
364.565	0.5	0.292
365.165	0.483	0.291
365.766	0.398	0.249
366.366	0.528	0.183
366.967	0.34	0.184
367.568	0.392	0.194
368.168	0.343	0.206
368.769	0.31	0.194
369.369	0.403	0.161
369.97	0.183	0.157
370.571	0.294	0.116
371.171	0.3	0.102
371.772	0.221	0.134
372.372	0.378	0.162
372.973	0.244	0.204
373.574	0.379	0.191
374.174	0.394	0.176
374.775	0.308	0.184
375.375	0.389	0.179
375.976	0.365	0.188
376.577	0.49	0.208
377.177	0.502	0.266
377.778	0.414	0.313
378.378	0.51	0.28
378.979	0.458	0.228
379.58	0.475	0.191
380.18	0.527	0.209
380.781	0.46	0.282
381.381	0.512	0.323
381.982	0.506	0.309
382.583	0.546	0.258
383.183	0.541	0.228
383.784	0.594	0.253
384.384	0.542	0.322
384.985	0.526	0.355
385.586	0.633	0.326
386.186	0.455	0.285
386.787	0.513	0.211
387.387	0.526	0.19
387.988	0.348	0.234
388.589	0.447	0.243
389.189	0.5	0.242
389.79	0.393	0.248
390.39	0.574	0.231
390.991	0.475	0.262
391.592	0.375	0.28
392.192	0.541	0.237
392.793	0.385	0.22
393.393	0.395	0.194
393.994	0.504	0.183
394.595	0.461	0.239
395.195	0.523	0.301
395.796	0.564	0.334
396.396	0.565	0.329
396.997	0.465	0.286
397.598	0.557	0.216
398.198	0.603	0.212
398.799	0.518	0.297
399.399	0.578	0.364
400.0	0.589	0.372
400.601	0.441	0.312
401.201	0.49	0.188
401.802	0.535	0.128
402.402	0.435	0.199
403.003	0.493	0.306
403.604	0.456	0.361
404.204	0.367	0.3
404.805	0.442	0.147
405.405	0.41	0.068
406.006	0.305	0.118
406.607	0.508	0.223
407.207	0.438	0.35
407.808	0.356	0.362
408.408	0.605	0.232
409.009	0.442	0.156
409.61	0.377	0.157
410.21	0.481	0.203
410.811	0.515	0.289
411.411	0.43	0.35
412.012	0.527	0.306
412.613	0.47	0.226
413.213	0.456	0.168
413.814	0.441	0.175
414.414	0.441	0.233
415.015	0.485	0.29
415.616	0.466	0.31
416.216	0.411	0.265
416.817	0.503	0.184
417.417	0.451	0.169
418.018	0.397	0.213
418.619	0.585	0.265
419.219	0.614	0.344
419.82	0.603	0.397
420.42	0.741	0.383
421.021	0.594	0.358
421.622	0.553	0.296
422.222	0.659	0.236
422.823	0.598	0.267
423.423	0.674	0.348
424.024	0.629	0.425
424.625	0.587	0.413
425.225	0.466	0.297
425.826	0.467	0.14
426.426	0.453	0.079
427.027	0.31	0.154
427.628	0.459	0.251
428.228	0.49	0.329
428.829	0.405	0.33
429.429	0.471	0.23
430.03	0.478	0.145
430.631	0.383	0.149
431.231	0.393	0.206
431.832	0.4	0.262
432.432	0.392	0.269
433.033	0.412	0.217
433.634	0.444	0.164
434.234	0.403	0.167
434.835	0.43	0.216
435.435	0.472	0.273
436.036	0.521	0.305
436.637	0.482	0.301
437.237	0.461	0.254
437.838	0.582	0.204
438.438	0.515	0.236
439.039	0.51	0.301
439.64	0.596	0.339
440.24	0.495	0.341
440.841	0.498	0.273
441.441	0.486	0.191
442.042	0.495	0.169
442.643	0.435	0.227
443.243	0.457	0.287
443.844	0.627	0.313
444.444	0.426	0.331
445.045	0.542	0.267
445.646	0.631	0.216
446.246	0.55	0.263
446.847	0.492	0.334
447.447	0.511	0.335
448.048	0.634	0.279
448.649	0.576	0.263
449.249	0.556	0.284
449.85	0.637	0.316
450.45	0.625	0.358
451.051	0.638	0.372
451.652	0.593	0.345
452.252	0.598	0.289
452.853	0.551	0.251
453.453	0.624	0.255
454.054	0.621	0.32
454.655	0.608	0.388
455.255	0.65	0.394
455.856	0.594	0.342
456.456	0.589	0.264
457.057	0.493	0.222
457.658	0.414	0.212
458.258	0.486	0.214
458.859	0.482	0.248
459.459	0.42	0.28
460.06	0.453	0.264
460.661	0.369	0.215
461.261	0.383	0.152
461.862	0.473	0.136
462.462	0.502	0.221
463.063	0.417	0.334
463.664	0.507	0.352
464.264	0.419	0.279
464.865	0.442	0.157
465.465	0.549	0.109
466.066	0.431	0.212
466.667	0.398	0.331
467.267	0.518	0.345
467.868	0.411	0.276
468.468	0.41	0.158
469.069	0.437	0.095
469.67	0.38	0.149
470.27	0.504	0.259
470.871	0.483	0.363
471.471	0.458	0.366
472.072	0.423	0.253
472.673	0.41	0.111
473.273	0.449	0.068
473.874	0.451	0.176
474.474	0.47	0.339
475.075	0.576	0.42
475.676	0.574	0.385
476.276	0.46	0.264
476.877	0.513	0.133
477.477	0.311	0.11
478.078	0.421	0.151
478.679	0.522	0.255
479.279	0.468	0.367
479.88	0.543	0.374
480.48	0.47	0.289
481.081	0.499	0.171
481.682	0.45	0.132
482.282	0.394	0.188
482.883	0.513	0.272
483.483	0.452	0.34
484.084	0.568	0.324
484.685	0.486	0.271
485.285	0.495	0.21
485.886	0.557	0.196
486.486	0.59	0.269
487.087	0.541	0.372
487.688	0.554	0.395
488.288	0.516	0.318
488.889	0.391	0.194
489.489	0.383	0.088
490.09	0.363	0.085
490.691	0.317	0.176
491.291	0.383	0.26
491.892	0.373	0.285
492.492	0.355	0.228
493.093	0.441	0.137
493.694	0.367	0.123
494.294	0.331	0.174
494.895	0.439	0.232
495.495	0.415	0.281
496.096	0.392	0.269
496.697	0.421	0.202
497.297	0.299	0.144
497.898	0.323	0.105
498.498	0.346	0.123
499.099	0.362	0.196
499.7	0.333	0.259
500.3	0.342	0.245
500.901	0.357	0.17
501.502	0.308	0.106
502.102	0.335	0.1
502.703	0.303	0.16
503.303	0.325	0.222
503.904	0.353	0.234
504.505	0.401	0.201
505.105	0.456	0.177
505.706	0.357	0.2
506.306	0.429	0.221
506.907	0.437	0.238
507.508	0.511	0.252
508.108	0.403	0.268
508.709	0.471	0.238
509.309	0.445	0.211
509.91	0.292	0.194
510.511	0.57	0.164
511.111	0.37	0.228
511.712	0.37	0.27
512.312	0.514	0.249
512.913	0.329	0.23
513.514	0.323	0.166
514.114	0.37	0.107
514.715	0.338	0.123
515.315	0.405	0.195
515.916	0.425	0.278
516.517	0.349	0.306
517.117	0.325	0.221
517.718	0.363	0.094
518.318	0.238	0.045
518.919	0.408	0.088
519.52	0.342	0.232
520.12	0.298	0.327
520.721	0.495	0.275
521.321	0.4	0.193
521.922	0.295	0.125
522.523	0.414	0.097
523.123	0.272	0.162
523.724	0.362	0.222
524.324	0.394	0.246
524.925	0.334	0.229
525.526	0.329	0.165
526.126	0.322	0.106
526.727	0.304	0.104
527.327	0.345	0.155
527.928	0.407	0.232
528.529	0.382	0.285
529.129	0.429	0.263
529.73	0.358	0.199
530.33	0.337	0.126
530.931	0.398	0.103
531.532	0.39	0.171
532.132	0.417	0.272
532.733	0.387	0.319
533.333	0.447	0.264
533.934	0.365	0.174
534.535	0.312	0.102
535.135	0.325	0.091
535.736	0.364	0.153
536.336	0.406	0.247
536.937	0.459	0.311
537.538	0.394	0.302
538.138	0.403	0.209
538.739	0.354	0.114
539.339	0.329	0.088
539.94	0.381	0.142
540.541	0.352	0.243
541.141	0.393	0.291
541.742	0.406	0.258
542.342	0.348	0.178
542.943	0.334	0.105
543.544	0.272	0.093
544.144	0.31	0.131
544.745	0.364	0.197
545.345	0.397	0.256
545.946	0.372	0.267
546.547	0.346	0.21
547.147	0.354	0.129
547.748	0.317	0.096
548.348	0.387	0.135
548.949	0.368	0.23
549.55	0.3	0.286
550.15	0.421	0.234
550.751	0.29	0.155
551.351	0.259	0.078
551.952	0.454	0.066
552.553	0.428	0.199
553.153	0.342	0.351
553.754	0.388	0.351
554.354	0.326	0.209
554.955	0.356	0.037
555.556	0.373	0.001
556.156	0.384	0.144
556.757	0.491	0.344
557.357	0.492	0.457
557.958	0.45	0.384
558.559	0.499	0.179
559.159	0.406	0.04
559.76	0.418	0.066
560.36	0.515	0.236
560.961	0.394	0.424
561.562	0.457	0.42
562.162	0.476	0.244
562.763	0.43	0.071
563.363	0.409	0.041
563.964	0.422	0.172
564.565	0.442	0.345
565.165	0.508	0.419
565.766	0.356	0.337
566.366	0.467	0.132
566.967	0.385	0.02
567.568	0.327	0.076
568.168	0.451	0.226
568.769	0.367	0.372
569.369	0.412	0.358
569.97	0.368	0.208
570.571	0.259	0.04
571.171	0.325	-0.031
571.772	0.343	0.081
572.372	0.374	0.283
572.973	0.436	0.405
573.574	0.436	0.36
574.174	0.306	0.186
574.775	0.254	-0.004
575.375	0.227	-0.069
575.976	0.351	0.049
576.577	0.275	0.279
577.177	0.317	0.389
577.778	0.417	0.298
578.378	0.244	0.118
578.979	0.29	-0.04
579.58	0.259	-0.026
580.18	0.176	0.13
580.781	0.348	0.264
581.381	0.319	0.309
581.982	0.308	0.226
582.583	0.31	0.086
583.183	0.19	0.01
583.784	0.225	0.026
584.384	0.215	0.123
584.985	0.294	0.213
585.586	0.344	0.246
586.186	0.26	0.211
586.787	0.325	0.115
587.387	0.239	0.062
587.988	0.287	0.075
588.589	0.352	0.157
589.189	0.238	0.255
589.79	0.27	0.24
590.39	0.296	0.132
590.991	0.226	0.041
591.592	0.215	0.025
592.192	0.22	0.09
592.793	0.323	0.184
593.393	0.24	0.252
593.994	0.332	0.215
594.595	0.382	0.137
595.195	0.281	0.11
595.796	0.273	0.122
596.396	0.266	0.152
596.997	0.32	0.174
597.598	0.195	0.179
598.198	0.276	0.128
598.799	0.21	0.083
599.399	0.194	0.064
600.0	0.339	0.089
