Time(s)	Relative Blade_disp(m)	Tower_disp(m)
48.649	0.444	0.158
49.249	0.28	0.271
49.85	0.392	0.285
50.45	0.441	0.222
51.051	0.272	0.154
51.652	0.407	0.093
52.252	0.219	0.124
52.853	0.465	0.17
53.453	0.496	0.271
54.054	0.123	0.337
54.655	0.527	0.197
55.255	0.327	0.095
55.856	0.129	0.066
56.456	0.34	0.061
57.057	0.151	0.138
57.658	0.355	0.183
58.258	0.405	0.221
58.859	0.275	0.242
59.459	0.394	0.184
60.06	0.387	0.142
60.661	0.263	0.15
61.261	0.309	0.154
61.862	0.349	0.165
62.462	0.314	0.186
63.063	0.321	0.187
63.664	0.364	0.17
64.264	0.391	0.172
64.865	0.27	0.193
65.465	0.365	0.179
66.066	0.373	0.172
66.667	0.245	0.176
67.267	0.422	0.153
67.868	0.351	0.179
68.468	0.383	0.215
69.069	0.429	0.239
69.67	0.231	0.236
70.27	0.306	0.139
70.871	0.314	0.058
71.471	0.098	0.064
72.072	0.208	0.076
72.673	0.277	0.116
73.273	0.196	0.178
73.874	0.212	0.175
74.474	0.267	0.117
75.075	0.247	0.074
75.676	0.334	0.089
76.276	0.325	0.178
76.877	0.129	0.246
77.477	0.344	0.174
78.078	0.172	0.085
78.679	0.182	0.011
79.279	0.369	0.025
79.88	0.157	0.168
80.48	0.407	0.258
81.081	0.406	0.293
81.682	0.316	0.247
82.282	0.516	0.143
82.883	0.293	0.134
83.483	0.38	0.161
84.084	0.398	0.217
84.685	0.28	0.255
85.285	0.476	0.209
85.886	0.396	0.185
86.486	0.376	0.183
87.087	0.498	0.201
87.688	0.423	0.263
88.288	0.452	0.295
88.889	0.496	0.271
89.489	0.483	0.233
90.09	0.385	0.209
90.691	0.622	0.199
91.291	0.507	0.288
91.892	0.654	0.37
92.492	0.708	0.418
93.093	0.433	0.405
93.694	0.545	0.248
94.294	0.492	0.112
94.895	0.458	0.108
95.495	0.526	0.229
96.096	0.513	0.387
96.697	0.528	0.437
97.297	0.431	0.332
97.898	0.399	0.135
98.498	0.435	0.011
99.099	0.476	0.085
99.7	0.54	0.308
100.3	0.582	0.502
100.901	0.612	0.514
101.502	0.572	0.346
102.102	0.524	0.14
102.703	0.335	0.048
103.303	0.534	0.094
103.904	0.456	0.292
104.505	0.44	0.446
105.105	0.404	0.396
105.706	0.5	0.186
106.306	0.365	0.029
106.907	0.391	0.033
107.508	0.36	0.192
108.108	0.387	0.348
108.709	0.416	0.371
109.309	0.335	0.246
109.91	0.328	0.062
110.511	0.212	-0.026
111.111	0.24	0.021
111.712	0.302	0.166
112.312	0.21	0.292
112.913	0.298	0.258
113.514	0.354	0.128
114.114	0.262	0.044
114.715	0.296	0.052
115.315	0.35	0.155
115.916	0.372	0.285
116.517	0.33	0.324
117.117	0.383	0.228
117.718	0.383	0.105
118.318	0.301	0.065
118.919	0.356	0.116
119.52	0.329	0.226
120.12	0.321	0.286
120.721	0.428	0.244
121.321	0.303	0.169
121.922	0.333	0.093
122.523	0.457	0.099
123.123	0.24	0.211
123.724	0.478	0.273
124.324	0.298	0.284
124.925	0.317	0.193
125.526	0.277	0.074
126.126	0.153	0.012
126.727	0.464	0.038
127.327	0.324	0.224
127.928	0.457	0.378
128.529	0.493	0.394
129.129	0.43	0.28
129.73	0.567	0.126
130.33	0.471	0.119
130.931	0.364	0.226
131.532	0.587	0.318
132.132	0.467	0.385
132.733	0.319	0.318
133.333	0.535	0.134
133.934	0.336	0.058
134.535	0.439	0.109
135.135	0.515	0.271
135.736	0.372	0.416
136.336	0.624	0.378
136.937	0.462	0.268
137.538	0.284	0.133
138.138	0.459	0.033
138.739	0.328	0.107
139.339	0.401	0.254
139.94	0.402	0.354
140.541	0.366	0.317
141.141	0.45	0.171
141.742	0.321	0.072
142.342	0.425	0.076
142.943	0.451	0.208
143.544	0.339	0.358
144.144	0.479	0.355
144.745	0.352	0.241
145.345	0.362	0.083
145.946	0.294	0.018
146.547	0.183	0.075
147.147	0.395	0.17
147.748	0.29	0.281
148.348	0.271	0.277
148.949	0.335	0.152
149.55	0.148	0.037
150.15	0.118	-0.031
150.751	0.315	-0.002
151.351	0.227	0.165
151.952	0.269	0.295
152.553	0.356	0.283
153.153	0.356	0.179
153.754	0.278	0.078
154.354	0.253	0.04
154.955	0.312	0.092
155.556	0.224	0.201
156.156	0.313	0.242
156.757	0.348	0.206
157.357	0.364	0.148
157.958	0.376	0.128
158.559	0.344	0.17
159.159	0.325	0.223
159.76	0.305	0.224
160.36	0.293	0.164
160.961	0.341	0.095
161.562	0.4	0.102
162.162	0.303	0.195
162.763	0.389	0.264
163.363	0.335	0.268
163.964	0.292	0.186
164.565	0.377	0.081
165.165	0.24	0.071
165.766	0.383	0.127
166.366	0.325	0.24
166.967	0.167	0.282
167.568	0.33	0.163
168.168	0.159	0.034
168.769	0.131	-0.038
169.369	0.404	0.002
169.97	0.369	0.218
170.571	0.382	0.413
171.171	0.473	0.413
171.772	0.369	0.25
172.372	0.321	0.041
172.973	0.221	-0.056
173.574	0.331	0.017
174.174	0.237	0.22
174.775	0.22	0.337
175.375	0.387	0.259
175.976	0.212	0.11
176.577	0.179	-0.029
177.177	0.256	-0.049
177.778	0.218	0.09
178.378	0.441	0.265
178.979	0.345	0.387
179.58	0.494	0.334
180.18	0.452	0.2
180.781	0.358	0.095
181.381	0.46	0.085
181.982	0.308	0.204
182.583	0.35	0.292
183.183	0.435	0.281
183.784	0.314	0.208
184.384	0.422	0.109
184.985	0.222	0.094
185.586	0.322	0.117
186.186	0.295	0.179
186.787	0.216	0.216
187.387	0.342	0.166
187.988	0.327	0.122
188.589	0.173	0.114
189.189	0.384	0.105
189.79	0.292	0.167
190.39	0.212	0.214
190.991	0.436	0.183
191.592	0.307	0.173
192.192	0.423	0.169
192.793	0.378	0.206
193.393	0.277	0.234
193.994	0.402	0.193
194.595	0.355	0.159
195.195	0.441	0.159
195.796	0.377	0.216
196.396	0.343	0.254
196.997	0.383	0.228
197.598	0.225	0.166
198.198	0.35	0.077
198.799	0.305	0.074
199.399	0.457	0.163
200.0	0.426	0.312
200.601	0.331	0.374
201.201	0.506	0.268
201.802	0.382	0.14
202.402	0.252	0.067
203.003	0.287	0.062
203.604	0.337	0.138
204.204	0.224	0.241
204.805	0.264	0.238
205.405	0.3	0.14
206.006	0.317	0.057
206.607	0.239	0.068
207.207	0.344	0.142
207.808	0.379	0.248
208.408	0.415	0.311
209.009	0.297	0.274
209.61	0.327	0.136
210.21	0.334	0.031
210.811	0.349	0.06
211.411	0.33	0.199
212.012	0.314	0.312
212.613	0.453	0.297
213.213	0.334	0.212
213.814	0.338	0.1
214.414	0.361	0.06
215.015	0.284	0.131
215.616	0.39	0.227
216.216	0.389	0.297
216.817	0.422	0.281
217.417	0.382	0.203
218.018	0.415	0.126
218.619	0.455	0.132
219.219	0.352	0.227
219.82	0.285	0.285
220.42	0.376	0.225
221.021	0.461	0.141
221.622	0.357	0.138
222.222	0.458	0.19
222.823	0.51	0.285
223.423	0.465	0.356
224.024	0.566	0.329
224.625	0.557	0.266
225.225	0.347	0.212
225.826	0.49	0.148
226.426	0.464	0.174
227.027	0.297	0.256
227.628	0.574	0.271
228.228	0.298	0.28
228.829	0.161	0.184
229.429	0.429	0.021
230.03	0.184	0.015
230.631	0.302	0.101
231.231	0.527	0.246
231.832	0.361	0.393
232.432	0.508	0.371
233.033	0.531	0.243
233.634	0.511	0.145
234.234	0.443	0.155
234.835	0.395	0.238
235.435	0.306	0.287
236.036	0.458	0.231
236.637	0.356	0.168
237.237	0.385	0.13
237.838	0.456	0.164
238.438	0.297	0.254
239.039	0.502	0.275
239.64	0.539	0.274
240.24	0.49	0.278
240.841	0.439	0.263
241.441	0.343	0.217
242.042	0.309	0.138
242.643	0.475	0.092
243.243	0.29	0.169
243.844	0.207	0.235
244.444	0.51	0.207
245.045	0.316	0.206
245.646	0.405	0.184
246.246	0.671	0.198
246.847	0.269	0.313
247.447	0.38	0.296
248.048	0.45	0.188
248.649	0.087	0.101
249.249	0.357	0.0
249.85	0.268	0.047
250.45	0.385	0.196
251.051	0.466	0.346
251.652	0.369	0.39
252.252	0.532	0.267
252.853	0.374	0.136
253.453	0.295	0.063
254.054	0.445	0.088
254.655	0.259	0.229
255.255	0.456	0.304
255.856	0.334	0.299
256.456	0.308	0.184
257.057	0.659	0.069
257.658	0.273	0.164
258.258	0.327	0.261
258.859	0.628	0.287
259.459	0.363	0.321
260.06	0.575	0.262
260.661	0.425	0.216
261.261	0.293	0.179
261.862	0.537	0.139
262.462	0.176	0.193
263.063	0.292	0.18
263.664	0.413	0.14
264.264	0.198	0.151
264.865	0.483	0.148
265.465	0.28	0.214
266.066	0.182	0.222
266.667	0.514	0.138
267.267	0.192	0.138
267.868	0.425	0.134
268.468	0.459	0.2
269.069	0.404	0.301
269.67	0.609	0.329
270.27	0.543	0.336
270.871	0.32	0.284
271.471	0.43	0.143
272.072	0.296	0.062
272.673	0.263	0.073
273.273	0.453	0.155
273.874	0.304	0.294
274.474	0.318	0.315
275.075	0.548	0.214
275.676	0.249	0.148
276.276	0.274	0.083
276.877	0.398	0.076
277.477	0.16	0.169
278.078	0.407	0.21
278.679	0.402	0.239
279.279	0.225	0.233
279.88	0.34	0.138
280.48	0.405	0.078
281.081	0.385	0.134
281.682	0.416	0.258
282.282	0.289	0.334
282.883	0.366	0.253
283.483	0.502	0.118
284.084	0.381	0.105
284.685	0.428	0.187
285.285	0.637	0.31
285.886	0.581	0.44
286.486	0.547	0.444
287.087	0.571	0.308
287.688	0.275	0.144
288.288	0.328	-0.001
288.889	0.436	0.013
289.489	0.337	0.211
290.09	0.425	0.387
290.691	0.396	0.406
291.291	0.321	0.237
291.892	0.443	0.019
292.492	0.34	-0.015
293.093	0.383	0.136
293.694	0.438	0.346
294.294	0.426	0.444
294.895	0.684	0.356
295.495	0.546	0.246
296.096	0.351	0.17
296.697	0.484	0.123
297.297	0.192	0.17
297.898	0.294	0.176
298.498	0.393	0.162
299.099	0.328	0.181
299.7	0.376	0.196
300.3	0.443	0.213
300.901	0.336	0.238
301.502	0.334	0.209
302.102	0.453	0.155
302.703	0.392	0.165
303.303	0.409	0.216
303.904	0.469	0.265
304.505	0.376	0.284
305.105	0.439	0.235
305.706	0.476	0.178
306.306	0.407	0.182
306.907	0.39	0.216
307.508	0.583	0.253
308.108	0.223	0.307
308.709	0.348	0.215
309.309	0.461	0.092
309.91	0.136	0.081
310.511	0.34	0.091
311.111	0.16	0.159
311.712	0.151	0.167
312.312	0.377	0.109
312.913	0.123	0.101
313.514	0.219	0.077
314.114	0.354	0.092
314.715	0.263	0.179
315.315	0.345	0.238
315.916	0.278	0.237
316.517	0.273	0.155
317.117	0.366	0.067
317.718	0.114	0.074
318.318	0.359	0.096
318.919	0.434	0.192
319.52	0.211	0.302
320.12	0.381	0.26
320.721	0.189	0.138
321.321	0.249	-0.002
321.922	0.193	-0.031
322.523	0.254	0.07
323.123	0.236	0.223
323.724	0.277	0.288
324.324	0.342	0.222
324.925	0.223	0.104
325.526	0.286	0.009
326.126	0.266	0.037
326.727	0.201	0.157
327.327	0.331	0.24
327.928	0.319	0.254
328.529	0.176	0.179
329.129	0.279	0.04
329.73	0.153	-0.015
330.33	0.253	0.031
330.931	0.294	0.162
331.532	0.271	0.284
332.132	0.27	0.274
332.733	0.475	0.155
333.333	0.356	0.105
333.934	0.422	0.14
334.535	0.592	0.255
335.135	0.448	0.401
335.736	0.525	0.406
336.336	0.499	0.283
336.937	0.459	0.139
337.538	0.497	0.095
338.138	0.423	0.193
338.739	0.622	0.331
339.339	0.671	0.458
339.94	0.426	0.468
340.541	0.634	0.28
341.141	0.414	0.115
341.742	0.225	0.044
342.342	0.487	0.067
342.943	0.344	0.236
343.544	0.475	0.366
344.144	0.682	0.395
344.745	0.403	0.363
345.345	0.553	0.213
345.946	0.376	0.117
346.547	0.32	0.101
347.147	0.601	0.168
347.748	0.226	0.326
348.348	0.589	0.337
348.949	0.439	0.293
349.55	0.172	0.184
350.15	0.403	0.015
350.751	0.372	0.011
351.351	0.372	0.178
351.952	0.552	0.365
352.553	0.521	0.47
353.153	0.461	0.394
353.754	0.584	0.193
354.354	0.276	0.074
354.955	0.375	0.042
355.556	0.49	0.148
356.156	0.211	0.331
356.757	0.451	0.339
357.357	0.392	0.235
357.958	0.132	0.089
358.559	0.537	-0.031
359.159	0.23	0.092
359.76	0.401	0.27
360.36	0.482	0.385
360.961	0.31	0.364
361.562	0.572	0.184
362.162	0.308	0.079
362.763	0.261	0.059
363.363	0.465	0.124
363.964	0.269	0.271
364.565	0.522	0.325
365.165	0.495	0.315
365.766	0.341	0.244
366.366	0.566	0.137
366.967	0.263	0.146
367.568	0.352	0.171
368.168	0.307	0.198
368.769	0.221	0.188
369.369	0.391	0.127
369.97	0.063	0.111
370.571	0.212	0.051
371.171	0.254	0.038
371.772	0.098	0.101
372.372	0.36	0.143
372.973	0.155	0.196
373.574	0.322	0.166
374.174	0.375	0.13
374.775	0.217	0.145
375.375	0.354	0.146
375.976	0.323	0.17
376.577	0.487	0.205
377.177	0.527	0.278
377.778	0.374	0.336
378.378	0.522	0.279
378.979	0.445	0.206
379.58	0.463	0.165
380.18	0.559	0.199
380.781	0.446	0.307
381.381	0.528	0.359
381.982	0.518	0.327
382.583	0.567	0.248
383.183	0.57	0.21
383.784	0.651	0.258
384.384	0.57	0.369
384.985	0.547	0.413
385.586	0.713	0.359
386.186	0.428	0.291
386.787	0.527	0.179
387.387	0.546	0.154
387.988	0.271	0.231
388.589	0.445	0.247
389.189	0.504	0.246
389.79	0.341	0.245
390.39	0.629	0.209
390.991	0.458	0.257
391.592	0.316	0.29
392.192	0.582	0.233
392.793	0.323	0.214
393.393	0.357	0.169
393.994	0.522	0.144
394.595	0.433	0.227
395.195	0.55	0.318
395.796	0.601	0.374
396.396	0.598	0.372
396.997	0.459	0.307
397.598	0.586	0.198
398.198	0.664	0.184
398.799	0.53	0.311
399.399	0.621	0.417
400.0	0.644	0.435
400.601	0.407	0.348
401.201	0.496	0.154
401.802	0.559	0.058
402.402	0.399	0.165
403.003	0.509	0.328
403.604	0.436	0.421
404.204	0.309	0.332
404.805	0.433	0.099
405.405	0.361	-0.024
406.006	0.224	0.044
406.607	0.525	0.202
407.207	0.408	0.403
407.808	0.302	0.425
408.408	0.667	0.229
409.009	0.41	0.109
409.61	0.328	0.098
410.21	0.48	0.166
410.811	0.522	0.305
411.411	0.407	0.405
412.012	0.549	0.342
412.613	0.46	0.216
413.213	0.438	0.119
413.814	0.419	0.123
414.414	0.413	0.215
415.015	0.488	0.311
415.616	0.455	0.349
416.216	0.375	0.28
416.817	0.512	0.149
417.417	0.427	0.116
418.018	0.347	0.18
418.619	0.637	0.265
419.219	0.675	0.396
419.82	0.663	0.481
420.42	0.879	0.455
421.021	0.642	0.409
421.622	0.577	0.306
422.222	0.749	0.214
422.823	0.642	0.268
423.423	0.78	0.4
424.024	0.7	0.525
424.625	0.633	0.502
425.225	0.459	0.314
425.826	0.441	0.066
426.426	0.437	-0.027
427.027	0.22	0.1
427.628	0.453	0.263
428.228	0.498	0.39
428.829	0.36	0.382
429.429	0.472	0.21
430.03	0.463	0.07
430.631	0.325	0.08
431.231	0.358	0.181
431.832	0.361	0.286
432.432	0.354	0.302
433.033	0.385	0.211
433.634	0.417	0.111
434.234	0.36	0.102
434.835	0.402	0.181
435.435	0.46	0.287
436.036	0.542	0.349
436.637	0.481	0.342
437.237	0.445	0.254
437.838	0.629	0.162
438.438	0.52	0.207
439.039	0.515	0.316
439.64	0.655	0.39
440.24	0.491	0.403
440.841	0.507	0.291
441.441	0.483	0.152
442.042	0.488	0.108
442.643	0.409	0.197
443.243	0.435	0.303
443.844	0.701	0.356
444.444	0.391	0.385
445.045	0.567	0.275
445.646	0.706	0.182
446.246	0.57	0.251
446.847	0.488	0.364
447.447	0.521	0.379
448.048	0.704	0.304
448.649	0.62	0.276
449.249	0.588	0.295
449.85	0.708	0.333
450.45	0.689	0.397
451.051	0.712	0.429
451.652	0.641	0.4
452.252	0.653	0.316
452.853	0.579	0.25
453.453	0.692	0.245
454.054	0.687	0.34
454.655	0.663	0.451
455.255	0.735	0.471
455.856	0.644	0.397
456.456	0.64	0.273
457.057	0.492	0.2
457.658	0.368	0.178
458.258	0.49	0.182
458.859	0.473	0.246
459.459	0.389	0.305
460.06	0.444	0.28
460.661	0.311	0.199
461.261	0.335	0.094
461.862	0.466	0.068
462.462	0.507	0.201
463.063	0.384	0.379
463.664	0.522	0.411
464.264	0.384	0.299
464.865	0.421	0.108
465.465	0.582	0.029
466.066	0.397	0.184
466.667	0.359	0.368
467.267	0.541	0.398
467.868	0.369	0.301
468.468	0.377	0.116
469.069	0.418	0.01
469.67	0.322	0.088
470.27	0.521	0.255
470.871	0.482	0.423
471.471	0.442	0.435
472.072	0.403	0.26
472.673	0.366	0.04
473.273	0.433	-0.035
473.874	0.435	0.127
474.474	0.461	0.382
475.075	0.629	0.513
475.676	0.618	0.464
476.276	0.446	0.274
476.877	0.527	0.064
477.477	0.216	0.024
478.078	0.398	0.092
478.679	0.542	0.264
479.279	0.457	0.442
479.88	0.584	0.446
480.48	0.456	0.305
481.081	0.501	0.115
481.682	0.436	0.055
482.282	0.339	0.153
482.883	0.542	0.292
483.483	0.436	0.404
484.084	0.611	0.372
484.685	0.494	0.274
485.285	0.488	0.172
485.886	0.599	0.152
486.486	0.644	0.277
487.087	0.57	0.449
487.688	0.599	0.486
488.288	0.531	0.358
488.889	0.343	0.153
489.489	0.337	-0.014
490.09	0.305	-0.007
490.691	0.247	0.15
491.291	0.354	0.293
491.892	0.334	0.329
492.492	0.302	0.225
493.093	0.425	0.067
493.694	0.308	0.039
494.294	0.265	0.127
494.895	0.43	0.237
495.495	0.389	0.325
496.096	0.362	0.3
496.697	0.401	0.177
497.297	0.211	0.074
497.898	0.259	0.016
498.498	0.293	0.066
499.099	0.312	0.197
499.7	0.29	0.293
500.3	0.289	0.26
500.901	0.305	0.127
501.502	0.237	0.019
502.102	0.268	0.018
502.703	0.238	0.126
503.303	0.268	0.237
503.904	0.31	0.257
504.505	0.374	0.189
505.105	0.445	0.13
505.706	0.299	0.151
506.306	0.406	0.193
506.907	0.42	0.242
507.508	0.534	0.28
508.108	0.375	0.299
508.709	0.472	0.233
509.309	0.43	0.174
509.91	0.196	0.147
510.511	0.622	0.117
511.111	0.316	0.235
511.712	0.328	0.305
512.312	0.551	0.264
512.913	0.248	0.218
513.514	0.265	0.108
514.114	0.328	0.027
514.715	0.263	0.072
515.315	0.395	0.189
515.916	0.406	0.314
516.517	0.294	0.339
517.117	0.272	0.198
517.718	0.305	0.01
518.318	0.137	-0.053
518.919	0.389	0.026
519.52	0.287	0.248
520.12	0.232	0.38
520.721	0.515	0.289
521.321	0.353	0.157
521.922	0.218	0.051
522.523	0.394	0.021
523.123	0.178	0.136
523.724	0.33	0.232
524.324	0.371	0.264
524.925	0.265	0.225
525.526	0.278	0.113
526.126	0.252	0.028
526.727	0.229	0.038
527.327	0.306	0.128
527.928	0.377	0.248
528.529	0.351	0.315
529.129	0.414	0.265
529.73	0.299	0.16
530.33	0.276	0.057
530.931	0.368	0.039
531.532	0.353	0.154
532.132	0.406	0.302
532.733	0.351	0.359
533.333	0.436	0.264
533.934	0.316	0.124
534.535	0.236	0.026
535.135	0.267	0.025
535.736	0.323	0.129
536.336	0.381	0.268
536.937	0.461	0.345
537.538	0.355	0.316
538.138	0.369	0.174
538.739	0.301	0.045
539.339	0.264	0.024
539.94	0.352	0.114
540.541	0.308	0.259
541.141	0.358	0.316
541.742	0.385	0.252
542.342	0.282	0.134
542.943	0.277	0.034
543.544	0.193	0.032
544.144	0.248	0.099
544.745	0.331	0.194
545.345	0.364	0.267
545.946	0.33	0.265
546.547	0.29	0.178
547.147	0.298	0.069
547.748	0.255	0.037
548.348	0.356	0.103
548.949	0.329	0.238
549.55	0.231	0.305
550.15	0.401	0.218
550.751	0.207	0.104
551.351	0.17	0.002
551.952	0.455	-0.003
552.553	0.408	0.196
553.153	0.293	0.406
553.754	0.359	0.393
554.354	0.256	0.182
554.955	0.303	-0.065
555.556	0.331	-0.108
556.156	0.348	0.107
556.757	0.514	0.399
557.357	0.508	0.56
557.958	0.43	0.446
558.559	0.513	0.138
559.159	0.37	-0.064
559.76	0.389	-0.019
560.36	0.552	0.239
560.961	0.349	0.521
561.562	0.46	0.507
562.162	0.479	0.24
562.763	0.396	-0.021
563.363	0.389	-0.067
563.964	0.397	0.136
564.565	0.432	0.403
565.165	0.537	0.514
565.766	0.295	0.388
566.366	0.47	0.072
566.967	0.342	-0.1
567.568	0.252	-0.014
568.168	0.458	0.22
568.769	0.318	0.45
569.369	0.393	0.43
569.97	0.334	0.196
570.571	0.152	-0.063
571.171	0.275	-0.175
571.772	0.284	0.001
572.372	0.334	0.313
572.973	0.445	0.5
573.574	0.415	0.431
574.174	0.241	0.157
574.775	0.166	-0.135
575.375	0.124	-0.224
575.976	0.307	-0.032
576.577	0.208	0.32
577.177	0.27	0.484
577.778	0.404	0.339
578.378	0.143	0.054
578.979	0.22	-0.192
579.58	0.176	-0.162
580.18	0.062	0.093
580.781	0.333	0.311
581.381	0.262	0.382
581.982	0.246	0.233
582.583	0.261	-0.007
583.183	0.056	-0.125
583.784	0.148	-0.083
584.384	0.138	0.099
584.985	0.224	0.26
585.586	0.327	0.29
586.186	0.173	0.196
586.787	0.262	0.021
587.387	0.152	-0.058
587.988	0.2	-0.001
588.589	0.326	0.158
589.189	0.161	0.313
589.79	0.207	0.268
590.39	0.242	0.075
590.991	0.112	-0.078
591.592	0.127	-0.096
592.192	0.136	0.035
592.793	0.267	0.206
593.393	0.185	0.303
593.994	0.278	0.22
594.595	0.343	0.068
595.195	0.205	0.009
595.796	0.184	0.047
596.396	0.202	0.131
596.997	0.272	0.195
597.598	0.109	0.197
598.198	0.216	0.089
598.799	0.115	-0.009
599.399	0.087	-0.041
600.0	0.293	0.019
