Time(s)	Relative Blade_disp(m)	Tower_disp(m)
208.408	0.299	0.185
209.009	0.24	0.174
209.61	0.263	0.124
210.21	0.26	0.085
210.811	0.278	0.095
211.411	0.249	0.148
212.012	0.252	0.185
212.613	0.308	0.176
213.213	0.273	0.147
213.814	0.273	0.116
214.414	0.271	0.109
215.015	0.258	0.131
215.616	0.279	0.157
216.216	0.288	0.173
216.817	0.313	0.169
217.417	0.284	0.156
218.018	0.321	0.14
218.619	0.328	0.147
219.219	0.291	0.174
219.82	0.244	0.181
220.42	0.283	0.143
221.021	0.331	0.111
221.622	0.293	0.131
222.222	0.325	0.175
222.823	0.36	0.214
223.423	0.357	0.227
224.024	0.377	0.203
224.625	0.391	0.174
225.225	0.301	0.166
225.826	0.341	0.157
226.426	0.346	0.165
227.027	0.28	0.184
227.628	0.361	0.178
228.228	0.272	0.171
228.829	0.207	0.14
229.429	0.276	0.087
230.03	0.242	0.081
230.631	0.245	0.117
231.231	0.331	0.168
231.832	0.323	0.217
232.432	0.331	0.223
233.033	0.379	0.185
233.634	0.386	0.156
234.234	0.334	0.166
234.835	0.312	0.185
235.435	0.272	0.183
236.036	0.32	0.146
236.637	0.294	0.124
237.237	0.305	0.132
237.838	0.32	0.166
238.438	0.287	0.2
239.039	0.344	0.193
239.64	0.377	0.173
240.24	0.367	0.173
240.841	0.316	0.189
241.441	0.294	0.186
242.042	0.274	0.152
242.643	0.338	0.115
243.243	0.265	0.127
243.844	0.208	0.15
244.444	0.325	0.145
245.045	0.292	0.155
245.646	0.308	0.165
246.246	0.411	0.176
246.847	0.292	0.21
247.447	0.28	0.196
248.048	0.311	0.139
248.649	0.202	0.097
249.249	0.239	0.072
249.85	0.246	0.092
250.45	0.309	0.151
251.051	0.301	0.215
251.652	0.316	0.227
252.252	0.36	0.183
252.853	0.304	0.138
253.453	0.284	0.114
254.054	0.302	0.123
254.655	0.261	0.162
255.255	0.317	0.182
255.856	0.262	0.18
256.456	0.289	0.142
257.057	0.398	0.116
257.658	0.287	0.161
258.258	0.275	0.2
258.859	0.379	0.192
259.459	0.34	0.182
260.06	0.367	0.172
260.661	0.315	0.175
261.261	0.3	0.171
261.862	0.335	0.156
262.462	0.237	0.151
263.063	0.246	0.126
263.664	0.271	0.103
264.264	0.245	0.113
264.865	0.305	0.142
265.465	0.254	0.181
266.066	0.229	0.176
266.667	0.312	0.126
267.267	0.247	0.102
267.868	0.3	0.11
268.468	0.302	0.157
269.069	0.35	0.209
269.67	0.376	0.233
270.27	0.395	0.224
270.871	0.302	0.192
271.471	0.296	0.133
272.072	0.277	0.093
272.673	0.243	0.1
273.273	0.301	0.137
273.874	0.275	0.188
274.474	0.261	0.198
275.075	0.353	0.158
275.676	0.272	0.132
276.276	0.233	0.117
276.877	0.285	0.11
277.477	0.219	0.132
278.078	0.274	0.144
278.679	0.297	0.154
279.279	0.247	0.161
279.88	0.244	0.142
280.48	0.325	0.115
281.081	0.31	0.132
281.682	0.299	0.179
282.282	0.261	0.203
282.883	0.288	0.169
283.483	0.352	0.121
284.084	0.323	0.127
284.685	0.321	0.172
285.285	0.412	0.219
285.886	0.417	0.257
286.486	0.386	0.257
287.087	0.394	0.209
287.688	0.286	0.152
288.288	0.276	0.097
288.889	0.322	0.089
289.489	0.296	0.148
290.09	0.294	0.215
290.691	0.301	0.227
291.291	0.289	0.173
291.892	0.322	0.103
292.492	0.307	0.092
293.093	0.3	0.144
293.694	0.313	0.208
294.294	0.328	0.232
294.895	0.428	0.205
295.495	0.392	0.187
296.096	0.319	0.183
296.697	0.334	0.168
297.297	0.239	0.151
297.898	0.247	0.117
298.498	0.269	0.095
299.099	0.288	0.117
299.7	0.269	0.166
300.3	0.328	0.196
300.901	0.298	0.199
301.502	0.272	0.162
302.102	0.325	0.11
302.703	0.307	0.109
303.303	0.295	0.156
303.904	0.332	0.202
304.505	0.308	0.217
305.105	0.327	0.184
305.706	0.344	0.139
306.306	0.312	0.13
306.907	0.293	0.151
307.508	0.369	0.18
308.108	0.24	0.21
308.709	0.271	0.172
309.309	0.31	0.106
309.91	0.211	0.084
310.511	0.223	0.092
311.111	0.169	0.119
311.712	0.182	0.121
312.312	0.233	0.103
312.913	0.189	0.095
313.514	0.181	0.091
314.114	0.246	0.096
314.715	0.246	0.127
315.315	0.237	0.159
315.916	0.23	0.16
316.517	0.242	0.125
317.117	0.253	0.091
317.718	0.172	0.091
318.318	0.252	0.098
318.919	0.286	0.134
319.52	0.226	0.178
320.12	0.243	0.172
320.721	0.205	0.12
321.321	0.223	0.061
321.922	0.17	0.046
322.523	0.225	0.078
323.123	0.187	0.14
323.724	0.22	0.167
324.324	0.257	0.146
324.925	0.211	0.109
325.526	0.234	0.077
326.126	0.227	0.084
326.727	0.194	0.122
327.327	0.242	0.145
327.928	0.247	0.149
328.529	0.194	0.131
329.129	0.217	0.09
329.73	0.19	0.068
330.33	0.221	0.078
330.931	0.227	0.119
331.532	0.237	0.161
332.132	0.225	0.166
332.733	0.332	0.134
333.333	0.306	0.131
333.934	0.323	0.157
334.535	0.391	0.196
335.135	0.36	0.237
335.736	0.366	0.235
336.336	0.366	0.192
336.937	0.37	0.148
337.538	0.362	0.147
338.138	0.351	0.183
338.739	0.419	0.223
339.339	0.446	0.258
339.94	0.362	0.263
340.541	0.418	0.209
341.141	0.357	0.157
341.742	0.272	0.13
342.342	0.331	0.122
342.943	0.317	0.156
343.544	0.346	0.2
344.144	0.422	0.23
344.745	0.367	0.244
345.345	0.394	0.214
345.946	0.325	0.171
346.547	0.33	0.132
347.147	0.369	0.133
347.748	0.275	0.18
348.348	0.376	0.204
348.949	0.334	0.215
349.55	0.266	0.186
350.15	0.285	0.118
350.751	0.336	0.08
351.351	0.313	0.126
351.952	0.351	0.208
352.553	0.391	0.267
353.153	0.363	0.265
353.754	0.409	0.2
354.354	0.309	0.141
354.955	0.312	0.107
355.556	0.339	0.123
356.156	0.252	0.182
356.757	0.305	0.203
357.357	0.311	0.18
357.958	0.234	0.135
358.559	0.344	0.092
359.159	0.273	0.119
359.76	0.313	0.174
360.36	0.314	0.217
360.961	0.316	0.211
361.562	0.374	0.167
362.162	0.3	0.141
362.763	0.283	0.131
363.363	0.311	0.138
363.964	0.289	0.163
364.565	0.347	0.181
365.165	0.353	0.197
365.766	0.326	0.198
366.366	0.377	0.179
366.967	0.291	0.168
367.568	0.301	0.15
368.168	0.239	0.132
368.769	0.251	0.113
369.369	0.269	0.111
369.97	0.159	0.13
370.571	0.221	0.116
371.171	0.211	0.096
371.772	0.197	0.089
372.372	0.244	0.099
372.973	0.194	0.128
373.574	0.278	0.14
374.174	0.283	0.152
374.775	0.268	0.16
375.375	0.284	0.151
375.976	0.287	0.137
376.577	0.377	0.141
377.177	0.369	0.19
377.778	0.344	0.24
378.378	0.386	0.237
378.979	0.379	0.199
379.58	0.396	0.164
380.18	0.401	0.167
380.781	0.382	0.209
381.381	0.397	0.244
381.982	0.406	0.245
382.583	0.451	0.218
383.183	0.439	0.204
383.784	0.483	0.217
384.384	0.442	0.257
384.985	0.434	0.272
385.586	0.492	0.253
386.186	0.409	0.23
386.787	0.413	0.195
387.387	0.423	0.18
387.988	0.331	0.197
388.589	0.339	0.195
389.189	0.402	0.18
389.79	0.35	0.185
390.39	0.431	0.196
390.991	0.403	0.226
391.592	0.339	0.24
392.192	0.409	0.205
392.793	0.354	0.172
393.393	0.334	0.153
393.994	0.379	0.155
394.595	0.407	0.197
395.195	0.416	0.251
395.796	0.455	0.274
396.396	0.485	0.263
396.997	0.394	0.236
397.598	0.463	0.192
398.198	0.493	0.19
398.799	0.446	0.248
399.399	0.464	0.295
400.0	0.483	0.294
400.601	0.404	0.25
401.201	0.402	0.174
401.802	0.444	0.135
402.402	0.385	0.18
403.003	0.386	0.248
403.604	0.381	0.273
404.204	0.326	0.225
404.805	0.358	0.132
405.405	0.352	0.088
406.006	0.279	0.128
406.607	0.381	0.193
407.207	0.372	0.257
407.808	0.317	0.258
408.408	0.451	0.185
409.009	0.41	0.149
409.61	0.331	0.172
410.21	0.376	0.202
410.811	0.442	0.227
411.411	0.365	0.248
412.012	0.417	0.223
412.613	0.404	0.19
413.213	0.399	0.178
413.814	0.366	0.192
414.414	0.391	0.208
415.015	0.395	0.219
415.616	0.393	0.218
416.216	0.353	0.202
416.817	0.413	0.176
417.417	0.397	0.184
418.018	0.363	0.211
418.619	0.465	0.225
419.219	0.521	0.253
419.82	0.51	0.292
420.42	0.59	0.314
421.021	0.535	0.323
421.622	0.5	0.293
422.222	0.545	0.24
422.823	0.542	0.225
423.423	0.549	0.265
424.024	0.521	0.322
424.625	0.508	0.334
425.225	0.415	0.276
425.826	0.422	0.17
426.426	0.394	0.109
427.027	0.293	0.133
427.628	0.354	0.182
428.228	0.394	0.232
428.829	0.362	0.252
429.429	0.377	0.215
430.03	0.421	0.166
430.631	0.35	0.16
431.231	0.324	0.176
431.832	0.335	0.189
432.432	0.331	0.188
433.033	0.336	0.173
433.634	0.376	0.162
434.234	0.353	0.178
434.835	0.364	0.203
435.435	0.398	0.218
436.036	0.43	0.222
436.637	0.409	0.226
437.237	0.394	0.219
437.838	0.482	0.207
438.438	0.453	0.23
439.039	0.447	0.26
439.64	0.478	0.267
440.24	0.449	0.256
440.841	0.42	0.224
441.441	0.417	0.189
442.042	0.439	0.182
442.643	0.379	0.216
443.243	0.4	0.236
443.844	0.5	0.236
444.444	0.399	0.249
445.045	0.449	0.233
445.646	0.52	0.219
446.246	0.508	0.251
446.847	0.424	0.292
447.447	0.442	0.272
448.048	0.537	0.217
448.649	0.498	0.215
449.249	0.484	0.256
449.85	0.527	0.296
450.45	0.553	0.316
451.051	0.551	0.309
451.652	0.516	0.279
452.252	0.518	0.242
452.853	0.48	0.229
453.453	0.531	0.242
454.054	0.527	0.284
454.655	0.528	0.318
455.255	0.539	0.314
455.856	0.52	0.277
456.456	0.502	0.234
457.057	0.433	0.216
457.658	0.374	0.206
458.258	0.397	0.19
458.859	0.411	0.19
459.459	0.355	0.207
460.06	0.363	0.209
460.661	0.325	0.19
461.261	0.329	0.155
461.862	0.383	0.138
462.462	0.413	0.177
463.063	0.348	0.246
463.664	0.392	0.262
464.264	0.363	0.222
464.865	0.375	0.155
465.465	0.435	0.129
466.066	0.374	0.187
466.667	0.324	0.253
467.267	0.395	0.249
467.868	0.36	0.198
468.468	0.335	0.14
469.069	0.35	0.117
469.67	0.332	0.153
470.27	0.386	0.211
470.871	0.385	0.257
471.471	0.378	0.252
472.072	0.334	0.195
472.673	0.351	0.122
473.273	0.364	0.106
473.874	0.367	0.166
474.474	0.371	0.25
475.075	0.443	0.285
475.676	0.452	0.267
476.276	0.393	0.216
476.877	0.403	0.16
477.477	0.292	0.142
478.078	0.336	0.142
478.679	0.387	0.172
479.279	0.384	0.228
479.88	0.399	0.26
480.48	0.383	0.242
481.081	0.417	0.188
481.682	0.364	0.158
482.282	0.338	0.159
482.883	0.378	0.182
483.483	0.356	0.215
484.084	0.43	0.227
484.685	0.383	0.23
485.285	0.412	0.211
485.886	0.432	0.195
486.486	0.469	0.209
487.087	0.42	0.251
487.688	0.415	0.266
488.288	0.399	0.235
488.889	0.324	0.178
489.489	0.302	0.118
490.09	0.284	0.095
490.691	0.246	0.12
491.291	0.265	0.153
491.892	0.269	0.172
492.492	0.268	0.163
493.093	0.317	0.134
493.694	0.292	0.131
494.294	0.253	0.146
494.895	0.304	0.154
495.495	0.305	0.164
496.096	0.282	0.168
496.697	0.291	0.154
497.297	0.242	0.136
497.898	0.236	0.111
498.498	0.245	0.097
499.099	0.264	0.113
499.7	0.22	0.148
500.3	0.236	0.156
500.901	0.256	0.133
501.502	0.226	0.108
502.102	0.243	0.097
502.703	0.214	0.111
503.303	0.224	0.129
503.904	0.237	0.135
504.505	0.281	0.131
505.105	0.319	0.142
505.706	0.27	0.169
506.306	0.303	0.176
506.907	0.316	0.163
507.508	0.36	0.155
508.108	0.29	0.17
508.709	0.328	0.172
509.309	0.316	0.171
509.91	0.238	0.159
510.511	0.374	0.128
511.111	0.282	0.145
511.712	0.266	0.168
512.312	0.32	0.167
512.913	0.27	0.162
513.514	0.22	0.137
514.114	0.247	0.095
514.715	0.259	0.083
515.315	0.256	0.12
515.916	0.285	0.17
516.517	0.244	0.197
517.117	0.22	0.161
517.718	0.252	0.086
518.318	0.18	0.047
518.919	0.26	0.061
519.52	0.225	0.138
520.12	0.206	0.196
520.721	0.306	0.177
521.321	0.294	0.137
521.922	0.215	0.108
522.523	0.261	0.091
523.123	0.205	0.108
523.724	0.23	0.129
524.324	0.245	0.14
524.925	0.238	0.139
525.526	0.209	0.124
526.126	0.221	0.097
526.727	0.214	0.086
527.327	0.22	0.099
527.928	0.266	0.131
528.529	0.253	0.167
529.129	0.28	0.172
529.73	0.248	0.15
530.33	0.24	0.111
530.931	0.261	0.086
531.532	0.271	0.106
532.132	0.267	0.158
532.733	0.255	0.193
533.333	0.298	0.176
533.934	0.257	0.135
534.535	0.218	0.095
535.135	0.217	0.075
535.736	0.24	0.091
536.336	0.262	0.138
536.937	0.293	0.185
537.538	0.269	0.2
538.138	0.273	0.162
538.739	0.247	0.105
539.339	0.229	0.072
539.94	0.244	0.085
540.541	0.227	0.134
541.141	0.252	0.17
541.742	0.259	0.169
542.342	0.246	0.136
542.943	0.219	0.095
543.544	0.186	0.073
544.144	0.198	0.074
544.745	0.224	0.103
545.345	0.254	0.145
545.946	0.24	0.173
546.547	0.23	0.157
547.147	0.241	0.108
547.748	0.213	0.073
548.348	0.25	0.078
548.949	0.231	0.128
549.55	0.195	0.168
550.15	0.262	0.154
550.751	0.203	0.116
551.351	0.18	0.072
551.952	0.281	0.054
552.553	0.292	0.117
553.153	0.22	0.207
553.754	0.236	0.217
554.354	0.234	0.14
554.955	0.241	0.047
555.556	0.248	0.026
556.156	0.262	0.101
556.757	0.31	0.211
557.357	0.328	0.274
557.958	0.309	0.24
558.559	0.339	0.137
559.159	0.298	0.066
559.76	0.29	0.08
560.36	0.332	0.162
560.961	0.273	0.249
561.562	0.294	0.241
562.162	0.314	0.151
562.763	0.314	0.073
563.363	0.273	0.076
563.964	0.286	0.144
564.565	0.294	0.215
565.165	0.323	0.232
565.766	0.243	0.184
566.366	0.303	0.092
566.967	0.259	0.055
567.568	0.234	0.093
568.168	0.272	0.16
568.769	0.245	0.206
569.369	0.255	0.182
569.97	0.219	0.11
570.571	0.183	0.043
571.171	0.194	0.026
571.772	0.221	0.08
572.372	0.233	0.165
572.973	0.253	0.211
573.574	0.27	0.183
574.174	0.191	0.112
574.775	0.157	0.034
575.375	0.145	0.0
575.976	0.208	0.041
576.577	0.153	0.137
577.177	0.175	0.184
577.778	0.23	0.148
578.378	0.16	0.08
578.979	0.17	0.019
579.58	0.153	0.021
580.18	0.107	0.074
580.781	0.172	0.115
581.381	0.178	0.13
581.982	0.173	0.11
582.583	0.168	0.074
583.183	0.125	0.049
583.784	0.123	0.042
584.384	0.112	0.055
584.985	0.159	0.073
585.586	0.171	0.098
586.186	0.149	0.113
586.787	0.182	0.099
587.387	0.144	0.077
587.988	0.173	0.058
588.589	0.186	0.068
589.189	0.131	0.102
589.79	0.132	0.108
590.39	0.159	0.079
590.991	0.14	0.051
591.592	0.114	0.044
592.192	0.121	0.053
592.793	0.175	0.074
593.393	0.119	0.105
593.994	0.182	0.103
594.595	0.214	0.092
595.195	0.178	0.097
595.796	0.153	0.098
596.396	0.15	0.084
596.997	0.179	0.067
597.598	0.093	0.068
598.198	0.148	0.061
598.799	0.112	0.063
599.399	0.115	0.063
600.0	0.186	0.063
