Time(s)	Relative Blade_disp(m)	Tower_disp(m)
75.075	0.323	0.117
75.676	0.411	0.151
76.276	0.423	0.24
76.877	0.192	0.295
77.477	0.414	0.198
78.078	0.243	0.095
78.679	0.256	0.033
79.279	0.432	0.073
79.88	0.259	0.231
80.48	0.484	0.323
81.081	0.503	0.341
81.682	0.446	0.28
82.282	0.596	0.189
82.883	0.421	0.194
83.483	0.489	0.238
84.084	0.481	0.292
84.685	0.414	0.302
85.285	0.561	0.245
85.886	0.514	0.221
86.486	0.506	0.242
87.087	0.593	0.288
87.688	0.578	0.349
88.288	0.573	0.37
88.889	0.618	0.326
89.489	0.631	0.277
90.09	0.501	0.269
90.691	0.762	0.279
91.291	0.663	0.38
91.892	0.821	0.465
92.492	0.857	0.506
93.093	0.616	0.479
93.694	0.663	0.322
94.294	0.644	0.181
94.895	0.619	0.178
95.495	0.635	0.31
96.096	0.668	0.463
96.697	0.665	0.508
97.297	0.557	0.4
97.898	0.544	0.199
98.498	0.56	0.08
99.099	0.616	0.158
99.7	0.676	0.383
100.3	0.721	0.576
100.901	0.764	0.586
101.502	0.733	0.423
102.102	0.676	0.229
102.703	0.481	0.139
103.303	0.658	0.173
103.904	0.585	0.347
104.505	0.564	0.489
105.105	0.497	0.444
105.706	0.647	0.245
106.306	0.494	0.111
106.907	0.508	0.124
107.508	0.473	0.266
108.108	0.494	0.391
108.709	0.505	0.393
109.309	0.448	0.274
109.91	0.42	0.12
110.511	0.31	0.056
111.111	0.331	0.097
111.712	0.378	0.21
112.312	0.287	0.301
112.913	0.364	0.26
113.514	0.442	0.155
114.114	0.37	0.113
114.715	0.382	0.15
115.315	0.459	0.236
115.916	0.478	0.325
116.517	0.409	0.336
117.117	0.481	0.242
117.718	0.488	0.154
118.318	0.405	0.154
118.919	0.468	0.214
119.52	0.424	0.294
120.12	0.42	0.31
120.721	0.516	0.248
121.321	0.402	0.193
121.922	0.435	0.163
122.523	0.566	0.198
123.123	0.355	0.301
123.724	0.585	0.327
124.324	0.382	0.302
124.925	0.429	0.203
125.526	0.333	0.115
126.126	0.259	0.079
126.727	0.566	0.116
127.327	0.429	0.291
127.928	0.583	0.422
128.529	0.583	0.433
129.129	0.579	0.325
129.73	0.694	0.203
130.33	0.609	0.22
130.931	0.508	0.324
131.532	0.691	0.389
132.132	0.614	0.419
132.733	0.426	0.35
133.333	0.632	0.187
133.934	0.491	0.134
134.535	0.553	0.207
135.135	0.626	0.358
135.736	0.522	0.468
136.336	0.724	0.414
136.937	0.598	0.308
137.538	0.419	0.203
138.138	0.539	0.13
138.739	0.476	0.188
139.339	0.511	0.31
139.94	0.474	0.386
140.541	0.498	0.336
141.141	0.538	0.217
141.742	0.439	0.15
142.342	0.554	0.169
142.943	0.55	0.291
143.544	0.462	0.405
144.144	0.568	0.379
144.745	0.449	0.265
145.345	0.486	0.133
145.946	0.363	0.101
146.547	0.293	0.154
147.147	0.472	0.22
147.748	0.371	0.295
148.348	0.355	0.281
148.949	0.393	0.18
149.55	0.239	0.094
150.15	0.18	0.043
150.751	0.382	0.051
151.351	0.322	0.183
151.952	0.316	0.302
152.553	0.425	0.299
153.153	0.469	0.224
153.754	0.357	0.161
154.354	0.35	0.125
154.955	0.403	0.146
155.556	0.288	0.217
156.156	0.385	0.239
156.757	0.424	0.22
157.357	0.463	0.205
157.958	0.479	0.221
158.559	0.448	0.263
159.159	0.424	0.281
159.76	0.381	0.24
160.36	0.371	0.161
160.961	0.424	0.114
161.562	0.494	0.165
162.162	0.404	0.29
162.763	0.488	0.35
163.363	0.425	0.315
163.964	0.39	0.194
164.565	0.445	0.087
165.165	0.333	0.106
165.766	0.471	0.201
166.366	0.408	0.326
166.967	0.259	0.343
167.568	0.387	0.184
168.168	0.231	0.027
168.769	0.195	-0.034
169.369	0.461	0.044
169.97	0.486	0.29
170.571	0.476	0.5
171.171	0.563	0.481
171.772	0.504	0.283
172.372	0.399	0.067
172.973	0.299	-0.02
173.574	0.425	0.068
174.174	0.296	0.281
174.775	0.3	0.384
175.375	0.462	0.284
175.976	0.311	0.128
176.577	0.247	0.01
177.177	0.313	0.008
177.778	0.323	0.143
178.378	0.51	0.311
178.979	0.437	0.42
179.58	0.615	0.368
180.18	0.543	0.259
180.781	0.498	0.173
181.381	0.556	0.171
181.982	0.416	0.27
182.583	0.448	0.326
183.183	0.507	0.299
183.784	0.433	0.231
184.384	0.507	0.169
184.985	0.315	0.178
185.586	0.429	0.194
186.186	0.356	0.225
186.787	0.31	0.224
187.387	0.402	0.17
187.988	0.411	0.149
188.589	0.266	0.179
189.189	0.456	0.192
189.79	0.403	0.233
190.39	0.295	0.248
190.991	0.5	0.195
191.592	0.423	0.186
192.192	0.514	0.223
192.793	0.47	0.298
193.393	0.406	0.324
193.994	0.48	0.256
194.595	0.469	0.18
195.195	0.549	0.171
195.796	0.453	0.258
196.396	0.462	0.328
196.997	0.47	0.319
197.598	0.335	0.235
198.198	0.441	0.111
198.799	0.388	0.087
199.399	0.566	0.184
200.0	0.509	0.371
200.601	0.453	0.461
201.201	0.613	0.357
201.802	0.511	0.203
202.402	0.353	0.106
203.003	0.349	0.088
203.604	0.435	0.162
204.204	0.297	0.284
204.805	0.332	0.297
205.405	0.399	0.195
206.006	0.415	0.103
206.607	0.316	0.109
207.207	0.438	0.18
207.808	0.466	0.292
208.408	0.527	0.365
209.009	0.386	0.338
209.61	0.433	0.197
210.21	0.433	0.082
210.811	0.458	0.104
211.411	0.413	0.244
212.012	0.407	0.359
212.613	0.555	0.347
213.213	0.444	0.267
213.814	0.447	0.162
214.414	0.457	0.123
215.015	0.396	0.185
215.616	0.478	0.273
216.216	0.489	0.338
216.817	0.544	0.329
217.417	0.481	0.269
218.018	0.549	0.2
218.619	0.574	0.208
219.219	0.466	0.293
219.82	0.378	0.334
220.42	0.472	0.259
221.021	0.584	0.176
221.622	0.476	0.2
222.222	0.573	0.278
222.823	0.645	0.376
223.423	0.609	0.43
224.024	0.689	0.385
224.625	0.707	0.316
225.225	0.474	0.279
225.826	0.606	0.233
226.426	0.602	0.256
227.027	0.419	0.325
227.628	0.677	0.322
228.228	0.416	0.319
228.829	0.255	0.229
229.429	0.497	0.075
230.03	0.322	0.067
230.631	0.38	0.161
231.231	0.62	0.301
231.832	0.518	0.439
232.432	0.593	0.434
233.033	0.681	0.314
233.634	0.676	0.227
234.234	0.557	0.248
234.835	0.524	0.316
235.435	0.413	0.338
236.036	0.559	0.259
236.637	0.476	0.197
237.237	0.5	0.191
237.838	0.563	0.255
238.438	0.434	0.346
239.039	0.612	0.346
239.64	0.675	0.315
240.24	0.639	0.316
240.841	0.538	0.331
241.441	0.472	0.304
242.042	0.421	0.224
242.643	0.59	0.152
243.243	0.406	0.203
243.844	0.28	0.265
244.444	0.6	0.244
245.045	0.452	0.261
245.646	0.513	0.267
246.246	0.799	0.288
246.847	0.424	0.389
247.447	0.461	0.357
248.048	0.549	0.223
248.649	0.211	0.126
249.249	0.402	0.047
249.85	0.379	0.101
250.45	0.512	0.258
251.051	0.537	0.416
251.652	0.52	0.445
252.252	0.644	0.322
252.853	0.49	0.197
253.453	0.434	0.13
254.054	0.524	0.162
254.655	0.385	0.286
255.255	0.56	0.349
255.856	0.415	0.339
256.456	0.449	0.226
257.057	0.763	0.136
257.658	0.419	0.248
258.258	0.436	0.35
258.859	0.721	0.353
259.459	0.54	0.353
260.06	0.674	0.308
260.661	0.536	0.286
261.261	0.455	0.264
261.862	0.61	0.231
262.462	0.312	0.251
263.063	0.38	0.21
263.664	0.468	0.158
264.264	0.341	0.173
264.865	0.55	0.214
265.465	0.388	0.302
266.066	0.306	0.301
266.667	0.572	0.19
267.267	0.334	0.152
267.868	0.515	0.158
268.468	0.534	0.256
269.069	0.585	0.381
269.67	0.703	0.434
270.27	0.706	0.424
270.871	0.465	0.347
271.471	0.502	0.19
272.072	0.429	0.092
272.673	0.353	0.116
273.273	0.533	0.217
273.874	0.438	0.359
274.474	0.403	0.382
275.075	0.658	0.266
275.676	0.39	0.191
276.276	0.342	0.138
276.877	0.495	0.132
277.477	0.275	0.219
278.078	0.473	0.261
278.679	0.514	0.28
279.279	0.344	0.279
279.88	0.396	0.2
280.48	0.548	0.133
281.081	0.502	0.195
281.682	0.509	0.325
282.282	0.406	0.393
282.883	0.464	0.302
283.483	0.624	0.164
284.084	0.521	0.163
284.685	0.537	0.269
285.285	0.777	0.397
285.886	0.748	0.518
286.486	0.679	0.519
287.087	0.717	0.378
287.688	0.41	0.214
288.288	0.426	0.068
288.889	0.553	0.069
289.489	0.461	0.257
290.09	0.507	0.438
290.691	0.508	0.459
291.291	0.444	0.296
291.892	0.55	0.088
292.492	0.48	0.055
293.093	0.49	0.206
293.694	0.538	0.405
294.294	0.556	0.488
294.895	0.816	0.405
295.495	0.7	0.32
296.096	0.499	0.272
296.697	0.586	0.229
297.297	0.316	0.234
297.898	0.378	0.195
298.498	0.462	0.161
299.099	0.46	0.199
299.7	0.452	0.271
300.3	0.57	0.319
300.901	0.47	0.335
301.502	0.423	0.271
302.102	0.571	0.17
302.703	0.507	0.175
303.303	0.501	0.266
303.904	0.594	0.356
304.505	0.502	0.389
305.105	0.56	0.319
305.706	0.605	0.222
306.306	0.522	0.207
306.907	0.49	0.254
307.508	0.701	0.318
308.108	0.336	0.394
308.709	0.447	0.298
309.309	0.56	0.142
309.91	0.253	0.101
310.511	0.382	0.113
311.111	0.225	0.188
311.712	0.238	0.208
312.312	0.419	0.162
312.913	0.235	0.143
313.514	0.271	0.117
314.114	0.421	0.121
314.715	0.38	0.206
315.315	0.396	0.288
315.916	0.369	0.295
316.517	0.379	0.209
317.117	0.432	0.116
317.718	0.208	0.109
318.318	0.432	0.126
318.919	0.512	0.227
319.52	0.326	0.349
320.12	0.431	0.325
320.721	0.288	0.192
321.321	0.342	0.035
321.922	0.232	-0.003
322.523	0.355	0.088
323.123	0.28	0.257
323.724	0.351	0.332
324.324	0.441	0.271
324.925	0.299	0.158
325.526	0.376	0.056
326.126	0.349	0.076
326.727	0.269	0.191
327.327	0.408	0.271
327.928	0.403	0.291
328.529	0.26	0.227
329.129	0.348	0.094
329.73	0.238	0.031
330.33	0.331	0.066
330.931	0.36	0.192
331.532	0.364	0.315
332.132	0.342	0.319
332.733	0.59	0.211
333.333	0.489	0.174
333.934	0.538	0.22
334.535	0.718	0.329
335.135	0.598	0.463
335.736	0.642	0.468
336.336	0.636	0.346
336.937	0.618	0.212
337.538	0.619	0.184
338.138	0.573	0.278
338.739	0.761	0.403
339.339	0.819	0.52
339.94	0.586	0.533
340.541	0.765	0.364
341.141	0.57	0.206
341.742	0.36	0.131
342.342	0.573	0.133
342.943	0.487	0.268
343.544	0.584	0.399
344.144	0.805	0.452
344.745	0.584	0.454
345.345	0.683	0.335
345.946	0.512	0.221
346.547	0.483	0.16
347.147	0.673	0.199
347.748	0.372	0.345
348.348	0.691	0.389
348.949	0.55	0.383
349.55	0.339	0.285
350.15	0.463	0.104
350.751	0.526	0.047
351.351	0.491	0.194
351.952	0.625	0.403
352.553	0.688	0.537
353.153	0.594	0.501
353.754	0.727	0.309
354.354	0.439	0.162
354.955	0.48	0.095
355.556	0.591	0.17
356.156	0.33	0.351
356.757	0.522	0.393
357.357	0.514	0.312
357.958	0.266	0.175
358.559	0.617	0.045
359.159	0.371	0.135
359.76	0.503	0.302
360.36	0.548	0.426
360.961	0.475	0.415
361.562	0.671	0.269
362.162	0.444	0.172
362.763	0.401	0.138
363.363	0.527	0.178
363.964	0.413	0.29
364.565	0.614	0.351
365.165	0.606	0.373
365.766	0.507	0.335
366.366	0.669	0.25
366.967	0.408	0.232
367.568	0.465	0.218
368.168	0.356	0.214
368.769	0.347	0.19
369.369	0.449	0.166
369.97	0.143	0.184
370.571	0.312	0.13
371.171	0.299	0.094
371.772	0.21	0.111
372.372	0.404	0.145
372.973	0.226	0.214
373.574	0.437	0.218
374.174	0.45	0.218
374.775	0.357	0.23
375.375	0.442	0.21
375.976	0.422	0.2
376.577	0.632	0.223
377.177	0.628	0.331
377.778	0.528	0.43
378.378	0.657	0.396
378.979	0.595	0.305
379.58	0.631	0.228
380.18	0.679	0.245
380.781	0.602	0.357
381.381	0.662	0.437
381.982	0.665	0.429
382.583	0.758	0.352
383.183	0.728	0.307
383.784	0.833	0.34
384.384	0.734	0.445
384.985	0.706	0.493
385.586	0.879	0.447
386.186	0.614	0.388
386.787	0.677	0.281
387.387	0.701	0.242
387.988	0.43	0.298
388.589	0.536	0.304
389.189	0.655	0.291
389.79	0.494	0.306
390.39	0.754	0.302
390.991	0.634	0.36
391.592	0.463	0.389
392.192	0.696	0.307
392.793	0.493	0.256
393.393	0.474	0.216
393.994	0.633	0.211
394.595	0.625	0.31
395.195	0.68	0.425
395.796	0.77	0.475
396.396	0.8	0.454
396.997	0.591	0.386
397.598	0.771	0.272
398.198	0.84	0.271
398.799	0.708	0.416
399.399	0.789	0.528
400.0	0.816	0.531
400.601	0.587	0.424
401.201	0.633	0.223
401.802	0.726	0.127
402.402	0.565	0.248
403.003	0.623	0.426
403.604	0.591	0.504
404.204	0.443	0.394
404.805	0.546	0.148
405.405	0.514	0.024
406.006	0.335	0.116
406.607	0.633	0.288
407.207	0.565	0.478
407.808	0.423	0.49
408.408	0.799	0.285
409.009	0.606	0.171
409.61	0.449	0.196
410.21	0.6	0.272
410.811	0.709	0.383
411.411	0.53	0.466
412.012	0.692	0.395
412.613	0.624	0.28
413.213	0.593	0.213
413.814	0.554	0.234
414.414	0.578	0.309
415.015	0.619	0.376
415.616	0.602	0.392
416.216	0.51	0.33
416.817	0.656	0.226
417.417	0.592	0.22
418.018	0.499	0.292
418.619	0.787	0.355
419.219	0.877	0.457
419.82	0.849	0.549
420.42	1.07	0.558
421.021	0.873	0.547
421.622	0.784	0.459
422.222	0.938	0.341
422.823	0.88	0.349
423.423	0.958	0.468
424.024	0.885	0.606
424.625	0.839	0.613
425.225	0.615	0.445
425.826	0.63	0.178
426.426	0.587	0.049
427.027	0.34	0.143
427.628	0.561	0.292
428.228	0.627	0.432
428.829	0.513	0.46
429.429	0.599	0.322
430.03	0.644	0.18
430.631	0.474	0.168
431.231	0.46	0.238
431.832	0.485	0.312
432.432	0.469	0.331
433.033	0.499	0.272
433.634	0.572	0.204
434.234	0.501	0.212
434.835	0.538	0.276
435.435	0.609	0.345
436.036	0.688	0.388
436.637	0.631	0.396
437.237	0.597	0.346
437.838	0.806	0.281
438.438	0.707	0.329
439.039	0.692	0.418
439.64	0.806	0.461
440.24	0.682	0.456
440.841	0.652	0.363
441.441	0.641	0.249
442.042	0.68	0.219
442.643	0.545	0.306
443.243	0.596	0.38
443.844	0.862	0.406
444.444	0.556	0.44
445.045	0.731	0.364
445.646	0.888	0.302
446.246	0.8	0.381
446.847	0.641	0.49
447.447	0.689	0.462
448.048	0.907	0.349
448.649	0.8	0.337
449.249	0.78	0.404
449.85	0.899	0.48
450.45	0.916	0.541
451.051	0.923	0.543
451.652	0.838	0.48
452.252	0.853	0.384
452.853	0.761	0.339
453.453	0.894	0.362
454.054	0.886	0.473
454.655	0.874	0.575
455.255	0.927	0.571
455.856	0.853	0.476
456.456	0.83	0.355
457.057	0.661	0.301
457.658	0.531	0.286
458.258	0.626	0.275
458.859	0.637	0.306
459.459	0.522	0.353
460.06	0.563	0.337
460.661	0.449	0.271
461.261	0.462	0.18
461.862	0.605	0.151
462.462	0.668	0.271
463.063	0.511	0.447
463.664	0.65	0.477
464.264	0.535	0.365
464.865	0.564	0.184
465.465	0.735	0.114
466.066	0.56	0.274
466.667	0.472	0.454
467.267	0.669	0.46
467.868	0.525	0.342
468.468	0.496	0.171
469.069	0.547	0.088
469.67	0.472	0.179
470.27	0.638	0.345
470.871	0.627	0.488
471.471	0.591	0.485
472.072	0.509	0.317
472.673	0.525	0.108
473.273	0.567	0.053
473.874	0.573	0.22
474.474	0.601	0.461
475.075	0.772	0.573
475.676	0.782	0.519
476.276	0.611	0.351
476.877	0.667	0.17
477.477	0.364	0.13
478.078	0.519	0.169
478.679	0.661	0.3
479.279	0.616	0.464
479.88	0.698	0.505
480.48	0.614	0.406
481.081	0.682	0.239
481.682	0.567	0.171
482.282	0.497	0.222
482.883	0.651	0.322
483.483	0.566	0.424
484.084	0.765	0.425
484.685	0.628	0.383
485.285	0.676	0.306
485.886	0.751	0.272
486.486	0.825	0.352
487.087	0.724	0.492
487.688	0.731	0.532
488.288	0.686	0.43
488.889	0.485	0.257
489.489	0.458	0.095
490.09	0.424	0.065
490.691	0.339	0.175
491.291	0.428	0.292
491.892	0.425	0.341
492.492	0.406	0.281
493.093	0.536	0.166
493.694	0.442	0.143
494.294	0.364	0.203
494.895	0.52	0.263
495.495	0.503	0.324
496.096	0.453	0.324
496.697	0.498	0.249
497.297	0.334	0.176
497.898	0.346	0.11
498.498	0.381	0.108
499.099	0.413	0.194
499.7	0.341	0.291
500.3	0.375	0.291
500.901	0.405	0.201
501.502	0.328	0.115
502.102	0.374	0.092
502.703	0.31	0.159
503.303	0.342	0.235
503.904	0.383	0.257
504.505	0.469	0.227
505.105	0.564	0.217
505.706	0.418	0.262
506.306	0.517	0.283
506.907	0.535	0.282
507.508	0.654	0.288
508.108	0.476	0.325
508.709	0.588	0.303
509.309	0.549	0.278
509.91	0.32	0.247
510.511	0.729	0.179
511.111	0.438	0.255
511.712	0.424	0.321
512.312	0.619	0.306
512.913	0.399	0.288
513.514	0.336	0.203
514.114	0.414	0.099
514.715	0.394	0.099
515.315	0.446	0.202
515.916	0.508	0.333
516.517	0.391	0.393
517.117	0.342	0.282
517.718	0.419	0.084
518.318	0.22	-0.005
518.919	0.463	0.044
519.52	0.368	0.257
520.12	0.304	0.409
520.721	0.595	0.347
521.321	0.491	0.231
521.922	0.312	0.134
522.523	0.473	0.084
523.123	0.278	0.16
523.724	0.389	0.241
524.324	0.439	0.28
524.925	0.376	0.269
525.526	0.341	0.192
526.126	0.351	0.105
526.727	0.322	0.087
527.327	0.363	0.147
527.928	0.474	0.253
528.529	0.433	0.344
529.129	0.507	0.332
529.73	0.411	0.248
530.33	0.373	0.138
530.931	0.458	0.084
531.532	0.46	0.167
532.132	0.479	0.32
532.733	0.442	0.403
533.333	0.545	0.337
533.934	0.42	0.21
534.535	0.336	0.097
535.135	0.344	0.062
535.736	0.403	0.137
536.336	0.468	0.277
536.937	0.55	0.39
537.538	0.466	0.398
538.138	0.476	0.27
538.739	0.402	0.118
539.339	0.361	0.056
539.94	0.423	0.121
540.541	0.383	0.27
541.141	0.446	0.357
541.742	0.47	0.326
542.342	0.4	0.215
542.943	0.357	0.101
543.544	0.267	0.063
544.144	0.318	0.102
544.745	0.391	0.199
545.345	0.457	0.301
545.946	0.418	0.339
546.547	0.382	0.266
547.147	0.401	0.135
547.748	0.333	0.067
548.348	0.439	0.111
548.949	0.403	0.254
549.55	0.306	0.351
550.15	0.489	0.288
550.751	0.302	0.174
551.351	0.251	0.053
551.952	0.533	0.021
552.553	0.522	0.21
553.153	0.366	0.448
553.754	0.428	0.461
554.354	0.372	0.249
554.955	0.398	-0.009
555.556	0.425	-0.068
556.156	0.451	0.14
556.757	0.597	0.442
557.357	0.627	0.616
557.958	0.554	0.519
558.559	0.636	0.219
559.159	0.511	0.011
559.76	0.504	0.046
560.36	0.646	0.29
560.961	0.465	0.558
561.562	0.546	0.55
562.162	0.594	0.292
562.763	0.55	0.049
563.363	0.481	0.024
563.964	0.514	0.214
564.565	0.536	0.45
565.165	0.627	0.538
565.766	0.406	0.411
566.366	0.572	0.125
566.967	0.45	-0.016
567.568	0.374	0.076
568.168	0.522	0.286
568.769	0.42	0.468
569.369	0.474	0.429
569.97	0.393	0.216
570.571	0.264	-0.009
571.171	0.332	-0.088
571.772	0.378	0.073
572.372	0.423	0.347
572.973	0.493	0.505
573.574	0.519	0.432
574.174	0.314	0.198
574.775	0.232	-0.054
575.375	0.204	-0.145
575.976	0.372	0.009
576.577	0.249	0.318
577.177	0.32	0.462
577.778	0.46	0.34
578.378	0.23	0.107
578.979	0.288	-0.099
579.58	0.239	-0.081
580.18	0.122	0.118
580.781	0.347	0.283
581.381	0.321	0.339
581.982	0.306	0.24
582.583	0.307	0.072
583.183	0.15	-0.022
583.784	0.187	-0.011
584.384	0.169	0.096
584.985	0.279	0.2
585.586	0.341	0.252
586.186	0.244	0.226
586.787	0.329	0.122
587.387	0.215	0.053
587.988	0.287	0.05
588.589	0.356	0.14
589.189	0.207	0.261
589.79	0.238	0.251
590.39	0.284	0.123
590.991	0.201	0.013
591.592	0.168	-0.008
592.192	0.181	0.061
592.793	0.321	0.169
593.393	0.195	0.26
593.994	0.34	0.221
594.595	0.413	0.139
595.195	0.29	0.119
595.796	0.252	0.134
596.396	0.247	0.147
596.997	0.326	0.15
597.598	0.126	0.155
598.198	0.26	0.101
598.799	0.166	0.066
599.399	0.146	0.052
600.0	0.351	0.073
