Time(s)	Relative Blade_disp(m)	Tower_disp(m)
57.057	0.407	0.205
57.658	0.432	0.205
58.258	0.437	0.223
58.859	0.44	0.245
59.459	0.443	0.253
60.06	0.463	0.242
60.661	0.438	0.229
61.261	0.42	0.215
61.862	0.441	0.208
62.462	0.434	0.219
63.063	0.426	0.236
63.664	0.452	0.242
64.264	0.459	0.241
64.865	0.429	0.237
65.465	0.445	0.224
66.066	0.447	0.218
66.667	0.421	0.224
67.267	0.452	0.23
67.868	0.45	0.239
68.468	0.461	0.246
69.069	0.455	0.247
69.67	0.427	0.238
70.27	0.421	0.216
70.871	0.429	0.198
71.471	0.381	0.201
72.072	0.381	0.205
72.673	0.413	0.205
73.273	0.404	0.213
73.874	0.381	0.219
74.474	0.416	0.21
75.075	0.417	0.205
75.676	0.432	0.213
76.276	0.435	0.232
76.877	0.384	0.243
77.477	0.427	0.22
78.078	0.395	0.196
78.679	0.402	0.183
79.279	0.426	0.196
79.88	0.409	0.231
80.48	0.446	0.252
81.081	0.459	0.255
81.682	0.459	0.243
82.282	0.478	0.229
82.883	0.454	0.232
83.483	0.462	0.242
84.084	0.455	0.25
84.685	0.451	0.246
85.285	0.473	0.234
85.886	0.471	0.233
86.486	0.471	0.243
87.087	0.484	0.256
87.688	0.491	0.266
88.288	0.486	0.267
88.889	0.496	0.256
89.489	0.5	0.247
90.09	0.475	0.25
90.691	0.525	0.256
91.291	0.511	0.275
91.892	0.545	0.29
92.492	0.545	0.297
93.093	0.512	0.292
93.694	0.507	0.265
94.294	0.509	0.238
94.895	0.506	0.235
95.495	0.5	0.259
96.096	0.51	0.285
96.697	0.508	0.294
97.297	0.488	0.275
97.898	0.485	0.239
98.498	0.489	0.217
99.099	0.5	0.23
99.7	0.509	0.271
100.3	0.52	0.306
100.901	0.53	0.309
101.502	0.528	0.283
102.102	0.516	0.25
102.703	0.477	0.234
103.303	0.504	0.235
103.904	0.492	0.259
104.505	0.483	0.282
105.105	0.464	0.276
105.706	0.502	0.242
106.306	0.475	0.223
106.907	0.472	0.228
107.508	0.461	0.25
108.108	0.467	0.264
108.709	0.46	0.258
109.309	0.457	0.237
109.91	0.443	0.216
110.511	0.423	0.21
111.111	0.422	0.215
111.712	0.43	0.226
112.312	0.408	0.233
112.913	0.42	0.223
113.514	0.444	0.21
114.114	0.436	0.216
114.715	0.434	0.232
115.315	0.453	0.244
115.916	0.461	0.25
116.517	0.441	0.244
117.117	0.454	0.228
117.718	0.462	0.219
118.318	0.444	0.23
118.919	0.456	0.243
119.52	0.447	0.25
120.12	0.447	0.243
120.721	0.461	0.227
121.321	0.444	0.222
121.922	0.447	0.227
122.523	0.477	0.24
123.123	0.439	0.256
123.724	0.479	0.253
124.324	0.437	0.241
124.925	0.45	0.222
125.526	0.416	0.211
126.126	0.412	0.207
126.727	0.472	0.214
127.327	0.452	0.245
127.928	0.481	0.271
128.529	0.48	0.277
129.129	0.493	0.259
129.73	0.51	0.239
130.33	0.497	0.244
130.931	0.476	0.262
131.532	0.503	0.27
132.132	0.498	0.271
132.733	0.456	0.259
133.333	0.49	0.232
133.934	0.474	0.224
134.535	0.481	0.239
135.135	0.49	0.266
135.736	0.478	0.282
136.336	0.512	0.271
136.937	0.492	0.253
137.538	0.457	0.239
138.138	0.469	0.227
138.739	0.467	0.231
139.339	0.468	0.248
139.94	0.452	0.26
140.541	0.465	0.251
141.141	0.471	0.234
141.742	0.455	0.227
142.342	0.477	0.232
142.943	0.475	0.251
143.544	0.458	0.267
144.144	0.474	0.259
144.745	0.452	0.238
145.345	0.463	0.218
145.946	0.426	0.216
146.547	0.418	0.222
147.147	0.442	0.226
147.748	0.431	0.233
148.348	0.42	0.232
148.949	0.425	0.22
149.55	0.398	0.208
150.15	0.377	0.197
150.751	0.419	0.189
151.351	0.417	0.206
151.952	0.404	0.233
152.553	0.428	0.241
153.153	0.456	0.233
153.754	0.427	0.227
154.354	0.423	0.218
154.955	0.434	0.212
155.556	0.407	0.218
156.156	0.421	0.221
156.757	0.436	0.222
157.357	0.451	0.229
157.958	0.453	0.24
158.559	0.45	0.248
159.159	0.444	0.244
159.76	0.429	0.227
160.36	0.426	0.207
160.961	0.438	0.202
161.562	0.455	0.22
162.162	0.437	0.252
162.763	0.455	0.263
163.363	0.441	0.249
163.964	0.438	0.218
164.565	0.439	0.197
165.165	0.423	0.205
165.766	0.445	0.229
166.366	0.434	0.255
166.967	0.403	0.253
167.568	0.42	0.215
168.168	0.393	0.178
168.769	0.381	0.169
169.369	0.434	0.19
169.97	0.456	0.243
170.571	0.451	0.29
171.171	0.468	0.288
171.772	0.47	0.244
172.372	0.439	0.201
172.973	0.412	0.184
173.574	0.437	0.198
174.174	0.405	0.237
174.775	0.402	0.253
175.375	0.438	0.231
175.976	0.418	0.204
176.577	0.395	0.19
177.177	0.404	0.193
177.778	0.42	0.212
178.378	0.452	0.239
178.979	0.442	0.26
179.58	0.484	0.257
180.18	0.471	0.247
180.781	0.47	0.236
181.381	0.473	0.234
181.982	0.448	0.242
182.583	0.446	0.244
183.183	0.455	0.236
183.784	0.449	0.228
184.384	0.457	0.227
184.985	0.422	0.234
185.586	0.443	0.232
186.186	0.422	0.226
186.787	0.415	0.217
187.387	0.425	0.207
187.988	0.437	0.211
188.589	0.405	0.228
189.189	0.442	0.234
189.79	0.441	0.234
190.39	0.414	0.229
190.991	0.448	0.216
191.592	0.447	0.217
192.192	0.462	0.235
192.793	0.451	0.258
193.393	0.446	0.261
193.994	0.454	0.24
194.595	0.458	0.216
195.195	0.472	0.215
195.796	0.448	0.241
196.396	0.455	0.261
196.997	0.451	0.259
197.598	0.432	0.235
198.198	0.443	0.204
198.799	0.437	0.197
199.399	0.474	0.221
200.0	0.46	0.267
200.601	0.455	0.289
201.201	0.486	0.265
201.802	0.475	0.229
202.402	0.432	0.208
203.003	0.422	0.205
203.604	0.442	0.218
204.204	0.413	0.24
204.805	0.412	0.241
205.405	0.432	0.219
206.006	0.446	0.202
206.607	0.415	0.211
207.207	0.445	0.228
207.808	0.453	0.248
208.408	0.47	0.259
209.009	0.435	0.253
209.61	0.448	0.226
210.21	0.446	0.206
210.811	0.458	0.212
211.411	0.439	0.241
212.012	0.442	0.26
212.613	0.472	0.253
213.213	0.455	0.237
213.814	0.454	0.223
214.414	0.452	0.221
215.015	0.447	0.233
215.616	0.456	0.245
216.216	0.462	0.251
216.817	0.476	0.249
217.417	0.459	0.243
218.018	0.481	0.237
218.619	0.484	0.242
219.219	0.465	0.256
219.82	0.436	0.258
220.42	0.458	0.235
221.021	0.486	0.217
221.622	0.465	0.23
222.222	0.481	0.257
222.823	0.502	0.279
223.423	0.502	0.284
224.024	0.511	0.269
224.625	0.519	0.253
225.225	0.471	0.249
225.826	0.49	0.246
226.426	0.494	0.251
227.027	0.46	0.261
227.628	0.501	0.256
228.228	0.454	0.251
228.829	0.415	0.234
229.429	0.45	0.206
230.03	0.438	0.201
230.631	0.435	0.222
231.231	0.483	0.25
231.832	0.482	0.277
232.432	0.485	0.281
233.033	0.512	0.261
233.634	0.516	0.245
234.234	0.488	0.25
234.835	0.474	0.261
235.435	0.453	0.259
236.036	0.479	0.238
236.637	0.465	0.226
237.237	0.471	0.231
237.838	0.478	0.251
238.438	0.462	0.268
239.039	0.492	0.264
239.64	0.511	0.252
240.24	0.506	0.253
240.841	0.478	0.263
241.441	0.465	0.262
242.042	0.454	0.243
242.643	0.489	0.221
243.243	0.449	0.227
243.844	0.416	0.24
244.444	0.478	0.237
245.045	0.466	0.242
245.646	0.472	0.249
246.246	0.527	0.256
246.847	0.467	0.275
247.447	0.457	0.267
248.048	0.472	0.235
248.649	0.416	0.211
249.249	0.43	0.197
249.85	0.435	0.207
250.45	0.475	0.238
251.051	0.467	0.276
251.652	0.476	0.284
252.252	0.503	0.261
252.853	0.473	0.236
253.453	0.46	0.221
254.054	0.467	0.226
254.655	0.447	0.246
255.255	0.475	0.257
255.856	0.446	0.256
256.456	0.463	0.236
257.057	0.52	0.223
257.658	0.463	0.247
258.258	0.454	0.269
258.859	0.509	0.264
259.459	0.493	0.257
260.06	0.504	0.253
260.661	0.476	0.255
261.261	0.47	0.253
261.862	0.486	0.245
262.462	0.435	0.241
263.063	0.436	0.226
263.664	0.449	0.213
264.264	0.438	0.218
264.865	0.468	0.236
265.465	0.441	0.258
266.066	0.428	0.255
266.667	0.472	0.227
267.267	0.441	0.212
267.868	0.466	0.217
268.468	0.466	0.245
269.069	0.497	0.274
269.67	0.509	0.287
270.27	0.521	0.281
270.871	0.472	0.264
271.471	0.465	0.232
272.072	0.456	0.21
272.673	0.437	0.214
273.273	0.466	0.233
273.874	0.453	0.259
274.474	0.446	0.265
275.075	0.495	0.244
275.676	0.455	0.232
276.276	0.431	0.225
276.877	0.457	0.22
277.477	0.423	0.229
278.078	0.451	0.234
278.679	0.463	0.239
279.279	0.439	0.245
279.88	0.433	0.238
280.48	0.483	0.223
281.081	0.475	0.231
281.682	0.467	0.255
282.282	0.445	0.268
282.883	0.461	0.25
283.483	0.496	0.224
284.084	0.481	0.229
284.685	0.479	0.255
285.285	0.528	0.279
285.886	0.532	0.298
286.486	0.515	0.297
287.087	0.519	0.272
287.688	0.463	0.243
288.288	0.455	0.215
288.889	0.479	0.209
289.489	0.467	0.239
290.09	0.462	0.273
290.691	0.466	0.279
291.291	0.462	0.252
291.892	0.479	0.216
292.492	0.473	0.212
293.093	0.468	0.239
293.694	0.474	0.272
294.294	0.483	0.283
294.895	0.537	0.268
295.495	0.518	0.261
296.096	0.48	0.261
296.697	0.486	0.254
297.297	0.437	0.243
297.898	0.437	0.221
298.498	0.448	0.207
299.099	0.462	0.218
299.7	0.448	0.248
300.3	0.483	0.268
300.901	0.468	0.27
301.502	0.454	0.248
302.102	0.481	0.219
302.703	0.473	0.217
303.303	0.465	0.243
303.904	0.484	0.269
304.505	0.473	0.278
305.105	0.484	0.261
305.706	0.493	0.235
306.306	0.476	0.23
306.907	0.465	0.242
307.508	0.505	0.258
308.108	0.437	0.273
308.709	0.451	0.253
309.309	0.472	0.217
309.91	0.423	0.204
310.511	0.42	0.21
311.111	0.388	0.222
311.712	0.398	0.219
312.312	0.424	0.207
312.913	0.404	0.205
313.514	0.394	0.207
314.114	0.436	0.212
314.715	0.439	0.229
315.315	0.432	0.246
315.916	0.426	0.244
316.517	0.436	0.224
317.117	0.44	0.206
317.718	0.394	0.208
318.318	0.439	0.213
318.919	0.46	0.231
319.52	0.428	0.255
320.12	0.431	0.252
320.721	0.414	0.223
321.321	0.423	0.19
321.922	0.391	0.182
322.523	0.423	0.199
323.123	0.399	0.232
323.724	0.42	0.246
324.324	0.44	0.235
324.925	0.419	0.216
325.526	0.428	0.201
326.126	0.426	0.206
326.727	0.406	0.225
327.327	0.432	0.234
327.928	0.435	0.235
328.529	0.407	0.226
329.129	0.415	0.207
329.73	0.404	0.196
330.33	0.421	0.2
330.931	0.423	0.221
331.532	0.43	0.242
332.132	0.421	0.246
332.733	0.484	0.23
333.333	0.471	0.231
333.934	0.48	0.248
334.535	0.516	0.268
335.135	0.502	0.287
335.736	0.503	0.284
336.336	0.503	0.261
336.937	0.506	0.24
337.538	0.501	0.241
338.138	0.495	0.26
338.739	0.53	0.28
339.339	0.545	0.296
339.94	0.502	0.298
340.541	0.529	0.272
341.141	0.499	0.246
341.742	0.454	0.232
342.342	0.482	0.227
342.943	0.477	0.242
343.544	0.491	0.264
344.144	0.53	0.28
344.745	0.503	0.29
345.345	0.517	0.277
345.946	0.481	0.254
346.547	0.486	0.232
347.147	0.502	0.23
347.748	0.455	0.253
348.348	0.504	0.268
348.949	0.485	0.274
349.55	0.449	0.261
350.15	0.455	0.224
350.751	0.488	0.202
351.351	0.474	0.226
351.952	0.491	0.27
352.553	0.514	0.302
353.153	0.502	0.302
353.754	0.525	0.268
354.354	0.474	0.237
354.955	0.475	0.218
355.556	0.485	0.226
356.156	0.441	0.256
356.757	0.466	0.266
357.357	0.47	0.254
357.958	0.431	0.231
358.559	0.487	0.21
359.159	0.452	0.224
359.76	0.473	0.253
360.36	0.471	0.275
360.961	0.476	0.27
361.562	0.505	0.248
362.162	0.467	0.236
362.763	0.457	0.232
363.363	0.47	0.235
363.964	0.462	0.246
364.565	0.49	0.254
365.165	0.494	0.263
365.766	0.481	0.265
366.366	0.507	0.258
366.967	0.463	0.252
367.568	0.467	0.241
368.168	0.43	0.229
368.769	0.438	0.216
369.369	0.445	0.215
369.97	0.383	0.226
370.571	0.415	0.22
371.171	0.41	0.207
371.772	0.408	0.202
372.372	0.426	0.208
372.973	0.403	0.224
373.574	0.45	0.232
374.174	0.453	0.24
374.775	0.448	0.244
375.375	0.454	0.24
375.976	0.457	0.232
376.577	0.506	0.233
377.177	0.5	0.26
377.778	0.489	0.288
378.378	0.51	0.286
378.979	0.508	0.266
379.58	0.516	0.246
380.18	0.518	0.248
380.781	0.508	0.269
381.381	0.515	0.289
381.982	0.521	0.289
382.583	0.544	0.275
383.183	0.538	0.267
383.784	0.559	0.274
384.384	0.539	0.294
384.985	0.534	0.302
385.586	0.563	0.293
386.186	0.523	0.281
386.787	0.523	0.263
387.387	0.529	0.256
387.988	0.481	0.263
388.589	0.483	0.262
389.189	0.517	0.254
389.79	0.49	0.256
390.39	0.531	0.263
390.991	0.518	0.279
391.592	0.486	0.287
392.192	0.52	0.268
392.793	0.493	0.25
393.393	0.482	0.24
393.994	0.503	0.241
394.595	0.52	0.263
395.195	0.524	0.291
395.796	0.544	0.303
396.396	0.559	0.297
396.997	0.514	0.283
397.598	0.548	0.26
398.198	0.562	0.26
398.799	0.54	0.289
399.399	0.548	0.313
400.0	0.558	0.312
400.601	0.519	0.29
401.201	0.517	0.252
401.802	0.538	0.232
402.402	0.509	0.255
403.003	0.508	0.289
403.604	0.505	0.301
404.204	0.477	0.277
404.805	0.493	0.229
405.405	0.49	0.207
406.006	0.453	0.228
406.607	0.503	0.261
407.207	0.501	0.293
407.808	0.472	0.293
408.408	0.541	0.256
409.009	0.522	0.239
409.61	0.48	0.252
410.21	0.502	0.267
410.811	0.537	0.278
411.411	0.498	0.287
412.012	0.523	0.275
412.613	0.517	0.259
413.213	0.515	0.254
413.814	0.497	0.261
414.414	0.511	0.269
415.015	0.512	0.273
415.616	0.511	0.272
416.216	0.49	0.264
416.817	0.521	0.253
417.417	0.513	0.257
418.018	0.496	0.27
418.619	0.547	0.277
419.219	0.575	0.29
419.82	0.569	0.31
420.42	0.609	0.321
421.021	0.582	0.326
421.622	0.565	0.311
422.222	0.587	0.284
422.823	0.585	0.277
423.423	0.588	0.296
424.024	0.575	0.325
424.625	0.569	0.331
425.225	0.523	0.303
425.826	0.526	0.251
426.426	0.512	0.22
427.027	0.461	0.231
427.628	0.488	0.254
428.228	0.511	0.277
428.829	0.494	0.288
429.429	0.501	0.272
430.03	0.527	0.249
430.631	0.49	0.246
431.231	0.475	0.253
431.832	0.479	0.257
432.432	0.478	0.254
433.033	0.48	0.247
433.634	0.501	0.244
434.234	0.49	0.254
434.835	0.496	0.268
435.435	0.514	0.274
436.036	0.531	0.274
436.637	0.519	0.275
437.237	0.511	0.273
437.838	0.556	0.268
438.438	0.542	0.281
439.039	0.539	0.296
439.64	0.554	0.298
440.24	0.54	0.291
440.841	0.525	0.275
441.441	0.523	0.258
442.042	0.535	0.256
442.643	0.504	0.273
443.243	0.514	0.282
443.844	0.565	0.282
444.444	0.515	0.288
445.045	0.539	0.28
445.646	0.575	0.274
446.246	0.569	0.291
446.847	0.527	0.311
447.447	0.535	0.3
448.048	0.583	0.272
448.649	0.563	0.271
449.249	0.556	0.292
449.85	0.578	0.313
450.45	0.591	0.322
451.051	0.589	0.318
451.652	0.573	0.303
452.252	0.574	0.285
452.853	0.555	0.279
453.453	0.58	0.286
454.054	0.578	0.306
454.655	0.579	0.323
455.255	0.584	0.321
455.856	0.575	0.302
456.456	0.567	0.282
457.057	0.532	0.273
457.658	0.503	0.269
458.258	0.513	0.26
458.859	0.521	0.259
459.459	0.492	0.267
460.06	0.495	0.268
460.661	0.476	0.259
461.261	0.478	0.241
461.862	0.507	0.232
462.462	0.523	0.253
463.063	0.489	0.288
463.664	0.511	0.297
464.264	0.498	0.276
464.865	0.503	0.241
465.465	0.534	0.228
466.066	0.504	0.258
466.667	0.476	0.293
467.267	0.513	0.29
467.868	0.497	0.263
468.468	0.483	0.233
469.069	0.49	0.223
469.67	0.482	0.241
470.27	0.509	0.271
470.871	0.509	0.294
471.471	0.506	0.291
472.072	0.482	0.262
472.673	0.492	0.226
473.273	0.499	0.217
473.874	0.5	0.248
474.474	0.501	0.291
475.075	0.539	0.309
475.676	0.545	0.299
476.276	0.515	0.274
476.877	0.519	0.247
477.477	0.463	0.238
478.078	0.484	0.236
478.679	0.51	0.25
479.279	0.51	0.278
479.88	0.516	0.296
480.48	0.51	0.289
481.081	0.528	0.262
481.682	0.501	0.246
482.282	0.487	0.245
482.883	0.506	0.255
483.483	0.496	0.272
484.084	0.533	0.279
484.685	0.51	0.282
485.285	0.526	0.274
485.886	0.536	0.265
486.486	0.555	0.271
487.087	0.53	0.292
487.688	0.528	0.299
488.288	0.519	0.284
488.889	0.481	0.256
489.489	0.468	0.226
490.09	0.458	0.213
490.691	0.436	0.223
491.291	0.444	0.238
491.892	0.446	0.247
492.492	0.448	0.244
493.093	0.474	0.232
493.694	0.463	0.233
494.294	0.442	0.241
494.895	0.468	0.243
495.495	0.47	0.245
496.096	0.458	0.247
496.697	0.46	0.242
497.297	0.436	0.235
497.898	0.43	0.221
498.498	0.435	0.211
499.099	0.447	0.217
499.7	0.42	0.236
500.3	0.427	0.241
500.901	0.442	0.23
501.502	0.425	0.217
502.102	0.434	0.212
502.703	0.418	0.219
503.303	0.423	0.227
503.904	0.429	0.228
504.505	0.456	0.226
505.105	0.477	0.235
505.706	0.452	0.254
506.306	0.469	0.259
506.907	0.478	0.249
507.508	0.502	0.242
508.108	0.463	0.249
508.709	0.483	0.252
509.309	0.477	0.254
509.91	0.437	0.248
510.511	0.508	0.231
511.111	0.461	0.238
511.712	0.45	0.249
512.312	0.476	0.25
512.913	0.455	0.247
513.514	0.423	0.235
514.114	0.436	0.211
514.715	0.447	0.203
515.315	0.443	0.223
515.916	0.459	0.251
516.517	0.437	0.267
517.117	0.423	0.247
517.718	0.44	0.206
518.318	0.403	0.183
518.919	0.444	0.191
519.52	0.423	0.233
520.12	0.415	0.265
520.721	0.468	0.254
521.321	0.469	0.233
521.922	0.423	0.22
522.523	0.445	0.212
523.123	0.417	0.219
523.724	0.428	0.228
524.324	0.435	0.231
524.925	0.435	0.231
525.526	0.415	0.226
526.126	0.423	0.214
526.727	0.421	0.207
527.327	0.423	0.212
527.928	0.449	0.227
528.529	0.442	0.247
529.129	0.458	0.253
529.73	0.44	0.244
530.33	0.438	0.223
530.931	0.448	0.208
531.532	0.455	0.216
532.132	0.45	0.244
532.733	0.444	0.263
533.333	0.468	0.256
533.934	0.448	0.235
534.535	0.424	0.214
535.135	0.422	0.201
535.736	0.435	0.207
536.336	0.448	0.231
536.937	0.465	0.258
537.538	0.453	0.269
538.138	0.456	0.251
538.739	0.442	0.22
539.339	0.431	0.2
539.94	0.438	0.204
540.541	0.426	0.229
541.141	0.442	0.249
541.742	0.445	0.251
542.342	0.442	0.235
542.943	0.424	0.214
543.544	0.405	0.2
544.144	0.409	0.197
544.745	0.425	0.21
545.345	0.442	0.233
545.946	0.434	0.253
546.547	0.43	0.249
547.147	0.438	0.222
547.748	0.422	0.201
548.348	0.442	0.2
548.949	0.429	0.226
549.55	0.408	0.249
550.15	0.445	0.242
550.751	0.416	0.223
551.351	0.401	0.199
551.952	0.458	0.188
552.553	0.468	0.222
553.153	0.421	0.272
553.754	0.431	0.278
554.354	0.433	0.234
554.955	0.439	0.183
555.556	0.441	0.174
556.156	0.449	0.217
556.757	0.475	0.277
557.357	0.487	0.31
557.958	0.478	0.29
558.559	0.494	0.235
559.159	0.472	0.198
559.76	0.468	0.207
560.36	0.488	0.251
560.961	0.457	0.296
561.562	0.467	0.29
562.162	0.479	0.24
562.763	0.482	0.2
563.363	0.457	0.206
563.964	0.464	0.244
564.565	0.469	0.279
565.165	0.485	0.285
565.766	0.441	0.257
566.366	0.473	0.21
566.967	0.45	0.193
567.568	0.437	0.216
568.168	0.454	0.25
568.769	0.441	0.27
569.369	0.446	0.255
569.97	0.423	0.217
570.571	0.406	0.184
571.171	0.408	0.177
571.772	0.427	0.205
572.372	0.434	0.248
572.973	0.443	0.272
573.574	0.455	0.258
574.174	0.41	0.222
574.775	0.388	0.182
575.375	0.378	0.161
575.976	0.418	0.177
576.577	0.382	0.227
577.177	0.391	0.254
577.778	0.427	0.237
578.378	0.393	0.203
578.979	0.394	0.173
579.58	0.384	0.173
580.18	0.355	0.195
580.781	0.387	0.211
581.381	0.397	0.217
581.982	0.394	0.213
582.583	0.39	0.203
583.183	0.369	0.193
583.784	0.362	0.184
584.384	0.352	0.179
584.985	0.383	0.18
585.586	0.388	0.198
586.186	0.378	0.219
586.787	0.399	0.222
587.387	0.381	0.21
587.988	0.4	0.19
588.589	0.403	0.187
589.189	0.369	0.204
589.79	0.361	0.211
590.39	0.383	0.199
590.991	0.377	0.186
591.592	0.355	0.182
592.192	0.359	0.183
592.793	0.395	0.19
593.393	0.357	0.207
593.994	0.397	0.211
594.595	0.421	0.21
595.195	0.404	0.217
595.796	0.382	0.218
596.396	0.382	0.203
596.997	0.4	0.186
597.598	0.341	0.186
598.198	0.373	0.184
598.799	0.35	0.189
599.399	0.358	0.189
600.0	0.398	0.188
