Time(s)	Relative Blade_disp(m)	Tower_disp(m)
91.291	0.804	0.432
91.892	0.86	0.454
92.492	0.855	0.466
93.093	0.811	0.459
93.694	0.795	0.42
94.294	0.802	0.377
94.895	0.797	0.37
95.495	0.783	0.404
96.096	0.798	0.444
96.697	0.797	0.458
97.297	0.767	0.431
97.898	0.76	0.378
98.498	0.767	0.344
99.099	0.785	0.362
99.7	0.796	0.423
100.3	0.814	0.475
100.901	0.831	0.481
101.502	0.833	0.444
102.102	0.813	0.399
102.703	0.754	0.375
103.303	0.791	0.373
103.904	0.773	0.404
104.505	0.757	0.435
105.105	0.724	0.427
105.706	0.786	0.38
106.306	0.748	0.354
106.907	0.74	0.364
107.508	0.721	0.395
108.108	0.731	0.409
108.709	0.718	0.397
109.309	0.715	0.366
109.91	0.69	0.34
110.511	0.662	0.334
111.111	0.656	0.34
111.712	0.67	0.351
112.312	0.634	0.357
112.913	0.651	0.342
113.514	0.689	0.326
114.114	0.681	0.339
114.715	0.676	0.368
115.315	0.707	0.384
115.916	0.723	0.387
116.517	0.69	0.377
117.117	0.707	0.354
117.718	0.723	0.345
118.318	0.696	0.363
118.919	0.712	0.384
119.52	0.699	0.391
120.12	0.699	0.376
120.721	0.719	0.352
121.321	0.694	0.347
121.922	0.698	0.358
122.523	0.745	0.378
123.123	0.69	0.401
123.724	0.748	0.395
124.324	0.684	0.376
124.925	0.704	0.346
125.526	0.647	0.333
126.126	0.643	0.325
126.727	0.731	0.332
127.327	0.708	0.378
127.928	0.75	0.421
128.529	0.75	0.433
129.129	0.775	0.408
129.73	0.803	0.38
130.33	0.784	0.387
130.931	0.75	0.413
131.532	0.787	0.423
132.132	0.783	0.421
132.733	0.717	0.405
133.333	0.764	0.367
133.934	0.747	0.354
134.535	0.755	0.376
135.135	0.766	0.416
135.736	0.751	0.439
136.336	0.803	0.422
136.937	0.775	0.397
137.538	0.721	0.378
138.138	0.733	0.362
138.739	0.733	0.364
139.339	0.733	0.385
139.94	0.706	0.402
140.541	0.728	0.39
141.141	0.737	0.367
141.742	0.715	0.359
142.342	0.747	0.368
142.943	0.746	0.395
143.544	0.719	0.416
144.144	0.741	0.402
144.745	0.709	0.372
145.345	0.728	0.343
145.946	0.666	0.343
146.547	0.656	0.35
147.147	0.688	0.353
147.748	0.676	0.359
148.348	0.654	0.359
148.949	0.662	0.343
149.55	0.622	0.328
150.15	0.588	0.31
150.751	0.65	0.294
151.351	0.651	0.317
151.952	0.629	0.359
152.553	0.663	0.374
153.153	0.713	0.365
153.754	0.671	0.358
154.354	0.662	0.345
154.955	0.678	0.334
155.556	0.639	0.339
156.156	0.655	0.342
156.757	0.679	0.344
157.357	0.706	0.357
157.958	0.709	0.378
158.559	0.705	0.393
159.159	0.697	0.385
159.76	0.674	0.356
160.36	0.668	0.323
160.961	0.684	0.314
161.562	0.711	0.344
162.162	0.684	0.394
162.763	0.711	0.413
163.363	0.692	0.39
163.964	0.69	0.342
164.565	0.686	0.31
165.165	0.664	0.322
165.766	0.695	0.359
166.366	0.678	0.397
166.967	0.632	0.393
167.568	0.654	0.335
168.168	0.615	0.279
168.769	0.594	0.265
169.369	0.673	0.297
169.97	0.712	0.376
170.571	0.706	0.449
171.171	0.729	0.448
171.772	0.741	0.385
172.372	0.694	0.321
172.973	0.648	0.295
173.574	0.682	0.313
174.174	0.633	0.365
174.775	0.625	0.387
175.375	0.679	0.355
175.976	0.656	0.318
176.577	0.618	0.303
177.177	0.627	0.308
177.778	0.658	0.331
178.378	0.704	0.366
178.979	0.69	0.398
179.58	0.756	0.4
180.18	0.741	0.392
180.781	0.743	0.38
181.381	0.744	0.374
181.982	0.708	0.38
182.583	0.698	0.377
183.183	0.709	0.363
183.784	0.705	0.355
184.384	0.713	0.359
184.985	0.662	0.372
185.586	0.693	0.366
186.186	0.661	0.352
186.787	0.649	0.334
187.387	0.659	0.32
187.988	0.681	0.329
188.589	0.633	0.358
189.189	0.686	0.368
189.79	0.69	0.366
190.39	0.65	0.355
190.991	0.696	0.335
191.592	0.7	0.338
192.192	0.722	0.369
192.793	0.705	0.406
193.393	0.7	0.41
193.994	0.711	0.374
194.595	0.719	0.337
195.195	0.74	0.337
195.796	0.702	0.379
196.396	0.712	0.411
196.997	0.705	0.405
197.598	0.679	0.365
198.198	0.691	0.318
198.799	0.684	0.309
199.399	0.74	0.348
200.0	0.72	0.419
200.601	0.713	0.451
201.201	0.759	0.414
201.802	0.751	0.358
202.402	0.678	0.329
203.003	0.66	0.326
203.604	0.689	0.342
204.204	0.646	0.371
204.805	0.64	0.37
205.405	0.671	0.337
206.006	0.697	0.315
206.607	0.648	0.333
207.207	0.693	0.362
207.808	0.706	0.388
208.408	0.737	0.4
209.009	0.678	0.391
209.61	0.701	0.353
210.21	0.696	0.325
210.811	0.718	0.336
211.411	0.686	0.379
212.012	0.69	0.404
212.613	0.736	0.39
213.213	0.714	0.367
213.814	0.709	0.35
214.414	0.705	0.351
215.015	0.7	0.367
215.616	0.711	0.382
216.216	0.721	0.387
216.817	0.744	0.384
217.417	0.717	0.38
218.018	0.753	0.375
218.619	0.759	0.384
219.219	0.732	0.403
219.82	0.681	0.401
220.42	0.715	0.363
221.021	0.758	0.335
221.622	0.728	0.36
222.222	0.749	0.405
222.823	0.785	0.439
223.423	0.791	0.444
224.024	0.802	0.42
224.625	0.815	0.396
225.225	0.741	0.393
225.826	0.767	0.39
226.426	0.774	0.395
227.027	0.723	0.406
227.628	0.781	0.398
228.228	0.71	0.391
228.829	0.65	0.367
229.429	0.696	0.324
230.03	0.687	0.314
230.631	0.677	0.343
231.231	0.748	0.386
231.832	0.753	0.428
232.432	0.757	0.439
233.033	0.803	0.411
233.634	0.813	0.388
234.234	0.771	0.396
234.835	0.741	0.41
235.435	0.71	0.403
236.036	0.747	0.368
236.637	0.727	0.35
237.237	0.736	0.361
237.838	0.743	0.395
238.438	0.724	0.422
239.039	0.768	0.412
239.64	0.801	0.392
240.24	0.795	0.395
240.841	0.748	0.414
241.441	0.727	0.414
242.042	0.711	0.382
242.643	0.766	0.344
243.243	0.702	0.351
243.844	0.646	0.372
244.444	0.738	0.37
245.045	0.73	0.377
245.646	0.739	0.388
246.246	0.82	0.402
246.847	0.737	0.43
247.447	0.715	0.42
248.048	0.735	0.369
248.649	0.656	0.328
249.249	0.666	0.306
249.85	0.674	0.321
250.45	0.737	0.368
251.051	0.725	0.427
251.652	0.744	0.442
252.252	0.786	0.409
252.853	0.744	0.372
253.453	0.722	0.352
254.054	0.728	0.356
254.655	0.701	0.381
255.255	0.739	0.396
255.856	0.694	0.396
256.456	0.723	0.368
257.057	0.81	0.352
257.658	0.731	0.391
258.258	0.708	0.423
258.859	0.792	0.411
259.459	0.777	0.396
260.06	0.789	0.393
260.661	0.744	0.403
261.261	0.739	0.402
261.862	0.76	0.388
262.462	0.683	0.375
263.063	0.679	0.349
263.664	0.696	0.328
264.264	0.684	0.338
264.865	0.726	0.369
265.465	0.687	0.405
266.066	0.669	0.399
266.667	0.733	0.352
267.267	0.692	0.328
267.868	0.726	0.338
268.468	0.723	0.383
269.069	0.778	0.428
269.67	0.795	0.448
270.27	0.819	0.44
270.871	0.744	0.414
271.471	0.729	0.368
272.072	0.714	0.333
272.673	0.683	0.333
273.273	0.724	0.36
273.874	0.705	0.4
274.474	0.695	0.41
275.075	0.769	0.382
275.676	0.716	0.365
276.276	0.673	0.355
276.877	0.71	0.346
277.477	0.662	0.353
278.078	0.7	0.359
278.679	0.718	0.369
279.279	0.687	0.382
279.88	0.671	0.375
280.48	0.753	0.351
281.081	0.744	0.36
281.682	0.729	0.396
282.282	0.69	0.416
282.883	0.718	0.388
283.483	0.775	0.35
284.084	0.755	0.358
284.685	0.749	0.4
285.285	0.823	0.438
285.886	0.838	0.464
286.486	0.811	0.464
287.087	0.814	0.429
287.688	0.729	0.385
288.288	0.713	0.341
288.889	0.747	0.328
289.489	0.731	0.368
290.09	0.718	0.421
290.691	0.724	0.433
291.291	0.723	0.393
291.892	0.749	0.342
292.492	0.742	0.335
293.093	0.73	0.376
293.694	0.738	0.423
294.294	0.753	0.436
294.895	0.841	0.415
295.495	0.815	0.409
296.096	0.757	0.416
296.697	0.76	0.407
297.297	0.688	0.383
297.898	0.683	0.341
298.498	0.694	0.315
299.099	0.719	0.335
299.7	0.695	0.388
300.3	0.75	0.422
300.901	0.733	0.425
301.502	0.713	0.388
302.102	0.751	0.34
302.703	0.742	0.337
303.303	0.725	0.38
303.904	0.754	0.423
304.505	0.741	0.435
305.105	0.759	0.407
305.706	0.774	0.368
306.306	0.748	0.361
306.907	0.729	0.381
307.508	0.788	0.405
308.108	0.688	0.426
308.709	0.704	0.393
309.309	0.735	0.338
309.91	0.667	0.319
310.511	0.651	0.33
311.111	0.602	0.348
311.712	0.619	0.339
312.312	0.655	0.317
312.913	0.629	0.313
313.514	0.608	0.322
314.114	0.675	0.333
314.715	0.685	0.358
315.315	0.674	0.383
315.916	0.662	0.379
316.517	0.681	0.346
317.117	0.686	0.321
317.718	0.615	0.326
318.318	0.681	0.334
318.919	0.716	0.36
319.52	0.672	0.394
320.12	0.667	0.391
320.721	0.647	0.347
321.321	0.66	0.297
321.922	0.609	0.286
322.523	0.654	0.31
323.123	0.619	0.359
323.724	0.65	0.378
324.324	0.682	0.362
324.925	0.655	0.336
325.526	0.665	0.318
326.126	0.664	0.325
326.727	0.632	0.35
327.327	0.669	0.361
327.928	0.675	0.36
328.529	0.634	0.348
329.129	0.64	0.324
329.73	0.629	0.308
330.33	0.653	0.313
330.931	0.656	0.341
331.532	0.665	0.371
332.132	0.653	0.377
332.733	0.749	0.357
333.333	0.738	0.362
333.934	0.751	0.391
334.535	0.805	0.422
335.135	0.79	0.447
335.736	0.787	0.442
336.336	0.787	0.407
336.937	0.794	0.376
337.538	0.784	0.381
338.138	0.776	0.41
338.739	0.829	0.437
339.339	0.855	0.46
339.94	0.789	0.465
340.541	0.827	0.427
341.141	0.785	0.39
341.742	0.714	0.368
342.342	0.749	0.357
342.943	0.744	0.374
343.544	0.765	0.404
344.144	0.823	0.433
344.745	0.79	0.454
345.345	0.81	0.439
345.946	0.753	0.404
346.547	0.765	0.364
347.147	0.779	0.357
347.748	0.713	0.39
348.348	0.779	0.414
348.949	0.756	0.427
349.55	0.703	0.409
350.15	0.706	0.354
350.751	0.762	0.316
351.351	0.74	0.349
351.952	0.761	0.417
352.553	0.799	0.467
353.153	0.787	0.469
353.754	0.821	0.422
354.354	0.745	0.376
354.955	0.743	0.346
355.556	0.756	0.353
356.156	0.688	0.393
356.757	0.72	0.408
357.357	0.728	0.391
357.958	0.674	0.36
358.559	0.754	0.331
359.159	0.708	0.353
359.76	0.735	0.394
360.36	0.73	0.424
360.961	0.742	0.416
361.562	0.786	0.384
362.162	0.73	0.371
362.763	0.713	0.368
363.363	0.73	0.371
363.964	0.722	0.38
364.565	0.76	0.389
365.165	0.769	0.404
365.766	0.75	0.414
366.366	0.79	0.407
366.967	0.727	0.399
367.568	0.73	0.378
368.168	0.668	0.355
368.769	0.681	0.33
369.369	0.686	0.329
369.97	0.592	0.35
370.571	0.637	0.342
371.171	0.632	0.321
371.772	0.633	0.309
372.372	0.654	0.318
372.973	0.623	0.344
373.574	0.692	0.358
374.174	0.702	0.371
374.775	0.696	0.38
375.375	0.702	0.374
375.976	0.71	0.36
376.577	0.787	0.36
377.177	0.779	0.402
377.778	0.761	0.447
378.378	0.792	0.447
378.979	0.795	0.415
379.58	0.808	0.385
380.18	0.807	0.388
380.781	0.794	0.421
381.381	0.801	0.449
381.982	0.811	0.448
382.583	0.849	0.427
383.183	0.84	0.417
383.784	0.873	0.431
384.384	0.843	0.463
384.985	0.837	0.473
385.586	0.878	0.456
386.186	0.823	0.436
386.787	0.815	0.411
387.387	0.823	0.401
387.988	0.753	0.412
388.589	0.747	0.408
389.189	0.802	0.391
389.79	0.765	0.394
390.39	0.822	0.407
390.991	0.805	0.436
391.592	0.758	0.449
392.192	0.806	0.419
392.793	0.769	0.387
393.393	0.75	0.37
393.994	0.775	0.373
394.595	0.808	0.407
395.195	0.814	0.452
395.796	0.845	0.472
396.396	0.874	0.464
396.997	0.804	0.443
397.598	0.854	0.409
398.198	0.878	0.407
398.799	0.845	0.45
399.399	0.852	0.487
400.0	0.869	0.486
400.601	0.813	0.452
401.201	0.804	0.395
401.802	0.839	0.365
402.402	0.795	0.397
403.003	0.786	0.449
403.604	0.782	0.465
404.204	0.741	0.426
404.805	0.764	0.354
405.405	0.76	0.323
406.006	0.703	0.357
406.607	0.773	0.406
407.207	0.776	0.449
407.808	0.733	0.447
408.408	0.832	0.394
409.009	0.816	0.372
409.61	0.747	0.398
410.21	0.775	0.421
410.811	0.836	0.43
411.411	0.777	0.439
412.012	0.809	0.422
412.613	0.801	0.403
413.213	0.804	0.4
413.814	0.771	0.412
414.414	0.795	0.419
415.015	0.795	0.419
415.616	0.793	0.416
416.216	0.758	0.408
416.817	0.807	0.394
417.417	0.797	0.403
418.018	0.771	0.422
418.619	0.846	0.429
419.219	0.897	0.446
419.82	0.888	0.479
420.42	0.946	0.502
421.021	0.913	0.513
421.622	0.887	0.492
422.222	0.917	0.448
422.823	0.919	0.431
423.423	0.92	0.46
424.024	0.897	0.506
424.625	0.888	0.517
425.225	0.818	0.475
425.826	0.822	0.393
426.426	0.797	0.344
427.027	0.716	0.357
427.628	0.749	0.391
428.228	0.789	0.425
428.829	0.768	0.441
429.429	0.773	0.421
430.03	0.818	0.389
430.631	0.764	0.386
431.231	0.736	0.396
431.832	0.739	0.397
432.432	0.74	0.388
433.033	0.74	0.377
433.634	0.773	0.376
434.234	0.759	0.396
434.835	0.767	0.419
435.435	0.797	0.426
436.036	0.824	0.423
436.637	0.807	0.424
437.237	0.791	0.423
437.838	0.863	0.419
438.438	0.845	0.439
439.039	0.841	0.462
439.64	0.86	0.464
440.24	0.844	0.452
440.841	0.816	0.428
441.441	0.813	0.403
442.042	0.831	0.399
442.643	0.782	0.425
443.243	0.797	0.437
443.844	0.874	0.435
444.444	0.805	0.444
445.045	0.835	0.437
445.646	0.893	0.43
446.246	0.891	0.454
446.847	0.821	0.485
447.447	0.831	0.466
448.048	0.909	0.421
448.649	0.881	0.42
449.249	0.866	0.457
449.85	0.897	0.491
450.45	0.925	0.504
451.051	0.922	0.496
451.652	0.896	0.472
452.252	0.896	0.446
452.853	0.867	0.438
453.453	0.904	0.448
454.054	0.903	0.478
454.655	0.905	0.502
455.255	0.912	0.499
455.856	0.901	0.473
456.456	0.887	0.444
457.057	0.833	0.431
457.658	0.784	0.421
458.258	0.796	0.403
458.859	0.811	0.397
459.459	0.764	0.411
460.06	0.766	0.417
460.661	0.737	0.405
461.261	0.742	0.377
461.862	0.786	0.36
462.462	0.812	0.389
463.063	0.759	0.445
463.664	0.79	0.461
464.264	0.775	0.43
464.865	0.785	0.377
465.465	0.832	0.357
466.066	0.786	0.403
466.667	0.739	0.455
467.267	0.792	0.449
467.868	0.776	0.406
468.468	0.752	0.362
469.069	0.758	0.349
469.67	0.749	0.378
470.27	0.79	0.422
470.871	0.79	0.453
471.471	0.788	0.449
472.072	0.749	0.407
472.673	0.765	0.354
473.273	0.776	0.342
473.874	0.78	0.388
474.474	0.777	0.45
475.075	0.84	0.475
475.676	0.85	0.462
476.276	0.808	0.43
476.877	0.809	0.393
477.477	0.726	0.378
478.078	0.752	0.369
478.679	0.792	0.382
479.279	0.795	0.423
479.88	0.799	0.457
480.48	0.794	0.453
481.081	0.827	0.416
481.682	0.786	0.39
482.282	0.762	0.384
482.883	0.786	0.395
483.483	0.773	0.417
484.084	0.829	0.432
484.685	0.796	0.441
485.285	0.823	0.433
485.886	0.84	0.42
486.486	0.873	0.426
487.087	0.833	0.455
487.688	0.826	0.467
488.288	0.813	0.445
488.889	0.755	0.403
489.489	0.732	0.356
490.09	0.713	0.334
490.691	0.679	0.346
491.291	0.687	0.367
491.892	0.69	0.379
492.492	0.696	0.376
493.093	0.736	0.362
493.694	0.723	0.366
494.294	0.689	0.379
494.895	0.728	0.379
495.495	0.734	0.379
496.096	0.715	0.381
496.697	0.713	0.377
497.297	0.68	0.368
497.898	0.67	0.348
498.498	0.676	0.33
499.099	0.697	0.335
499.7	0.652	0.363
500.3	0.66	0.373
500.901	0.686	0.357
501.502	0.664	0.339
502.102	0.675	0.332
502.703	0.649	0.342
503.303	0.657	0.352
503.904	0.665	0.352
504.505	0.71	0.349
505.105	0.744	0.366
505.706	0.707	0.398
506.306	0.731	0.408
506.907	0.751	0.391
507.508	0.787	0.377
508.108	0.729	0.389
508.709	0.754	0.395
509.309	0.745	0.399
509.91	0.689	0.389
510.511	0.79	0.362
511.111	0.727	0.371
511.712	0.706	0.39
512.312	0.738	0.392
512.913	0.717	0.386
513.514	0.661	0.367
514.114	0.678	0.331
514.715	0.7	0.317
515.315	0.692	0.346
515.916	0.715	0.391
516.517	0.681	0.416
517.117	0.664	0.386
517.718	0.685	0.322
518.318	0.632	0.286
518.919	0.69	0.298
519.52	0.658	0.363
520.12	0.648	0.41
520.721	0.727	0.394
521.321	0.738	0.361
521.922	0.666	0.346
522.523	0.691	0.338
523.123	0.654	0.346
523.724	0.669	0.353
524.324	0.677	0.355
524.925	0.678	0.356
525.526	0.647	0.353
526.126	0.658	0.338
526.727	0.659	0.328
527.327	0.662	0.332
527.928	0.699	0.352
528.529	0.691	0.381
529.129	0.714	0.393
529.73	0.688	0.384
530.33	0.689	0.353
530.931	0.7	0.328
531.532	0.716	0.337
532.132	0.703	0.378
532.733	0.694	0.409
533.333	0.731	0.399
533.934	0.705	0.369
534.535	0.664	0.339
535.135	0.66	0.318
535.736	0.68	0.323
536.336	0.7	0.357
536.937	0.725	0.399
537.538	0.71	0.42
538.138	0.714	0.397
538.739	0.696	0.35
539.339	0.678	0.317
539.94	0.686	0.32
540.541	0.665	0.355
541.141	0.689	0.385
541.742	0.693	0.389
542.342	0.694	0.369
542.943	0.663	0.341
543.544	0.636	0.318
544.144	0.639	0.31
544.745	0.663	0.323
545.345	0.689	0.358
545.946	0.678	0.392
546.547	0.671	0.391
547.147	0.687	0.353
547.748	0.664	0.319
548.348	0.693	0.314
548.949	0.671	0.351
549.55	0.638	0.385
550.15	0.692	0.376
550.751	0.653	0.348
551.351	0.628	0.315
551.952	0.713	0.299
552.553	0.736	0.347
553.153	0.667	0.425
553.754	0.666	0.435
554.354	0.68	0.366
554.955	0.692	0.287
555.556	0.69	0.275
556.156	0.703	0.342
556.757	0.743	0.434
557.357	0.764	0.482
557.958	0.754	0.452
558.559	0.779	0.37
559.159	0.746	0.319
559.76	0.738	0.334
560.36	0.766	0.398
560.961	0.72	0.46
561.562	0.733	0.447
562.162	0.751	0.373
562.763	0.763	0.318
563.363	0.721	0.333
563.964	0.729	0.391
564.565	0.738	0.438
565.165	0.763	0.439
565.766	0.695	0.397
566.366	0.741	0.33
566.967	0.71	0.311
567.568	0.69	0.348
568.168	0.71	0.396
568.769	0.695	0.418
569.369	0.7	0.39
569.97	0.663	0.337
570.571	0.638	0.293
571.171	0.639	0.287
571.772	0.67	0.326
572.372	0.679	0.385
572.973	0.694	0.417
573.574	0.714	0.398
574.174	0.646	0.351
574.775	0.61	0.296
575.375	0.594	0.261
575.976	0.656	0.277
576.577	0.598	0.347
577.177	0.606	0.388
577.778	0.665	0.366
578.378	0.622	0.321
578.979	0.618	0.281
579.58	0.603	0.279
580.18	0.559	0.305
580.781	0.598	0.323
581.381	0.619	0.329
581.982	0.616	0.329
582.583	0.608	0.324
583.183	0.58	0.312
583.784	0.568	0.294
584.384	0.55	0.278
584.985	0.598	0.273
585.586	0.603	0.301
586.186	0.59	0.341
586.787	0.622	0.353
587.387	0.6	0.336
587.988	0.63	0.302
588.589	0.631	0.292
589.189	0.579	0.315
589.79	0.561	0.328
590.39	0.596	0.311
590.991	0.592	0.292
591.592	0.554	0.288
592.192	0.558	0.288
592.793	0.617	0.295
593.393	0.559	0.32
593.994	0.618	0.327
594.595	0.658	0.328
595.195	0.638	0.342
595.796	0.598	0.346
596.396	0.599	0.321
596.997	0.627	0.291
597.598	0.534	0.287
598.198	0.579	0.286
598.799	0.543	0.294
599.399	0.559	0.295
600.0	0.617	0.295
