Time(s)	Relative Blade_disp(m)	Tower_disp(m)
90.09	0.435	0.23
90.691	0.599	0.23
91.291	0.529	0.295
91.892	0.622	0.351
92.492	0.659	0.378
93.093	0.488	0.363
93.694	0.54	0.26
94.294	0.517	0.171
94.895	0.498	0.171
95.495	0.527	0.256
96.096	0.534	0.356
96.697	0.538	0.386
97.297	0.469	0.315
97.898	0.456	0.184
98.498	0.472	0.106
99.099	0.503	0.157
99.7	0.547	0.305
100.3	0.575	0.431
100.901	0.593	0.437
101.502	0.572	0.326
102.102	0.537	0.193
102.703	0.413	0.135
103.303	0.536	0.164
103.904	0.489	0.289
104.505	0.476	0.386
105.105	0.442	0.352
105.706	0.524	0.215
106.306	0.427	0.12
106.907	0.441	0.127
107.508	0.421	0.228
108.108	0.434	0.321
108.709	0.448	0.328
109.309	0.404	0.246
109.91	0.389	0.134
110.511	0.315	0.084
111.111	0.33	0.114
111.712	0.365	0.199
112.312	0.305	0.269
112.913	0.358	0.243
113.514	0.408	0.165
114.114	0.352	0.126
114.715	0.366	0.145
115.315	0.413	0.207
115.916	0.425	0.278
116.517	0.386	0.291
117.117	0.43	0.226
117.718	0.43	0.158
118.318	0.377	0.149
118.919	0.419	0.187
119.52	0.391	0.25
120.12	0.389	0.272
120.721	0.456	0.234
121.321	0.376	0.191
121.922	0.398	0.159
122.523	0.482	0.176
123.123	0.34	0.248
123.724	0.499	0.275
124.324	0.364	0.268
124.925	0.391	0.202
125.526	0.342	0.134
126.126	0.275	0.104
126.727	0.49	0.126
127.327	0.39	0.248
127.928	0.488	0.342
128.529	0.503	0.348
129.129	0.473	0.274
129.73	0.561	0.181
130.33	0.498	0.185
130.931	0.432	0.256
131.532	0.567	0.31
132.132	0.5	0.343
132.733	0.391	0.296
133.333	0.529	0.18
133.934	0.417	0.137
134.535	0.471	0.179
135.135	0.522	0.284
135.736	0.44	0.369
136.336	0.588	0.338
136.937	0.495	0.264
137.538	0.376	0.185
138.138	0.473	0.128
138.739	0.412	0.173
139.339	0.447	0.263
139.94	0.433	0.322
140.541	0.431	0.292
141.141	0.47	0.202
141.742	0.394	0.147
142.342	0.469	0.155
142.943	0.473	0.241
143.544	0.41	0.329
144.144	0.491	0.319
144.745	0.406	0.242
145.345	0.428	0.145
145.946	0.356	0.114
146.547	0.301	0.15
147.147	0.431	0.204
147.748	0.359	0.265
148.348	0.35	0.258
148.949	0.381	0.183
149.55	0.266	0.116
150.15	0.232	0.075
150.751	0.371	0.085
151.351	0.324	0.186
151.952	0.329	0.273
152.553	0.402	0.269
153.153	0.42	0.21
153.754	0.349	0.155
154.354	0.344	0.128
154.955	0.379	0.151
155.556	0.306	0.211
156.156	0.375	0.232
156.757	0.397	0.215
157.357	0.418	0.193
157.958	0.428	0.193
158.559	0.405	0.22
159.159	0.392	0.241
159.76	0.368	0.226
160.36	0.361	0.179
160.961	0.397	0.142
161.562	0.44	0.164
162.162	0.377	0.239
162.763	0.435	0.281
163.363	0.394	0.268
163.964	0.368	0.198
164.565	0.415	0.127
165.165	0.332	0.132
165.766	0.428	0.185
166.366	0.385	0.266
166.967	0.28	0.284
167.568	0.376	0.186
168.168	0.265	0.087
168.769	0.243	0.043
169.369	0.43	0.086
169.97	0.429	0.246
170.571	0.425	0.386
171.171	0.49	0.376
171.772	0.433	0.25
172.372	0.378	0.104
172.973	0.314	0.042
173.574	0.392	0.101
174.174	0.316	0.245
174.775	0.312	0.319
175.375	0.423	0.254
175.976	0.319	0.148
176.577	0.276	0.063
177.177	0.326	0.058
177.778	0.324	0.151
178.378	0.456	0.269
178.979	0.402	0.345
179.58	0.515	0.308
180.18	0.469	0.225
180.781	0.428	0.16
181.381	0.48	0.158
181.982	0.381	0.233
182.583	0.41	0.282
183.183	0.454	0.269
183.784	0.392	0.22
184.384	0.451	0.165
184.985	0.318	0.163
185.586	0.392	0.177
186.186	0.355	0.209
186.787	0.316	0.221
187.387	0.387	0.184
187.988	0.388	0.162
188.589	0.286	0.17
189.189	0.419	0.173
189.79	0.375	0.208
190.39	0.309	0.228
190.991	0.453	0.199
191.592	0.386	0.192
192.192	0.453	0.204
192.793	0.425	0.242
193.393	0.37	0.261
193.994	0.434	0.225
194.595	0.417	0.187
195.195	0.471	0.183
195.796	0.417	0.231
196.396	0.411	0.268
196.997	0.424	0.258
197.598	0.328	0.209
198.198	0.406	0.136
198.799	0.37	0.126
199.399	0.484	0.187
200.0	0.455	0.302
200.601	0.401	0.355
201.201	0.518	0.284
201.802	0.438	0.189
202.402	0.342	0.13
203.003	0.353	0.12
203.604	0.397	0.172
204.204	0.313	0.249
204.805	0.337	0.253
205.405	0.373	0.185
206.006	0.387	0.124
206.607	0.323	0.131
207.207	0.403	0.181
207.808	0.423	0.255
208.408	0.455	0.301
209.009	0.371	0.279
209.61	0.393	0.184
210.21	0.397	0.11
210.811	0.411	0.127
211.411	0.388	0.221
212.012	0.382	0.299
212.613	0.479	0.29
213.213	0.401	0.234
213.814	0.404	0.161
214.414	0.413	0.134
215.015	0.368	0.178
215.616	0.43	0.24
216.216	0.434	0.286
216.817	0.464	0.278
217.417	0.429	0.232
218.018	0.463	0.182
218.619	0.484	0.186
219.219	0.414	0.246
219.82	0.362	0.28
220.42	0.423	0.235
221.021	0.491	0.18
221.622	0.418	0.187
222.222	0.485	0.23
222.823	0.526	0.294
223.423	0.497	0.335
224.024	0.558	0.31
224.625	0.558	0.266
225.225	0.415	0.235
225.826	0.506	0.2
226.426	0.495	0.218
227.027	0.381	0.269
227.628	0.557	0.272
228.228	0.38	0.273
228.829	0.277	0.21
229.429	0.448	0.104
230.03	0.312	0.1
230.631	0.366	0.162
231.231	0.525	0.257
231.832	0.436	0.352
232.432	0.506	0.343
233.033	0.545	0.258
233.634	0.533	0.196
234.234	0.471	0.205
234.835	0.45	0.256
235.435	0.38	0.283
236.036	0.48	0.24
236.637	0.421	0.198
237.237	0.435	0.181
237.838	0.482	0.211
238.438	0.386	0.271
239.039	0.51	0.281
239.64	0.546	0.272
240.24	0.514	0.273
240.841	0.468	0.27
241.441	0.414	0.245
242.042	0.383	0.193
242.643	0.497	0.156
243.243	0.373	0.2
243.844	0.302	0.242
244.444	0.513	0.223
245.045	0.398	0.227
245.646	0.446	0.223
246.246	0.629	0.236
246.847	0.373	0.308
247.447	0.422	0.292
248.048	0.474	0.211
248.649	0.242	0.149
249.249	0.391	0.089
249.85	0.355	0.122
250.45	0.447	0.224
251.051	0.471	0.329
251.652	0.439	0.354
252.252	0.535	0.271
252.853	0.426	0.184
253.453	0.388	0.136
254.054	0.463	0.156
254.655	0.356	0.246
255.255	0.483	0.293
255.856	0.388	0.289
256.456	0.397	0.211
257.057	0.614	0.141
257.658	0.37	0.209
258.258	0.399	0.276
258.859	0.587	0.288
259.459	0.444	0.3
260.06	0.554	0.264
260.661	0.462	0.239
261.261	0.392	0.219
261.862	0.52	0.197
262.462	0.307	0.223
263.063	0.364	0.206
263.664	0.432	0.174
264.264	0.326	0.18
264.865	0.482	0.193
265.465	0.365	0.245
266.066	0.304	0.249
266.667	0.501	0.185
267.267	0.32	0.17
267.868	0.454	0.171
268.468	0.471	0.225
269.069	0.473	0.3
269.67	0.574	0.328
270.27	0.554	0.326
270.871	0.406	0.282
271.471	0.448	0.183
272.072	0.385	0.126
272.673	0.347	0.139
273.273	0.469	0.2
273.874	0.392	0.292
274.474	0.379	0.306
275.075	0.544	0.232
275.676	0.355	0.186
276.276	0.344	0.148
276.877	0.441	0.144
277.477	0.286	0.204
278.078	0.433	0.23
278.679	0.449	0.245
279.279	0.329	0.244
279.88	0.384	0.187
280.48	0.463	0.144
281.081	0.436	0.184
281.682	0.448	0.269
282.282	0.376	0.315
282.883	0.415	0.258
283.483	0.518	0.167
284.084	0.441	0.163
284.685	0.461	0.226
285.285	0.612	0.309
285.886	0.576	0.392
286.486	0.548	0.391
287.087	0.568	0.298
287.688	0.368	0.191
288.288	0.394	0.098
288.889	0.472	0.106
289.489	0.408	0.233
290.09	0.454	0.348
290.691	0.442	0.359
291.291	0.395	0.248
291.892	0.473	0.109
292.492	0.414	0.09
293.093	0.434	0.191
293.694	0.467	0.325
294.294	0.469	0.383
294.895	0.636	0.324
295.495	0.552	0.259
296.096	0.424	0.218
296.697	0.498	0.191
297.297	0.311	0.211
297.898	0.365	0.201
298.498	0.425	0.182
299.099	0.408	0.198
299.7	0.414	0.226
300.3	0.48	0.25
300.901	0.412	0.267
301.502	0.391	0.238
302.102	0.486	0.184
302.703	0.441	0.186
303.303	0.443	0.232
303.904	0.498	0.278
304.505	0.432	0.299
305.105	0.475	0.261
305.706	0.502	0.209
306.306	0.449	0.203
306.907	0.436	0.227
307.508	0.566	0.261
308.108	0.329	0.306
308.709	0.406	0.247
309.309	0.481	0.155
309.91	0.273	0.135
310.511	0.378	0.141
311.111	0.261	0.185
311.712	0.266	0.192
312.312	0.401	0.159
312.913	0.259	0.153
313.514	0.298	0.14
314.114	0.4	0.146
314.715	0.359	0.202
315.315	0.383	0.249
315.916	0.358	0.249
316.517	0.358	0.193
317.117	0.404	0.135
317.718	0.247	0.135
318.318	0.404	0.148
318.919	0.457	0.213
319.52	0.321	0.29
320.12	0.408	0.269
320.721	0.298	0.183
321.321	0.338	0.082
321.922	0.273	0.06
322.523	0.348	0.123
323.123	0.305	0.233
323.724	0.347	0.279
324.324	0.406	0.237
324.925	0.308	0.161
325.526	0.364	0.095
326.126	0.346	0.111
326.727	0.291	0.189
327.327	0.39	0.242
327.928	0.38	0.254
328.529	0.281	0.209
329.129	0.35	0.117
329.73	0.265	0.077
330.33	0.335	0.103
330.931	0.356	0.189
331.532	0.352	0.273
332.132	0.342	0.272
332.733	0.5	0.196
333.333	0.423	0.168
333.934	0.459	0.194
334.535	0.578	0.267
335.135	0.486	0.359
335.736	0.53	0.363
336.336	0.519	0.283
336.937	0.497	0.191
337.538	0.513	0.167
338.138	0.473	0.23
338.739	0.598	0.317
339.339	0.63	0.396
339.94	0.478	0.402
340.541	0.602	0.285
341.141	0.468	0.181
341.742	0.339	0.135
342.342	0.493	0.144
342.943	0.422	0.243
343.544	0.494	0.327
344.144	0.631	0.353
344.745	0.47	0.342
345.345	0.549	0.255
345.946	0.437	0.187
346.547	0.41	0.163
347.147	0.563	0.198
347.748	0.344	0.297
348.348	0.566	0.314
348.949	0.47	0.297
349.55	0.314	0.229
350.15	0.425	0.115
350.751	0.444	0.095
351.351	0.429	0.199
351.952	0.53	0.329
352.553	0.548	0.407
353.153	0.488	0.371
353.754	0.576	0.24
354.354	0.382	0.151
354.955	0.423	0.12
355.556	0.503	0.18
356.156	0.323	0.301
356.757	0.464	0.319
357.357	0.445	0.256
357.958	0.272	0.162
358.559	0.526	0.078
359.159	0.343	0.149
359.76	0.441	0.265
360.36	0.484	0.344
360.961	0.406	0.334
361.562	0.553	0.225
362.162	0.393	0.157
362.763	0.364	0.139
363.363	0.468	0.175
363.964	0.373	0.261
364.565	0.518	0.3
365.165	0.507	0.304
365.766	0.428	0.266
366.366	0.548	0.202
366.967	0.367	0.198
367.568	0.414	0.203
368.168	0.356	0.211
368.769	0.335	0.199
369.369	0.418	0.171
369.97	0.201	0.171
370.571	0.315	0.13
371.171	0.314	0.112
371.772	0.242	0.138
372.372	0.392	0.166
372.973	0.261	0.211
373.574	0.401	0.203
374.174	0.412	0.192
374.775	0.334	0.199
375.375	0.407	0.191
375.976	0.385	0.195
376.577	0.515	0.214
377.177	0.524	0.277
377.778	0.443	0.33
378.378	0.534	0.3
378.979	0.486	0.244
379.58	0.505	0.203
380.18	0.551	0.218
380.781	0.487	0.292
381.381	0.538	0.338
381.982	0.533	0.327
382.583	0.579	0.275
383.183	0.569	0.245
383.784	0.625	0.267
384.384	0.571	0.336
384.985	0.553	0.369
385.586	0.664	0.341
386.186	0.488	0.302
386.787	0.54	0.229
387.387	0.554	0.205
387.988	0.377	0.246
388.589	0.466	0.254
389.189	0.527	0.252
389.79	0.42	0.26
390.39	0.597	0.247
390.991	0.506	0.279
391.592	0.402	0.296
392.192	0.563	0.25
392.793	0.415	0.229
393.393	0.418	0.204
393.994	0.526	0.196
394.595	0.495	0.254
395.195	0.548	0.319
395.796	0.594	0.352
396.396	0.6	0.344
396.997	0.49	0.301
397.598	0.59	0.23
398.198	0.633	0.227
398.799	0.549	0.314
399.399	0.608	0.382
400.0	0.619	0.389
400.601	0.472	0.326
401.201	0.516	0.2
401.802	0.566	0.14
402.402	0.463	0.214
403.003	0.521	0.323
403.604	0.483	0.379
404.204	0.389	0.314
404.805	0.469	0.156
405.405	0.434	0.077
406.006	0.328	0.13
406.607	0.531	0.238
407.207	0.466	0.367
407.808	0.375	0.377
408.408	0.626	0.241
409.009	0.48	0.163
409.61	0.396	0.17
410.21	0.505	0.221
410.811	0.55	0.307
411.411	0.452	0.366
412.012	0.556	0.317
412.613	0.499	0.235
413.213	0.481	0.181
413.814	0.467	0.191
414.414	0.47	0.251
415.015	0.511	0.306
415.616	0.494	0.322
416.216	0.437	0.275
416.817	0.529	0.195
417.417	0.479	0.184
418.018	0.424	0.231
418.619	0.612	0.283
419.219	0.649	0.359
419.82	0.635	0.411
420.42	0.774	0.4
421.021	0.632	0.378
421.622	0.586	0.318
422.222	0.691	0.257
422.823	0.635	0.282
423.423	0.708	0.361
424.024	0.66	0.44
424.625	0.621	0.431
425.225	0.497	0.317
425.826	0.496	0.158
426.426	0.482	0.092
427.027	0.334	0.164
427.628	0.48	0.259
428.228	0.515	0.34
428.829	0.432	0.345
429.429	0.496	0.248
430.03	0.508	0.163
430.631	0.411	0.164
431.231	0.415	0.217
431.832	0.424	0.27
432.432	0.415	0.278
433.033	0.434	0.23
433.634	0.472	0.18
434.234	0.429	0.185
434.835	0.456	0.232
435.435	0.499	0.285
436.036	0.548	0.314
436.637	0.509	0.312
437.237	0.488	0.27
437.838	0.613	0.223
438.438	0.547	0.256
439.039	0.541	0.318
439.64	0.623	0.353
440.24	0.528	0.352
440.841	0.525	0.286
441.441	0.515	0.208
442.042	0.528	0.188
442.643	0.46	0.245
443.243	0.486	0.301
443.844	0.656	0.323
444.444	0.454	0.342
445.045	0.571	0.282
445.646	0.664	0.235
446.246	0.587	0.285
446.847	0.519	0.354
447.447	0.541	0.349
448.048	0.667	0.289
448.649	0.606	0.275
449.249	0.589	0.302
449.85	0.67	0.339
450.45	0.662	0.381
451.051	0.673	0.391
451.652	0.626	0.36
452.252	0.632	0.301
452.853	0.582	0.266
453.453	0.658	0.274
454.054	0.654	0.341
454.655	0.643	0.409
455.255	0.683	0.412
455.856	0.629	0.357
456.456	0.621	0.278
457.057	0.523	0.239
457.658	0.442	0.23
458.258	0.512	0.23
458.859	0.511	0.26
459.459	0.445	0.291
460.06	0.476	0.275
460.661	0.394	0.228
461.261	0.407	0.166
461.862	0.498	0.15
462.462	0.531	0.234
463.063	0.44	0.348
463.664	0.533	0.365
464.264	0.447	0.292
464.865	0.468	0.171
465.465	0.578	0.124
466.066	0.459	0.228
466.667	0.421	0.347
467.267	0.543	0.358
467.868	0.439	0.286
468.468	0.434	0.17
469.069	0.462	0.109
469.67	0.408	0.165
470.27	0.528	0.274
470.871	0.509	0.376
471.471	0.485	0.378
472.072	0.445	0.264
472.673	0.438	0.124
473.273	0.475	0.082
473.874	0.476	0.192
474.474	0.497	0.354
475.075	0.604	0.433
475.676	0.604	0.397
476.276	0.49	0.279
476.877	0.536	0.15
477.477	0.338	0.125
478.078	0.445	0.164
478.679	0.544	0.264
479.279	0.498	0.375
479.88	0.565	0.387
480.48	0.499	0.307
481.081	0.531	0.19
481.682	0.474	0.15
482.282	0.422	0.2
482.883	0.537	0.28
483.483	0.475	0.349
484.084	0.598	0.337
484.685	0.512	0.289
485.285	0.527	0.231
485.886	0.586	0.214
486.486	0.62	0.282
487.087	0.57	0.382
487.688	0.58	0.407
488.288	0.545	0.333
488.889	0.417	0.211
489.489	0.406	0.105
490.09	0.386	0.097
490.691	0.336	0.183
491.291	0.4	0.265
491.892	0.394	0.291
492.492	0.376	0.24
493.093	0.463	0.154
493.694	0.393	0.14
494.294	0.351	0.188
494.895	0.458	0.24
495.495	0.438	0.285
496.096	0.412	0.277
496.697	0.441	0.215
497.297	0.323	0.161
497.898	0.342	0.121
498.498	0.365	0.133
499.099	0.383	0.2
499.7	0.346	0.263
500.3	0.361	0.254
500.901	0.378	0.184
501.502	0.327	0.123
502.102	0.358	0.114
502.703	0.32	0.168
503.303	0.341	0.226
503.904	0.371	0.238
504.505	0.421	0.209
505.105	0.479	0.192
505.706	0.381	0.218
506.306	0.451	0.237
506.907	0.46	0.248
507.508	0.536	0.257
508.108	0.424	0.276
508.709	0.494	0.251
509.309	0.469	0.229
509.91	0.316	0.212
510.511	0.592	0.176
511.111	0.393	0.235
511.712	0.391	0.276
512.312	0.53	0.259
512.913	0.357	0.243
513.514	0.34	0.183
514.114	0.389	0.12
514.715	0.363	0.131
515.315	0.419	0.201
515.916	0.447	0.285
516.517	0.369	0.316
517.117	0.341	0.236
517.718	0.388	0.108
518.318	0.256	0.056
518.919	0.425	0.094
519.52	0.361	0.237
520.12	0.314	0.334
520.721	0.514	0.286
521.321	0.425	0.206
521.922	0.314	0.14
522.523	0.433	0.11
523.123	0.293	0.17
523.724	0.377	0.228
524.324	0.411	0.252
524.925	0.355	0.238
525.526	0.344	0.179
526.126	0.343	0.121
526.727	0.324	0.115
527.327	0.361	0.162
527.928	0.427	0.236
528.529	0.401	0.293
529.129	0.449	0.276
529.73	0.38	0.215
530.33	0.358	0.141
530.931	0.417	0.113
531.532	0.412	0.176
532.132	0.435	0.278
532.733	0.406	0.329
533.333	0.469	0.278
533.934	0.387	0.189
534.535	0.332	0.115
535.135	0.342	0.099
535.736	0.383	0.157
536.336	0.424	0.253
536.937	0.479	0.321
537.538	0.416	0.317
538.138	0.425	0.226
538.739	0.376	0.128
539.339	0.348	0.096
539.94	0.399	0.147
540.541	0.37	0.248
541.141	0.41	0.301
541.742	0.428	0.271
542.342	0.369	0.194
542.943	0.352	0.118
543.544	0.291	0.1
544.144	0.325	0.135
544.745	0.38	0.201
545.345	0.417	0.265
545.946	0.391	0.281
546.547	0.366	0.226
547.147	0.375	0.142
547.748	0.335	0.104
548.348	0.407	0.139
548.949	0.384	0.237
549.55	0.319	0.296
550.15	0.439	0.247
550.751	0.31	0.168
551.351	0.277	0.089
551.952	0.472	0.073
552.553	0.451	0.205
553.153	0.358	0.36
553.754	0.405	0.364
554.354	0.349	0.222
554.955	0.375	0.048
555.556	0.394	0.01
556.156	0.406	0.152
556.757	0.511	0.354
557.357	0.52	0.47
557.958	0.471	0.401
558.559	0.523	0.194
559.159	0.435	0.053
559.76	0.436	0.077
560.36	0.538	0.246
560.961	0.415	0.434
561.562	0.476	0.431
562.162	0.501	0.256
562.763	0.458	0.084
563.363	0.43	0.056
563.964	0.444	0.185
564.565	0.463	0.356
565.165	0.528	0.427
565.766	0.378	0.345
566.366	0.49	0.144
566.967	0.406	0.035
567.568	0.35	0.091
568.168	0.467	0.239
568.769	0.389	0.379
569.369	0.43	0.363
569.97	0.383	0.215
570.571	0.282	0.051
571.171	0.34	-0.016
571.772	0.362	0.094
572.372	0.395	0.291
572.973	0.45	0.41
573.574	0.456	0.365
574.174	0.327	0.195
574.775	0.268	0.01
575.375	0.245	-0.055
575.976	0.368	0.058
576.577	0.286	0.282
577.177	0.332	0.39
577.778	0.432	0.303
578.378	0.262	0.129
578.979	0.307	-0.025
579.58	0.275	-0.013
580.18	0.189	0.137
580.781	0.359	0.264
581.381	0.333	0.308
581.982	0.322	0.231
582.583	0.326	0.1
583.183	0.207	0.027
583.784	0.238	0.039
584.384	0.227	0.126
584.985	0.306	0.209
585.586	0.354	0.245
586.186	0.277	0.219
586.787	0.34	0.133
587.387	0.256	0.08
587.988	0.305	0.085
588.589	0.363	0.159
589.189	0.252	0.252
589.79	0.28	0.242
590.39	0.31	0.142
590.991	0.244	0.056
591.592	0.226	0.04
592.192	0.234	0.096
592.793	0.337	0.183
593.393	0.249	0.251
593.994	0.348	0.219
594.595	0.398	0.15
595.195	0.301	0.128
595.796	0.287	0.137
596.396	0.28	0.158
596.997	0.335	0.172
597.598	0.203	0.178
598.198	0.291	0.133
598.799	0.224	0.096
599.399	0.208	0.08
600.0	0.355	0.099
