Time(s)	Relative Blade_disp(m)	Tower_disp(m)
87.688	0.935	0.506
88.288	0.925	0.504
88.889	0.945	0.483
89.489	0.95	0.47
90.09	0.907	0.478
90.691	0.993	0.491
91.291	0.976	0.524
91.892	1.044	0.549
92.492	1.037	0.564
93.093	0.986	0.557
93.694	0.965	0.512
94.294	0.974	0.459
94.895	0.967	0.449
95.495	0.949	0.489
96.096	0.965	0.537
96.697	0.964	0.553
97.297	0.931	0.522
97.898	0.921	0.46
98.498	0.93	0.419
99.099	0.951	0.44
99.7	0.964	0.511
100.3	0.986	0.573
100.901	1.006	0.582
101.502	1.012	0.539
102.102	0.988	0.487
102.703	0.917	0.459
103.303	0.958	0.455
103.904	0.938	0.488
104.505	0.917	0.523
105.105	0.875	0.515
105.706	0.951	0.46
106.306	0.908	0.431
106.907	0.897	0.443
107.508	0.872	0.479
108.108	0.886	0.494
108.709	0.868	0.478
109.309	0.867	0.441
109.91	0.834	0.412
110.511	0.802	0.406
111.111	0.793	0.414
111.712	0.81	0.423
112.312	0.766	0.428
112.913	0.786	0.41
113.514	0.831	0.393
114.114	0.823	0.411
114.715	0.817	0.447
115.315	0.854	0.466
115.916	0.875	0.468
116.517	0.836	0.455
117.117	0.854	0.427
117.718	0.875	0.418
118.318	0.843	0.441
118.919	0.862	0.465
119.52	0.846	0.472
120.12	0.847	0.453
120.721	0.869	0.425
121.321	0.841	0.42
121.922	0.844	0.435
122.523	0.9	0.458
123.123	0.837	0.484
123.724	0.904	0.476
124.324	0.829	0.454
124.925	0.852	0.42
125.526	0.782	0.404
126.126	0.78	0.394
126.727	0.882	0.401
127.327	0.858	0.455
127.928	0.906	0.507
128.529	0.906	0.523
129.129	0.94	0.495
129.73	0.974	0.463
130.33	0.952	0.471
130.931	0.91	0.501
131.532	0.952	0.512
132.132	0.95	0.509
132.733	0.871	0.489
133.333	0.924	0.446
133.934	0.907	0.431
134.535	0.916	0.457
135.135	0.927	0.504
135.736	0.91	0.53
136.336	0.972	0.51
136.937	0.94	0.482
137.538	0.877	0.461
138.138	0.887	0.441
138.739	0.89	0.442
139.339	0.889	0.465
139.94	0.854	0.485
140.541	0.88	0.471
141.141	0.893	0.445
141.742	0.868	0.437
142.342	0.904	0.448
142.943	0.905	0.479
143.544	0.873	0.502
144.144	0.897	0.486
144.745	0.859	0.45
145.345	0.884	0.417
145.946	0.806	0.418
146.547	0.795	0.425
147.147	0.831	0.426
147.748	0.819	0.432
148.348	0.79	0.433
148.949	0.8	0.416
149.55	0.753	0.398
150.15	0.712	0.377
150.751	0.784	0.356
151.351	0.787	0.381
151.952	0.76	0.432
152.553	0.798	0.452
153.153	0.863	0.442
153.754	0.815	0.435
154.354	0.801	0.42
154.955	0.821	0.406
155.556	0.775	0.409
156.156	0.791	0.412
156.757	0.82	0.415
157.357	0.855	0.431
157.958	0.859	0.459
158.559	0.854	0.477
159.159	0.845	0.468
159.76	0.818	0.432
160.36	0.809	0.391
160.961	0.828	0.379
161.562	0.86	0.416
162.162	0.828	0.477
162.763	0.861	0.5
163.363	0.839	0.473
163.964	0.838	0.415
164.565	0.831	0.377
165.165	0.805	0.391
165.766	0.84	0.435
166.366	0.82	0.48
166.967	0.765	0.475
167.568	0.79	0.405
168.168	0.746	0.338
168.769	0.719	0.322
169.369	0.811	0.36
169.97	0.861	0.453
170.571	0.856	0.541
171.171	0.881	0.542
171.772	0.901	0.468
172.372	0.845	0.393
172.973	0.786	0.362
173.574	0.826	0.381
174.174	0.766	0.44
174.775	0.754	0.464
175.375	0.819	0.426
175.976	0.795	0.385
176.577	0.748	0.37
177.177	0.756	0.377
177.778	0.797	0.401
178.378	0.852	0.439
178.979	0.835	0.477
179.58	0.914	0.483
180.18	0.898	0.477
180.781	0.903	0.465
181.381	0.903	0.457
181.982	0.86	0.461
182.583	0.846	0.455
183.183	0.858	0.438
183.784	0.855	0.429
184.384	0.863	0.437
184.985	0.803	0.453
185.586	0.839	0.445
186.186	0.801	0.425
186.787	0.786	0.402
187.387	0.796	0.386
187.988	0.822	0.398
188.589	0.767	0.434
189.189	0.829	0.446
189.79	0.836	0.442
190.39	0.789	0.429
190.991	0.84	0.406
191.592	0.848	0.41
192.192	0.875	0.447
192.793	0.853	0.491
193.393	0.848	0.496
193.994	0.862	0.453
194.595	0.872	0.408
195.195	0.897	0.409
195.796	0.85	0.46
196.396	0.862	0.498
196.997	0.853	0.49
197.598	0.824	0.441
198.198	0.835	0.385
198.799	0.828	0.375
199.399	0.895	0.422
200.0	0.872	0.506
200.601	0.864	0.544
201.201	0.919	0.5
201.802	0.912	0.433
202.402	0.823	0.401
203.003	0.798	0.398
203.604	0.833	0.415
204.204	0.782	0.446
204.805	0.772	0.444
205.405	0.809	0.405
206.006	0.843	0.381
206.607	0.784	0.405
207.207	0.837	0.44
207.808	0.854	0.469
208.408	0.893	0.481
209.009	0.821	0.471
209.61	0.847	0.427
210.21	0.843	0.396
210.811	0.871	0.409
211.411	0.83	0.459
212.012	0.834	0.487
212.613	0.888	0.47
213.213	0.865	0.443
213.814	0.858	0.424
214.414	0.853	0.428
215.015	0.848	0.446
215.616	0.86	0.462
216.216	0.873	0.467
216.817	0.901	0.462
217.417	0.868	0.46
218.018	0.911	0.456
218.619	0.92	0.467
219.219	0.888	0.488
219.82	0.824	0.485
220.42	0.865	0.437
221.021	0.917	0.404
221.622	0.882	0.435
222.222	0.905	0.492
222.823	0.948	0.532
223.423	0.961	0.537
224.024	0.972	0.508
224.625	0.989	0.48
225.225	0.9	0.478
225.826	0.929	0.475
226.426	0.938	0.479
227.027	0.878	0.49
227.628	0.944	0.48
228.228	0.86	0.473
228.829	0.788	0.445
229.429	0.839	0.394
230.03	0.832	0.38
230.631	0.817	0.413
231.231	0.901	0.465
231.832	0.912	0.516
232.432	0.915	0.531
233.033	0.973	0.499
233.634	0.986	0.473
234.234	0.937	0.482
234.835	0.897	0.498
235.435	0.86	0.486
236.036	0.903	0.443
236.637	0.879	0.422
237.237	0.891	0.437
237.838	0.897	0.479
238.438	0.877	0.511
239.039	0.929	0.499
239.64	0.97	0.473
240.24	0.964	0.477
240.841	0.906	0.503
241.441	0.88	0.504
242.042	0.862	0.464
242.643	0.928	0.416
243.243	0.85	0.423
243.844	0.781	0.449
244.444	0.888	0.448
245.045	0.884	0.455
245.646	0.895	0.469
246.246	0.991	0.487
246.847	0.896	0.521
247.447	0.866	0.509
248.048	0.888	0.448
248.649	0.797	0.396
249.249	0.804	0.37
249.85	0.812	0.386
250.45	0.89	0.443
251.051	0.876	0.514
251.652	0.898	0.534
252.252	0.952	0.495
252.853	0.903	0.452
253.453	0.875	0.428
254.054	0.88	0.432
254.655	0.848	0.461
255.255	0.892	0.477
255.856	0.839	0.476
256.456	0.875	0.445
257.057	0.979	0.428
257.658	0.888	0.475
258.258	0.856	0.513
258.859	0.957	0.497
259.459	0.944	0.478
260.06	0.956	0.475
260.661	0.899	0.489
261.261	0.896	0.489
261.862	0.92	0.471
262.462	0.829	0.454
263.063	0.82	0.421
263.664	0.839	0.395
264.264	0.827	0.407
264.865	0.876	0.445
265.465	0.83	0.49
266.066	0.809	0.483
266.667	0.884	0.426
267.267	0.839	0.396
267.868	0.877	0.409
268.468	0.873	0.464
269.069	0.942	0.518
269.67	0.963	0.541
270.27	0.993	0.532
270.871	0.903	0.503
271.471	0.883	0.448
272.072	0.864	0.405
272.673	0.828	0.403
273.273	0.875	0.433
273.874	0.851	0.48
274.474	0.84	0.494
275.075	0.928	0.463
275.676	0.869	0.443
276.276	0.815	0.432
276.877	0.856	0.419
277.477	0.801	0.425
278.078	0.845	0.43
278.679	0.865	0.444
279.279	0.831	0.462
279.88	0.81	0.455
280.48	0.91	0.426
281.081	0.902	0.435
281.682	0.882	0.478
282.282	0.833	0.503
282.883	0.868	0.469
283.483	0.937	0.423
284.084	0.915	0.434
284.685	0.906	0.486
285.285	0.994	0.531
285.886	1.017	0.561
286.486	0.984	0.561
287.087	0.986	0.52
287.688	0.886	0.469
288.288	0.864	0.416
288.889	0.903	0.398
289.489	0.886	0.443
290.09	0.866	0.506
290.691	0.873	0.522
291.291	0.875	0.475
291.892	0.906	0.415
292.492	0.899	0.408
293.093	0.883	0.456
293.694	0.892	0.51
294.294	0.91	0.525
294.895	1.018	0.5
295.495	0.988	0.496
296.096	0.919	0.508
296.697	0.92	0.497
297.297	0.835	0.465
297.898	0.827	0.411
298.498	0.838	0.378
299.099	0.869	0.402
299.7	0.839	0.469
300.3	0.906	0.512
300.901	0.888	0.515
301.502	0.865	0.47
302.102	0.909	0.412
302.703	0.899	0.408
303.303	0.877	0.46
303.904	0.911	0.512
304.505	0.898	0.526
305.105	0.92	0.491
305.706	0.938	0.446
306.306	0.906	0.439
306.907	0.883	0.464
307.508	0.953	0.491
308.108	0.836	0.514
308.709	0.852	0.475
309.309	0.889	0.409
309.91	0.81	0.387
310.511	0.786	0.402
311.111	0.726	0.422
311.712	0.747	0.408
312.312	0.789	0.38
312.913	0.76	0.375
313.514	0.731	0.389
314.114	0.814	0.404
314.715	0.828	0.434
315.315	0.816	0.462
315.916	0.799	0.457
316.517	0.823	0.418
317.117	0.83	0.389
317.718	0.744	0.395
318.318	0.821	0.405
318.919	0.865	0.434
319.52	0.815	0.474
320.12	0.805	0.472
320.721	0.783	0.42
321.321	0.798	0.361
321.922	0.738	0.347
322.523	0.788	0.375
323.123	0.746	0.431
323.724	0.784	0.454
324.324	0.822	0.436
324.925	0.795	0.407
325.526	0.803	0.387
326.126	0.803	0.396
326.727	0.764	0.424
327.327	0.808	0.434
327.928	0.814	0.431
328.529	0.767	0.419
329.129	0.771	0.393
329.73	0.76	0.375
330.33	0.788	0.379
330.931	0.791	0.41
331.532	0.801	0.445
332.132	0.788	0.453
332.733	0.903	0.431
333.333	0.893	0.439
333.934	0.909	0.475
334.535	0.973	0.512
335.135	0.958	0.541
335.736	0.954	0.533
336.336	0.952	0.493
336.937	0.963	0.457
337.538	0.95	0.463
338.138	0.94	0.498
338.739	1.002	0.529
339.339	1.037	0.555
339.94	0.958	0.561
340.541	1.0	0.519
341.141	0.952	0.475
341.742	0.866	0.448
342.342	0.904	0.433
342.943	0.9	0.45
343.544	0.925	0.486
344.144	0.992	0.522
344.745	0.956	0.55
345.345	0.982	0.534
345.946	0.912	0.492
346.547	0.929	0.442
347.147	0.942	0.432
347.748	0.864	0.47
348.348	0.939	0.499
348.949	0.914	0.515
349.55	0.851	0.494
350.15	0.852	0.429
350.751	0.921	0.383
351.351	0.895	0.421
351.952	0.919	0.503
352.553	0.963	0.564
353.153	0.953	0.566
353.754	0.994	0.511
354.354	0.903	0.458
354.955	0.9	0.422
355.556	0.913	0.429
356.156	0.833	0.474
356.757	0.868	0.49
357.357	0.878	0.47
357.958	0.816	0.434
358.559	0.908	0.402
359.159	0.857	0.429
359.76	0.888	0.477
360.36	0.881	0.51
360.961	0.897	0.499
361.562	0.949	0.463
362.162	0.883	0.449
362.763	0.862	0.448
363.363	0.881	0.45
363.964	0.874	0.458
364.565	0.917	0.467
365.165	0.929	0.486
365.766	0.906	0.5
366.366	0.954	0.495
366.967	0.882	0.486
367.568	0.883	0.459
368.168	0.807	0.428
368.769	0.823	0.397
369.369	0.825	0.395
369.97	0.714	0.421
370.571	0.766	0.413
371.171	0.76	0.387
371.772	0.764	0.372
372.372	0.784	0.382
372.973	0.75	0.413
373.574	0.832	0.43
374.174	0.845	0.447
374.775	0.84	0.458
375.375	0.846	0.451
375.976	0.857	0.435
376.577	0.95	0.435
377.177	0.941	0.485
377.778	0.92	0.54
378.378	0.955	0.541
378.979	0.962	0.502
379.58	0.979	0.466
380.18	0.975	0.47
380.781	0.96	0.51
381.381	0.967	0.543
381.982	0.98	0.541
382.583	1.027	0.514
383.183	1.017	0.505
383.784	1.056	0.523
384.384	1.02	0.561
384.985	1.014	0.573
385.586	1.061	0.551
386.186	0.998	0.526
386.787	0.985	0.498
387.387	0.994	0.487
387.988	0.912	0.5
388.589	0.901	0.493
389.189	0.967	0.471
389.79	0.925	0.473
390.39	0.99	0.491
390.991	0.971	0.527
391.592	0.917	0.544
392.192	0.971	0.507
392.793	0.931	0.467
393.393	0.906	0.446
393.994	0.933	0.45
394.595	0.974	0.49
395.195	0.982	0.545
395.796	1.019	0.57
396.396	1.057	0.56
396.997	0.974	0.536
397.598	1.031	0.496
398.198	1.061	0.493
398.799	1.024	0.544
399.399	1.029	0.588
400.0	1.05	0.586
400.601	0.986	0.545
401.201	0.972	0.478
401.802	1.013	0.443
402.402	0.962	0.481
403.003	0.948	0.542
403.604	0.943	0.559
404.204	0.894	0.511
404.805	0.921	0.427
405.405	0.916	0.392
406.006	0.848	0.432
406.607	0.93	0.49
407.207	0.934	0.539
407.808	0.885	0.535
408.408	1.001	0.474
409.009	0.986	0.451
409.61	0.902	0.483
410.21	0.934	0.511
410.811	1.008	0.518
411.411	0.941	0.525
412.012	0.974	0.507
412.613	0.965	0.487
413.213	0.972	0.485
413.814	0.93	0.5
414.414	0.959	0.506
415.015	0.959	0.504
415.616	0.956	0.499
416.216	0.912	0.491
416.817	0.972	0.476
417.417	0.961	0.487
418.018	0.931	0.51
418.619	1.018	0.516
419.219	1.083	0.536
419.82	1.074	0.576
420.42	1.143	0.608
421.021	1.105	0.623
421.622	1.075	0.597
422.222	1.109	0.543
422.823	1.115	0.521
423.423	1.112	0.555
424.024	1.085	0.611
424.625	1.074	0.626
425.225	0.991	0.575
425.826	0.995	0.476
426.426	0.962	0.416
427.027	0.865	0.432
427.628	0.9	0.471
428.228	0.948	0.51
428.829	0.926	0.528
429.429	0.93	0.506
430.03	0.986	0.471
430.631	0.923	0.469
431.231	0.887	0.48
431.832	0.89	0.478
432.432	0.892	0.465
433.033	0.89	0.451
433.634	0.93	0.452
434.234	0.914	0.478
434.835	0.923	0.507
435.435	0.96	0.514
436.036	0.994	0.509
436.637	0.974	0.51
437.237	0.954	0.51
437.838	1.04	0.507
438.438	1.021	0.531
439.039	1.017	0.558
439.64	1.037	0.561
440.24	1.022	0.545
440.841	0.986	0.516
441.441	0.981	0.487
442.042	1.003	0.483
442.643	0.944	0.512
443.243	0.961	0.527
443.844	1.052	0.523
444.444	0.973	0.534
445.045	1.006	0.528
445.646	1.076	0.52
446.246	1.079	0.549
446.847	0.992	0.586
447.447	1.002	0.564
448.048	1.098	0.508
448.649	1.067	0.507
449.249	1.046	0.552
449.85	1.081	0.594
450.45	1.119	0.609
451.051	1.117	0.599
451.652	1.085	0.571
452.252	1.084	0.541
452.853	1.049	0.532
453.453	1.094	0.543
454.054	1.091	0.577
454.655	1.095	0.605
455.255	1.102	0.603
455.856	1.092	0.573
456.456	1.074	0.539
457.057	1.008	0.524
457.658	0.949	0.51
458.258	0.96	0.486
458.859	0.979	0.477
459.459	0.921	0.493
460.06	0.921	0.503
460.661	0.889	0.49
461.261	0.895	0.456
461.862	0.948	0.434
462.462	0.979	0.468
463.063	0.918	0.535
463.664	0.949	0.557
464.264	0.936	0.519
464.865	0.95	0.456
465.465	1.004	0.432
466.066	0.95	0.487
466.667	0.891	0.55
467.267	0.954	0.542
467.868	0.939	0.488
468.468	0.908	0.436
469.069	0.914	0.423
469.67	0.903	0.459
470.27	0.952	0.509
470.871	0.954	0.545
471.471	0.952	0.539
472.072	0.904	0.492
472.673	0.925	0.43
473.273	0.937	0.417
473.874	0.942	0.47
474.474	0.937	0.542
475.075	1.013	0.571
475.676	1.028	0.556
476.276	0.98	0.52
476.877	0.978	0.479
477.477	0.879	0.461
478.078	0.909	0.447
478.679	0.955	0.459
479.279	0.961	0.506
479.88	0.963	0.55
480.48	0.959	0.549
481.081	1.001	0.506
481.682	0.953	0.474
482.282	0.922	0.466
482.883	0.948	0.476
483.483	0.935	0.501
484.084	1.0	0.519
484.685	0.963	0.533
485.285	0.996	0.525
485.886	1.017	0.511
486.486	1.059	0.517
487.087	1.01	0.551
487.688	1.0	0.565
488.288	0.984	0.538
488.889	0.915	0.488
489.489	0.886	0.433
490.09	0.862	0.406
490.691	0.821	0.418
491.291	0.828	0.441
491.892	0.831	0.455
492.492	0.84	0.452
493.093	0.888	0.438
493.694	0.875	0.444
494.294	0.834	0.46
494.895	0.878	0.459
495.495	0.888	0.456
496.096	0.866	0.458
496.697	0.859	0.455
497.297	0.822	0.446
497.898	0.81	0.422
498.498	0.816	0.399
499.099	0.842	0.404
499.7	0.788	0.437
500.3	0.796	0.449
500.901	0.828	0.431
501.502	0.802	0.41
502.102	0.815	0.402
502.703	0.784	0.414
503.303	0.792	0.424
503.904	0.802	0.424
504.505	0.858	0.42
505.105	0.898	0.441
505.706	0.856	0.482
506.306	0.883	0.495
506.907	0.91	0.475
507.508	0.954	0.457
508.108	0.884	0.471
508.709	0.912	0.479
509.309	0.902	0.483
509.91	0.837	0.471
510.511	0.954	0.438
511.111	0.883	0.449
511.712	0.855	0.472
512.312	0.892	0.475
512.913	0.87	0.467
513.514	0.802	0.444
514.114	0.819	0.401
514.715	0.847	0.383
515.315	0.838	0.418
515.916	0.863	0.473
516.517	0.824	0.503
517.117	0.803	0.467
517.718	0.828	0.39
518.318	0.767	0.346
518.919	0.833	0.361
519.52	0.795	0.438
520.12	0.783	0.494
520.721	0.876	0.475
521.321	0.895	0.436
521.922	0.808	0.42
522.523	0.835	0.413
523.123	0.793	0.421
523.724	0.81	0.427
524.324	0.818	0.427
524.925	0.82	0.427
525.526	0.782	0.426
526.126	0.795	0.411
526.727	0.797	0.398
527.327	0.801	0.402
527.928	0.845	0.424
528.529	0.837	0.459
529.129	0.864	0.475
529.73	0.833	0.465
530.33	0.836	0.43
530.931	0.848	0.4
531.532	0.868	0.409
532.132	0.851	0.457
532.733	0.84	0.493
533.333	0.883	0.482
533.934	0.856	0.448
534.535	0.806	0.412
535.135	0.8	0.388
535.736	0.824	0.391
536.336	0.848	0.43
536.937	0.877	0.48
537.538	0.859	0.507
538.138	0.865	0.482
538.739	0.845	0.427
539.339	0.823	0.387
539.94	0.832	0.388
540.541	0.804	0.429
541.141	0.835	0.463
541.742	0.837	0.469
542.342	0.842	0.446
542.943	0.803	0.415
543.544	0.771	0.388
544.144	0.773	0.376
544.745	0.801	0.39
545.345	0.833	0.43
545.946	0.82	0.472
546.547	0.811	0.473
547.147	0.832	0.43
547.748	0.806	0.388
548.348	0.84	0.382
548.949	0.812	0.424
549.55	0.772	0.464
550.15	0.836	0.454
550.751	0.792	0.421
551.351	0.761	0.382
551.952	0.862	0.364
552.553	0.892	0.421
553.153	0.809	0.513
553.754	0.804	0.526
554.354	0.824	0.442
554.955	0.84	0.347
555.556	0.835	0.334
556.156	0.85	0.416
556.757	0.9	0.525
557.357	0.926	0.581
557.958	0.916	0.545
558.559	0.946	0.45
559.159	0.908	0.39
559.76	0.897	0.41
560.36	0.928	0.486
560.961	0.874	0.555
561.562	0.889	0.537
562.162	0.911	0.45
562.763	0.927	0.387
563.363	0.876	0.409
563.964	0.884	0.479
564.565	0.896	0.531
565.165	0.926	0.528
565.766	0.844	0.477
566.366	0.898	0.401
566.967	0.862	0.382
567.568	0.838	0.427
568.168	0.86	0.482
568.769	0.844	0.504
569.369	0.849	0.469
569.97	0.803	0.407
570.571	0.775	0.358
571.171	0.773	0.352
571.772	0.812	0.397
572.372	0.823	0.464
572.973	0.84	0.5
573.574	0.865	0.48
574.174	0.785	0.427
574.775	0.741	0.363
575.375	0.72	0.321
575.976	0.794	0.336
576.577	0.723	0.416
577.177	0.732	0.464
577.778	0.801	0.441
578.378	0.757	0.391
578.979	0.75	0.346
579.58	0.73	0.342
580.18	0.678	0.37
580.781	0.722	0.387
581.381	0.748	0.393
581.982	0.746	0.396
582.583	0.735	0.394
583.183	0.703	0.383
583.784	0.689	0.359
584.384	0.666	0.335
584.985	0.722	0.327
585.586	0.728	0.361
586.186	0.713	0.412
586.787	0.751	0.429
587.387	0.729	0.409
587.988	0.765	0.367
588.589	0.766	0.353
589.189	0.703	0.38
589.79	0.677	0.396
590.39	0.72	0.376
590.991	0.717	0.353
591.592	0.671	0.349
592.192	0.674	0.349
592.793	0.745	0.357
593.393	0.678	0.386
593.994	0.747	0.394
594.595	0.796	0.397
595.195	0.776	0.414
595.796	0.724	0.421
596.396	0.727	0.391
596.997	0.761	0.353
597.598	0.648	0.347
598.198	0.698	0.345
598.799	0.656	0.355
599.399	0.676	0.356
600.0	0.744	0.356
