Time(s)	Relative Blade_disp(m)	Tower_disp(m)
111.111	0.31	0.152
111.712	0.324	0.171
112.312	0.29	0.185
112.913	0.31	0.17
113.514	0.346	0.148
114.114	0.331	0.154
114.715	0.329	0.177
115.315	0.359	0.197
115.916	0.37	0.208
116.517	0.339	0.202
117.117	0.361	0.174
117.718	0.371	0.16
118.318	0.344	0.174
118.919	0.363	0.196
119.52	0.349	0.209
120.12	0.347	0.198
120.721	0.372	0.174
121.321	0.343	0.165
121.922	0.349	0.171
122.523	0.395	0.19
123.123	0.335	0.217
123.724	0.4	0.214
124.324	0.332	0.196
124.925	0.353	0.164
125.526	0.301	0.147
126.126	0.294	0.14
126.727	0.389	0.151
127.327	0.355	0.202
127.928	0.404	0.243
128.529	0.401	0.25
129.129	0.419	0.221
129.73	0.448	0.19
130.33	0.427	0.198
130.931	0.393	0.228
131.532	0.439	0.241
132.132	0.428	0.242
132.733	0.361	0.222
133.333	0.417	0.179
133.934	0.39	0.165
134.535	0.401	0.19
135.135	0.417	0.234
135.736	0.396	0.26
136.336	0.452	0.241
136.937	0.419	0.212
137.538	0.363	0.188
138.138	0.383	0.17
138.739	0.378	0.178
139.339	0.381	0.206
139.94	0.357	0.225
140.541	0.377	0.21
141.141	0.386	0.182
141.742	0.36	0.17
142.342	0.395	0.178
142.943	0.392	0.21
143.544	0.364	0.236
144.144	0.39	0.223
144.745	0.355	0.189
145.345	0.372	0.156
145.946	0.315	0.153
146.547	0.302	0.164
147.147	0.344	0.172
147.748	0.323	0.185
148.348	0.307	0.182
148.949	0.316	0.16
149.55	0.273	0.141
150.15	0.241	0.124
150.751	0.309	0.114
151.351	0.301	0.144
151.952	0.284	0.185
152.553	0.323	0.194
153.153	0.36	0.181
153.754	0.316	0.17
154.354	0.311	0.156
154.955	0.328	0.15
155.556	0.286	0.16
156.156	0.311	0.165
156.757	0.331	0.166
157.357	0.354	0.174
157.958	0.357	0.191
158.559	0.351	0.203
159.159	0.341	0.198
159.76	0.321	0.173
160.36	0.316	0.143
160.961	0.334	0.133
161.562	0.36	0.161
162.162	0.332	0.209
162.763	0.36	0.227
163.363	0.338	0.206
163.964	0.332	0.158
164.565	0.336	0.125
165.165	0.309	0.137
165.766	0.347	0.175
166.366	0.327	0.215
166.967	0.28	0.214
167.568	0.309	0.154
168.168	0.266	0.098
168.769	0.248	0.082
169.369	0.332	0.114
169.97	0.362	0.198
170.571	0.354	0.271
171.171	0.381	0.266
171.772	0.381	0.197
172.372	0.334	0.129
172.973	0.294	0.102
173.574	0.333	0.127
174.174	0.284	0.189
174.775	0.282	0.216
175.375	0.337	0.182
175.976	0.302	0.137
176.577	0.269	0.112
177.177	0.285	0.115
177.778	0.306	0.149
178.378	0.357	0.194
178.979	0.341	0.227
179.58	0.407	0.22
180.18	0.385	0.201
180.781	0.382	0.182
181.381	0.388	0.179
181.982	0.348	0.196
182.583	0.346	0.2
183.183	0.361	0.188
183.784	0.351	0.174
184.384	0.363	0.17
184.985	0.308	0.18
185.586	0.342	0.178
186.186	0.31	0.172
186.787	0.299	0.159
187.387	0.316	0.143
187.988	0.333	0.148
188.589	0.284	0.172
189.189	0.341	0.181
189.79	0.338	0.183
190.39	0.297	0.177
190.991	0.353	0.156
191.592	0.347	0.157
192.192	0.371	0.184
192.793	0.356	0.218
193.393	0.346	0.224
193.994	0.359	0.192
194.595	0.365	0.156
195.195	0.388	0.154
195.796	0.35	0.193
196.396	0.361	0.224
196.997	0.355	0.222
197.598	0.322	0.185
198.198	0.343	0.137
198.799	0.332	0.126
199.399	0.392	0.163
200.0	0.37	0.235
200.601	0.36	0.269
201.201	0.409	0.232
201.802	0.39	0.175
202.402	0.324	0.142
203.003	0.31	0.136
203.604	0.343	0.157
204.204	0.295	0.194
204.805	0.298	0.197
205.405	0.328	0.162
206.006	0.345	0.135
206.607	0.3	0.146
207.207	0.346	0.172
207.808	0.357	0.205
208.408	0.384	0.223
209.009	0.33	0.214
209.61	0.351	0.171
210.21	0.348	0.138
210.811	0.365	0.148
211.411	0.337	0.193
212.012	0.341	0.225
212.613	0.389	0.215
213.213	0.36	0.19
213.814	0.36	0.165
214.414	0.358	0.161
215.015	0.347	0.179
215.616	0.364	0.2
216.216	0.372	0.212
216.817	0.395	0.208
217.417	0.369	0.199
218.018	0.402	0.187
218.619	0.408	0.194
219.219	0.377	0.217
219.82	0.333	0.221
220.42	0.367	0.186
221.021	0.411	0.157
221.622	0.377	0.177
222.222	0.404	0.218
222.823	0.436	0.253
223.423	0.435	0.262
224.024	0.451	0.239
224.625	0.463	0.214
225.225	0.385	0.208
225.826	0.418	0.201
226.426	0.423	0.209
227.027	0.367	0.225
227.628	0.436	0.218
228.228	0.359	0.211
228.829	0.299	0.184
229.429	0.358	0.138
230.03	0.334	0.132
230.631	0.332	0.164
231.231	0.41	0.209
231.832	0.403	0.253
232.432	0.41	0.258
233.033	0.453	0.225
233.634	0.459	0.2
234.234	0.414	0.208
234.835	0.393	0.226
235.435	0.358	0.223
236.036	0.4	0.19
236.637	0.378	0.171
237.237	0.388	0.178
237.838	0.399	0.209
238.438	0.372	0.238
239.039	0.421	0.232
239.64	0.45	0.213
240.24	0.442	0.214
240.841	0.397	0.229
241.441	0.378	0.226
242.042	0.36	0.196
242.643	0.416	0.163
243.243	0.352	0.173
243.844	0.301	0.193
244.444	0.401	0.189
245.045	0.377	0.197
245.646	0.389	0.207
246.246	0.478	0.218
246.847	0.379	0.247
247.447	0.365	0.235
248.048	0.391	0.185
248.649	0.299	0.147
249.249	0.325	0.125
249.85	0.332	0.141
250.45	0.393	0.192
251.051	0.381	0.25
251.652	0.397	0.262
252.252	0.437	0.224
252.853	0.388	0.185
253.453	0.369	0.163
254.054	0.383	0.171
254.655	0.349	0.203
255.255	0.396	0.221
255.856	0.348	0.219
256.456	0.373	0.187
257.057	0.467	0.166
257.658	0.374	0.205
258.258	0.36	0.238
258.859	0.45	0.23
259.459	0.42	0.221
260.06	0.44	0.213
260.661	0.396	0.217
261.261	0.385	0.214
261.862	0.412	0.201
262.462	0.329	0.194
263.063	0.333	0.172
263.664	0.354	0.151
264.264	0.335	0.159
264.865	0.384	0.186
265.465	0.341	0.222
266.066	0.32	0.217
266.667	0.391	0.172
267.267	0.338	0.15
267.868	0.381	0.158
268.468	0.382	0.2
269.069	0.427	0.246
269.67	0.448	0.267
270.27	0.467	0.259
270.871	0.387	0.231
271.471	0.379	0.18
272.072	0.363	0.145
272.673	0.333	0.15
273.273	0.382	0.182
273.874	0.36	0.225
274.474	0.348	0.234
275.075	0.427	0.2
275.676	0.36	0.179
276.276	0.324	0.166
276.877	0.367	0.16
277.477	0.311	0.176
278.078	0.358	0.186
278.679	0.377	0.194
279.279	0.337	0.202
279.88	0.33	0.188
280.48	0.406	0.164
281.081	0.392	0.178
281.682	0.381	0.218
282.282	0.347	0.238
282.883	0.371	0.209
283.483	0.428	0.168
284.084	0.403	0.174
284.685	0.401	0.215
285.285	0.479	0.255
285.886	0.485	0.286
286.486	0.458	0.285
287.087	0.464	0.245
287.688	0.373	0.196
288.288	0.362	0.151
288.889	0.4	0.142
289.489	0.381	0.191
290.09	0.375	0.248
290.691	0.381	0.258
291.291	0.373	0.212
291.892	0.401	0.154
292.492	0.389	0.146
293.093	0.382	0.19
293.694	0.395	0.245
294.294	0.405	0.264
294.895	0.494	0.24
295.495	0.463	0.226
296.096	0.4	0.225
296.697	0.412	0.213
297.297	0.332	0.197
297.898	0.335	0.164
298.498	0.353	0.143
299.099	0.373	0.161
299.7	0.353	0.206
300.3	0.406	0.236
300.901	0.382	0.239
301.502	0.359	0.206
302.102	0.404	0.159
302.703	0.39	0.157
303.303	0.377	0.198
303.904	0.41	0.239
304.505	0.39	0.253
305.105	0.407	0.225
305.706	0.422	0.185
306.306	0.395	0.176
306.907	0.377	0.195
307.508	0.442	0.22
308.108	0.332	0.246
308.709	0.356	0.213
309.309	0.39	0.156
309.91	0.307	0.136
310.511	0.311	0.144
311.111	0.262	0.165
311.712	0.275	0.164
312.312	0.318	0.147
312.913	0.283	0.141
313.514	0.272	0.142
314.114	0.333	0.148
314.715	0.336	0.174
315.315	0.326	0.202
315.916	0.318	0.201
316.517	0.332	0.169
317.117	0.34	0.141
317.718	0.268	0.142
318.318	0.338	0.149
318.919	0.369	0.179
319.52	0.319	0.217
320.12	0.328	0.212
320.721	0.298	0.167
321.321	0.313	0.114
321.922	0.264	0.102
322.523	0.314	0.129
323.123	0.278	0.183
323.724	0.309	0.206
324.324	0.342	0.188
324.925	0.304	0.156
325.526	0.322	0.131
326.126	0.317	0.138
326.727	0.287	0.169
327.327	0.328	0.187
327.928	0.333	0.188
328.529	0.288	0.174
329.129	0.303	0.141
329.73	0.283	0.122
330.33	0.31	0.131
330.931	0.315	0.164
331.532	0.325	0.199
332.132	0.312	0.205
332.733	0.409	0.178
333.333	0.388	0.178
333.934	0.402	0.203
334.535	0.461	0.236
335.135	0.436	0.268
335.736	0.439	0.265
336.336	0.439	0.228
336.937	0.444	0.192
337.538	0.436	0.193
338.138	0.426	0.224
338.739	0.484	0.257
339.339	0.508	0.285
339.94	0.437	0.289
340.541	0.483	0.245
341.141	0.432	0.201
341.742	0.359	0.179
342.342	0.407	0.171
342.943	0.397	0.198
343.544	0.421	0.234
344.144	0.485	0.26
344.745	0.44	0.275
345.345	0.463	0.251
345.946	0.404	0.214
346.547	0.41	0.179
347.147	0.439	0.178
347.748	0.361	0.216
348.348	0.445	0.239
348.949	0.41	0.249
349.55	0.353	0.226
350.15	0.365	0.167
350.751	0.414	0.133
351.351	0.393	0.171
351.952	0.423	0.242
352.553	0.459	0.293
353.153	0.437	0.293
353.754	0.476	0.238
354.354	0.391	0.188
354.955	0.393	0.157
355.556	0.414	0.17
356.156	0.34	0.219
356.757	0.382	0.237
357.357	0.389	0.218
357.958	0.324	0.18
358.559	0.417	0.144
359.159	0.358	0.167
359.76	0.391	0.214
360.36	0.391	0.249
360.961	0.396	0.244
361.562	0.444	0.207
362.162	0.382	0.187
362.763	0.366	0.179
363.363	0.389	0.184
363.964	0.373	0.203
364.565	0.42	0.217
365.165	0.426	0.232
365.766	0.404	0.234
366.366	0.447	0.22
366.967	0.375	0.212
367.568	0.382	0.194
368.168	0.326	0.177
368.769	0.337	0.157
369.369	0.35	0.156
369.97	0.253	0.174
370.571	0.306	0.163
371.171	0.297	0.144
371.772	0.289	0.136
372.372	0.325	0.145
372.973	0.285	0.171
373.574	0.359	0.183
374.174	0.363	0.194
374.775	0.353	0.201
375.375	0.364	0.194
375.976	0.368	0.181
376.577	0.446	0.183
377.177	0.438	0.226
377.778	0.419	0.27
378.378	0.454	0.268
378.979	0.449	0.236
379.58	0.463	0.204
380.18	0.466	0.207
380.781	0.451	0.242
381.381	0.462	0.273
381.982	0.471	0.274
382.583	0.509	0.251
383.183	0.499	0.239
383.784	0.534	0.25
384.384	0.502	0.283
384.985	0.494	0.296
385.586	0.542	0.28
386.186	0.475	0.261
386.787	0.476	0.231
387.387	0.485	0.219
387.988	0.406	0.232
388.589	0.411	0.23
389.189	0.466	0.217
389.79	0.422	0.222
390.39	0.49	0.231
390.991	0.467	0.258
391.592	0.414	0.27
392.192	0.471	0.239
392.793	0.426	0.21
393.393	0.408	0.194
393.994	0.444	0.196
394.595	0.47	0.232
395.195	0.477	0.278
395.796	0.511	0.298
396.396	0.536	0.288
396.997	0.46	0.265
397.598	0.517	0.228
398.198	0.542	0.227
398.799	0.504	0.275
399.399	0.518	0.314
400.0	0.534	0.313
400.601	0.468	0.276
401.201	0.466	0.213
401.802	0.502	0.181
402.402	0.452	0.218
403.003	0.452	0.275
403.604	0.447	0.295
404.204	0.4	0.255
404.805	0.427	0.177
405.405	0.422	0.14
406.006	0.361	0.175
406.607	0.445	0.229
407.207	0.439	0.282
407.808	0.392	0.282
408.408	0.506	0.221
409.009	0.473	0.192
409.61	0.405	0.213
410.21	0.443	0.238
410.811	0.5	0.258
411.411	0.435	0.273
412.012	0.478	0.253
412.613	0.466	0.226
413.213	0.463	0.217
413.814	0.435	0.229
414.414	0.456	0.242
415.015	0.459	0.249
415.616	0.457	0.248
416.216	0.423	0.235
416.817	0.474	0.215
417.417	0.46	0.222
418.018	0.432	0.244
418.619	0.517	0.255
419.219	0.565	0.278
419.82	0.555	0.311
420.42	0.621	0.329
421.021	0.576	0.337
421.622	0.547	0.313
422.222	0.584	0.268
422.823	0.582	0.256
423.423	0.588	0.288
424.024	0.564	0.336
424.625	0.554	0.346
425.225	0.476	0.299
425.826	0.483	0.211
426.426	0.458	0.16
427.027	0.374	0.178
427.628	0.422	0.218
428.228	0.458	0.259
428.829	0.43	0.275
429.429	0.442	0.247
430.03	0.482	0.208
430.631	0.421	0.203
431.231	0.399	0.215
431.832	0.406	0.223
432.432	0.403	0.221
433.033	0.407	0.209
433.634	0.442	0.202
434.234	0.423	0.217
434.835	0.432	0.239
435.435	0.461	0.25
436.036	0.489	0.252
436.637	0.47	0.254
437.237	0.457	0.249
437.838	0.532	0.241
438.438	0.508	0.261
439.039	0.504	0.286
439.64	0.529	0.291
440.24	0.505	0.28
440.841	0.48	0.253
441.441	0.477	0.225
442.042	0.497	0.22
442.643	0.445	0.248
443.243	0.463	0.264
443.844	0.547	0.264
444.444	0.463	0.274
445.045	0.504	0.262
445.646	0.563	0.251
446.246	0.554	0.278
446.847	0.483	0.312
447.447	0.498	0.294
448.048	0.578	0.248
448.649	0.544	0.247
449.249	0.534	0.281
449.85	0.569	0.315
450.45	0.591	0.331
451.051	0.589	0.325
451.652	0.561	0.3
452.252	0.562	0.27
452.853	0.53	0.259
453.453	0.572	0.27
454.054	0.569	0.304
454.655	0.571	0.333
455.255	0.58	0.329
455.856	0.564	0.299
456.456	0.55	0.264
457.057	0.491	0.249
457.658	0.443	0.241
458.258	0.461	0.227
458.859	0.473	0.225
459.459	0.426	0.239
460.06	0.432	0.242
460.661	0.399	0.226
461.261	0.403	0.197
461.862	0.45	0.182
462.462	0.476	0.215
463.063	0.42	0.273
463.664	0.456	0.288
464.264	0.434	0.254
464.865	0.443	0.197
465.465	0.494	0.175
466.066	0.444	0.224
466.667	0.399	0.28
467.267	0.459	0.276
467.868	0.432	0.233
468.468	0.409	0.184
469.069	0.422	0.165
469.67	0.407	0.196
470.27	0.453	0.245
470.871	0.452	0.283
471.471	0.446	0.279
472.072	0.409	0.231
472.673	0.424	0.17
473.273	0.435	0.156
473.874	0.437	0.207
474.474	0.439	0.277
475.075	0.502	0.307
475.676	0.51	0.292
476.276	0.461	0.25
476.877	0.467	0.203
477.477	0.375	0.188
478.078	0.41	0.186
478.679	0.454	0.211
479.279	0.453	0.257
479.88	0.463	0.286
480.48	0.452	0.272
481.081	0.481	0.228
481.682	0.437	0.202
482.282	0.414	0.202
482.883	0.446	0.219
483.483	0.43	0.246
484.084	0.491	0.258
484.685	0.452	0.262
485.285	0.478	0.247
485.886	0.495	0.233
486.486	0.526	0.244
487.087	0.485	0.279
487.688	0.48	0.291
488.288	0.467	0.266
488.889	0.403	0.219
489.489	0.384	0.168
490.09	0.367	0.148
490.691	0.334	0.166
491.291	0.348	0.193
491.892	0.351	0.209
492.492	0.352	0.202
493.093	0.395	0.18
493.694	0.375	0.179
494.294	0.341	0.193
494.895	0.384	0.197
495.495	0.387	0.203
496.096	0.367	0.206
496.697	0.371	0.197
497.297	0.332	0.183
497.898	0.324	0.162
498.498	0.332	0.147
499.099	0.35	0.159
499.7	0.309	0.189
500.3	0.322	0.196
500.901	0.342	0.178
501.502	0.316	0.157
502.102	0.331	0.148
502.703	0.305	0.16
503.303	0.313	0.174
503.904	0.324	0.177
504.505	0.365	0.174
505.105	0.398	0.186
505.706	0.356	0.213
506.306	0.385	0.22
506.907	0.398	0.206
507.508	0.436	0.197
508.108	0.375	0.21
508.709	0.407	0.213
509.309	0.397	0.214
509.91	0.331	0.204
510.511	0.447	0.176
511.111	0.37	0.189
511.712	0.353	0.209
512.312	0.397	0.209
512.913	0.36	0.205
513.514	0.312	0.183
514.114	0.334	0.146
514.715	0.348	0.135
515.315	0.343	0.166
515.916	0.369	0.211
516.517	0.334	0.235
517.117	0.312	0.204
517.718	0.339	0.138
518.318	0.278	0.103
518.919	0.345	0.115
519.52	0.315	0.182
520.12	0.299	0.233
520.721	0.385	0.217
521.321	0.381	0.182
521.922	0.31	0.159
522.523	0.347	0.145
523.123	0.3	0.158
523.724	0.32	0.174
524.324	0.333	0.182
524.925	0.329	0.182
525.526	0.3	0.171
526.126	0.312	0.149
526.727	0.308	0.139
527.327	0.312	0.149
527.928	0.352	0.175
528.529	0.342	0.206
529.129	0.365	0.213
529.73	0.338	0.197
530.33	0.333	0.163
530.931	0.349	0.14
531.532	0.36	0.154
532.132	0.354	0.2
532.733	0.343	0.23
533.333	0.382	0.217
533.934	0.348	0.183
534.535	0.312	0.149
535.135	0.31	0.129
535.736	0.33	0.141
536.336	0.349	0.18
536.937	0.377	0.223
537.538	0.357	0.239
538.138	0.361	0.208
538.739	0.34	0.158
539.339	0.322	0.127
539.94	0.334	0.136
540.541	0.317	0.177
541.141	0.341	0.209
541.742	0.346	0.21
542.342	0.338	0.184
542.943	0.312	0.15
543.544	0.283	0.128
544.144	0.291	0.126
544.745	0.315	0.148
545.345	0.342	0.186
545.946	0.329	0.214
546.547	0.321	0.204
547.147	0.333	0.162
547.748	0.308	0.129
548.348	0.34	0.13
548.949	0.321	0.172
549.55	0.289	0.208
550.15	0.348	0.197
550.751	0.299	0.166
551.351	0.277	0.127
551.952	0.366	0.11
552.553	0.379	0.164
553.153	0.313	0.244
553.754	0.323	0.254
554.354	0.326	0.185
554.955	0.334	0.103
555.556	0.338	0.086
556.156	0.351	0.153
556.757	0.392	0.249
557.357	0.41	0.303
557.958	0.395	0.273
558.559	0.42	0.184
559.159	0.385	0.124
559.76	0.378	0.136
560.36	0.412	0.207
560.961	0.362	0.281
561.562	0.379	0.273
562.162	0.397	0.195
562.763	0.401	0.128
563.363	0.363	0.134
563.964	0.373	0.194
564.565	0.381	0.253
565.165	0.406	0.265
565.766	0.336	0.222
566.366	0.388	0.144
566.967	0.351	0.115
567.568	0.329	0.149
568.168	0.358	0.206
568.769	0.338	0.242
569.369	0.345	0.218
569.97	0.312	0.158
570.571	0.283	0.102
571.171	0.288	0.09
571.772	0.315	0.135
572.372	0.326	0.206
572.973	0.342	0.244
573.574	0.359	0.221
574.174	0.289	0.162
574.775	0.256	0.097
575.375	0.243	0.065
575.976	0.303	0.095
576.577	0.249	0.177
577.177	0.266	0.219
577.778	0.32	0.19
578.378	0.262	0.134
578.979	0.267	0.084
579.58	0.251	0.084
580.18	0.208	0.124
580.781	0.261	0.155
581.381	0.273	0.165
581.982	0.268	0.155
582.583	0.262	0.132
583.183	0.227	0.113
583.784	0.22	0.101
584.384	0.207	0.102
584.985	0.253	0.111
585.586	0.262	0.137
586.186	0.245	0.161
586.787	0.277	0.158
587.387	0.245	0.138
587.988	0.273	0.114
588.589	0.28	0.114
589.189	0.229	0.142
589.79	0.224	0.151
590.39	0.253	0.13
590.991	0.24	0.108
591.592	0.211	0.102
592.192	0.217	0.105
592.793	0.27	0.119
593.393	0.214	0.146
593.994	0.275	0.149
594.595	0.308	0.145
595.195	0.278	0.153
595.796	0.25	0.154
596.396	0.249	0.134
596.997	0.275	0.113
597.598	0.19	0.113
598.198	0.241	0.11
598.799	0.207	0.116
599.399	0.214	0.116
600.0	0.277	0.115
