Time(s)	Relative Blade_disp(m)	Tower_disp(m)
216.216	0.459	0.326
216.817	0.511	0.316
217.417	0.453	0.252
218.018	0.511	0.18
218.619	0.541	0.186
219.219	0.433	0.273
219.82	0.351	0.319
220.42	0.445	0.249
221.021	0.549	0.167
221.622	0.443	0.184
222.222	0.54	0.254
222.823	0.606	0.349
223.423	0.568	0.408
224.024	0.655	0.368
224.625	0.664	0.302
225.225	0.437	0.261
225.826	0.574	0.21
226.426	0.564	0.233
227.027	0.383	0.304
227.628	0.647	0.307
228.228	0.384	0.307
228.829	0.228	0.216
229.429	0.478	0.061
230.03	0.284	0.053
230.631	0.357	0.144
231.231	0.593	0.284
231.832	0.475	0.425
232.432	0.567	0.417
233.033	0.64	0.294
233.634	0.63	0.205
234.234	0.523	0.223
234.835	0.49	0.292
235.435	0.38	0.322
236.036	0.527	0.25
236.637	0.443	0.188
237.237	0.467	0.174
237.838	0.531	0.23
238.438	0.398	0.321
239.039	0.579	0.326
239.64	0.637	0.303
240.24	0.597	0.304
240.841	0.508	0.311
241.441	0.438	0.28
242.042	0.389	0.201
242.643	0.556	0.136
243.243	0.375	0.193
243.844	0.257	0.255
244.444	0.576	0.232
245.045	0.414	0.245
245.646	0.482	0.245
246.246	0.764	0.264
246.847	0.381	0.368
247.447	0.436	0.339
248.048	0.522	0.211
248.649	0.176	0.118
249.249	0.388	0.034
249.85	0.35	0.087
250.45	0.476	0.243
251.051	0.515	0.397
251.652	0.48	0.428
252.252	0.61	0.305
252.853	0.458	0.178
253.453	0.396	0.111
254.054	0.5	0.143
254.655	0.351	0.271
255.255	0.531	0.336
255.856	0.39	0.327
256.456	0.411	0.213
257.057	0.732	0.117
257.658	0.378	0.225
258.258	0.407	0.326
258.859	0.692	0.335
259.459	0.494	0.343
260.06	0.643	0.294
260.661	0.505	0.265
261.261	0.412	0.24
261.862	0.584	0.206
262.462	0.278	0.235
263.063	0.355	0.201
263.664	0.449	0.152
264.264	0.305	0.166
264.865	0.527	0.196
265.465	0.359	0.278
266.066	0.273	0.279
266.667	0.551	0.176
267.267	0.296	0.147
267.868	0.489	0.15
268.468	0.511	0.24
269.069	0.538	0.358
269.67	0.672	0.406
270.27	0.661	0.4
270.871	0.426	0.329
271.471	0.474	0.175
272.072	0.396	0.081
272.673	0.327	0.104
273.273	0.508	0.202
273.874	0.404	0.343
274.474	0.376	0.365
275.075	0.625	0.25
275.676	0.353	0.175
276.276	0.32	0.12
276.877	0.466	0.117
277.477	0.247	0.207
278.078	0.451	0.249
278.679	0.485	0.268
279.279	0.31	0.264
279.88	0.377	0.18
280.48	0.51	0.116
281.081	0.467	0.179
281.682	0.482	0.308
282.282	0.375	0.377
282.883	0.434	0.288
283.483	0.59	0.149
284.084	0.482	0.145
284.685	0.505	0.246
285.285	0.739	0.374
285.886	0.7	0.498
286.486	0.644	0.498
287.087	0.675	0.357
287.688	0.37	0.192
288.288	0.397	0.047
288.889	0.521	0.053
289.489	0.426	0.246
290.09	0.483	0.425
290.691	0.478	0.444
291.291	0.408	0.278
291.892	0.519	0.067
292.492	0.441	0.035
293.093	0.459	0.187
293.694	0.509	0.389
294.294	0.521	0.476
294.895	0.777	0.391
295.495	0.658	0.298
296.096	0.456	0.243
296.697	0.557	0.199
297.297	0.282	0.216
297.898	0.353	0.191
298.498	0.443	0.161
299.099	0.425	0.193
299.7	0.428	0.25
300.3	0.536	0.289
300.901	0.433	0.309
301.502	0.395	0.254
302.102	0.54	0.165
302.703	0.473	0.171
303.303	0.474	0.251
303.904	0.56	0.33
304.505	0.465	0.36
305.105	0.527	0.296
305.706	0.567	0.209
306.306	0.489	0.199
306.907	0.462	0.242
307.508	0.666	0.299
308.108	0.305	0.37
308.709	0.418	0.276
309.309	0.531	0.129
309.91	0.221	0.094
310.511	0.369	0.106
311.111	0.206	0.179
311.712	0.214	0.197
312.312	0.405	0.148
312.913	0.206	0.132
313.514	0.255	0.106
314.114	0.4	0.112
314.715	0.349	0.196
315.315	0.379	0.273
315.916	0.344	0.279
316.517	0.35	0.195
317.117	0.41	0.104
317.718	0.183	0.099
318.318	0.41	0.116
318.919	0.487	0.216
319.52	0.296	0.335
320.12	0.415	0.307
320.721	0.26	0.178
321.321	0.318	0.025
321.922	0.217	-0.011
322.523	0.329	0.081
323.123	0.266	0.246
323.724	0.328	0.319
324.324	0.415	0.258
324.925	0.275	0.144
325.526	0.351	0.043
326.126	0.325	0.064
326.727	0.247	0.18
327.327	0.388	0.261
327.928	0.379	0.281
328.529	0.236	0.216
329.129	0.331	0.08
329.73	0.213	0.018
330.33	0.309	0.055
330.931	0.341	0.181
331.532	0.338	0.305
332.132	0.321	0.307
332.733	0.559	0.197
333.333	0.452	0.156
333.934	0.505	0.198
334.535	0.682	0.307
335.135	0.555	0.443
335.736	0.608	0.45
336.336	0.598	0.329
336.937	0.574	0.193
337.538	0.584	0.16
338.138	0.531	0.254
338.739	0.721	0.381
339.339	0.774	0.501
339.94	0.543	0.514
340.541	0.726	0.341
341.141	0.527	0.182
341.742	0.323	0.108
342.342	0.546	0.114
342.943	0.449	0.257
343.544	0.557	0.388
344.144	0.765	0.437
344.745	0.534	0.43
345.345	0.647	0.301
345.946	0.472	0.191
346.547	0.439	0.142
347.147	0.649	0.189
347.748	0.334	0.339
348.348	0.662	0.376
348.949	0.517	0.359
349.55	0.295	0.257
350.15	0.443	0.078
350.751	0.483	0.035
351.351	0.457	0.188
351.952	0.601	0.393
352.553	0.645	0.519
353.153	0.556	0.472
353.754	0.685	0.277
354.354	0.395	0.136
354.955	0.447	0.079
355.556	0.562	0.162
356.156	0.297	0.345
356.757	0.502	0.379
357.357	0.48	0.293
357.958	0.227	0.152
358.559	0.596	0.023
359.159	0.329	0.121
359.76	0.473	0.291
360.36	0.526	0.413
360.961	0.432	0.401
361.562	0.641	0.247
362.162	0.406	0.147
362.763	0.363	0.115
363.363	0.505	0.161
363.964	0.374	0.282
364.565	0.586	0.343
365.165	0.573	0.358
365.766	0.465	0.31
366.366	0.635	0.219
366.967	0.368	0.207
367.568	0.435	0.203
368.168	0.337	0.208
368.769	0.315	0.189
369.369	0.431	0.156
369.97	0.119	0.165
370.571	0.288	0.108
371.171	0.282	0.078
371.772	0.179	0.106
372.372	0.392	0.142
372.973	0.204	0.209
373.574	0.408	0.205
374.174	0.427	0.196
374.775	0.319	0.207
375.375	0.417	0.191
375.976	0.391	0.19
376.577	0.593	0.215
377.177	0.597	0.316
377.778	0.486	0.405
378.378	0.619	0.365
378.979	0.552	0.278
379.58	0.586	0.208
380.18	0.643	0.23
380.781	0.557	0.342
381.381	0.626	0.416
381.982	0.623	0.403
382.583	0.705	0.324
383.183	0.683	0.28
383.784	0.781	0.315
384.384	0.688	0.421
384.985	0.66	0.469
385.586	0.833	0.424
386.186	0.562	0.363
386.787	0.634	0.253
387.387	0.657	0.216
387.988	0.385	0.277
388.589	0.509	0.286
389.189	0.613	0.278
389.79	0.452	0.29
390.39	0.717	0.278
390.991	0.588	0.332
391.592	0.421	0.36
392.192	0.661	0.285
392.793	0.449	0.242
393.393	0.439	0.203
393.994	0.6	0.194
394.595	0.576	0.288
395.195	0.639	0.396
395.796	0.724	0.445
396.396	0.744	0.429
396.997	0.55	0.363
397.598	0.721	0.251
398.198	0.79	0.248
398.799	0.657	0.388
399.399	0.743	0.497
400.0	0.766	0.503
400.601	0.537	0.401
401.201	0.592	0.203
401.802	0.681	0.107
402.402	0.518	0.226
403.003	0.589	0.4
403.604	0.55	0.481
404.204	0.404	0.376
404.805	0.512	0.133
405.405	0.473	0.009
406.006	0.302	0.096
406.607	0.606	0.264
407.207	0.522	0.458
407.808	0.386	0.473
408.408	0.763	0.269
409.009	0.552	0.152
409.61	0.413	0.168
410.21	0.566	0.242
410.811	0.657	0.362
411.411	0.493	0.449
412.012	0.652	0.379
412.613	0.578	0.261
413.213	0.548	0.186
413.814	0.516	0.203
414.414	0.532	0.283
415.015	0.582	0.358
415.616	0.56	0.379
416.216	0.472	0.315
416.817	0.615	0.204
417.417	0.546	0.191
418.018	0.457	0.261
418.619	0.744	0.331
419.219	0.82	0.44
419.82	0.795	0.529
420.42	1.017	0.528
421.021	0.808	0.507
421.622	0.724	0.417
422.222	0.886	0.306
422.823	0.812	0.326
423.423	0.905	0.447
424.024	0.833	0.581
424.625	0.781	0.58
425.225	0.568	0.409
425.826	0.578	0.148
426.426	0.544	0.029
427.027	0.305	0.131
427.628	0.533	0.281
428.228	0.589	0.418
428.829	0.471	0.438
429.429	0.565	0.293
430.03	0.592	0.151
430.631	0.434	0.143
431.231	0.429	0.22
431.832	0.45	0.302
432.432	0.437	0.321
433.033	0.466	0.256
433.634	0.53	0.18
434.234	0.461	0.184
434.835	0.499	0.249
435.435	0.568	0.326
436.036	0.644	0.374
436.637	0.589	0.38
437.237	0.556	0.321
437.838	0.755	0.251
438.438	0.655	0.297
439.039	0.643	0.388
439.64	0.76	0.438
440.24	0.628	0.438
440.841	0.611	0.342
441.441	0.596	0.224
442.042	0.628	0.191
442.643	0.506	0.277
443.243	0.552	0.357
443.844	0.817	0.389
444.444	0.507	0.423
445.045	0.686	0.339
445.646	0.837	0.271
446.246	0.737	0.347
446.847	0.597	0.455
447.447	0.641	0.437
448.048	0.85	0.333
448.649	0.747	0.318
449.249	0.727	0.374
449.85	0.841	0.441
450.45	0.857	0.501
451.051	0.861	0.51
451.652	0.781	0.456
452.252	0.797	0.363
452.853	0.71	0.314
453.453	0.836	0.331
454.054	0.831	0.437
454.655	0.814	0.541
455.255	0.872	0.542
455.856	0.793	0.452
456.456	0.774	0.331
457.057	0.616	0.272
457.658	0.485	0.258
458.258	0.587	0.251
458.859	0.593	0.29
459.459	0.482	0.338
460.06	0.53	0.318
460.661	0.409	0.25
461.261	0.425	0.157
461.862	0.567	0.129
462.462	0.623	0.253
463.063	0.474	0.428
463.664	0.614	0.456
464.264	0.492	0.345
464.865	0.522	0.163
465.465	0.693	0.091
466.066	0.514	0.25
466.667	0.439	0.431
467.267	0.633	0.441
467.868	0.48	0.328
468.468	0.462	0.154
469.069	0.511	0.067
469.67	0.43	0.155
470.27	0.607	0.321
470.871	0.586	0.47
471.471	0.549	0.47
472.072	0.479	0.299
472.673	0.48	0.088
473.273	0.528	0.03
473.874	0.534	0.196
474.474	0.561	0.439
475.075	0.731	0.555
475.676	0.736	0.502
476.276	0.561	0.329
476.877	0.629	0.14
477.477	0.326	0.101
478.078	0.481	0.15
478.679	0.629	0.29
479.279	0.574	0.456
479.88	0.661	0.487
480.48	0.572	0.377
481.081	0.635	0.205
481.682	0.524	0.141
482.282	0.456	0.204
482.883	0.618	0.313
483.483	0.528	0.415
484.084	0.725	0.408
484.685	0.589	0.353
485.285	0.627	0.271
485.886	0.706	0.242
486.486	0.774	0.331
487.087	0.68	0.477
487.688	0.69	0.515
488.288	0.643	0.407
488.889	0.444	0.23
489.489	0.423	0.068
490.09	0.392	0.047
490.691	0.312	0.167
491.291	0.406	0.288
491.892	0.4	0.334
492.492	0.376	0.265
493.093	0.506	0.141
493.694	0.405	0.118
494.294	0.335	0.183
494.895	0.494	0.253
495.495	0.47	0.32
496.096	0.425	0.315
496.697	0.472	0.23
497.297	0.3	0.151
497.898	0.322	0.087
498.498	0.356	0.096
499.099	0.384	0.191
499.7	0.325	0.287
500.3	0.351	0.28
500.901	0.377	0.183
501.502	0.303	0.093
502.102	0.345	0.074
502.703	0.288	0.148
503.303	0.32	0.231
503.904	0.362	0.253
504.505	0.441	0.216
505.105	0.532	0.196
505.706	0.385	0.235
506.306	0.487	0.259
506.907	0.502	0.268
507.508	0.618	0.282
508.108	0.446	0.315
508.709	0.555	0.283
509.309	0.516	0.252
509.91	0.287	0.222
510.511	0.697	0.163
511.111	0.404	0.246
511.712	0.395	0.312
512.312	0.598	0.292
512.913	0.358	0.27
513.514	0.315	0.181
514.114	0.39	0.082
514.715	0.359	0.09
515.315	0.427	0.195
515.916	0.48	0.324
516.517	0.363	0.376
517.117	0.32	0.26
517.718	0.388	0.066
518.318	0.196	-0.017
518.919	0.44	0.037
519.52	0.346	0.25
520.12	0.283	0.398
520.721	0.572	0.331
521.321	0.455	0.213
521.922	0.283	0.114
522.523	0.45	0.066
523.123	0.252	0.15
523.724	0.369	0.235
524.324	0.421	0.275
524.925	0.346	0.258
525.526	0.322	0.173
526.126	0.325	0.085
526.727	0.294	0.072
527.327	0.345	0.138
527.928	0.447	0.248
528.529	0.409	0.336
529.129	0.482	0.316
529.73	0.38	0.227
530.33	0.351	0.116
530.931	0.429	0.071
531.532	0.43	0.16
532.132	0.458	0.312
532.733	0.414	0.39
533.333	0.517	0.318
533.934	0.389	0.189
534.535	0.309	0.078
535.135	0.322	0.05
535.736	0.379	0.132
536.336	0.442	0.272
536.937	0.527	0.377
537.538	0.433	0.378
538.138	0.447	0.246
538.739	0.374	0.098
539.339	0.332	0.045
539.94	0.402	0.115
540.541	0.36	0.265
541.141	0.422	0.346
541.742	0.446	0.308
542.342	0.369	0.196
542.943	0.332	0.083
543.544	0.247	0.051
544.144	0.297	0.097
544.745	0.372	0.196
545.345	0.433	0.293
545.946	0.394	0.322
546.547	0.356	0.244
547.147	0.372	0.117
547.748	0.309	0.056
548.348	0.415	0.105
548.949	0.381	0.248
549.55	0.285	0.34
550.15	0.465	0.272
550.751	0.276	0.157
551.351	0.226	0.037
551.952	0.513	0.009
552.553	0.487	0.203
553.153	0.344	0.436
553.754	0.411	0.445
554.354	0.338	0.234
554.955	0.37	-0.023
555.556	0.4	-0.082
556.156	0.419	0.127
556.757	0.578	0.428
557.357	0.589	0.604
557.958	0.521	0.503
558.559	0.603	0.198
559.159	0.468	-0.012
559.76	0.472	0.023
560.36	0.616	0.271
560.961	0.434	0.547
561.562	0.521	0.541
562.162	0.561	0.282
562.763	0.51	0.031
563.363	0.453	-0.003
563.964	0.479	0.188
564.565	0.507	0.433
565.165	0.599	0.531
565.766	0.377	0.407
566.366	0.544	0.114
566.967	0.421	-0.039
567.568	0.339	0.049
568.168	0.502	0.264
568.769	0.393	0.461
569.369	0.449	0.43
569.97	0.377	0.213
570.571	0.235	-0.022
571.171	0.315	-0.112
571.772	0.351	0.051
572.372	0.398	0.335
572.973	0.477	0.503
573.574	0.491	0.432
574.174	0.292	0.188
574.775	0.215	-0.076
575.375	0.18	-0.168
575.976	0.352	-0.004
576.577	0.24	0.316
577.177	0.304	0.468
577.778	0.444	0.341
578.378	0.206	0.094
578.979	0.268	-0.124
579.58	0.221	-0.105
580.18	0.104	0.109
580.781	0.341	0.29
581.381	0.305	0.351
581.982	0.29	0.239
582.583	0.293	0.051
583.183	0.126	-0.051
583.784	0.174	-0.032
584.384	0.159	0.095
584.985	0.266	0.215
585.586	0.335	0.263
586.186	0.226	0.22
586.787	0.311	0.095
587.387	0.194	0.022
587.988	0.264	0.034
588.589	0.346	0.142
589.189	0.193	0.274
589.79	0.23	0.256
590.39	0.272	0.112
590.991	0.178	-0.011
591.592	0.158	-0.032
592.192	0.164	0.053
592.793	0.309	0.177
593.393	0.19	0.27
593.994	0.323	0.221
594.595	0.395	0.121
595.195	0.265	0.091
595.796	0.234	0.11
596.396	0.232	0.141
596.997	0.309	0.159
597.598	0.121	0.164
598.198	0.247	0.099
598.799	0.152	0.047
599.399	0.131	0.028
600.0	0.334	0.058
