Time(s)	Relative Blade_disp(m)	Tower_disp(m)
268.468	0.742	0.391
269.069	0.798	0.442
269.67	0.819	0.465
270.27	0.843	0.456
270.871	0.755	0.425
271.471	0.742	0.369
272.072	0.725	0.33
272.673	0.69	0.334
273.273	0.743	0.368
273.874	0.719	0.415
274.474	0.706	0.426
275.075	0.794	0.39
275.676	0.725	0.368
276.276	0.68	0.356
276.877	0.726	0.347
277.477	0.667	0.36
278.078	0.715	0.369
278.679	0.736	0.379
279.279	0.696	0.392
279.88	0.682	0.38
280.48	0.772	0.352
281.081	0.759	0.365
281.682	0.743	0.408
282.282	0.703	0.431
282.883	0.732	0.398
283.483	0.795	0.353
284.084	0.769	0.361
284.685	0.764	0.408
285.285	0.85	0.451
285.886	0.861	0.483
286.486	0.83	0.482
287.087	0.836	0.439
287.688	0.737	0.388
288.288	0.723	0.338
288.889	0.764	0.327
289.489	0.744	0.377
290.09	0.734	0.439
290.691	0.741	0.45
291.291	0.735	0.402
291.892	0.765	0.34
292.492	0.755	0.332
293.093	0.745	0.38
293.694	0.755	0.437
294.294	0.771	0.455
294.895	0.869	0.43
295.495	0.836	0.419
296.096	0.769	0.422
296.697	0.778	0.41
297.297	0.691	0.388
297.898	0.692	0.347
298.498	0.709	0.32
299.099	0.735	0.341
299.7	0.71	0.397
300.3	0.771	0.433
300.901	0.748	0.436
301.502	0.722	0.397
302.102	0.77	0.343
302.703	0.757	0.34
303.303	0.74	0.387
303.904	0.775	0.435
304.505	0.757	0.45
305.105	0.777	0.419
305.706	0.793	0.374
306.306	0.763	0.365
306.907	0.743	0.387
307.508	0.814	0.415
308.108	0.694	0.442
308.709	0.719	0.405
309.309	0.756	0.342
309.91	0.671	0.32
310.511	0.663	0.33
311.111	0.607	0.353
311.712	0.625	0.347
312.312	0.67	0.325
312.913	0.636	0.319
313.514	0.617	0.325
314.114	0.692	0.335
314.715	0.699	0.364
315.315	0.686	0.394
315.916	0.675	0.391
316.517	0.693	0.354
317.117	0.702	0.324
317.718	0.619	0.327
318.318	0.697	0.336
318.919	0.735	0.368
319.52	0.681	0.409
320.12	0.684	0.405
320.721	0.655	0.353
321.321	0.671	0.295
321.922	0.613	0.282
322.523	0.669	0.311
323.123	0.626	0.369
323.724	0.663	0.394
324.324	0.699	0.374
324.925	0.663	0.341
325.526	0.679	0.316
326.126	0.675	0.325
326.727	0.639	0.356
327.327	0.684	0.372
327.928	0.689	0.372
328.529	0.64	0.357
329.129	0.652	0.325
329.73	0.634	0.305
330.33	0.663	0.313
330.931	0.666	0.347
331.532	0.678	0.384
332.132	0.662	0.39
332.733	0.772	0.364
333.333	0.752	0.366
333.934	0.767	0.396
334.535	0.83	0.431
335.135	0.806	0.464
335.736	0.806	0.458
336.336	0.806	0.418
336.937	0.811	0.38
337.538	0.801	0.383
338.138	0.791	0.417
338.739	0.853	0.45
339.339	0.88	0.479
339.94	0.803	0.483
340.541	0.851	0.437
341.141	0.798	0.391
341.742	0.718	0.367
342.342	0.765	0.358
342.943	0.757	0.382
343.544	0.782	0.419
344.144	0.85	0.45
344.745	0.805	0.469
345.345	0.83	0.447
345.946	0.764	0.407
346.547	0.775	0.365
347.147	0.801	0.361
347.748	0.718	0.402
348.348	0.804	0.428
348.949	0.771	0.44
349.55	0.709	0.417
350.15	0.717	0.353
350.751	0.777	0.312
351.351	0.751	0.353
351.952	0.78	0.431
352.553	0.823	0.487
353.153	0.802	0.488
353.754	0.843	0.431
354.354	0.753	0.376
354.955	0.753	0.343
355.556	0.773	0.354
356.156	0.693	0.405
356.757	0.735	0.423
357.357	0.744	0.403
357.958	0.677	0.364
358.559	0.775	0.327
359.159	0.715	0.352
359.76	0.749	0.402
360.36	0.746	0.439
360.961	0.755	0.431
361.562	0.807	0.393
362.162	0.74	0.373
362.763	0.723	0.368
363.363	0.744	0.372
363.964	0.73	0.388
364.565	0.779	0.401
365.165	0.787	0.418
365.766	0.764	0.424
366.366	0.81	0.413
366.967	0.735	0.404
367.568	0.74	0.382
368.168	0.674	0.359
368.769	0.689	0.335
369.369	0.699	0.333
369.97	0.591	0.355
370.571	0.646	0.344
371.171	0.638	0.322
371.772	0.635	0.311
372.372	0.665	0.321
372.973	0.625	0.35
373.574	0.707	0.364
374.174	0.713	0.378
374.775	0.704	0.387
375.375	0.713	0.378
375.976	0.719	0.363
376.577	0.806	0.364
377.177	0.795	0.412
377.778	0.774	0.461
378.378	0.811	0.46
378.979	0.809	0.423
379.58	0.823	0.388
380.18	0.824	0.39
380.781	0.807	0.428
381.381	0.817	0.462
381.982	0.827	0.462
382.583	0.869	0.437
383.183	0.857	0.424
383.784	0.895	0.436
384.384	0.86	0.472
384.985	0.852	0.486
385.586	0.902	0.468
386.186	0.833	0.447
386.787	0.831	0.416
387.387	0.84	0.403
387.988	0.757	0.417
388.589	0.758	0.414
389.189	0.819	0.398
389.79	0.773	0.402
390.39	0.844	0.415
390.991	0.82	0.445
391.592	0.764	0.458
392.192	0.823	0.424
392.793	0.777	0.391
393.393	0.756	0.373
393.994	0.791	0.376
394.595	0.823	0.414
395.195	0.829	0.464
395.796	0.865	0.486
396.396	0.894	0.476
396.997	0.812	0.451
397.598	0.872	0.411
398.198	0.898	0.409
398.799	0.859	0.46
399.399	0.871	0.502
400.0	0.89	0.502
400.601	0.821	0.462
401.201	0.816	0.395
401.802	0.856	0.36
402.402	0.804	0.4
403.003	0.8	0.461
403.604	0.795	0.481
404.204	0.746	0.437
404.805	0.774	0.354
405.405	0.77	0.316
406.006	0.703	0.354
406.607	0.791	0.411
407.207	0.788	0.465
407.808	0.737	0.464
408.408	0.857	0.401
409.009	0.827	0.372
409.61	0.751	0.396
410.21	0.789	0.423
410.811	0.853	0.44
411.411	0.783	0.455
412.012	0.826	0.434
412.613	0.816	0.408
413.213	0.814	0.4
413.814	0.78	0.413
414.414	0.805	0.424
415.015	0.806	0.43
415.616	0.804	0.427
416.216	0.766	0.415
416.817	0.822	0.395
417.417	0.808	0.403
418.018	0.777	0.427
418.619	0.866	0.437
419.219	0.918	0.458
419.82	0.907	0.494
420.42	0.975	0.516
421.021	0.93	0.525
421.622	0.9	0.5
422.222	0.938	0.451
422.823	0.936	0.437
423.423	0.941	0.471
424.024	0.917	0.522
424.625	0.907	0.533
425.225	0.826	0.485
425.826	0.832	0.392
426.426	0.806	0.337
427.027	0.715	0.356
427.628	0.762	0.396
428.228	0.804	0.437
428.829	0.775	0.456
429.429	0.786	0.429
430.03	0.833	0.389
430.631	0.769	0.385
431.231	0.741	0.397
431.832	0.748	0.402
432.432	0.746	0.397
433.033	0.748	0.384
433.634	0.787	0.379
434.234	0.768	0.398
434.835	0.777	0.423
435.435	0.809	0.433
436.036	0.839	0.432
436.637	0.818	0.434
437.237	0.802	0.43
437.838	0.883	0.423
438.438	0.859	0.445
439.039	0.854	0.471
439.64	0.879	0.475
440.24	0.856	0.462
440.841	0.827	0.434
441.441	0.824	0.405
442.042	0.845	0.4
442.643	0.789	0.43
443.243	0.808	0.446
443.844	0.897	0.444
444.444	0.81	0.455
445.045	0.85	0.443
445.646	0.914	0.433
446.246	0.907	0.461
446.847	0.83	0.497
447.447	0.844	0.477
448.048	0.93	0.427
448.649	0.895	0.426
449.249	0.882	0.464
449.85	0.919	0.501
450.45	0.944	0.518
451.051	0.942	0.51
451.652	0.913	0.483
452.252	0.913	0.451
452.853	0.881	0.441
453.453	0.924	0.453
454.054	0.922	0.489
454.655	0.924	0.519
455.255	0.934	0.515
455.856	0.918	0.483
456.456	0.904	0.448
457.057	0.843	0.433
457.658	0.791	0.424
458.258	0.809	0.408
458.859	0.824	0.405
459.459	0.772	0.42
460.06	0.778	0.424
460.661	0.743	0.409
461.261	0.748	0.377
461.862	0.799	0.36
462.462	0.828	0.395
463.063	0.769	0.459
463.664	0.806	0.476
464.264	0.785	0.439
464.865	0.795	0.377
465.465	0.85	0.354
466.066	0.797	0.408
466.667	0.747	0.469
467.267	0.81	0.463
467.868	0.785	0.415
468.468	0.76	0.363
469.069	0.771	0.345
469.67	0.758	0.379
470.27	0.806	0.431
470.871	0.806	0.47
471.471	0.801	0.465
472.072	0.759	0.415
472.673	0.777	0.351
473.273	0.788	0.337
473.874	0.792	0.391
474.474	0.792	0.465
475.075	0.862	0.496
475.676	0.872	0.48
476.276	0.82	0.438
476.877	0.826	0.39
477.477	0.727	0.374
478.078	0.763	0.369
478.679	0.81	0.391
479.279	0.811	0.441
479.88	0.82	0.475
480.48	0.81	0.464
481.081	0.844	0.418
481.682	0.796	0.389
482.282	0.771	0.387
482.883	0.803	0.403
483.483	0.786	0.431
484.084	0.852	0.446
484.685	0.812	0.453
485.285	0.841	0.439
485.886	0.86	0.424
486.486	0.896	0.434
487.087	0.851	0.47
487.688	0.846	0.484
488.288	0.832	0.458
488.889	0.765	0.409
489.489	0.742	0.355
490.09	0.723	0.332
490.691	0.686	0.349
491.291	0.699	0.375
491.892	0.702	0.391
492.492	0.707	0.386
493.093	0.754	0.367
493.694	0.736	0.368
494.294	0.697	0.384
494.895	0.744	0.386
495.495	0.749	0.389
496.096	0.727	0.392
496.697	0.729	0.385
497.297	0.688	0.373
497.898	0.679	0.35
498.498	0.687	0.331
499.099	0.71	0.34
499.7	0.66	0.373
500.3	0.673	0.383
500.901	0.7	0.364
501.502	0.672	0.343
502.102	0.687	0.333
502.703	0.658	0.346
503.303	0.666	0.358
503.904	0.677	0.361
504.505	0.726	0.357
505.105	0.764	0.374
505.706	0.719	0.408
506.306	0.749	0.417
506.907	0.768	0.4
507.508	0.809	0.386
508.108	0.741	0.399
508.709	0.775	0.405
509.309	0.764	0.408
509.91	0.695	0.398
510.511	0.819	0.367
511.111	0.739	0.379
511.712	0.718	0.4
512.312	0.762	0.401
512.913	0.729	0.396
513.514	0.67	0.374
514.114	0.693	0.333
514.715	0.714	0.318
515.315	0.706	0.353
515.916	0.734	0.403
516.517	0.695	0.431
517.117	0.673	0.397
517.718	0.7	0.324
518.318	0.636	0.283
518.919	0.707	0.297
519.52	0.672	0.372
520.12	0.657	0.427
520.721	0.751	0.409
521.321	0.756	0.371
521.922	0.674	0.35
522.523	0.709	0.337
523.123	0.662	0.349
523.724	0.682	0.362
524.324	0.693	0.367
524.925	0.693	0.368
525.526	0.658	0.361
526.126	0.672	0.34
526.727	0.67	0.328
527.327	0.673	0.336
527.928	0.718	0.362
528.529	0.707	0.396
529.129	0.734	0.408
529.73	0.703	0.393
530.33	0.701	0.357
530.931	0.717	0.329
531.532	0.732	0.342
532.132	0.721	0.391
532.733	0.709	0.426
533.333	0.753	0.413
533.934	0.719	0.377
534.535	0.676	0.34
535.135	0.672	0.317
535.736	0.695	0.326
536.336	0.717	0.368
536.937	0.747	0.416
537.538	0.727	0.438
538.138	0.732	0.407
538.739	0.71	0.352
539.339	0.689	0.316
539.94	0.701	0.322
540.541	0.679	0.366
541.141	0.707	0.401
541.742	0.712	0.404
542.342	0.709	0.378
542.943	0.676	0.342
543.544	0.643	0.317
544.144	0.65	0.311
544.745	0.678	0.331
545.345	0.709	0.373
545.946	0.695	0.409
546.547	0.686	0.402
547.147	0.703	0.357
547.748	0.675	0.318
548.348	0.71	0.316
548.949	0.686	0.361
549.55	0.648	0.401
550.15	0.714	0.39
550.751	0.663	0.356
551.351	0.635	0.315
551.952	0.737	0.295
552.553	0.756	0.354
553.153	0.679	0.444
553.754	0.684	0.456
554.354	0.694	0.377
554.955	0.705	0.284
555.556	0.705	0.268
556.156	0.72	0.344
556.757	0.767	0.452
557.357	0.788	0.51
557.958	0.774	0.476
558.559	0.802	0.378
559.159	0.762	0.313
559.76	0.755	0.329
560.36	0.79	0.407
560.961	0.736	0.485
561.562	0.753	0.474
562.162	0.774	0.387
562.763	0.783	0.316
563.363	0.737	0.328
563.964	0.748	0.395
564.565	0.758	0.456
565.165	0.786	0.465
565.766	0.709	0.416
566.366	0.765	0.334
566.967	0.727	0.306
567.568	0.703	0.347
568.168	0.731	0.407
568.769	0.711	0.44
569.369	0.719	0.412
569.97	0.679	0.347
570.571	0.649	0.29
571.171	0.652	0.279
571.772	0.686	0.327
572.372	0.698	0.402
572.973	0.715	0.443
573.574	0.738	0.419
574.174	0.659	0.358
574.775	0.618	0.289
575.375	0.602	0.251
575.976	0.673	0.277
576.577	0.609	0.365
577.177	0.622	0.412
577.778	0.689	0.383
578.378	0.632	0.326
578.979	0.631	0.275
579.58	0.614	0.273
580.18	0.563	0.311
580.781	0.615	0.338
581.381	0.637	0.347
581.982	0.632	0.342
582.583	0.624	0.327
583.183	0.588	0.311
583.784	0.576	0.293
584.384	0.557	0.282
584.985	0.613	0.282
585.586	0.621	0.314
586.186	0.603	0.354
586.787	0.641	0.361
587.387	0.611	0.34
587.988	0.644	0.305
588.589	0.649	0.297
589.189	0.588	0.325
589.79	0.573	0.339
590.39	0.612	0.318
590.991	0.603	0.296
591.592	0.563	0.29
592.192	0.569	0.29
592.793	0.634	0.301
593.393	0.567	0.331
593.994	0.637	0.338
594.595	0.68	0.338
595.195	0.652	0.351
595.796	0.611	0.354
596.396	0.611	0.327
596.997	0.643	0.295
597.598	0.537	0.293
598.198	0.594	0.291
598.799	0.552	0.3
599.399	0.567	0.3
600.0	0.637	0.299
