Time(s)	Relative Blade_disp(m)	Tower_disp(m)
98.498	1.053	0.342
99.099	1.116	0.405
99.7	1.152	0.626
100.3	1.225	0.82
100.901	1.29	0.847
101.502	1.317	0.717
102.102	1.239	0.564
102.703	1.015	0.477
103.303	1.138	0.458
103.904	1.075	0.549
104.505	1.005	0.656
105.105	0.875	0.632
105.706	1.108	0.47
106.306	0.985	0.383
106.907	0.945	0.422
107.508	0.87	0.529
108.108	0.913	0.57
108.709	0.858	0.519
109.309	0.851	0.41
109.91	0.756	0.326
110.511	0.662	0.31
111.111	0.645	0.333
111.712	0.692	0.365
112.312	0.569	0.381
112.913	0.625	0.328
113.514	0.753	0.276
114.114	0.726	0.326
114.715	0.711	0.424
115.315	0.816	0.481
115.916	0.876	0.49
116.517	0.762	0.455
117.117	0.817	0.375
117.718	0.878	0.345
118.318	0.783	0.409
118.919	0.838	0.48
119.52	0.791	0.503
120.12	0.793	0.448
120.721	0.862	0.366
121.321	0.775	0.351
121.922	0.787	0.391
122.523	0.952	0.46
123.123	0.762	0.538
123.724	0.966	0.516
124.324	0.74	0.451
124.925	0.81	0.351
125.526	0.607	0.303
126.126	0.602	0.274
126.727	0.898	0.298
127.327	0.827	0.456
127.928	0.972	0.607
128.529	0.972	0.653
129.129	1.076	0.571
129.73	1.186	0.48
130.33	1.121	0.511
130.931	0.988	0.606
131.532	1.118	0.631
132.132	1.115	0.613
132.733	0.864	0.551
133.333	1.024	0.422
133.934	0.975	0.381
134.535	1.002	0.465
135.135	1.037	0.606
135.736	0.987	0.681
136.336	1.178	0.616
136.937	1.08	0.532
137.538	0.882	0.473
138.138	0.914	0.416
138.739	0.924	0.417
139.339	0.922	0.483
139.94	0.814	0.54
140.541	0.894	0.499
141.141	0.931	0.422
141.742	0.855	0.399
142.342	0.968	0.433
142.943	0.968	0.524
143.544	0.871	0.595
144.144	0.944	0.546
144.745	0.831	0.438
145.345	0.903	0.341
145.946	0.673	0.342
146.547	0.645	0.366
147.147	0.755	0.37
147.748	0.712	0.39
148.348	0.635	0.391
148.949	0.663	0.34
149.55	0.532	0.289
150.15	0.42	0.231
150.751	0.631	0.178
151.351	0.625	0.254
151.952	0.554	0.392
152.553	0.669	0.442
153.153	0.837	0.412
153.754	0.7	0.391
154.354	0.664	0.35
154.955	0.721	0.312
155.556	0.587	0.324
156.156	0.64	0.331
156.757	0.721	0.34
157.357	0.818	0.385
157.958	0.831	0.463
158.559	0.815	0.515
159.159	0.789	0.488
159.76	0.709	0.385
160.36	0.685	0.268
160.961	0.742	0.234
161.562	0.834	0.34
162.162	0.741	0.518
162.763	0.836	0.584
163.363	0.769	0.505
163.964	0.768	0.335
164.565	0.748	0.223
165.165	0.672	0.266
165.766	0.777	0.396
166.366	0.719	0.526
166.967	0.563	0.513
167.568	0.64	0.311
168.168	0.51	0.12
168.769	0.438	0.073
169.369	0.702	0.184
169.97	0.835	0.455
170.571	0.826	0.702
171.171	0.896	0.699
171.772	0.949	0.484
172.372	0.786	0.271
172.973	0.614	0.185
173.574	0.741	0.24
174.174	0.568	0.411
174.775	0.538	0.484
175.375	0.725	0.378
175.976	0.643	0.258
176.577	0.517	0.208
177.177	0.553	0.223
177.778	0.652	0.298
178.378	0.809	0.415
178.979	0.765	0.523
179.58	0.993	0.533
180.18	0.947	0.513
180.781	0.962	0.478
181.381	0.96	0.46
181.982	0.835	0.476
182.583	0.793	0.457
183.183	0.829	0.401
183.784	0.818	0.37
184.384	0.842	0.395
184.985	0.664	0.448
185.586	0.775	0.426
186.186	0.661	0.371
186.787	0.625	0.302
187.387	0.654	0.253
187.988	0.724	0.289
188.589	0.567	0.394
189.189	0.749	0.428
189.79	0.762	0.419
190.39	0.625	0.38
190.991	0.779	0.308
191.592	0.797	0.319
192.192	0.877	0.427
192.793	0.814	0.56
193.393	0.799	0.574
193.994	0.838	0.449
194.595	0.87	0.316
195.195	0.946	0.317
195.796	0.804	0.468
196.396	0.839	0.58
196.997	0.814	0.557
197.598	0.727	0.413
198.198	0.76	0.247
198.799	0.739	0.216
199.399	0.936	0.355
200.0	0.871	0.605
200.601	0.843	0.719
201.201	1.008	0.588
201.802	0.992	0.39
202.402	0.719	0.296
203.003	0.651	0.285
203.604	0.76	0.333
204.204	0.606	0.427
204.805	0.586	0.426
205.405	0.693	0.317
206.006	0.78	0.246
206.607	0.616	0.308
207.207	0.768	0.403
207.808	0.816	0.49
208.408	0.931	0.53
209.009	0.716	0.504
209.61	0.796	0.375
210.21	0.785	0.28
210.811	0.865	0.316
211.411	0.741	0.461
212.012	0.758	0.546
212.613	0.918	0.498
213.213	0.846	0.42
213.814	0.83	0.365
214.414	0.813	0.372
215.015	0.798	0.425
215.616	0.834	0.47
216.216	0.869	0.486
216.817	0.956	0.476
217.417	0.856	0.47
218.018	0.987	0.457
218.619	1.014	0.489
219.219	0.917	0.553
219.82	0.724	0.544
220.42	0.849	0.401
221.021	1.004	0.3
221.622	0.903	0.393
222.222	0.969	0.564
222.823	1.1	0.686
223.423	1.145	0.7
224.024	1.18	0.616
224.625	1.238	0.537
225.225	0.958	0.536
225.826	1.046	0.521
226.426	1.075	0.524
227.027	0.888	0.552
227.628	1.085	0.524
228.228	0.831	0.507
228.829	0.619	0.428
229.429	0.777	0.276
230.03	0.749	0.232
230.631	0.708	0.328
231.231	0.955	0.48
231.832	0.987	0.633
232.432	0.999	0.679
233.033	1.179	0.589
233.634	1.227	0.514
234.234	1.08	0.545
234.835	0.943	0.594
235.435	0.836	0.55
236.036	0.966	0.41
236.637	0.889	0.343
237.237	0.922	0.397
237.838	0.942	0.531
238.438	0.886	0.629
239.039	1.042	0.588
239.64	1.175	0.506
240.24	1.158	0.519
240.841	0.971	0.603
241.441	0.892	0.609
242.042	0.842	0.482
242.643	1.039	0.331
243.243	0.8	0.349
243.844	0.597	0.433
244.444	0.919	0.436
245.045	0.903	0.46
245.646	0.943	0.499
246.246	1.235	0.548
246.847	0.945	0.65
247.447	0.846	0.617
248.048	0.918	0.434
248.649	0.645	0.278
249.249	0.669	0.197
249.85	0.696	0.25
250.45	0.919	0.424
251.051	0.884	0.633
251.652	0.949	0.688
252.252	1.11	0.57
252.853	0.965	0.444
253.453	0.879	0.374
254.054	0.892	0.389
254.655	0.799	0.472
255.255	0.932	0.517
255.856	0.769	0.513
256.456	0.874	0.421
257.057	1.193	0.372
257.658	0.921	0.517
258.258	0.821	0.634
258.859	1.126	0.582
259.459	1.094	0.519
260.06	1.134	0.512
260.661	0.949	0.563
261.261	0.943	0.564
261.862	1.018	0.503
262.462	0.741	0.446
263.063	0.714	0.347
263.664	0.772	0.274
264.264	0.733	0.314
264.865	0.88	0.43
265.465	0.747	0.559
266.066	0.686	0.535
266.667	0.904	0.364
267.267	0.766	0.276
267.868	0.884	0.317
268.468	0.873	0.481
269.069	1.08	0.641
269.67	1.149	0.713
270.27	1.247	0.689
270.871	0.967	0.607
271.471	0.902	0.441
272.072	0.849	0.303
272.673	0.739	0.291
273.273	0.872	0.38
273.874	0.803	0.527
274.474	0.774	0.575
275.075	1.035	0.484
275.676	0.865	0.421
276.276	0.7	0.383
276.877	0.822	0.342
277.477	0.66	0.362
278.078	0.787	0.384
278.679	0.851	0.425
279.279	0.748	0.476
279.88	0.691	0.452
280.48	0.981	0.365
281.081	0.959	0.392
281.682	0.901	0.523
282.282	0.751	0.599
282.883	0.859	0.497
283.483	1.066	0.357
284.084	1.003	0.389
284.685	0.973	0.547
285.285	1.244	0.684
285.886	1.329	0.779
286.486	1.227	0.784
287.087	1.227	0.668
287.688	0.916	0.508
288.288	0.85	0.335
288.889	0.964	0.27
289.489	0.907	0.406
290.09	0.847	0.604
290.691	0.871	0.661
291.291	0.88	0.524
291.892	0.975	0.337
292.492	0.956	0.307
293.093	0.902	0.45
293.694	0.925	0.617
294.294	0.984	0.664
294.895	1.319	0.593
295.495	1.24	0.586
296.096	1.021	0.627
296.697	1.014	0.591
297.297	0.762	0.481
297.898	0.735	0.31
298.498	0.763	0.212
299.099	0.853	0.295
299.7	0.77	0.501
300.3	0.972	0.633
300.901	0.92	0.635
301.502	0.848	0.494
302.102	0.976	0.316
302.703	0.951	0.307
303.303	0.882	0.47
303.904	0.986	0.63
304.505	0.951	0.669
305.105	1.015	0.562
305.706	1.073	0.425
306.306	0.974	0.406
306.907	0.902	0.484
307.508	1.115	0.567
308.108	0.76	0.633
308.709	0.811	0.511
309.309	0.919	0.311
309.91	0.681	0.247
310.511	0.618	0.294
311.111	0.465	0.361
311.712	0.526	0.332
312.312	0.639	0.257
312.913	0.555	0.236
313.514	0.486	0.261
314.114	0.703	0.299
314.715	0.738	0.389
315.315	0.705	0.475
315.916	0.661	0.464
316.517	0.727	0.35
317.117	0.747	0.261
317.718	0.501	0.276
318.318	0.725	0.305
318.919	0.847	0.395
319.52	0.701	0.513
320.12	0.681	0.505
320.721	0.615	0.353
321.321	0.656	0.18
321.922	0.485	0.14
322.523	0.637	0.223
323.123	0.517	0.392
323.724	0.625	0.461
324.324	0.731	0.406
324.925	0.64	0.315
325.526	0.674	0.249
326.126	0.668	0.274
326.727	0.561	0.361
327.327	0.686	0.4
327.928	0.706	0.396
328.529	0.567	0.356
329.129	0.591	0.271
329.73	0.548	0.217
330.33	0.63	0.235
330.931	0.639	0.329
331.532	0.67	0.432
332.132	0.63	0.452
332.733	0.96	0.382
333.333	0.933	0.403
333.934	0.984	0.507
334.535	1.175	0.624
335.135	1.136	0.717
335.736	1.123	0.699
336.336	1.121	0.577
336.937	1.157	0.464
337.538	1.114	0.48
338.138	1.081	0.586
338.739	1.276	0.681
339.339	1.391	0.763
339.94	1.146	0.79
340.541	1.271	0.665
341.141	1.128	0.523
341.742	0.855	0.433
342.342	0.964	0.378
342.943	0.953	0.428
343.544	1.027	0.542
344.144	1.24	0.661
344.745	1.135	0.753
345.345	1.216	0.706
345.946	0.998	0.574
346.547	1.049	0.415
347.147	1.081	0.379
347.748	0.848	0.494
348.348	1.068	0.587
348.949	0.997	0.639
349.55	0.808	0.576
350.15	0.81	0.377
350.751	1.017	0.234
351.351	0.942	0.349
351.952	1.015	0.598
352.553	1.145	0.784
353.153	1.124	0.794
353.754	1.249	0.63
354.354	0.97	0.47
354.955	0.959	0.36
355.556	0.996	0.374
356.156	0.752	0.505
356.757	0.855	0.553
357.357	0.886	0.497
357.958	0.701	0.392
358.559	0.976	0.3
359.159	0.825	0.375
359.76	0.917	0.518
360.36	0.895	0.616
360.961	0.944	0.583
361.562	1.104	0.477
362.162	0.906	0.44
362.763	0.841	0.437
363.363	0.896	0.44
363.964	0.878	0.459
364.565	1.004	0.485
365.165	1.042	0.545
365.766	0.974	0.592
366.366	1.119	0.578
366.967	0.9	0.549
367.568	0.905	0.465
368.168	0.676	0.37
368.769	0.723	0.276
369.369	0.733	0.274
369.97	0.418	0.358
370.571	0.578	0.342
371.171	0.563	0.275
371.772	0.558	0.228
372.372	0.632	0.245
372.973	0.522	0.326
373.574	0.753	0.376
374.174	0.789	0.429
374.775	0.773	0.465
375.375	0.794	0.446
375.976	0.825	0.393
376.577	1.104	0.39
377.177	1.082	0.541
377.778	1.016	0.709
378.378	1.121	0.716
378.979	1.149	0.601
379.58	1.209	0.492
380.18	1.195	0.507
380.781	1.146	0.629
381.381	1.167	0.728
381.982	1.211	0.717
382.583	1.362	0.635
383.183	1.336	0.612
383.784	1.465	0.68
384.384	1.349	0.807
384.985	1.333	0.838
385.586	1.478	0.758
386.186	1.289	0.677
386.787	1.228	0.591
387.387	1.254	0.56
387.988	1.0	0.598
388.589	0.958	0.572
389.189	1.161	0.496
389.79	1.038	0.5
390.39	1.236	0.561
390.991	1.177	0.683
391.592	1.012	0.736
392.192	1.178	0.62
392.793	1.056	0.489
393.393	0.977	0.419
393.994	1.051	0.434
394.595	1.185	0.562
395.195	1.217	0.734
395.796	1.333	0.814
396.396	1.464	0.787
396.997	1.2	0.716
397.598	1.381	0.595
398.198	1.484	0.583
398.799	1.371	0.741
399.399	1.371	0.881
400.0	1.44	0.873
400.601	1.244	0.741
401.201	1.19	0.531
401.802	1.317	0.418
402.402	1.161	0.538
403.003	1.103	0.728
403.604	1.088	0.779
404.204	0.942	0.625
404.805	1.02	0.361
405.405	1.002	0.254
406.006	0.794	0.383
406.607	1.041	0.565
407.207	1.059	0.713
407.808	0.913	0.698
408.408	1.264	0.509
409.009	1.235	0.439
409.61	0.965	0.548
410.21	1.056	0.635
410.811	1.297	0.651
411.411	1.09	0.666
412.012	1.184	0.611
412.613	1.16	0.555
413.213	1.186	0.554
413.814	1.048	0.602
414.414	1.142	0.614
415.015	1.14	0.6
415.616	1.134	0.584
416.216	0.99	0.562
416.817	1.178	0.523
417.417	1.15	0.558
418.018	1.056	0.626
418.619	1.325	0.644
419.219	1.553	0.703
419.82	1.536	0.841
420.42	1.756	0.958
421.021	1.648	1.019
421.622	1.558	0.938
422.222	1.657	0.757
422.823	1.696	0.675
423.423	1.674	0.786
424.024	1.572	0.973
424.625	1.532	1.02
425.225	1.263	0.847
425.826	1.272	0.519
426.426	1.157	0.32
427.027	0.843	0.371
427.628	0.945	0.504
428.228	1.103	0.628
428.829	1.041	0.684
429.429	1.049	0.612
430.03	1.227	0.499
430.631	1.03	0.493
431.231	0.912	0.532
431.832	0.923	0.528
432.432	0.931	0.484
433.033	0.923	0.439
433.634	1.045	0.439
434.234	0.998	0.523
434.835	1.025	0.613
435.435	1.142	0.638
436.036	1.253	0.621
436.637	1.194	0.625
437.237	1.125	0.629
437.838	1.403	0.619
438.438	1.35	0.696
439.039	1.34	0.783
439.64	1.394	0.795
440.24	1.358	0.744
440.841	1.236	0.653
441.441	1.216	0.559
442.042	1.289	0.541
442.643	1.094	0.632
443.243	1.147	0.678
443.844	1.436	0.666
444.444	1.203	0.703
445.045	1.292	0.689
445.646	1.527	0.667
446.246	1.556	0.76
446.847	1.261	0.883
447.447	1.283	0.811
448.048	1.605	0.623
448.649	1.52	0.616
449.249	1.44	0.775
449.85	1.542	0.919
450.45	1.692	0.962
451.051	1.692	0.924
451.652	1.585	0.84
452.252	1.572	0.748
452.853	1.461	0.718
453.453	1.604	0.746
454.054	1.594	0.848
454.655	1.61	0.94
455.255	1.627	0.939
455.856	1.604	0.849
456.456	1.543	0.743
457.057	1.322	0.691
457.658	1.118	0.635
458.258	1.148	0.543
458.859	1.206	0.506
459.459	1.017	0.564
460.06	1.016	0.607
460.661	0.921	0.572
461.261	0.943	0.461
461.862	1.104	0.385
462.462	1.204	0.486
463.063	1.009	0.697
463.664	1.103	0.77
464.264	1.07	0.657
464.865	1.115	0.459
465.465	1.288	0.385
466.066	1.118	0.556
466.667	0.926	0.751
467.267	1.121	0.721
467.868	1.08	0.55
468.468	0.982	0.391
469.069	0.994	0.356
469.67	0.964	0.468
470.27	1.117	0.622
470.871	1.122	0.73
471.471	1.117	0.709
472.072	0.968	0.566
472.673	1.031	0.379
473.273	1.07	0.337
473.874	1.089	0.5
474.474	1.067	0.722
475.075	1.311	0.808
475.676	1.363	0.767
476.276	1.219	0.662
476.877	1.2	0.544
477.477	0.897	0.482
478.078	0.985	0.427
478.679	1.125	0.454
479.279	1.144	0.6
479.88	1.148	0.744
480.48	1.137	0.752
481.081	1.279	0.624
481.682	1.131	0.521
482.282	1.03	0.489
482.883	1.102	0.516
483.483	1.065	0.591
484.084	1.268	0.65
484.685	1.154	0.699
485.285	1.262	0.679
485.886	1.333	0.636
486.486	1.477	0.656
487.087	1.318	0.764
487.688	1.279	0.807
488.288	1.227	0.72
488.889	1.011	0.555
489.489	0.912	0.38
490.09	0.836	0.295
490.691	0.715	0.337
491.291	0.739	0.414
491.892	0.752	0.464
492.492	0.777	0.452
493.093	0.919	0.403
493.694	0.878	0.413
494.294	0.752	0.461
494.895	0.886	0.462
495.495	0.914	0.461
496.096	0.852	0.469
496.697	0.835	0.456
497.297	0.722	0.424
497.898	0.689	0.352
498.498	0.706	0.287
499.099	0.779	0.307
499.7	0.624	0.404
500.3	0.655	0.44
500.901	0.743	0.388
501.502	0.667	0.324
502.102	0.706	0.297
502.703	0.615	0.331
503.303	0.641	0.365
503.904	0.669	0.368
504.505	0.826	0.358
505.105	0.949	0.416
505.706	0.824	0.53
506.306	0.901	0.566
506.907	0.984	0.508
507.508	1.115	0.462
508.108	0.912	0.509
508.709	0.991	0.533
509.309	0.963	0.539
509.91	0.764	0.497
510.511	1.115	0.396
511.111	0.902	0.432
511.712	0.816	0.509
512.312	0.927	0.519
512.913	0.865	0.492
513.514	0.66	0.418
514.114	0.716	0.288
514.715	0.792	0.239
515.315	0.766	0.348
515.916	0.845	0.509
516.517	0.73	0.597
517.117	0.669	0.489
517.718	0.743	0.26
518.318	0.559	0.134
518.919	0.756	0.179
519.52	0.647	0.407
520.12	0.615	0.573
520.721	0.887	0.516
521.321	0.934	0.4
521.922	0.682	0.348
522.523	0.762	0.323
523.123	0.637	0.351
523.724	0.69	0.373
524.324	0.714	0.378
524.925	0.72	0.379
525.526	0.61	0.371
526.126	0.652	0.323
526.727	0.653	0.287
527.327	0.662	0.301
527.928	0.793	0.368
528.529	0.766	0.468
529.129	0.846	0.51
529.73	0.754	0.479
530.33	0.759	0.376
530.931	0.798	0.29
531.532	0.856	0.32
532.132	0.809	0.462
532.733	0.774	0.567
533.333	0.904	0.532
533.934	0.822	0.43
534.535	0.673	0.325
535.135	0.659	0.255
535.736	0.729	0.269
536.336	0.797	0.382
536.937	0.884	0.529
537.538	0.832	0.605
538.138	0.847	0.529
538.739	0.788	0.369
539.339	0.724	0.253
539.94	0.751	0.258
540.541	0.674	0.377
541.141	0.76	0.479
541.742	0.77	0.496
542.342	0.78	0.428
542.943	0.669	0.333
543.544	0.576	0.256
544.144	0.589	0.224
544.745	0.667	0.271
545.345	0.758	0.39
545.946	0.721	0.507
546.547	0.694	0.502
547.147	0.752	0.375
547.748	0.675	0.255
548.348	0.774	0.24
548.949	0.696	0.366
549.55	0.582	0.483
550.15	0.77	0.452
550.751	0.636	0.357
551.351	0.55	0.242
551.952	0.843	0.187
552.553	0.929	0.355
553.153	0.684	0.623
553.754	0.678	0.66
554.354	0.73	0.418
554.955	0.77	0.142
555.556	0.764	0.101
556.156	0.808	0.338
556.757	0.95	0.657
557.357	1.032	0.823
557.958	0.996	0.721
558.559	1.096	0.443
559.159	0.983	0.269
559.76	0.95	0.326
560.36	1.041	0.547
560.961	0.876	0.75
561.562	0.917	0.695
562.162	0.985	0.435
562.763	1.036	0.251
563.363	0.883	0.322
563.964	0.905	0.531
564.565	0.942	0.682
565.165	1.031	0.668
565.766	0.785	0.514
566.366	0.947	0.289
566.967	0.838	0.237
567.568	0.769	0.372
568.168	0.836	0.535
568.769	0.789	0.598
569.369	0.799	0.493
569.97	0.668	0.31
570.571	0.584	0.166
571.171	0.588	0.153
571.772	0.698	0.289
572.372	0.731	0.489
572.973	0.78	0.591
573.574	0.851	0.524
574.174	0.614	0.365
574.775	0.495	0.18
575.375	0.447	0.067
575.976	0.647	0.125
576.577	0.457	0.358
577.177	0.496	0.492
577.778	0.681	0.421
578.378	0.535	0.271
578.979	0.527	0.135
579.58	0.478	0.125
580.18	0.338	0.219
580.781	0.476	0.285
581.381	0.533	0.311
581.982	0.525	0.306
582.583	0.502	0.275
583.183	0.406	0.231
583.784	0.376	0.175
584.384	0.322	0.138
584.985	0.469	0.137
585.586	0.489	0.227
586.186	0.445	0.34
586.787	0.547	0.362
587.387	0.467	0.304
587.988	0.562	0.204
588.589	0.572	0.182
589.189	0.406	0.261
589.79	0.361	0.301
590.39	0.471	0.243
590.991	0.442	0.18
591.592	0.335	0.163
592.192	0.353	0.164
592.793	0.527	0.195
593.393	0.347	0.278
593.994	0.538	0.295
594.595	0.658	0.294
595.195	0.594	0.332
595.796	0.462	0.346
596.396	0.468	0.271
596.997	0.558	0.178
597.598	0.265	0.168
598.198	0.419	0.163
598.799	0.313	0.192
599.399	0.346	0.201
600.0	0.537	0.198
