Time(s)	Relative Blade_disp(m)	Tower_disp(m)
258.258	0.358	0.246
258.859	0.553	0.264
259.459	0.389	0.286
260.06	0.517	0.249
260.661	0.424	0.218
261.261	0.34	0.192
261.862	0.49	0.166
262.462	0.261	0.2
263.063	0.329	0.192
263.664	0.408	0.164
264.264	0.278	0.17
264.865	0.454	0.171
265.465	0.326	0.217
266.066	0.261	0.222
266.667	0.475	0.164
267.267	0.272	0.161
267.868	0.421	0.16
268.468	0.441	0.207
269.069	0.416	0.275
269.67	0.543	0.295
270.27	0.504	0.299
270.871	0.355	0.262
271.471	0.423	0.167
272.072	0.337	0.112
272.673	0.314	0.12
273.273	0.437	0.176
273.874	0.345	0.269
274.474	0.348	0.283
275.075	0.504	0.214
275.676	0.309	0.17
276.276	0.316	0.128
276.877	0.404	0.123
277.477	0.246	0.184
278.078	0.404	0.211
278.679	0.409	0.229
279.279	0.289	0.227
279.88	0.358	0.166
280.48	0.415	0.124
281.081	0.396	0.162
281.682	0.413	0.245
282.282	0.335	0.295
282.883	0.38	0.24
283.483	0.476	0.151
284.084	0.395	0.143
284.685	0.422	0.199
285.285	0.565	0.281
285.886	0.524	0.366
286.486	0.504	0.366
287.087	0.52	0.276
287.688	0.325	0.169
288.288	0.357	0.076
288.889	0.43	0.085
289.489	0.367	0.214
290.09	0.42	0.328
290.691	0.401	0.339
291.291	0.354	0.228
291.892	0.434	0.087
292.492	0.368	0.067
293.093	0.396	0.168
293.694	0.43	0.304
294.294	0.425	0.365
294.895	0.592	0.305
295.495	0.502	0.235
296.096	0.376	0.187
296.697	0.46	0.16
297.297	0.269	0.189
297.898	0.331	0.189
298.498	0.397	0.175
299.099	0.361	0.187
299.7	0.384	0.202
300.3	0.436	0.218
300.901	0.366	0.237
301.502	0.358	0.216
302.102	0.444	0.173
302.703	0.4	0.177
303.303	0.408	0.213
303.904	0.454	0.25
304.505	0.39	0.267
305.105	0.434	0.234
305.706	0.458	0.192
306.306	0.41	0.191
306.907	0.399	0.212
307.508	0.526	0.239
308.108	0.289	0.278
308.709	0.37	0.22
309.309	0.445	0.136
309.91	0.232	0.125
310.511	0.356	0.129
311.111	0.233	0.171
311.712	0.232	0.175
312.312	0.379	0.139
312.913	0.218	0.137
313.514	0.273	0.125
314.114	0.372	0.133
314.715	0.318	0.189
315.315	0.358	0.23
315.916	0.323	0.228
316.517	0.32	0.173
317.117	0.376	0.116
317.718	0.212	0.121
318.318	0.375	0.134
318.919	0.425	0.198
319.52	0.28	0.272
320.12	0.385	0.245
320.721	0.261	0.163
321.321	0.303	0.067
321.922	0.252	0.048
322.523	0.311	0.113
323.123	0.282	0.218
323.724	0.317	0.262
324.324	0.369	0.218
324.925	0.277	0.142
325.526	0.331	0.077
326.126	0.312	0.095
326.727	0.263	0.174
327.327	0.359	0.227
327.928	0.347	0.238
328.529	0.249	0.191
329.129	0.32	0.098
329.73	0.233	0.06
330.33	0.304	0.088
330.931	0.327	0.175
331.532	0.317	0.258
332.132	0.312	0.254
332.733	0.46	0.176
333.333	0.378	0.145
333.934	0.419	0.169
334.535	0.535	0.243
335.135	0.437	0.338
335.736	0.489	0.341
336.336	0.473	0.261
336.937	0.446	0.167
337.538	0.471	0.14
338.138	0.424	0.203
338.739	0.55	0.293
339.339	0.584	0.374
339.94	0.427	0.38
340.541	0.558	0.259
341.141	0.419	0.153
341.742	0.294	0.108
342.342	0.46	0.121
342.943	0.373	0.228
343.544	0.454	0.312
344.144	0.591	0.332
344.745	0.411	0.314
345.345	0.507	0.219
345.946	0.392	0.155
346.547	0.357	0.142
347.147	0.534	0.183
347.748	0.296	0.286
348.348	0.526	0.295
348.949	0.434	0.268
349.55	0.259	0.199
350.15	0.402	0.087
350.751	0.395	0.08
351.351	0.385	0.189
351.952	0.503	0.314
352.553	0.491	0.384
353.153	0.445	0.336
353.754	0.529	0.204
354.354	0.328	0.125
354.955	0.388	0.102
355.556	0.466	0.17
356.156	0.281	0.29
356.757	0.435	0.297
357.357	0.402	0.229
357.958	0.227	0.134
358.559	0.495	0.054
359.159	0.296	0.135
359.76	0.405	0.252
360.36	0.457	0.328
360.961	0.351	0.313
361.562	0.517	0.196
362.162	0.348	0.127
362.763	0.316	0.115
363.363	0.443	0.157
363.964	0.324	0.251
364.565	0.484	0.286
365.165	0.468	0.281
365.766	0.374	0.236
366.366	0.512	0.169
366.967	0.32	0.173
367.568	0.374	0.187
368.168	0.334	0.201
368.769	0.291	0.191
369.369	0.391	0.153
369.97	0.17	0.146
370.571	0.277	0.106
371.171	0.292	0.094
371.772	0.203	0.131
372.372	0.369	0.159
372.973	0.231	0.199
373.574	0.36	0.182
374.174	0.382	0.164
374.775	0.287	0.173
375.375	0.374	0.17
375.976	0.35	0.182
376.577	0.469	0.204
377.177	0.486	0.257
377.778	0.392	0.3
378.378	0.492	0.265
378.979	0.437	0.215
379.58	0.451	0.183
380.18	0.512	0.202
380.781	0.436	0.274
381.381	0.493	0.311
381.982	0.486	0.294
382.583	0.519	0.243
383.183	0.52	0.216
383.784	0.569	0.243
384.384	0.52	0.313
384.985	0.504	0.344
385.586	0.61	0.313
386.186	0.431	0.271
386.787	0.491	0.198
387.387	0.505	0.178
387.988	0.326	0.225
388.589	0.432	0.235
389.189	0.478	0.234
389.79	0.372	0.237
390.39	0.556	0.218
390.991	0.449	0.248
391.592	0.355	0.267
392.192	0.523	0.227
392.793	0.361	0.212
393.393	0.377	0.185
393.994	0.486	0.172
394.595	0.436	0.228
395.195	0.504	0.288
395.796	0.542	0.322
396.396	0.539	0.318
396.997	0.448	0.275
397.598	0.532	0.206
398.198	0.577	0.2
398.799	0.496	0.282
399.399	0.553	0.349
400.0	0.568	0.359
400.601	0.416	0.302
401.201	0.47	0.178
401.802	0.514	0.117
402.402	0.41	0.187
403.003	0.477	0.293
403.604	0.434	0.35
404.204	0.347	0.291
404.805	0.426	0.139
405.405	0.387	0.06
406.006	0.287	0.107
406.607	0.491	0.21
407.207	0.415	0.34
407.808	0.337	0.352
408.408	0.588	0.223
409.009	0.414	0.147
409.61	0.36	0.144
410.21	0.464	0.189
410.811	0.487	0.278
411.411	0.414	0.34
412.012	0.506	0.297
412.613	0.446	0.216
413.213	0.436	0.156
413.814	0.42	0.161
414.414	0.418	0.22
415.015	0.467	0.28
415.616	0.444	0.302
416.216	0.391	0.257
416.817	0.483	0.173
417.417	0.427	0.155
418.018	0.377	0.198
418.619	0.563	0.252
419.219	0.588	0.335
419.82	0.579	0.387
420.42	0.714	0.37
421.021	0.566	0.341
421.622	0.526	0.277
422.222	0.634	0.22
422.823	0.567	0.255
423.423	0.653	0.337
424.024	0.603	0.414
424.625	0.559	0.399
425.225	0.448	0.281
425.826	0.431	0.124
426.426	0.44	0.064
427.027	0.288	0.145
427.628	0.44	0.246
428.228	0.474	0.325
428.829	0.38	0.322
429.429	0.456	0.215
430.03	0.453	0.128
430.631	0.36	0.135
431.231	0.379	0.197
431.832	0.38	0.259
432.432	0.375	0.265
433.033	0.395	0.208
433.634	0.42	0.15
434.234	0.383	0.15
434.835	0.41	0.202
435.435	0.45	0.265
436.036	0.501	0.3
436.637	0.461	0.294
437.237	0.439	0.241
437.838	0.558	0.186
438.438	0.49	0.219
439.039	0.486	0.288
439.64	0.572	0.331
440.24	0.471	0.335
440.841	0.479	0.263
441.441	0.462	0.177
442.042	0.471	0.153
442.643	0.415	0.212
443.243	0.434	0.277
443.844	0.607	0.306
444.444	0.402	0.324
445.045	0.519	0.255
445.646	0.607	0.199
446.246	0.52	0.245
446.847	0.471	0.317
447.447	0.488	0.324
448.048	0.607	0.273
448.649	0.553	0.254
449.249	0.53	0.269
449.85	0.612	0.296
450.45	0.597	0.339
451.051	0.61	0.358
451.652	0.569	0.335
452.252	0.571	0.281
452.853	0.528	0.24
453.453	0.598	0.239
454.054	0.594	0.301
454.655	0.582	0.372
455.255	0.624	0.382
455.856	0.568	0.333
456.456	0.564	0.254
457.057	0.472	0.209
457.658	0.39	0.197
458.258	0.466	0.2
458.859	0.459	0.238
459.459	0.401	0.273
460.06	0.435	0.256
460.661	0.349	0.205
461.261	0.364	0.139
461.862	0.453	0.123
462.462	0.48	0.209
463.063	0.397	0.325
463.664	0.487	0.343
464.264	0.399	0.27
464.865	0.421	0.147
465.465	0.528	0.097
466.066	0.408	0.199
466.667	0.38	0.318
467.267	0.5	0.336
467.868	0.389	0.27
468.468	0.393	0.151
469.069	0.419	0.084
469.67	0.359	0.136
470.27	0.486	0.245
470.871	0.462	0.353
471.471	0.437	0.359
472.072	0.408	0.245
472.673	0.388	0.102
473.273	0.429	0.056
473.874	0.432	0.162
474.474	0.449	0.327
475.075	0.556	0.411
475.676	0.551	0.377
476.276	0.437	0.254
476.877	0.491	0.119
477.477	0.29	0.094
478.078	0.404	0.139
478.679	0.502	0.248
479.279	0.447	0.362
479.88	0.522	0.366
480.48	0.447	0.275
481.081	0.479	0.152
481.682	0.426	0.116
482.282	0.374	0.178
482.883	0.498	0.267
483.483	0.43	0.338
484.084	0.55	0.316
484.685	0.466	0.256
485.285	0.468	0.192
485.886	0.539	0.179
486.486	0.563	0.259
487.087	0.521	0.367
487.688	0.537	0.389
488.288	0.492	0.308
488.889	0.373	0.178
489.489	0.364	0.072
490.09	0.344	0.074
490.691	0.303	0.171
491.291	0.369	0.259
491.892	0.359	0.282
492.492	0.339	0.218
493.093	0.422	0.122
493.694	0.348	0.108
494.294	0.314	0.164
494.895	0.424	0.228
495.495	0.399	0.279
496.096	0.376	0.265
496.697	0.406	0.19
497.297	0.281	0.129
497.898	0.308	0.092
498.498	0.332	0.117
499.099	0.347	0.195
499.7	0.322	0.257
500.3	0.327	0.239
500.901	0.341	0.158
501.502	0.293	0.092
502.102	0.319	0.089
502.703	0.291	0.155
503.303	0.312	0.221
503.904	0.34	0.232
504.505	0.386	0.193
505.105	0.438	0.163
505.706	0.339	0.184
506.306	0.411	0.209
506.907	0.42	0.232
507.508	0.493	0.25
508.108	0.387	0.263
508.709	0.452	0.227
509.309	0.427	0.196
509.91	0.274	0.18
510.511	0.552	0.155
511.111	0.353	0.224
511.712	0.354	0.266
512.312	0.502	0.242
512.913	0.308	0.219
513.514	0.31	0.153
514.114	0.355	0.096
514.715	0.319	0.118
515.315	0.395	0.192
515.916	0.409	0.274
516.517	0.333	0.297
517.117	0.312	0.209
517.718	0.345	0.083
518.318	0.224	0.037
518.919	0.395	0.084
519.52	0.328	0.23
520.12	0.285	0.321
520.721	0.482	0.265
521.321	0.378	0.181
521.922	0.281	0.112
522.523	0.401	0.088
523.123	0.255	0.159
523.724	0.352	0.22
524.324	0.381	0.242
524.925	0.316	0.221
525.526	0.317	0.152
526.126	0.305	0.095
526.727	0.289	0.096
527.327	0.335	0.151
527.928	0.39	0.23
528.529	0.37	0.279
529.129	0.413	0.253
529.73	0.34	0.186
530.33	0.322	0.115
530.931	0.382	0.096
531.532	0.375	0.168
532.132	0.404	0.268
532.733	0.371	0.311
533.333	0.431	0.253
533.934	0.348	0.161
534.535	0.296	0.092
535.135	0.312	0.085
535.736	0.35	0.15
536.336	0.392	0.244
536.937	0.445	0.303
537.538	0.376	0.29
538.138	0.387	0.196
538.739	0.338	0.104
539.339	0.312	0.083
539.94	0.37	0.139
540.541	0.339	0.239
541.141	0.377	0.284
541.742	0.394	0.246
542.342	0.329	0.167
542.943	0.32	0.095
543.544	0.26	0.087
544.144	0.297	0.128
544.745	0.353	0.194
545.345	0.382	0.25
545.946	0.357	0.256
546.547	0.331	0.198
547.147	0.338	0.119
547.748	0.303	0.09
548.348	0.374	0.131
548.949	0.354	0.226
549.55	0.287	0.278
550.15	0.406	0.224
550.751	0.276	0.145
551.351	0.244	0.071
551.952	0.44	0.06
552.553	0.412	0.194
553.153	0.327	0.343
553.754	0.376	0.341
554.354	0.309	0.199
554.955	0.34	0.028
555.556	0.358	-0.006
556.156	0.368	0.137
556.757	0.478	0.337
557.357	0.479	0.45
557.958	0.428	0.376
558.559	0.482	0.168
559.159	0.388	0.029
559.76	0.396	0.055
560.36	0.503	0.227
560.961	0.375	0.418
561.562	0.442	0.414
562.162	0.461	0.237
562.763	0.408	0.061
563.363	0.394	0.028
563.964	0.405	0.159
564.565	0.424	0.337
565.165	0.494	0.414
565.766	0.34	0.333
566.366	0.451	0.125
566.967	0.369	0.008
567.568	0.308	0.062
568.168	0.439	0.216
568.769	0.351	0.367
569.369	0.398	0.356
569.97	0.357	0.204
570.571	0.241	0.032
571.171	0.314	-0.043
571.772	0.327	0.069
572.372	0.359	0.276
572.973	0.428	0.402
573.574	0.417	0.359
574.174	0.295	0.18
574.775	0.242	-0.015
575.375	0.211	-0.081
575.976	0.341	0.04
576.577	0.263	0.276
577.177	0.306	0.388
577.778	0.409	0.296
578.378	0.226	0.111
578.979	0.28	-0.053
579.58	0.249	-0.039
580.18	0.16	0.124
580.781	0.346	0.264
581.381	0.308	0.313
581.982	0.293	0.225
582.583	0.305	0.075
583.183	0.17	-0.004
583.784	0.217	0.014
584.384	0.209	0.119
584.985	0.28	0.218
585.586	0.339	0.249
586.186	0.248	0.206
586.787	0.311	0.102
587.387	0.229	0.046
587.988	0.271	0.065
588.589	0.342	0.156
589.189	0.229	0.259
589.79	0.261	0.241
590.39	0.286	0.126
590.991	0.213	0.028
591.592	0.205	0.012
592.192	0.21	0.083
592.793	0.314	0.185
593.393	0.233	0.256
593.994	0.321	0.213
594.595	0.37	0.127
595.195	0.266	0.095
595.796	0.261	0.109
596.396	0.255	0.147
596.997	0.31	0.177
597.598	0.189	0.182
598.198	0.266	0.125
598.799	0.202	0.072
599.399	0.182	0.051
600.0	0.327	0.08
