Time(s)	Relative Blade_disp(m)	Tower_disp(m)
210.811	0.354	0.144
211.411	0.346	0.192
212.012	0.342	0.229
212.613	0.389	0.223
213.213	0.347	0.193
213.814	0.35	0.155
214.414	0.357	0.143
215.015	0.331	0.168
215.616	0.368	0.201
216.216	0.366	0.224
216.817	0.377	0.217
217.417	0.364	0.19
218.018	0.373	0.164
218.619	0.387	0.166
219.219	0.354	0.199
219.82	0.331	0.22
220.42	0.362	0.2
221.021	0.391	0.17
221.622	0.353	0.169
222.222	0.389	0.185
222.823	0.404	0.217
223.423	0.388	0.242
224.024	0.424	0.233
224.625	0.415	0.211
225.225	0.353	0.191
225.826	0.399	0.171
226.426	0.387	0.182
227.027	0.338	0.21
227.628	0.426	0.215
228.228	0.335	0.217
228.829	0.291	0.183
229.429	0.377	0.128
230.03	0.298	0.127
230.631	0.337	0.157
231.231	0.413	0.207
231.832	0.358	0.257
232.432	0.403	0.249
233.033	0.412	0.203
233.634	0.4	0.167
234.234	0.382	0.169
234.835	0.368	0.2
235.435	0.338	0.222
236.036	0.39	0.206
236.637	0.356	0.183
237.237	0.364	0.166
237.838	0.388	0.173
238.438	0.334	0.203
239.039	0.403	0.214
239.64	0.414	0.218
240.24	0.396	0.219
240.841	0.385	0.21
241.441	0.349	0.191
242.042	0.338	0.166
242.643	0.395	0.153
243.243	0.333	0.183
243.844	0.306	0.206
244.444	0.408	0.194
245.045	0.341	0.19
245.646	0.37	0.181
246.246	0.456	0.186
246.847	0.325	0.227
247.447	0.366	0.223
248.048	0.386	0.19
248.649	0.265	0.159
249.249	0.356	0.122
249.85	0.323	0.136
250.45	0.367	0.185
251.051	0.391	0.239
251.652	0.359	0.257
252.252	0.415	0.216
252.853	0.36	0.169
253.453	0.334	0.141
254.054	0.386	0.149
254.655	0.321	0.198
255.255	0.39	0.227
255.856	0.349	0.227
256.456	0.339	0.187
257.057	0.456	0.145
257.658	0.323	0.174
258.258	0.347	0.206
258.859	0.444	0.219
259.459	0.354	0.234
260.06	0.428	0.213
260.661	0.378	0.195
261.261	0.332	0.179
261.862	0.417	0.166
262.462	0.293	0.187
263.063	0.333	0.186
263.664	0.376	0.174
264.264	0.302	0.175
264.865	0.399	0.171
265.465	0.329	0.192
266.066	0.295	0.196
266.667	0.409	0.17
267.267	0.3	0.172
267.868	0.379	0.17
268.468	0.391	0.191
269.069	0.366	0.222
269.67	0.44	0.229
270.27	0.41	0.232
270.871	0.345	0.216
271.471	0.381	0.172
272.072	0.332	0.148
272.673	0.329	0.15
273.273	0.387	0.176
273.874	0.337	0.219
274.474	0.343	0.226
275.075	0.418	0.194
275.676	0.319	0.175
276.276	0.329	0.153
276.877	0.37	0.15
277.477	0.289	0.179
278.078	0.372	0.191
278.679	0.37	0.201
279.279	0.31	0.201
279.88	0.35	0.171
280.48	0.372	0.151
281.081	0.365	0.168
281.682	0.374	0.208
282.282	0.334	0.233
282.883	0.357	0.207
283.483	0.404	0.164
284.084	0.362	0.16
284.685	0.379	0.186
285.285	0.445	0.225
285.886	0.42	0.266
286.486	0.417	0.265
287.087	0.421	0.222
287.688	0.327	0.171
288.288	0.348	0.126
288.889	0.381	0.133
289.489	0.35	0.196
290.09	0.379	0.25
290.691	0.366	0.254
291.291	0.343	0.199
291.892	0.384	0.131
292.492	0.348	0.122
293.093	0.367	0.172
293.694	0.382	0.239
294.294	0.377	0.269
294.895	0.458	0.238
295.495	0.412	0.201
296.096	0.352	0.176
296.697	0.398	0.164
297.297	0.299	0.183
297.898	0.336	0.186
298.498	0.368	0.178
299.099	0.345	0.182
299.7	0.362	0.185
300.3	0.383	0.193
300.901	0.349	0.204
301.502	0.349	0.197
302.102	0.388	0.178
302.703	0.367	0.178
303.303	0.372	0.193
303.904	0.393	0.208
304.505	0.361	0.217
305.105	0.383	0.204
305.706	0.395	0.186
306.306	0.371	0.185
306.907	0.368	0.193
307.508	0.427	0.204
308.108	0.312	0.223
308.709	0.353	0.196
309.309	0.39	0.158
309.91	0.284	0.154
310.511	0.349	0.155
311.111	0.283	0.173
311.712	0.283	0.172
312.312	0.361	0.154
312.913	0.273	0.156
313.514	0.307	0.152
314.114	0.357	0.157
314.715	0.325	0.185
315.315	0.35	0.202
315.916	0.329	0.2
316.517	0.326	0.172
317.117	0.36	0.146
317.718	0.272	0.151
318.318	0.358	0.158
318.919	0.384	0.188
319.52	0.304	0.224
320.12	0.364	0.208
320.721	0.296	0.168
321.321	0.319	0.122
321.922	0.297	0.113
322.523	0.323	0.146
323.123	0.311	0.198
323.724	0.327	0.218
324.324	0.353	0.195
324.925	0.307	0.158
325.526	0.334	0.126
326.126	0.326	0.137
326.727	0.3	0.177
327.327	0.35	0.202
327.928	0.342	0.207
328.529	0.291	0.182
329.129	0.329	0.135
329.73	0.283	0.117
330.33	0.321	0.132
330.931	0.333	0.177
331.532	0.326	0.218
332.132	0.325	0.215
332.733	0.398	0.175
333.333	0.355	0.158
333.934	0.376	0.171
334.535	0.431	0.208
335.135	0.383	0.256
335.736	0.411	0.256
336.336	0.4	0.215
336.937	0.384	0.169
337.538	0.401	0.154
338.138	0.375	0.187
338.739	0.438	0.233
339.339	0.452	0.273
339.94	0.376	0.274
340.541	0.443	0.212
341.141	0.372	0.16
341.742	0.312	0.14
342.342	0.399	0.15
342.943	0.351	0.205
343.544	0.394	0.245
344.144	0.46	0.251
344.745	0.364	0.239
345.345	0.418	0.19
345.946	0.361	0.162
346.547	0.342	0.161
347.147	0.437	0.183
347.748	0.312	0.233
348.348	0.43	0.233
348.949	0.383	0.216
349.55	0.291	0.182
350.15	0.37	0.129
350.751	0.362	0.131
351.351	0.359	0.186
351.952	0.42	0.245
352.553	0.407	0.276
353.153	0.386	0.249
353.754	0.428	0.184
354.354	0.327	0.148
354.955	0.362	0.14
355.556	0.4	0.176
356.156	0.307	0.235
356.757	0.388	0.235
357.357	0.365	0.199
357.958	0.279	0.151
358.559	0.417	0.113
359.159	0.312	0.157
359.76	0.371	0.216
360.36	0.398	0.252
360.961	0.337	0.243
361.562	0.427	0.182
362.162	0.338	0.147
362.763	0.323	0.144
363.363	0.394	0.167
363.964	0.325	0.217
364.565	0.412	0.232
365.165	0.4	0.226
365.766	0.348	0.201
366.366	0.425	0.166
366.967	0.324	0.172
367.568	0.354	0.183
368.168	0.339	0.192
368.769	0.31	0.186
369.369	0.367	0.163
369.97	0.249	0.157
370.571	0.303	0.136
371.171	0.316	0.133
371.772	0.265	0.155
372.372	0.356	0.171
372.973	0.282	0.19
373.574	0.347	0.178
374.174	0.36	0.166
374.775	0.306	0.171
375.375	0.357	0.172
375.976	0.342	0.181
376.577	0.398	0.192
377.177	0.411	0.216
377.778	0.358	0.234
378.378	0.411	0.214
378.979	0.382	0.191
379.58	0.386	0.178
380.18	0.422	0.189
380.781	0.38	0.224
381.381	0.411	0.24
381.982	0.406	0.23
382.583	0.417	0.204
383.183	0.422	0.191
383.784	0.441	0.205
384.384	0.42	0.24
384.985	0.415	0.255
385.586	0.462	0.24
386.186	0.377	0.219
386.787	0.408	0.182
387.387	0.413	0.174
387.988	0.328	0.198
388.589	0.383	0.204
389.189	0.402	0.205
389.79	0.35	0.205
390.39	0.442	0.193
390.991	0.385	0.207
391.592	0.342	0.216
392.192	0.427	0.199
392.793	0.343	0.195
393.393	0.356	0.181
393.994	0.409	0.174
394.595	0.377	0.199
395.195	0.417	0.225
395.796	0.43	0.243
396.396	0.425	0.243
396.997	0.39	0.222
397.598	0.423	0.189
398.198	0.448	0.185
398.799	0.408	0.223
399.399	0.435	0.255
400.0	0.443	0.261
400.601	0.37	0.235
401.201	0.399	0.176
401.802	0.418	0.147
402.402	0.368	0.18
403.003	0.402	0.228
403.604	0.381	0.257
404.204	0.338	0.23
404.805	0.379	0.159
405.405	0.359	0.121
406.006	0.311	0.142
406.607	0.412	0.19
407.207	0.372	0.253
407.808	0.334	0.26
408.408	0.458	0.198
409.009	0.366	0.162
409.61	0.346	0.158
410.21	0.399	0.178
410.811	0.402	0.223
411.411	0.374	0.254
412.012	0.416	0.235
412.613	0.384	0.195
413.213	0.383	0.163
413.814	0.374	0.164
414.414	0.372	0.194
415.015	0.399	0.225
415.616	0.383	0.238
416.216	0.362	0.216
416.817	0.405	0.173
417.417	0.375	0.162
418.018	0.354	0.182
418.619	0.443	0.21
419.219	0.448	0.252
419.82	0.447	0.276
420.42	0.509	0.265
421.021	0.434	0.247
421.622	0.421	0.214
422.222	0.471	0.191
422.823	0.434	0.213
423.423	0.484	0.253
424.024	0.457	0.288
424.625	0.435	0.277
425.225	0.389	0.218
425.826	0.377	0.147
426.426	0.382	0.124
427.027	0.315	0.165
427.628	0.385	0.212
428.228	0.401	0.246
428.829	0.352	0.241
429.429	0.391	0.188
430.03	0.388	0.15
430.631	0.345	0.157
431.231	0.358	0.189
431.832	0.355	0.218
432.432	0.353	0.217
433.033	0.363	0.187
433.634	0.373	0.159
434.234	0.357	0.161
434.835	0.37	0.189
435.435	0.389	0.221
436.036	0.414	0.236
436.637	0.392	0.23
437.237	0.382	0.202
437.838	0.437	0.176
438.438	0.404	0.194
439.039	0.405	0.229
439.64	0.448	0.251
440.24	0.395	0.252
440.841	0.402	0.214
441.441	0.393	0.171
442.042	0.394	0.161
442.643	0.373	0.191
443.243	0.38	0.225
443.844	0.463	0.24
444.444	0.363	0.246
445.045	0.419	0.209
445.646	0.461	0.181
446.246	0.412	0.204
446.847	0.402	0.239
447.447	0.405	0.247
448.048	0.457	0.225
448.649	0.436	0.212
449.249	0.42	0.215
449.85	0.462	0.224
450.45	0.451	0.246
451.051	0.458	0.259
451.652	0.443	0.251
452.252	0.44	0.226
452.853	0.423	0.203
453.453	0.453	0.2
454.054	0.451	0.229
454.655	0.446	0.263
455.255	0.467	0.271
455.856	0.439	0.25
456.456	0.44	0.212
457.057	0.397	0.188
457.658	0.358	0.181
458.258	0.397	0.184
458.859	0.392	0.205
459.459	0.366	0.224
460.06	0.383	0.215
460.661	0.339	0.189
461.261	0.348	0.155
461.862	0.39	0.147
462.462	0.401	0.19
463.063	0.365	0.248
463.664	0.408	0.258
464.264	0.363	0.222
464.865	0.376	0.16
465.465	0.425	0.134
466.066	0.367	0.183
466.667	0.358	0.242
467.267	0.414	0.254
467.868	0.358	0.224
468.468	0.363	0.164
469.069	0.374	0.129
469.67	0.344	0.152
470.27	0.409	0.206
470.871	0.394	0.262
471.471	0.382	0.266
472.072	0.371	0.21
472.673	0.356	0.138
473.273	0.381	0.113
473.874	0.379	0.165
474.474	0.388	0.248
475.075	0.442	0.291
475.676	0.434	0.275
476.276	0.381	0.212
476.877	0.409	0.142
477.477	0.309	0.13
478.078	0.368	0.155
478.679	0.417	0.213
479.279	0.385	0.271
479.88	0.429	0.269
480.48	0.386	0.22
481.081	0.398	0.158
481.682	0.38	0.14
482.282	0.349	0.175
482.883	0.415	0.223
483.483	0.382	0.258
484.084	0.434	0.245
484.685	0.398	0.21
485.285	0.393	0.176
485.886	0.43	0.171
486.486	0.44	0.214
487.087	0.422	0.27
487.688	0.433	0.281
488.288	0.407	0.239
488.889	0.352	0.172
489.489	0.349	0.12
490.09	0.337	0.125
490.691	0.321	0.176
491.291	0.353	0.22
491.892	0.347	0.23
492.492	0.337	0.195
493.093	0.378	0.145
493.694	0.339	0.139
494.294	0.326	0.169
494.895	0.381	0.204
495.495	0.366	0.231
496.096	0.357	0.221
496.697	0.37	0.18
497.297	0.306	0.149
497.898	0.323	0.131
498.498	0.334	0.147
499.099	0.342	0.189
499.7	0.331	0.219
500.3	0.331	0.208
500.901	0.338	0.164
501.502	0.314	0.13
502.102	0.326	0.131
502.703	0.315	0.167
503.303	0.325	0.202
503.904	0.339	0.207
504.505	0.361	0.184
505.105	0.385	0.166
505.706	0.336	0.176
506.306	0.374	0.191
506.907	0.376	0.206
507.508	0.412	0.215
508.108	0.361	0.219
508.709	0.391	0.198
509.309	0.38	0.181
509.91	0.303	0.175
510.511	0.444	0.166
511.111	0.343	0.203
511.712	0.346	0.223
512.312	0.421	0.208
512.913	0.317	0.195
513.514	0.325	0.161
514.114	0.346	0.135
514.715	0.325	0.149
515.315	0.37	0.187
515.916	0.372	0.227
516.517	0.334	0.236
517.117	0.327	0.189
517.718	0.338	0.127
518.318	0.281	0.106
518.919	0.368	0.132
519.52	0.332	0.206
520.12	0.312	0.25
520.721	0.411	0.22
521.321	0.353	0.176
521.922	0.309	0.141
522.523	0.37	0.131
523.123	0.294	0.169
523.724	0.348	0.201
524.324	0.36	0.211
524.925	0.324	0.198
525.526	0.329	0.161
526.126	0.319	0.133
526.727	0.313	0.136
527.327	0.338	0.165
527.928	0.363	0.206
528.529	0.354	0.229
529.129	0.375	0.213
529.73	0.336	0.178
530.33	0.329	0.142
530.931	0.36	0.136
531.532	0.355	0.174
532.132	0.373	0.225
532.733	0.354	0.244
533.333	0.383	0.213
533.934	0.342	0.165
534.535	0.315	0.131
535.135	0.326	0.13
535.736	0.344	0.166
536.336	0.364	0.213
536.937	0.392	0.24
537.538	0.355	0.231
538.138	0.36	0.182
538.739	0.337	0.137
539.339	0.324	0.13
539.94	0.356	0.161
540.541	0.338	0.211
541.141	0.357	0.23
541.742	0.367	0.209
542.342	0.329	0.169
542.943	0.33	0.134
543.544	0.299	0.133
544.144	0.317	0.155
544.745	0.349	0.187
545.345	0.359	0.213
545.946	0.347	0.214
546.547	0.334	0.184
547.147	0.336	0.147
547.748	0.321	0.134
548.348	0.356	0.156
548.949	0.347	0.203
549.55	0.312	0.227
550.15	0.372	0.198
550.751	0.305	0.158
551.351	0.291	0.123
551.952	0.39	0.12
552.553	0.372	0.188
553.153	0.334	0.26
553.754	0.357	0.257
554.354	0.32	0.186
554.955	0.34	0.1
555.556	0.346	0.085
556.156	0.352	0.158
556.757	0.409	0.257
557.357	0.403	0.312
557.958	0.381	0.273
558.559	0.406	0.168
559.159	0.356	0.1
559.76	0.366	0.114
560.36	0.418	0.202
560.961	0.355	0.298
561.562	0.39	0.295
562.162	0.396	0.206
562.763	0.367	0.116
563.363	0.366	0.097
563.964	0.368	0.165
564.565	0.38	0.257
565.165	0.416	0.298
565.766	0.336	0.257
566.366	0.394	0.15
566.967	0.351	0.089
567.568	0.32	0.115
568.168	0.391	0.194
568.769	0.343	0.275
569.369	0.368	0.271
569.97	0.35	0.193
570.571	0.286	0.102
571.171	0.327	0.061
571.772	0.333	0.119
572.372	0.348	0.227
572.973	0.386	0.294
573.574	0.377	0.273
574.174	0.317	0.179
574.775	0.289	0.076
575.375	0.272	0.042
575.976	0.343	0.106
576.577	0.3	0.23
577.177	0.323	0.289
577.778	0.379	0.24
578.378	0.279	0.143
578.979	0.31	0.056
579.58	0.294	0.063
580.18	0.244	0.15
580.781	0.347	0.224
581.381	0.323	0.251
581.982	0.315	0.204
582.583	0.325	0.123
583.183	0.249	0.081
583.784	0.277	0.091
584.384	0.272	0.147
584.985	0.309	0.2
585.586	0.343	0.217
586.186	0.291	0.194
586.787	0.327	0.138
587.387	0.283	0.108
587.988	0.304	0.118
588.589	0.345	0.167
589.189	0.282	0.222
589.79	0.3	0.213
590.39	0.314	0.151
590.991	0.273	0.099
591.592	0.27	0.09
592.192	0.272	0.128
592.793	0.328	0.182
593.393	0.285	0.221
593.994	0.332	0.198
594.595	0.357	0.152
595.195	0.3	0.134
595.796	0.301	0.14
596.396	0.297	0.161
596.997	0.325	0.179
597.598	0.262	0.183
598.198	0.303	0.152
598.799	0.267	0.122
599.399	0.257	0.109
600.0	0.337	0.124
