Time(s)	Relative Blade_disp(m)	Tower_disp(m)
184.985	0.382	0.227
185.586	0.425	0.223
186.186	0.383	0.213
186.787	0.37	0.194
187.387	0.389	0.175
187.988	0.412	0.182
188.589	0.351	0.215
189.189	0.422	0.226
189.79	0.42	0.228
190.39	0.368	0.218
190.991	0.435	0.191
191.592	0.431	0.193
192.192	0.461	0.228
192.793	0.441	0.273
193.393	0.431	0.28
193.994	0.446	0.238
194.595	0.454	0.192
195.195	0.483	0.19
195.796	0.435	0.24
196.396	0.448	0.28
196.997	0.44	0.276
197.598	0.401	0.229
198.198	0.425	0.168
198.799	0.411	0.154
199.399	0.487	0.202
200.0	0.459	0.293
200.601	0.448	0.335
201.201	0.509	0.289
201.802	0.488	0.216
202.402	0.402	0.176
203.003	0.383	0.17
203.604	0.424	0.194
204.204	0.365	0.239
204.805	0.366	0.242
205.405	0.404	0.198
206.006	0.429	0.165
206.607	0.37	0.181
207.207	0.428	0.215
207.808	0.443	0.255
208.408	0.478	0.276
209.009	0.408	0.264
209.61	0.434	0.211
210.21	0.431	0.171
210.811	0.454	0.184
211.411	0.417	0.241
212.012	0.422	0.279
212.613	0.482	0.265
213.213	0.448	0.234
213.814	0.446	0.205
214.414	0.442	0.201
215.015	0.431	0.224
215.616	0.45	0.248
216.216	0.462	0.261
216.817	0.491	0.256
217.417	0.457	0.246
218.018	0.5	0.233
218.619	0.508	0.243
219.219	0.469	0.271
219.82	0.411	0.274
220.42	0.454	0.228
221.021	0.51	0.192
221.622	0.468	0.219
222.222	0.5	0.273
222.823	0.542	0.316
223.423	0.543	0.327
224.024	0.562	0.297
224.625	0.578	0.265
225.225	0.48	0.259
225.826	0.519	0.252
226.426	0.527	0.261
227.027	0.457	0.279
227.628	0.541	0.27
228.228	0.445	0.261
228.829	0.369	0.228
229.429	0.44	0.171
230.03	0.414	0.162
230.631	0.408	0.202
231.231	0.505	0.258
231.832	0.501	0.312
232.432	0.507	0.321
233.033	0.565	0.281
233.634	0.573	0.25
234.234	0.517	0.261
234.835	0.487	0.282
235.435	0.445	0.276
236.036	0.496	0.234
236.637	0.468	0.209
237.237	0.48	0.221
237.838	0.493	0.261
238.438	0.463	0.297
239.039	0.522	0.287
239.64	0.56	0.263
240.24	0.552	0.265
240.841	0.493	0.286
241.441	0.468	0.284
242.042	0.447	0.245
242.643	0.517	0.201
243.243	0.436	0.211
243.844	0.369	0.238
244.444	0.494	0.234
245.045	0.469	0.244
245.646	0.483	0.257
246.246	0.593	0.272
246.847	0.474	0.308
247.447	0.452	0.293
248.048	0.483	0.229
248.649	0.371	0.18
249.249	0.399	0.152
249.85	0.408	0.173
250.45	0.484	0.237
251.051	0.471	0.31
251.652	0.491	0.325
252.252	0.543	0.279
252.853	0.484	0.231
253.453	0.458	0.203
254.054	0.473	0.212
254.655	0.433	0.25
255.255	0.489	0.272
255.856	0.429	0.27
256.456	0.463	0.231
257.057	0.579	0.206
257.658	0.466	0.256
258.258	0.444	0.297
258.859	0.557	0.286
259.459	0.525	0.272
260.06	0.547	0.264
260.661	0.49	0.271
261.261	0.479	0.268
261.862	0.511	0.251
262.462	0.408	0.24
263.063	0.41	0.21
263.664	0.436	0.184
264.264	0.414	0.195
264.865	0.474	0.231
265.465	0.421	0.276
266.066	0.395	0.27
266.667	0.482	0.212
267.267	0.419	0.183
267.868	0.471	0.194
268.468	0.471	0.249
269.069	0.532	0.307
269.67	0.556	0.333
270.27	0.583	0.323
270.871	0.483	0.288
271.471	0.469	0.224
272.072	0.45	0.179
272.673	0.412	0.185
273.273	0.47	0.223
273.874	0.444	0.278
274.474	0.429	0.29
275.075	0.528	0.249
275.676	0.448	0.222
276.276	0.399	0.207
276.877	0.452	0.198
277.477	0.384	0.216
278.078	0.44	0.227
278.679	0.465	0.238
279.279	0.417	0.25
279.88	0.405	0.235
280.48	0.503	0.204
281.081	0.487	0.22
281.682	0.472	0.269
282.282	0.427	0.295
282.883	0.459	0.258
283.483	0.531	0.207
284.084	0.501	0.216
284.685	0.496	0.268
285.285	0.595	0.317
285.886	0.606	0.356
286.486	0.571	0.355
287.087	0.578	0.306
287.688	0.463	0.246
288.288	0.449	0.188
288.889	0.496	0.175
289.489	0.472	0.235
290.09	0.462	0.305
290.691	0.47	0.319
291.291	0.463	0.263
291.892	0.497	0.192
292.492	0.484	0.181
293.093	0.473	0.236
293.694	0.485	0.303
294.294	0.503	0.324
294.895	0.615	0.296
295.495	0.578	0.282
296.096	0.5	0.284
296.697	0.51	0.269
297.297	0.412	0.244
297.898	0.414	0.2
298.498	0.433	0.171
299.099	0.461	0.196
299.7	0.435	0.256
300.3	0.503	0.296
300.901	0.474	0.299
301.502	0.446	0.255
302.102	0.501	0.195
302.703	0.484	0.192
303.303	0.467	0.245
303.904	0.506	0.299
304.505	0.485	0.315
305.105	0.507	0.28
305.706	0.525	0.229
306.306	0.491	0.219
306.907	0.468	0.243
307.508	0.548	0.275
308.108	0.413	0.305
308.709	0.44	0.264
309.309	0.482	0.192
309.91	0.383	0.167
310.511	0.38	0.178
311.111	0.32	0.204
311.712	0.338	0.201
312.312	0.389	0.178
312.913	0.349	0.171
313.514	0.331	0.174
314.114	0.41	0.182
314.715	0.415	0.216
315.315	0.402	0.25
315.916	0.392	0.248
316.517	0.41	0.208
317.117	0.42	0.173
317.718	0.329	0.175
318.318	0.417	0.184
318.919	0.457	0.221
319.52	0.395	0.268
320.12	0.403	0.263
320.721	0.368	0.205
321.321	0.387	0.14
321.922	0.323	0.126
322.523	0.386	0.159
323.123	0.34	0.225
323.724	0.38	0.252
324.324	0.42	0.23
324.925	0.376	0.192
325.526	0.397	0.162
326.126	0.39	0.171
326.727	0.353	0.209
327.327	0.403	0.229
327.928	0.409	0.23
328.529	0.353	0.212
329.129	0.371	0.174
329.73	0.348	0.152
330.33	0.381	0.161
330.931	0.386	0.201
331.532	0.399	0.244
332.132	0.383	0.251
332.733	0.505	0.219
333.333	0.481	0.221
333.934	0.499	0.253
334.535	0.571	0.295
335.135	0.543	0.333
335.736	0.545	0.329
336.336	0.545	0.283
336.937	0.552	0.239
337.538	0.541	0.241
338.138	0.53	0.28
338.739	0.602	0.319
339.339	0.633	0.354
339.94	0.544	0.359
340.541	0.599	0.305
341.141	0.538	0.251
341.742	0.446	0.223
342.342	0.502	0.212
342.943	0.491	0.242
343.544	0.52	0.286
344.144	0.601	0.321
344.745	0.547	0.342
345.345	0.575	0.316
345.946	0.5	0.269
346.547	0.511	0.221
347.147	0.542	0.217
347.748	0.447	0.265
348.348	0.548	0.295
348.949	0.507	0.309
349.55	0.436	0.281
350.15	0.449	0.207
350.751	0.513	0.162
351.351	0.485	0.209
351.952	0.521	0.298
352.553	0.567	0.363
353.153	0.543	0.364
353.754	0.591	0.297
354.354	0.486	0.234
354.955	0.487	0.196
355.556	0.51	0.209
356.156	0.419	0.269
356.757	0.469	0.291
357.357	0.478	0.267
357.958	0.401	0.222
358.559	0.512	0.179
359.159	0.443	0.207
359.76	0.483	0.264
360.36	0.48	0.307
360.961	0.489	0.3
361.562	0.549	0.255
362.162	0.472	0.231
362.763	0.452	0.224
363.363	0.478	0.229
363.964	0.461	0.249
364.565	0.518	0.266
365.165	0.526	0.284
365.766	0.5	0.29
366.366	0.553	0.275
366.967	0.465	0.264
367.568	0.472	0.24
368.168	0.399	0.216
368.769	0.415	0.19
369.369	0.428	0.189
369.97	0.307	0.213
370.571	0.372	0.2
371.171	0.362	0.176
371.772	0.355	0.165
372.372	0.394	0.175
372.973	0.347	0.207
373.574	0.439	0.223
374.174	0.445	0.239
374.775	0.434	0.248
375.375	0.446	0.239
375.976	0.453	0.222
376.577	0.551	0.224
377.177	0.541	0.278
377.778	0.516	0.335
378.378	0.559	0.333
378.979	0.557	0.292
379.58	0.574	0.252
380.18	0.577	0.256
380.781	0.558	0.3
381.381	0.57	0.338
381.982	0.582	0.338
382.583	0.632	0.309
383.183	0.618	0.295
383.784	0.664	0.311
384.384	0.622	0.353
384.985	0.613	0.369
385.586	0.672	0.347
386.186	0.591	0.322
386.787	0.588	0.286
387.387	0.599	0.272
387.988	0.502	0.288
388.589	0.504	0.284
389.189	0.574	0.266
389.79	0.521	0.271
390.39	0.603	0.285
390.991	0.576	0.32
391.592	0.511	0.336
392.192	0.58	0.296
392.793	0.526	0.258
393.393	0.502	0.237
393.994	0.544	0.24
394.595	0.58	0.285
395.195	0.589	0.344
395.796	0.631	0.369
396.396	0.665	0.358
396.997	0.57	0.329
397.598	0.639	0.282
398.198	0.672	0.281
398.799	0.625	0.34
399.399	0.639	0.39
400.0	0.661	0.389
400.601	0.581	0.342
401.201	0.574	0.264
401.802	0.62	0.222
402.402	0.559	0.269
403.003	0.554	0.34
403.604	0.549	0.364
404.204	0.492	0.313
404.805	0.524	0.215
405.405	0.519	0.171
406.006	0.442	0.215
406.607	0.545	0.282
407.207	0.54	0.346
407.808	0.482	0.345
408.408	0.621	0.27
409.009	0.586	0.236
409.61	0.499	0.264
410.21	0.543	0.296
410.811	0.617	0.317
411.411	0.536	0.334
412.012	0.587	0.31
412.613	0.574	0.279
413.213	0.572	0.269
413.814	0.534	0.284
414.414	0.562	0.298
415.015	0.565	0.305
415.616	0.562	0.302
416.216	0.518	0.288
416.817	0.583	0.265
417.417	0.567	0.275
418.018	0.532	0.302
418.619	0.637	0.314
419.219	0.699	0.34
419.82	0.688	0.383
420.42	0.769	0.41
421.021	0.717	0.421
421.622	0.68	0.392
422.222	0.725	0.334
422.823	0.725	0.315
423.423	0.729	0.356
424.024	0.699	0.417
424.625	0.686	0.43
425.225	0.59	0.372
425.826	0.596	0.26
426.426	0.565	0.195
427.027	0.458	0.217
427.628	0.514	0.266
428.228	0.561	0.316
428.829	0.529	0.338
429.429	0.542	0.304
430.03	0.595	0.256
430.631	0.519	0.25
431.231	0.488	0.266
431.832	0.497	0.274
432.432	0.494	0.269
433.033	0.498	0.253
433.634	0.542	0.246
434.234	0.519	0.267
434.835	0.53	0.295
435.435	0.568	0.308
436.036	0.603	0.309
436.637	0.579	0.311
437.237	0.562	0.307
437.838	0.656	0.298
438.438	0.628	0.323
439.039	0.623	0.354
439.64	0.652	0.36
440.24	0.625	0.345
440.841	0.591	0.312
441.441	0.588	0.277
442.042	0.612	0.271
442.643	0.547	0.306
443.243	0.569	0.326
443.844	0.673	0.324
444.444	0.573	0.337
445.045	0.62	0.323
445.646	0.696	0.311
446.246	0.689	0.345
446.847	0.596	0.387
447.447	0.614	0.364
448.048	0.716	0.305
448.649	0.675	0.303
449.249	0.66	0.349
449.85	0.703	0.393
450.45	0.735	0.413
451.051	0.731	0.404
451.652	0.696	0.372
452.252	0.697	0.334
452.853	0.658	0.322
453.453	0.71	0.335
454.054	0.706	0.378
454.655	0.709	0.413
455.255	0.718	0.409
455.856	0.702	0.371
456.456	0.682	0.328
457.057	0.609	0.31
457.658	0.546	0.298
458.258	0.567	0.278
458.859	0.584	0.275
459.459	0.523	0.293
460.06	0.529	0.298
460.661	0.49	0.28
461.261	0.495	0.243
461.862	0.553	0.222
462.462	0.587	0.263
463.063	0.517	0.336
463.664	0.561	0.356
464.264	0.535	0.314
464.865	0.548	0.242
465.465	0.611	0.215
466.066	0.548	0.277
466.667	0.49	0.347
467.267	0.564	0.341
467.868	0.534	0.285
468.468	0.505	0.225
469.069	0.518	0.204
469.67	0.502	0.242
470.27	0.557	0.302
470.871	0.558	0.348
471.471	0.551	0.343
472.072	0.502	0.285
472.673	0.523	0.21
473.273	0.536	0.193
473.874	0.54	0.256
474.474	0.541	0.342
475.075	0.621	0.378
475.676	0.632	0.36
476.276	0.572	0.31
476.877	0.579	0.255
477.477	0.464	0.235
478.078	0.506	0.23
478.679	0.56	0.256
479.279	0.56	0.314
479.88	0.571	0.353
480.48	0.559	0.339
481.081	0.598	0.285
481.682	0.543	0.252
482.282	0.513	0.25
482.883	0.551	0.269
483.483	0.531	0.302
484.084	0.607	0.318
484.685	0.56	0.326
485.285	0.593	0.309
485.886	0.615	0.292
486.486	0.657	0.304
487.087	0.604	0.346
487.688	0.597	0.361
488.288	0.58	0.33
488.889	0.501	0.272
489.489	0.474	0.209
490.09	0.453	0.183
490.691	0.411	0.204
491.291	0.427	0.236
491.892	0.431	0.255
492.492	0.434	0.247
493.093	0.487	0.223
493.694	0.464	0.223
494.294	0.421	0.24
494.895	0.474	0.244
495.495	0.478	0.25
496.096	0.453	0.253
496.697	0.457	0.243
497.297	0.41	0.228
497.898	0.399	0.201
498.498	0.408	0.181
499.099	0.432	0.194
499.7	0.379	0.231
500.3	0.395	0.241
500.901	0.422	0.219
501.502	0.39	0.194
502.102	0.408	0.183
502.703	0.375	0.197
503.303	0.385	0.213
503.904	0.397	0.217
504.505	0.45	0.213
505.105	0.493	0.23
505.706	0.442	0.266
506.306	0.476	0.275
506.907	0.495	0.257
507.508	0.542	0.243
508.108	0.466	0.259
508.709	0.505	0.264
509.309	0.492	0.267
509.91	0.412	0.254
510.511	0.554	0.219
511.111	0.461	0.234
511.712	0.438	0.259
512.312	0.49	0.259
512.913	0.448	0.254
513.514	0.384	0.228
514.114	0.411	0.181
514.715	0.432	0.166
515.315	0.424	0.205
515.916	0.456	0.261
516.517	0.412	0.292
517.117	0.386	0.253
517.718	0.419	0.17
518.318	0.344	0.126
518.919	0.427	0.141
519.52	0.387	0.225
520.12	0.37	0.288
520.721	0.476	0.268
521.321	0.475	0.225
521.922	0.385	0.198
522.523	0.428	0.182
523.123	0.372	0.197
523.724	0.396	0.215
524.324	0.41	0.223
524.925	0.408	0.223
525.526	0.37	0.212
526.126	0.386	0.187
526.727	0.381	0.173
527.327	0.386	0.184
527.928	0.436	0.215
528.529	0.423	0.254
529.129	0.453	0.264
529.73	0.419	0.246
530.33	0.414	0.204
530.931	0.433	0.174
531.532	0.448	0.191
532.132	0.439	0.247
532.733	0.425	0.285
533.333	0.474	0.27
533.934	0.433	0.228
534.535	0.387	0.186
535.135	0.384	0.161
535.736	0.409	0.173
536.336	0.435	0.222
536.937	0.468	0.275
537.538	0.444	0.297
538.138	0.449	0.261
538.739	0.423	0.198
539.339	0.401	0.159
539.94	0.415	0.168
540.541	0.391	0.218
541.141	0.422	0.258
541.742	0.428	0.26
542.342	0.422	0.229
542.943	0.386	0.187
543.544	0.35	0.16
544.144	0.36	0.155
544.745	0.389	0.181
545.345	0.423	0.228
545.946	0.409	0.265
546.547	0.398	0.255
547.147	0.414	0.203
547.748	0.383	0.161
548.348	0.422	0.16
548.949	0.398	0.212
549.55	0.357	0.257
550.15	0.43	0.244
550.751	0.372	0.206
551.351	0.343	0.159
551.952	0.454	0.137
552.553	0.473	0.203
553.153	0.39	0.303
553.754	0.398	0.316
554.354	0.406	0.23
554.955	0.417	0.127
555.556	0.42	0.107
556.156	0.436	0.191
556.757	0.489	0.311
557.357	0.511	0.377
557.958	0.494	0.34
558.559	0.526	0.23
559.159	0.482	0.156
559.76	0.474	0.173
560.36	0.515	0.261
560.961	0.451	0.35
561.562	0.473	0.338
562.162	0.495	0.24
562.763	0.503	0.16
563.363	0.454	0.171
563.964	0.465	0.246
564.565	0.476	0.316
565.165	0.508	0.328
565.766	0.419	0.273
566.366	0.483	0.178
566.967	0.439	0.145
567.568	0.411	0.19
568.168	0.446	0.259
568.769	0.421	0.3
569.369	0.43	0.268
569.97	0.387	0.194
570.571	0.351	0.127
571.171	0.357	0.114
571.772	0.393	0.17
572.372	0.405	0.256
572.973	0.426	0.302
573.574	0.449	0.274
574.174	0.361	0.203
574.775	0.317	0.124
575.375	0.301	0.083
575.976	0.378	0.117
576.577	0.307	0.217
577.177	0.328	0.269
577.778	0.397	0.234
578.378	0.327	0.167
578.979	0.331	0.107
579.58	0.312	0.106
580.18	0.258	0.153
580.781	0.32	0.188
581.381	0.338	0.201
581.982	0.332	0.19
582.583	0.325	0.166
583.183	0.283	0.144
583.784	0.273	0.128
584.384	0.255	0.125
584.985	0.313	0.133
585.586	0.323	0.165
586.186	0.303	0.2
586.787	0.343	0.199
587.387	0.305	0.176
587.988	0.34	0.142
588.589	0.348	0.14
589.189	0.284	0.173
589.79	0.274	0.186
590.39	0.312	0.161
590.991	0.298	0.135
591.592	0.26	0.128
592.192	0.268	0.13
592.793	0.334	0.145
593.393	0.264	0.179
593.994	0.34	0.184
594.595	0.383	0.181
595.195	0.348	0.192
595.796	0.309	0.194
596.396	0.308	0.168
596.997	0.342	0.138
597.598	0.233	0.138
598.198	0.296	0.135
598.799	0.254	0.143
599.399	0.264	0.144
600.0	0.342	0.142
