Time(s)	Relative Blade_disp(m)	Tower_disp(m)
53.453	0.205	0.106
54.054	0.176	0.111
54.655	0.206	0.102
55.255	0.194	0.096
55.856	0.178	0.095
56.456	0.181	0.093
57.057	0.179	0.092
57.658	0.191	0.093
58.258	0.193	0.1
58.859	0.193	0.107
59.459	0.195	0.108
60.06	0.201	0.104
60.661	0.19	0.1
61.261	0.185	0.095
61.862	0.195	0.093
62.462	0.19	0.098
63.063	0.188	0.103
63.664	0.199	0.105
64.264	0.2	0.105
64.865	0.188	0.103
65.465	0.196	0.098
66.066	0.196	0.096
66.667	0.185	0.099
67.267	0.2	0.101
67.868	0.197	0.105
68.468	0.201	0.107
69.069	0.2	0.107
69.67	0.186	0.104
70.27	0.186	0.095
70.871	0.189	0.088
71.471	0.169	0.09
72.072	0.171	0.091
72.673	0.184	0.092
73.273	0.178	0.096
73.874	0.171	0.097
74.474	0.185	0.093
75.075	0.184	0.091
75.676	0.191	0.094
76.276	0.193	0.102
76.877	0.17	0.107
77.477	0.19	0.097
78.078	0.175	0.087
78.679	0.178	0.082
79.279	0.191	0.087
79.88	0.18	0.102
80.48	0.199	0.111
81.081	0.202	0.113
81.682	0.2	0.107
82.282	0.21	0.1
82.883	0.198	0.1
83.483	0.202	0.105
84.084	0.201	0.11
84.685	0.198	0.11
85.285	0.208	0.104
85.886	0.206	0.103
86.486	0.206	0.106
87.087	0.213	0.111
87.688	0.214	0.116
88.288	0.212	0.117
88.889	0.217	0.113
89.489	0.218	0.109
90.09	0.207	0.109
90.691	0.229	0.11
91.291	0.222	0.119
91.892	0.235	0.126
92.492	0.238	0.129
93.093	0.22	0.126
93.694	0.221	0.114
94.294	0.221	0.103
94.895	0.219	0.102
95.495	0.219	0.113
96.096	0.222	0.125
96.697	0.222	0.129
97.297	0.213	0.12
97.898	0.212	0.104
98.498	0.213	0.094
99.099	0.218	0.101
99.7	0.223	0.119
100.3	0.227	0.134
100.901	0.23	0.135
101.502	0.228	0.122
102.102	0.223	0.107
102.703	0.207	0.1
103.303	0.22	0.102
103.904	0.214	0.115
104.505	0.212	0.126
105.105	0.205	0.122
105.706	0.219	0.106
106.306	0.206	0.096
106.907	0.206	0.098
107.508	0.203	0.109
108.108	0.204	0.117
108.709	0.204	0.116
109.309	0.2	0.106
109.91	0.196	0.095
110.511	0.187	0.09
111.111	0.187	0.093
111.712	0.191	0.101
112.312	0.182	0.106
112.913	0.188	0.102
113.514	0.197	0.094
114.114	0.192	0.094
114.715	0.192	0.1
115.315	0.2	0.106
115.916	0.202	0.111
116.517	0.194	0.11
117.117	0.201	0.102
117.718	0.203	0.096
118.318	0.195	0.099
118.919	0.201	0.105
119.52	0.197	0.11
120.12	0.196	0.109
120.721	0.204	0.102
121.321	0.195	0.099
121.922	0.197	0.099
122.523	0.21	0.104
123.123	0.192	0.112
123.724	0.211	0.112
124.324	0.192	0.108
124.925	0.198	0.099
125.526	0.186	0.093
126.126	0.182	0.091
126.727	0.209	0.094
127.327	0.198	0.109
127.928	0.212	0.12
128.529	0.211	0.121
129.129	0.214	0.112
129.73	0.222	0.103
130.33	0.215	0.105
130.931	0.207	0.114
131.532	0.221	0.119
132.132	0.216	0.12
132.733	0.2	0.114
133.333	0.215	0.101
133.934	0.206	0.097
134.535	0.21	0.103
135.135	0.215	0.116
135.736	0.208	0.124
136.336	0.224	0.119
136.937	0.214	0.111
137.538	0.199	0.103
138.138	0.207	0.097
138.739	0.203	0.101
139.339	0.205	0.11
139.94	0.2	0.116
140.541	0.204	0.111
141.141	0.206	0.102
141.742	0.199	0.098
142.342	0.208	0.1
142.943	0.208	0.11
143.544	0.2	0.118
144.144	0.208	0.115
144.745	0.198	0.105
145.345	0.202	0.095
145.946	0.188	0.093
146.547	0.184	0.097
147.147	0.197	0.101
147.748	0.19	0.105
148.348	0.186	0.104
148.949	0.189	0.097
149.55	0.176	0.09
150.15	0.168	0.086
150.751	0.187	0.084
151.351	0.184	0.094
151.952	0.18	0.105
152.553	0.191	0.107
153.153	0.199	0.102
153.754	0.187	0.098
154.354	0.187	0.094
154.955	0.191	0.094
155.556	0.18	0.098
156.156	0.188	0.1
156.757	0.193	0.099
157.357	0.198	0.1
157.958	0.199	0.104
158.559	0.197	0.107
159.159	0.194	0.107
159.76	0.189	0.101
160.36	0.188	0.093
160.961	0.193	0.09
161.562	0.2	0.097
162.162	0.192	0.109
162.763	0.2	0.114
163.363	0.194	0.109
163.964	0.191	0.097
164.565	0.194	0.087
165.165	0.186	0.09
165.766	0.197	0.1
166.366	0.191	0.112
166.967	0.178	0.112
167.568	0.187	0.096
168.168	0.174	0.08
168.769	0.169	0.076
169.369	0.194	0.084
169.97	0.2	0.107
170.571	0.198	0.128
171.171	0.206	0.126
171.772	0.203	0.107
172.372	0.191	0.087
172.973	0.182	0.079
173.574	0.193	0.087
174.174	0.18	0.106
174.775	0.18	0.114
175.375	0.195	0.104
175.976	0.184	0.091
176.577	0.175	0.082
177.177	0.181	0.083
177.778	0.185	0.094
178.378	0.2	0.108
178.979	0.195	0.117
179.58	0.212	0.114
180.18	0.206	0.106
180.781	0.203	0.1
181.381	0.207	0.099
181.982	0.195	0.106
182.583	0.196	0.109
183.183	0.201	0.106
183.784	0.196	0.102
184.384	0.201	0.098
184.985	0.185	0.1
185.586	0.195	0.1
186.186	0.187	0.101
186.787	0.183	0.099
187.387	0.189	0.094
187.988	0.193	0.094
188.589	0.179	0.099
189.189	0.196	0.101
189.79	0.193	0.103
190.39	0.183	0.103
190.991	0.2	0.097
191.592	0.196	0.097
192.192	0.203	0.103
192.793	0.199	0.111
193.393	0.195	0.113
193.994	0.2	0.105
194.595	0.2	0.097
195.195	0.207	0.096
195.796	0.198	0.105
196.396	0.2	0.113
196.997	0.199	0.113
197.598	0.189	0.104
198.198	0.196	0.091
198.799	0.192	0.088
199.399	0.209	0.098
200.0	0.204	0.116
200.601	0.199	0.126
201.201	0.213	0.116
201.802	0.206	0.101
202.402	0.19	0.091
203.003	0.188	0.09
203.604	0.196	0.096
204.204	0.183	0.107
204.805	0.184	0.108
205.405	0.192	0.098
206.006	0.196	0.09
206.607	0.184	0.092
207.207	0.197	0.099
207.808	0.2	0.109
208.408	0.206	0.115
209.009	0.193	0.112
209.61	0.198	0.1
210.21	0.197	0.09
210.811	0.201	0.093
211.411	0.195	0.106
212.012	0.195	0.115
212.613	0.209	0.113
213.213	0.2	0.106
213.814	0.2	0.098
214.414	0.2	0.096
215.015	0.196	0.101
215.616	0.202	0.108
216.216	0.204	0.113
216.817	0.209	0.112
217.417	0.203	0.107
218.018	0.211	0.103
218.619	0.212	0.104
219.219	0.204	0.111
219.82	0.194	0.114
220.42	0.203	0.105
221.021	0.214	0.098
221.622	0.204	0.102
222.222	0.212	0.111
222.823	0.22	0.12
223.423	0.218	0.124
224.024	0.224	0.118
224.625	0.225	0.111
225.225	0.206	0.109
225.826	0.216	0.106
226.426	0.216	0.109
227.027	0.201	0.114
227.628	0.221	0.113
228.228	0.2	0.112
228.829	0.184	0.104
229.429	0.202	0.091
230.03	0.192	0.09
230.631	0.194	0.099
231.231	0.216	0.111
231.832	0.211	0.123
232.432	0.214	0.124
233.033	0.224	0.113
233.634	0.224	0.106
234.234	0.212	0.108
234.835	0.209	0.113
235.435	0.199	0.115
236.036	0.211	0.107
236.637	0.205	0.102
237.237	0.207	0.102
237.838	0.212	0.108
238.438	0.203	0.116
239.039	0.217	0.116
239.64	0.223	0.112
240.24	0.22	0.113
240.841	0.21	0.115
241.441	0.205	0.113
242.042	0.2	0.105
242.643	0.215	0.098
243.243	0.198	0.102
243.844	0.186	0.107
244.444	0.214	0.106
245.045	0.204	0.107
245.646	0.208	0.109
246.246	0.232	0.112
246.847	0.203	0.12
247.447	0.202	0.117
248.048	0.21	0.104
248.649	0.182	0.094
249.249	0.194	0.088
249.85	0.194	0.092
250.45	0.209	0.106
251.051	0.207	0.122
251.652	0.21	0.125
252.252	0.22	0.114
252.853	0.207	0.103
253.453	0.202	0.097
254.054	0.207	0.099
254.655	0.197	0.109
255.255	0.211	0.115
255.856	0.198	0.114
256.456	0.204	0.105
257.057	0.229	0.098
257.658	0.202	0.108
258.258	0.201	0.117
258.859	0.225	0.116
259.459	0.214	0.115
260.06	0.221	0.112
260.661	0.21	0.111
261.261	0.205	0.109
261.862	0.215	0.106
262.462	0.191	0.107
263.063	0.194	0.102
263.664	0.201	0.097
264.264	0.193	0.098
264.865	0.209	0.104
265.465	0.196	0.113
266.066	0.189	0.112
266.667	0.21	0.101
267.267	0.193	0.096
267.868	0.207	0.097
268.468	0.208	0.108
269.069	0.217	0.12
269.67	0.224	0.125
270.27	0.226	0.123
270.871	0.206	0.115
271.471	0.206	0.101
272.072	0.201	0.093
272.673	0.194	0.095
273.273	0.208	0.104
273.874	0.201	0.116
274.474	0.197	0.118
275.075	0.219	0.108
275.676	0.198	0.102
276.276	0.191	0.098
276.877	0.204	0.097
277.477	0.187	0.103
278.078	0.202	0.106
278.679	0.206	0.107
279.279	0.194	0.109
279.88	0.194	0.104
280.48	0.212	0.098
281.081	0.208	0.102
281.682	0.207	0.113
282.282	0.198	0.119
282.883	0.204	0.111
283.483	0.219	0.099
284.084	0.211	0.1
284.685	0.211	0.111
285.285	0.232	0.122
285.886	0.231	0.131
286.486	0.225	0.13
287.087	0.227	0.118
287.688	0.202	0.105
288.288	0.201	0.093
288.889	0.212	0.093
289.489	0.206	0.107
290.09	0.206	0.122
290.691	0.207	0.124
291.291	0.203	0.111
291.892	0.211	0.094
292.492	0.207	0.092
293.093	0.207	0.105
293.694	0.21	0.121
294.294	0.213	0.126
294.895	0.235	0.119
295.495	0.225	0.113
296.096	0.209	0.111
296.697	0.214	0.108
297.297	0.192	0.107
297.898	0.195	0.101
298.498	0.201	0.096
299.099	0.204	0.099
299.7	0.2	0.109
300.3	0.213	0.115
300.901	0.205	0.117
301.502	0.2	0.11
302.102	0.213	0.099
302.703	0.208	0.098
303.303	0.206	0.107
303.904	0.214	0.117
304.505	0.207	0.121
305.105	0.212	0.114
305.706	0.216	0.104
306.306	0.209	0.102
306.907	0.205	0.106
307.508	0.222	0.112
308.108	0.192	0.119
308.709	0.2	0.111
309.309	0.209	0.097
309.91	0.185	0.092
310.511	0.189	0.093
311.111	0.175	0.098
311.712	0.178	0.099
312.312	0.191	0.094
312.913	0.179	0.093
313.514	0.178	0.093
314.114	0.195	0.094
314.715	0.194	0.101
315.315	0.192	0.109
315.916	0.19	0.108
316.517	0.193	0.1
317.117	0.196	0.092
317.718	0.176	0.092
318.318	0.196	0.094
318.919	0.204	0.103
319.52	0.189	0.113
320.12	0.194	0.112
320.721	0.184	0.099
321.321	0.188	0.085
321.922	0.175	0.082
322.523	0.189	0.089
323.123	0.18	0.104
323.724	0.188	0.111
324.324	0.197	0.106
324.925	0.185	0.096
325.526	0.192	0.089
326.126	0.19	0.091
326.727	0.181	0.1
327.327	0.194	0.106
327.928	0.194	0.107
328.529	0.181	0.102
329.129	0.187	0.092
329.73	0.18	0.086
330.33	0.188	0.089
330.931	0.19	0.099
331.532	0.193	0.11
332.132	0.189	0.111
332.733	0.215	0.103
333.333	0.207	0.102
333.934	0.211	0.107
334.535	0.228	0.116
335.135	0.218	0.126
335.736	0.221	0.126
336.336	0.221	0.116
336.937	0.221	0.105
337.538	0.22	0.104
338.138	0.217	0.113
338.739	0.233	0.123
339.339	0.238	0.131
339.94	0.219	0.132
340.541	0.233	0.119
341.141	0.218	0.106
341.742	0.2	0.101
342.342	0.215	0.1
342.943	0.21	0.109
343.544	0.218	0.119
344.144	0.235	0.125
344.745	0.22	0.127
345.345	0.227	0.119
345.946	0.212	0.109
346.547	0.212	0.102
347.147	0.223	0.104
347.748	0.201	0.115
348.348	0.225	0.12
348.949	0.214	0.121
349.55	0.198	0.113
350.15	0.204	0.098
350.751	0.215	0.091
351.351	0.21	0.102
351.952	0.219	0.121
352.553	0.228	0.133
353.153	0.22	0.132
353.754	0.231	0.116
354.354	0.207	0.103
354.955	0.209	0.096
355.556	0.217	0.101
356.156	0.196	0.116
356.757	0.209	0.12
357.357	0.21	0.114
357.958	0.19	0.102
358.559	0.218	0.092
359.159	0.2	0.099
359.76	0.21	0.113
360.36	0.212	0.123
360.961	0.21	0.122
361.562	0.224	0.111
362.162	0.206	0.103
362.763	0.203	0.101
363.363	0.21	0.103
363.964	0.204	0.111
364.565	0.219	0.115
365.165	0.219	0.118
365.766	0.212	0.117
366.366	0.225	0.111
366.967	0.204	0.109
367.568	0.207	0.106
368.168	0.194	0.104
368.769	0.196	0.1
369.369	0.201	0.098
369.97	0.174	0.102
370.571	0.189	0.097
371.171	0.186	0.093
371.772	0.183	0.092
372.372	0.195	0.096
372.973	0.182	0.103
373.574	0.204	0.105
374.174	0.204	0.107
374.775	0.2	0.108
375.375	0.204	0.106
375.976	0.204	0.104
376.577	0.225	0.105
377.177	0.223	0.117
377.778	0.217	0.127
378.378	0.227	0.125
378.979	0.224	0.117
379.58	0.227	0.109
380.18	0.23	0.11
380.781	0.224	0.12
381.381	0.229	0.128
381.982	0.23	0.128
382.583	0.239	0.122
383.183	0.236	0.118
383.784	0.245	0.12
384.384	0.237	0.128
384.985	0.235	0.133
385.586	0.249	0.129
386.186	0.229	0.125
386.787	0.232	0.116
387.387	0.234	0.112
387.988	0.212	0.116
388.589	0.217	0.116
389.189	0.23	0.114
389.79	0.217	0.116
390.39	0.237	0.117
390.991	0.23	0.123
391.592	0.215	0.125
392.192	0.232	0.118
392.793	0.218	0.112
393.393	0.215	0.108
393.994	0.227	0.109
394.595	0.23	0.118
395.195	0.233	0.129
395.796	0.241	0.133
396.396	0.245	0.131
396.997	0.227	0.125
397.598	0.242	0.115
398.198	0.248	0.115
398.799	0.237	0.128
399.399	0.243	0.137
400.0	0.246	0.137
400.601	0.228	0.128
401.201	0.23	0.111
401.802	0.238	0.103
402.402	0.225	0.113
403.003	0.228	0.128
403.604	0.225	0.134
404.204	0.213	0.124
404.805	0.221	0.103
405.405	0.219	0.093
406.006	0.203	0.102
406.607	0.227	0.116
407.207	0.223	0.131
407.808	0.211	0.132
408.408	0.243	0.115
409.009	0.229	0.106
409.61	0.214	0.11
410.21	0.226	0.117
410.811	0.238	0.124
411.411	0.221	0.13
412.012	0.234	0.124
412.613	0.23	0.116
413.213	0.228	0.111
413.814	0.223	0.114
414.414	0.227	0.119
415.015	0.229	0.123
415.616	0.228	0.124
416.216	0.22	0.119
416.817	0.233	0.112
417.417	0.228	0.113
418.018	0.221	0.119
418.619	0.244	0.123
419.219	0.253	0.131
419.82	0.251	0.138
420.42	0.268	0.14
421.021	0.254	0.14
421.622	0.247	0.134
422.222	0.258	0.124
422.823	0.254	0.123
423.423	0.259	0.132
424.024	0.254	0.143
424.625	0.25	0.144
425.225	0.231	0.132
425.826	0.232	0.11
426.426	0.228	0.099
427.027	0.206	0.105
427.628	0.222	0.115
428.228	0.229	0.126
428.829	0.22	0.129
429.429	0.226	0.12
430.03	0.233	0.11
430.631	0.218	0.109
431.231	0.214	0.113
431.832	0.216	0.116
432.432	0.215	0.116
433.033	0.217	0.113
433.634	0.225	0.11
434.234	0.219	0.113
434.835	0.222	0.118
435.435	0.229	0.122
436.036	0.236	0.123
436.637	0.231	0.124
437.237	0.228	0.122
437.838	0.246	0.118
438.438	0.239	0.123
439.039	0.238	0.13
439.64	0.246	0.132
440.24	0.237	0.13
440.841	0.233	0.123
441.441	0.233	0.115
442.042	0.237	0.113
442.643	0.225	0.121
443.243	0.229	0.126
443.844	0.252	0.126
444.444	0.227	0.129
445.045	0.24	0.124
445.646	0.254	0.121
446.246	0.249	0.127
446.847	0.234	0.136
447.447	0.238	0.132
448.048	0.257	0.122
448.649	0.248	0.121
449.249	0.246	0.128
449.85	0.256	0.136
450.45	0.258	0.141
451.051	0.258	0.14
451.652	0.251	0.134
452.252	0.252	0.126
452.853	0.244	0.123
453.453	0.255	0.125
454.054	0.254	0.134
454.655	0.254	0.142
455.255	0.257	0.141
455.856	0.251	0.133
456.456	0.249	0.123
457.057	0.235	0.119
457.658	0.223	0.118
458.258	0.229	0.116
458.859	0.231	0.117
459.459	0.22	0.121
460.06	0.222	0.12
460.661	0.213	0.115
461.261	0.214	0.107
461.862	0.226	0.104
462.462	0.232	0.114
463.063	0.218	0.129
463.664	0.229	0.132
464.264	0.221	0.122
464.865	0.223	0.107
465.465	0.237	0.101
466.066	0.223	0.115
466.667	0.213	0.13
467.267	0.229	0.129
467.868	0.22	0.119
468.468	0.215	0.105
469.069	0.219	0.098
469.67	0.214	0.106
470.27	0.227	0.12
470.871	0.226	0.131
471.471	0.224	0.131
472.072	0.215	0.117
472.673	0.218	0.1
473.273	0.221	0.096
473.874	0.222	0.11
474.474	0.223	0.129
475.075	0.238	0.138
475.676	0.24	0.133
476.276	0.226	0.12
476.877	0.229	0.106
477.477	0.204	0.103
478.078	0.215	0.105
478.679	0.227	0.114
479.279	0.225	0.127
479.88	0.23	0.132
480.48	0.225	0.125
481.081	0.231	0.112
481.682	0.22	0.106
482.282	0.215	0.109
482.883	0.225	0.115
483.483	0.219	0.123
484.084	0.236	0.125
484.685	0.225	0.123
485.285	0.23	0.118
485.886	0.235	0.114
486.486	0.241	0.119
487.087	0.232	0.129
487.688	0.232	0.132
488.288	0.228	0.125
488.889	0.211	0.112
489.489	0.207	0.098
490.09	0.203	0.094
490.691	0.195	0.1
491.291	0.2	0.108
491.892	0.2	0.112
492.492	0.199	0.109
493.093	0.211	0.102
493.694	0.204	0.101
494.294	0.196	0.105
494.895	0.209	0.108
495.495	0.208	0.111
496.096	0.203	0.111
496.697	0.205	0.107
497.297	0.193	0.103
497.898	0.192	0.097
498.498	0.194	0.094
499.099	0.198	0.099
499.7	0.189	0.107
500.3	0.192	0.108
500.901	0.197	0.102
501.502	0.189	0.096
502.102	0.193	0.094
502.703	0.187	0.098
503.303	0.189	0.102
503.904	0.192	0.103
504.505	0.202	0.102
505.105	0.211	0.104
505.706	0.199	0.11
506.306	0.208	0.112
506.907	0.21	0.109
507.508	0.22	0.108
508.108	0.204	0.111
508.709	0.213	0.111
509.309	0.21	0.111
509.91	0.191	0.108
510.511	0.224	0.101
511.111	0.201	0.105
511.712	0.198	0.11
512.312	0.212	0.11
512.913	0.198	0.109
513.514	0.188	0.103
514.114	0.195	0.093
514.715	0.196	0.091
515.315	0.197	0.099
515.916	0.203	0.111
516.517	0.193	0.117
517.117	0.187	0.109
517.718	0.195	0.091
518.318	0.178	0.082
518.919	0.198	0.085
519.52	0.189	0.104
520.12	0.184	0.117
520.721	0.209	0.113
521.321	0.204	0.103
521.922	0.186	0.096
522.523	0.198	0.092
523.123	0.183	0.096
523.724	0.19	0.102
524.324	0.194	0.104
524.925	0.192	0.104
525.526	0.185	0.1
526.126	0.188	0.093
526.727	0.186	0.09
527.327	0.188	0.094
527.928	0.199	0.102
528.529	0.195	0.111
529.129	0.202	0.112
529.73	0.194	0.106
530.33	0.192	0.096
530.931	0.197	0.09
531.532	0.199	0.096
532.132	0.199	0.108
532.733	0.196	0.117
533.333	0.206	0.112
533.934	0.195	0.102
534.535	0.187	0.092
535.135	0.187	0.088
535.736	0.192	0.092
536.336	0.198	0.104
536.937	0.205	0.115
537.538	0.199	0.118
538.138	0.2	0.108
538.739	0.193	0.094
539.339	0.189	0.087
539.94	0.193	0.09
540.541	0.189	0.103
541.141	0.195	0.112
541.742	0.197	0.111
542.342	0.193	0.102
542.943	0.187	0.092
543.544	0.179	0.087
544.144	0.182	0.088
544.745	0.188	0.095
545.345	0.196	0.105
545.946	0.192	0.112
546.547	0.189	0.108
547.147	0.192	0.096
547.748	0.185	0.087
548.348	0.194	0.089
548.949	0.19	0.101
549.55	0.181	0.111
550.15	0.198	0.107
550.751	0.183	0.098
551.351	0.177	0.087
551.952	0.202	0.082
552.553	0.204	0.098
553.153	0.187	0.121
553.754	0.191	0.123
554.354	0.19	0.104
554.955	0.192	0.081
555.556	0.193	0.075
556.156	0.197	0.094
556.757	0.209	0.121
557.357	0.212	0.136
557.958	0.208	0.128
558.559	0.214	0.102
559.159	0.204	0.084
559.76	0.203	0.087
560.36	0.213	0.108
560.961	0.199	0.13
561.562	0.205	0.129
562.162	0.209	0.107
562.763	0.208	0.087
563.363	0.199	0.086
563.964	0.202	0.102
564.565	0.204	0.121
565.165	0.211	0.127
565.766	0.193	0.116
566.366	0.206	0.093
566.967	0.196	0.082
567.568	0.19	0.09
568.168	0.199	0.107
568.769	0.192	0.12
569.369	0.195	0.115
569.97	0.187	0.098
570.571	0.178	0.08
571.171	0.18	0.074
571.772	0.187	0.087
572.372	0.19	0.109
572.973	0.195	0.122
573.574	0.199	0.116
574.174	0.18	0.097
574.775	0.17	0.077
575.375	0.167	0.068
575.976	0.184	0.078
576.577	0.169	0.103
577.177	0.175	0.116
577.778	0.19	0.106
578.378	0.171	0.089
578.979	0.174	0.072
579.58	0.169	0.073
580.18	0.157	0.086
580.781	0.174	0.097
581.381	0.176	0.101
581.982	0.174	0.096
582.583	0.173	0.087
583.183	0.162	0.081
583.784	0.16	0.078
584.384	0.157	0.081
584.985	0.17	0.085
585.586	0.173	0.092
586.186	0.167	0.097
586.787	0.177	0.094
587.387	0.167	0.088
587.988	0.175	0.082
588.589	0.178	0.084
589.189	0.163	0.093
589.79	0.163	0.095
590.39	0.17	0.088
590.991	0.166	0.081
591.592	0.158	0.079
592.192	0.16	0.081
592.793	0.175	0.086
593.393	0.159	0.094
593.994	0.177	0.094
594.595	0.185	0.092
595.195	0.175	0.093
595.796	0.169	0.093
596.396	0.168	0.089
596.997	0.176	0.084
597.598	0.153	0.085
598.198	0.167	0.083
598.799	0.157	0.084
599.399	0.159	0.083
600.0	0.177	0.083
