Time(s)	Relative Blade_disp(m)	Tower_disp(m)
167.568	0.439	0.216
168.168	0.339	0.104
168.769	0.309	0.066
169.369	0.492	0.125
169.97	0.524	0.297
170.571	0.509	0.445
171.171	0.572	0.429
171.772	0.539	0.289
172.372	0.458	0.141
172.973	0.39	0.083
173.574	0.475	0.144
174.174	0.381	0.289
174.775	0.384	0.356
175.375	0.496	0.283
175.976	0.401	0.178
176.577	0.346	0.104
177.177	0.39	0.106
177.778	0.409	0.195
178.378	0.529	0.306
178.979	0.484	0.378
179.58	0.61	0.346
180.18	0.558	0.278
180.781	0.534	0.224
181.381	0.567	0.222
181.982	0.475	0.283
182.583	0.493	0.315
183.183	0.529	0.295
183.784	0.486	0.253
184.384	0.532	0.217
184.985	0.403	0.227
185.586	0.48	0.234
186.186	0.424	0.248
186.787	0.397	0.241
187.387	0.452	0.204
187.988	0.468	0.196
188.589	0.366	0.225
189.189	0.493	0.236
189.79	0.466	0.258
190.39	0.386	0.262
190.991	0.521	0.223
191.592	0.48	0.219
192.192	0.536	0.252
192.793	0.508	0.308
193.393	0.47	0.325
193.994	0.513	0.274
194.595	0.511	0.216
195.195	0.563	0.209
195.796	0.495	0.274
196.396	0.506	0.326
196.997	0.506	0.322
197.598	0.421	0.26
198.198	0.485	0.171
198.799	0.451	0.152
199.399	0.577	0.22
200.0	0.534	0.354
200.601	0.498	0.419
201.201	0.61	0.347
201.802	0.542	0.237
202.402	0.429	0.168
203.003	0.422	0.155
203.604	0.48	0.206
204.204	0.387	0.29
204.805	0.405	0.299
205.405	0.456	0.227
206.006	0.475	0.163
206.607	0.396	0.172
207.207	0.486	0.223
207.808	0.506	0.299
208.408	0.547	0.347
209.009	0.452	0.327
209.61	0.484	0.231
210.21	0.482	0.154
210.811	0.504	0.17
211.411	0.466	0.267
212.012	0.466	0.344
212.613	0.567	0.332
213.213	0.495	0.278
213.814	0.496	0.21
214.414	0.498	0.187
215.015	0.463	0.228
215.616	0.512	0.285
216.216	0.523	0.325
216.817	0.562	0.318
217.417	0.516	0.281
218.018	0.567	0.24
218.619	0.582	0.247
219.219	0.512	0.302
219.82	0.444	0.326
220.42	0.51	0.27
221.021	0.59	0.213
221.622	0.515	0.235
222.222	0.58	0.295
222.823	0.631	0.362
223.423	0.611	0.394
224.024	0.66	0.359
224.625	0.673	0.311
225.225	0.518	0.288
225.826	0.602	0.262
226.426	0.602	0.28
227.027	0.483	0.324
227.628	0.647	0.319
228.228	0.477	0.312
228.829	0.363	0.252
229.429	0.516	0.151
230.03	0.418	0.144
230.631	0.444	0.21
231.231	0.607	0.304
231.832	0.552	0.396
232.432	0.59	0.395
233.033	0.657	0.315
233.634	0.655	0.257
234.234	0.572	0.272
234.835	0.55	0.316
235.435	0.473	0.329
236.036	0.57	0.274
236.637	0.518	0.232
237.237	0.533	0.23
237.838	0.571	0.276
238.438	0.492	0.337
239.039	0.605	0.336
239.64	0.652	0.313
240.24	0.629	0.313
240.841	0.558	0.326
241.441	0.515	0.31
242.042	0.478	0.256
242.643	0.594	0.204
243.243	0.468	0.236
243.844	0.377	0.277
244.444	0.594	0.263
245.045	0.504	0.275
245.646	0.54	0.283
246.246	0.73	0.3
246.847	0.491	0.366
247.447	0.502	0.344
248.048	0.561	0.25
248.649	0.341	0.182
249.249	0.451	0.13
249.85	0.445	0.166
250.45	0.545	0.272
251.051	0.546	0.383
251.652	0.552	0.403
252.252	0.63	0.321
252.853	0.527	0.236
253.453	0.491	0.19
254.054	0.542	0.211
254.655	0.457	0.292
255.255	0.568	0.334
255.856	0.47	0.329
256.456	0.503	0.254
257.057	0.706	0.196
257.658	0.483	0.271
258.258	0.484	0.34
258.859	0.676	0.338
259.459	0.57	0.335
260.06	0.643	0.309
260.661	0.558	0.298
261.261	0.509	0.284
261.862	0.6	0.262
262.462	0.409	0.269
263.063	0.444	0.238
263.664	0.501	0.2
264.264	0.429	0.212
264.865	0.558	0.247
265.465	0.454	0.311
266.066	0.402	0.307
266.667	0.572	0.228
267.267	0.424	0.196
267.868	0.539	0.203
268.468	0.548	0.275
269.069	0.596	0.363
269.67	0.664	0.4
270.27	0.676	0.388
270.871	0.515	0.333
271.471	0.528	0.228
272.072	0.485	0.163
272.673	0.432	0.181
273.273	0.548	0.249
273.874	0.486	0.341
274.474	0.468	0.354
275.075	0.632	0.277
275.676	0.464	0.23
276.276	0.422	0.2
276.877	0.52	0.195
277.477	0.383	0.245
278.078	0.504	0.269
278.679	0.537	0.282
279.279	0.429	0.286
279.88	0.449	0.241
280.48	0.57	0.196
281.081	0.537	0.234
281.682	0.533	0.319
282.282	0.467	0.362
282.883	0.505	0.301
283.483	0.616	0.211
284.084	0.551	0.215
284.685	0.557	0.289
285.285	0.718	0.373
285.886	0.702	0.449
286.486	0.656	0.446
287.087	0.677	0.354
287.688	0.478	0.249
288.288	0.483	0.155
288.889	0.566	0.154
289.489	0.511	0.274
290.09	0.531	0.391
290.691	0.535	0.404
291.291	0.496	0.298
291.892	0.565	0.165
292.492	0.523	0.147
293.093	0.525	0.247
293.694	0.555	0.373
294.294	0.571	0.422
294.895	0.742	0.368
295.495	0.669	0.317
296.096	0.537	0.293
296.697	0.588	0.266
297.297	0.411	0.263
297.898	0.444	0.228
298.498	0.497	0.198
299.099	0.508	0.225
299.7	0.491	0.285
300.3	0.58	0.325
300.901	0.517	0.336
301.502	0.478	0.287
302.102	0.58	0.211
302.703	0.537	0.211
303.303	0.529	0.277
303.904	0.593	0.345
304.505	0.536	0.371
305.105	0.575	0.322
305.706	0.604	0.251
306.306	0.548	0.237
306.907	0.524	0.269
307.508	0.663	0.316
308.108	0.423	0.369
308.709	0.493	0.306
309.309	0.567	0.198
309.91	0.37	0.165
310.511	0.436	0.174
311.111	0.328	0.221
311.712	0.344	0.231
312.312	0.457	0.2
312.913	0.348	0.189
313.514	0.359	0.177
314.114	0.469	0.182
314.715	0.451	0.237
315.315	0.45	0.293
315.916	0.435	0.296
316.517	0.447	0.237
317.117	0.478	0.176
317.718	0.326	0.173
318.318	0.478	0.184
318.919	0.535	0.251
319.52	0.413	0.333
320.12	0.471	0.319
320.721	0.382	0.227
321.321	0.419	0.119
321.922	0.332	0.094
322.523	0.428	0.153
323.123	0.362	0.267
323.724	0.422	0.317
324.324	0.483	0.278
324.925	0.39	0.205
325.526	0.443	0.14
326.126	0.422	0.154
326.727	0.366	0.227
327.327	0.459	0.276
327.928	0.459	0.287
328.529	0.361	0.248
329.129	0.415	0.164
329.73	0.348	0.122
330.33	0.41	0.142
330.931	0.424	0.223
331.532	0.434	0.304
332.132	0.413	0.31
332.733	0.595	0.242
333.333	0.526	0.224
333.934	0.558	0.258
334.535	0.682	0.328
335.135	0.6	0.411
335.736	0.628	0.411
336.336	0.625	0.332
336.937	0.616	0.247
337.538	0.615	0.234
338.138	0.586	0.296
338.739	0.708	0.375
339.339	0.746	0.447
339.94	0.596	0.454
340.541	0.708	0.347
341.141	0.586	0.247
341.742	0.445	0.2
342.342	0.576	0.198
342.943	0.529	0.279
343.544	0.59	0.361
344.144	0.728	0.401
344.745	0.597	0.408
345.345	0.658	0.336
345.946	0.54	0.262
346.547	0.533	0.214
347.147	0.642	0.233
347.748	0.451	0.326
348.348	0.658	0.359
348.949	0.565	0.362
349.55	0.431	0.301
350.15	0.498	0.18
350.751	0.558	0.133
351.351	0.527	0.227
351.952	0.609	0.368
352.553	0.662	0.461
353.153	0.6	0.443
353.754	0.687	0.318
354.354	0.5	0.217
354.955	0.52	0.168
355.556	0.589	0.213
356.156	0.42	0.331
356.757	0.539	0.363
357.357	0.539	0.312
357.958	0.379	0.222
358.559	0.605	0.137
359.159	0.449	0.194
359.76	0.535	0.303
360.36	0.555	0.384
360.961	0.523	0.377
361.562	0.645	0.285
362.162	0.498	0.224
362.763	0.47	0.201
363.363	0.543	0.224
363.964	0.478	0.291
364.565	0.605	0.331
365.165	0.602	0.35
365.766	0.543	0.331
366.366	0.645	0.279
366.967	0.477	0.265
367.568	0.51	0.25
368.168	0.423	0.24
368.769	0.43	0.219
369.369	0.486	0.206
369.97	0.276	0.224
370.571	0.394	0.188
371.171	0.378	0.159
371.772	0.332	0.164
372.372	0.449	0.187
372.973	0.336	0.238
373.574	0.488	0.247
374.174	0.491	0.253
374.775	0.441	0.261
375.375	0.487	0.245
375.976	0.477	0.233
376.577	0.625	0.245
377.177	0.615	0.323
377.778	0.557	0.395
378.378	0.64	0.377
378.979	0.603	0.314
379.58	0.628	0.257
380.18	0.652	0.265
380.781	0.606	0.339
381.381	0.642	0.397
381.982	0.647	0.395
382.583	0.712	0.345
383.183	0.69	0.314
383.784	0.759	0.332
384.384	0.694	0.399
384.985	0.674	0.432
385.586	0.786	0.405
386.186	0.621	0.367
386.787	0.655	0.298
387.387	0.671	0.271
387.988	0.497	0.304
388.589	0.552	0.307
389.189	0.64	0.295
389.79	0.537	0.307
390.39	0.701	0.31
390.991	0.631	0.351
391.592	0.517	0.369
392.192	0.663	0.312
392.793	0.537	0.274
393.393	0.519	0.247
393.994	0.618	0.246
394.595	0.627	0.313
395.195	0.657	0.393
395.796	0.715	0.426
396.396	0.742	0.409
396.997	0.6	0.363
397.598	0.717	0.288
398.198	0.764	0.288
398.799	0.677	0.385
399.399	0.73	0.459
400.0	0.749	0.461
400.601	0.602	0.389
401.201	0.625	0.258
401.802	0.69	0.193
402.402	0.583	0.273
403.003	0.616	0.391
403.604	0.598	0.44
404.204	0.498	0.366
404.805	0.563	0.204
405.405	0.548	0.122
406.006	0.427	0.185
406.607	0.621	0.299
407.207	0.581	0.423
407.808	0.484	0.43
408.408	0.733	0.294
409.009	0.614	0.22
409.61	0.504	0.241
410.21	0.6	0.292
410.811	0.68	0.361
411.411	0.558	0.413
412.012	0.663	0.366
412.613	0.622	0.293
413.213	0.602	0.252
413.814	0.572	0.268
414.414	0.593	0.315
415.015	0.616	0.355
415.616	0.606	0.363
416.216	0.544	0.323
416.817	0.642	0.259
417.417	0.602	0.258
418.018	0.54	0.306
418.619	0.727	0.345
419.219	0.79	0.408
419.82	0.77	0.467
420.42	0.911	0.476
421.021	0.789	0.471
421.622	0.731	0.416
422.222	0.828	0.339
422.823	0.793	0.341
423.423	0.839	0.415
424.024	0.795	0.505
424.625	0.762	0.512
425.225	0.62	0.406
425.826	0.628	0.233
426.426	0.596	0.147
427.027	0.438	0.204
427.628	0.567	0.297
428.228	0.621	0.384
428.829	0.548	0.405
429.429	0.596	0.323
430.03	0.64	0.234
430.631	0.524	0.227
431.231	0.507	0.268
431.832	0.524	0.308
432.432	0.513	0.316
433.033	0.531	0.28
433.634	0.585	0.243
434.234	0.539	0.256
434.835	0.563	0.299
435.435	0.611	0.338
436.036	0.664	0.359
436.637	0.625	0.363
437.237	0.603	0.335
437.838	0.742	0.3
438.438	0.68	0.335
439.039	0.67	0.39
439.64	0.738	0.413
440.24	0.663	0.404
440.841	0.641	0.343
441.441	0.632	0.275
442.042	0.661	0.26
442.643	0.571	0.318
443.243	0.604	0.362
443.844	0.779	0.373
444.444	0.581	0.393
445.045	0.69	0.349
445.646	0.796	0.313
446.246	0.743	0.367
446.847	0.635	0.437
447.447	0.666	0.414
448.048	0.809	0.336
448.649	0.738	0.328
449.249	0.726	0.377
449.85	0.802	0.431
450.45	0.817	0.471
451.051	0.82	0.469
451.652	0.766	0.424
452.252	0.774	0.361
452.853	0.713	0.334
453.453	0.801	0.352
454.054	0.795	0.425
454.655	0.789	0.49
455.255	0.822	0.484
455.856	0.773	0.421
456.456	0.757	0.344
457.057	0.651	0.311
457.658	0.561	0.303
458.258	0.62	0.293
458.859	0.633	0.309
459.459	0.551	0.337
460.06	0.576	0.328
460.661	0.502	0.287
461.261	0.51	0.229
461.862	0.606	0.209
462.462	0.651	0.287
463.063	0.545	0.403
463.664	0.634	0.422
464.264	0.562	0.349
464.865	0.581	0.23
465.465	0.693	0.186
466.066	0.58	0.291
466.667	0.516	0.409
467.267	0.644	0.41
467.868	0.559	0.33
468.468	0.533	0.219
469.069	0.565	0.169
469.67	0.521	0.229
470.27	0.628	0.337
470.871	0.62	0.429
471.471	0.599	0.425
472.072	0.54	0.315
472.673	0.554	0.18
473.273	0.582	0.146
473.874	0.585	0.256
474.474	0.602	0.412
475.075	0.717	0.483
475.676	0.725	0.448
476.276	0.613	0.341
476.877	0.649	0.226
477.477	0.45	0.199
478.078	0.546	0.221
478.679	0.641	0.301
479.279	0.617	0.406
479.88	0.661	0.439
480.48	0.617	0.379
481.081	0.661	0.274
481.682	0.582	0.228
482.282	0.538	0.255
482.883	0.632	0.315
483.483	0.58	0.38
484.084	0.712	0.385
484.685	0.622	0.365
485.285	0.658	0.318
485.886	0.704	0.294
486.486	0.753	0.34
487.087	0.685	0.427
487.688	0.688	0.453
488.288	0.66	0.391
488.889	0.528	0.282
489.489	0.507	0.177
490.09	0.481	0.152
490.691	0.422	0.216
491.291	0.474	0.287
491.892	0.475	0.319
492.492	0.466	0.287
493.093	0.555	0.22
493.694	0.497	0.209
494.294	0.439	0.245
494.895	0.542	0.276
495.495	0.533	0.308
496.096	0.497	0.311
496.697	0.525	0.27
497.297	0.421	0.228
497.898	0.423	0.184
498.498	0.445	0.173
499.099	0.472	0.221
499.7	0.411	0.285
500.3	0.437	0.29
500.901	0.464	0.237
501.502	0.41	0.185
502.102	0.443	0.167
502.703	0.395	0.205
503.303	0.415	0.249
503.904	0.442	0.262
504.505	0.509	0.247
505.105	0.574	0.251
505.706	0.477	0.289
506.306	0.543	0.301
506.907	0.557	0.291
507.508	0.635	0.287
508.108	0.515	0.312
508.709	0.589	0.304
509.309	0.564	0.296
509.91	0.416	0.276
510.511	0.682	0.226
511.111	0.494	0.268
511.712	0.48	0.31
512.312	0.6	0.303
512.913	0.472	0.295
513.514	0.413	0.244
514.114	0.465	0.172
514.715	0.466	0.163
515.315	0.484	0.23
515.916	0.533	0.319
516.517	0.455	0.364
517.117	0.415	0.294
517.718	0.475	0.16
518.318	0.336	0.094
518.919	0.498	0.123
519.52	0.432	0.266
520.12	0.392	0.371
520.721	0.587	0.333
521.321	0.533	0.258
521.922	0.4	0.196
522.523	0.504	0.161
523.123	0.383	0.205
523.724	0.444	0.255
524.324	0.48	0.28
524.925	0.448	0.275
525.526	0.41	0.233
526.126	0.427	0.176
526.727	0.407	0.159
527.327	0.428	0.194
527.928	0.509	0.261
528.529	0.48	0.326
529.129	0.532	0.325
529.73	0.469	0.275
530.33	0.448	0.199
530.931	0.497	0.158
531.532	0.504	0.207
532.132	0.511	0.308
532.733	0.486	0.368
533.333	0.561	0.33
533.934	0.478	0.248
534.535	0.417	0.171
535.135	0.419	0.141
535.736	0.461	0.184
536.336	0.503	0.277
536.937	0.561	0.359
537.538	0.507	0.373
538.138	0.515	0.292
538.739	0.465	0.186
539.339	0.434	0.137
539.94	0.473	0.174
540.541	0.444	0.272
541.141	0.489	0.336
541.742	0.505	0.322
542.342	0.465	0.252
542.943	0.428	0.174
543.544	0.366	0.141
544.144	0.396	0.158
544.745	0.447	0.22
545.345	0.497	0.295
545.946	0.469	0.332
546.547	0.448	0.289
547.147	0.463	0.198
547.748	0.413	0.143
548.348	0.486	0.164
548.949	0.457	0.262
549.55	0.39	0.333
550.15	0.517	0.297
550.751	0.395	0.222
551.351	0.354	0.137
551.952	0.549	0.108
552.553	0.546	0.233
553.153	0.432	0.399
553.754	0.472	0.414
554.354	0.443	0.27
554.955	0.461	0.094
555.556	0.477	0.052
556.156	0.496	0.192
556.757	0.591	0.397
557.357	0.614	0.517
557.958	0.571	0.452
558.559	0.625	0.251
559.159	0.543	0.112
559.76	0.533	0.135
560.36	0.625	0.296
560.961	0.51	0.473
561.562	0.558	0.468
562.162	0.593	0.297
562.763	0.572	0.137
563.363	0.516	0.124
563.964	0.54	0.25
564.565	0.554	0.402
565.165	0.614	0.456
565.766	0.467	0.372
566.366	0.579	0.186
566.967	0.498	0.096
567.568	0.447	0.159
568.168	0.539	0.295
568.769	0.475	0.408
569.369	0.506	0.379
569.97	0.451	0.239
570.571	0.37	0.095
571.171	0.406	0.047
571.772	0.445	0.152
572.372	0.473	0.329
572.973	0.516	0.431
573.574	0.541	0.383
574.174	0.399	0.233
574.775	0.338	0.069
575.375	0.315	0.004
575.976	0.439	0.097
576.577	0.341	0.299
577.177	0.387	0.396
577.778	0.495	0.319
578.378	0.34	0.172
578.979	0.376	0.04
579.58	0.34	0.048
580.18	0.253	0.169
580.781	0.398	0.267
581.381	0.395	0.301
581.982	0.385	0.249
582.583	0.382	0.156
583.183	0.285	0.099
583.784	0.292	0.095
584.384	0.274	0.142
584.985	0.364	0.194
585.586	0.396	0.24
586.186	0.34	0.25
586.787	0.406	0.201
587.387	0.325	0.155
587.988	0.381	0.131
588.589	0.416	0.169
589.189	0.308	0.245
589.79	0.322	0.249
590.39	0.365	0.18
590.991	0.319	0.116
591.592	0.278	0.1
592.192	0.29	0.129
592.793	0.396	0.185
593.393	0.29	0.248
593.994	0.408	0.236
594.595	0.466	0.2
595.195	0.382	0.197
595.796	0.35	0.2
596.396	0.341	0.187
596.997	0.397	0.171
597.598	0.242	0.176
598.198	0.344	0.153
598.799	0.275	0.144
599.399	0.271	0.137
600.0	0.415	0.142
