Time(s)	Relative Blade_disp(m)	Tower_disp(m)
215.015	0.307	0.157
215.616	0.347	0.19
216.216	0.343	0.213
216.817	0.352	0.205
217.417	0.342	0.175
218.018	0.346	0.15
218.619	0.363	0.153
219.219	0.331	0.187
219.82	0.308	0.209
220.42	0.341	0.189
221.021	0.365	0.159
221.622	0.329	0.155
222.222	0.365	0.17
222.823	0.378	0.203
223.423	0.363	0.229
224.024	0.4	0.221
224.625	0.389	0.199
225.225	0.328	0.177
225.826	0.375	0.155
226.426	0.361	0.167
227.027	0.314	0.197
227.628	0.403	0.204
228.228	0.311	0.207
228.829	0.268	0.172
229.429	0.356	0.115
230.03	0.273	0.114
230.631	0.315	0.144
231.231	0.39	0.196
231.832	0.33	0.246
232.432	0.383	0.236
233.033	0.384	0.189
233.634	0.372	0.152
234.234	0.36	0.154
234.835	0.341	0.187
235.435	0.316	0.211
236.036	0.368	0.196
236.637	0.33	0.172
237.237	0.342	0.152
237.838	0.362	0.158
238.438	0.31	0.188
239.039	0.38	0.201
239.64	0.388	0.208
240.24	0.371	0.209
240.841	0.362	0.196
241.441	0.323	0.176
242.042	0.315	0.15
242.643	0.371	0.141
243.243	0.309	0.173
243.844	0.286	0.196
244.444	0.385	0.183
245.045	0.315	0.177
245.646	0.347	0.165
246.246	0.43	0.171
246.847	0.298	0.213
247.447	0.345	0.212
248.048	0.362	0.18
248.649	0.242	0.149
249.249	0.337	0.11
249.85	0.298	0.123
250.45	0.342	0.172
251.051	0.371	0.226
251.652	0.331	0.246
252.252	0.393	0.205
252.853	0.336	0.157
253.453	0.308	0.128
254.054	0.365	0.134
254.655	0.295	0.186
255.255	0.368	0.216
255.856	0.328	0.217
256.456	0.312	0.177
257.057	0.434	0.132
257.658	0.297	0.158
258.258	0.322	0.19
258.859	0.424	0.206
259.459	0.324	0.225
260.06	0.407	0.203
260.661	0.355	0.182
261.261	0.302	0.165
261.862	0.398	0.149
262.462	0.266	0.174
263.063	0.311	0.176
263.664	0.358	0.165
264.264	0.273	0.167
264.865	0.38	0.157
265.465	0.305	0.176
266.066	0.268	0.181
266.667	0.393	0.157
267.267	0.271	0.164
267.868	0.358	0.162
268.468	0.372	0.179
269.069	0.334	0.208
269.67	0.42	0.211
270.27	0.381	0.217
270.871	0.318	0.204
271.471	0.364	0.162
272.072	0.304	0.14
272.673	0.308	0.139
273.273	0.366	0.161
273.874	0.309	0.205
274.474	0.324	0.211
275.075	0.393	0.183
275.676	0.292	0.165
276.276	0.314	0.142
276.877	0.342	0.139
277.477	0.267	0.166
278.078	0.353	0.178
278.679	0.343	0.19
279.279	0.29	0.191
279.88	0.329	0.16
280.48	0.345	0.14
281.081	0.343	0.155
281.682	0.35	0.194
282.282	0.309	0.22
282.883	0.336	0.195
283.483	0.378	0.154
284.084	0.336	0.149
284.685	0.356	0.171
285.285	0.418	0.21
285.886	0.393	0.251
286.486	0.392	0.251
287.087	0.395	0.21
287.688	0.303	0.159
288.288	0.325	0.114
288.889	0.356	0.12
289.489	0.325	0.183
290.09	0.357	0.237
290.691	0.342	0.242
291.291	0.319	0.188
291.892	0.362	0.119
292.492	0.322	0.11
293.093	0.344	0.158
293.694	0.36	0.225
294.294	0.351	0.257
294.895	0.434	0.226
295.495	0.385	0.189
296.096	0.327	0.162
296.697	0.376	0.149
297.297	0.275	0.17
297.898	0.314	0.175
298.498	0.347	0.17
299.099	0.319	0.173
299.7	0.342	0.172
300.3	0.358	0.177
300.901	0.323	0.188
301.502	0.328	0.183
302.102	0.362	0.168
302.703	0.344	0.17
303.303	0.35	0.181
303.904	0.366	0.194
304.505	0.337	0.201
305.105	0.359	0.189
305.706	0.369	0.174
306.306	0.348	0.175
306.907	0.345	0.183
307.508	0.403	0.192
308.108	0.289	0.208
308.709	0.33	0.181
309.309	0.367	0.145
309.91	0.26	0.144
310.511	0.33	0.146
311.111	0.263	0.164
311.712	0.261	0.162
312.312	0.342	0.141
312.913	0.249	0.144
313.514	0.288	0.141
314.114	0.338	0.147
314.715	0.3	0.176
315.315	0.332	0.191
315.916	0.307	0.187
316.517	0.303	0.16
317.117	0.341	0.134
317.718	0.248	0.141
318.318	0.339	0.148
318.919	0.362	0.178
319.52	0.28	0.212
320.12	0.348	0.195
320.721	0.271	0.156
321.321	0.298	0.111
321.922	0.281	0.103
322.523	0.298	0.138
323.123	0.294	0.188
323.724	0.306	0.207
324.324	0.329	0.183
324.925	0.287	0.145
325.526	0.31	0.115
326.126	0.305	0.127
326.727	0.28	0.167
327.327	0.328	0.192
327.928	0.321	0.196
328.529	0.269	0.17
329.129	0.309	0.123
329.73	0.261	0.106
330.33	0.3	0.122
330.931	0.313	0.167
331.532	0.303	0.208
332.132	0.304	0.203
332.733	0.373	0.161
333.333	0.328	0.145
333.934	0.352	0.156
334.535	0.408	0.195
335.135	0.354	0.244
335.736	0.388	0.244
336.336	0.375	0.203
336.937	0.356	0.155
337.538	0.378	0.139
338.138	0.348	0.173
338.739	0.412	0.219
339.339	0.427	0.26
339.94	0.348	0.261
340.541	0.418	0.198
341.141	0.344	0.145
341.742	0.288	0.125
342.342	0.378	0.136
342.943	0.324	0.194
343.544	0.371	0.234
344.144	0.435	0.238
344.745	0.335	0.224
345.345	0.395	0.173
345.946	0.336	0.146
346.547	0.314	0.149
347.147	0.418	0.173
347.748	0.286	0.224
348.348	0.407	0.221
348.949	0.361	0.201
349.55	0.262	0.166
350.15	0.352	0.114
350.751	0.335	0.121
351.351	0.334	0.178
351.952	0.402	0.234
352.553	0.376	0.263
353.153	0.362	0.232
353.754	0.402	0.166
354.354	0.3	0.134
354.955	0.342	0.13
355.556	0.375	0.169
356.156	0.284	0.226
356.757	0.367	0.221
357.357	0.338	0.183
357.958	0.254	0.135
358.559	0.395	0.1
359.159	0.286	0.148
359.76	0.35	0.207
360.36	0.378	0.242
360.961	0.308	0.23
361.562	0.405	0.165
362.162	0.312	0.132
362.763	0.297	0.131
363.363	0.376	0.157
363.964	0.298	0.209
364.565	0.39	0.222
365.165	0.377	0.212
365.766	0.319	0.185
366.366	0.406	0.15
366.967	0.294	0.16
367.568	0.333	0.174
368.168	0.322	0.184
368.769	0.282	0.177
369.369	0.35	0.15
369.97	0.227	0.143
370.571	0.279	0.123
371.171	0.301	0.122
371.772	0.24	0.149
372.372	0.338	0.163
372.973	0.262	0.179
373.574	0.321	0.164
374.174	0.341	0.15
374.775	0.279	0.158
375.375	0.335	0.161
375.976	0.321	0.172
376.577	0.37	0.183
377.177	0.389	0.202
377.778	0.33	0.217
378.378	0.384	0.197
378.979	0.357	0.176
379.58	0.358	0.167
380.18	0.399	0.178
380.781	0.353	0.212
381.381	0.384	0.225
381.982	0.381	0.213
382.583	0.386	0.189
383.183	0.397	0.176
383.784	0.413	0.193
384.384	0.392	0.227
384.985	0.389	0.241
385.586	0.433	0.224
386.186	0.349	0.202
386.787	0.382	0.167
387.387	0.386	0.161
387.988	0.303	0.187
388.589	0.361	0.193
389.189	0.375	0.193
389.79	0.324	0.191
390.39	0.416	0.177
390.991	0.357	0.192
391.592	0.317	0.202
392.192	0.404	0.187
392.793	0.315	0.184
393.393	0.333	0.169
393.994	0.384	0.159
394.595	0.346	0.184
395.195	0.394	0.209
395.796	0.402	0.229
396.396	0.395	0.23
396.997	0.367	0.208
397.598	0.394	0.175
398.198	0.418	0.17
398.799	0.381	0.206
399.399	0.406	0.239
400.0	0.415	0.246
400.601	0.343	0.222
401.201	0.373	0.163
401.802	0.39	0.134
402.402	0.34	0.165
403.003	0.379	0.213
403.604	0.354	0.243
404.204	0.313	0.218
404.805	0.356	0.147
405.405	0.331	0.109
406.006	0.287	0.128
406.607	0.388	0.175
407.207	0.344	0.239
407.808	0.311	0.247
408.408	0.432	0.187
409.009	0.337	0.15
409.61	0.323	0.143
410.21	0.373	0.162
410.811	0.372	0.209
411.411	0.351	0.241
412.012	0.389	0.223
412.613	0.357	0.183
413.213	0.357	0.149
413.814	0.348	0.149
414.414	0.345	0.179
415.015	0.375	0.211
415.616	0.357	0.226
416.216	0.336	0.204
416.817	0.379	0.16
417.417	0.347	0.147
418.018	0.327	0.166
418.619	0.416	0.195
419.219	0.418	0.239
419.82	0.419	0.263
420.42	0.479	0.25
421.021	0.403	0.23
421.622	0.392	0.195
422.222	0.442	0.174
422.823	0.402	0.199
423.423	0.457	0.24
424.024	0.428	0.274
424.625	0.404	0.262
425.225	0.363	0.201
425.826	0.348	0.131
426.426	0.356	0.11
427.027	0.291	0.154
427.628	0.359	0.202
428.228	0.377	0.234
428.829	0.326	0.227
429.429	0.365	0.172
430.03	0.361	0.134
430.631	0.318	0.143
431.231	0.336	0.177
431.832	0.33	0.208
432.432	0.329	0.207
433.033	0.339	0.174
433.634	0.344	0.144
434.234	0.332	0.145
434.835	0.345	0.175
435.435	0.362	0.209
436.036	0.389	0.225
436.637	0.365	0.218
437.237	0.355	0.186
437.838	0.409	0.159
438.438	0.375	0.177
439.039	0.377	0.214
439.64	0.422	0.238
440.24	0.365	0.24
440.841	0.376	0.2
441.441	0.366	0.156
442.042	0.364	0.144
442.643	0.35	0.175
443.243	0.352	0.212
443.844	0.435	0.229
444.444	0.338	0.233
445.045	0.39	0.194
445.646	0.432	0.163
446.246	0.381	0.186
446.847	0.375	0.222
447.447	0.377	0.233
448.048	0.427	0.214
448.649	0.409	0.2
449.249	0.39	0.199
449.85	0.432	0.205
450.45	0.42	0.228
451.051	0.427	0.243
451.652	0.415	0.238
452.252	0.41	0.214
452.853	0.395	0.189
453.453	0.424	0.183
454.054	0.421	0.21
454.655	0.416	0.246
455.255	0.438	0.256
455.856	0.41	0.238
456.456	0.411	0.199
457.057	0.37	0.173
457.658	0.331	0.165
458.258	0.371	0.168
458.859	0.365	0.192
459.459	0.34	0.213
460.06	0.359	0.204
460.661	0.313	0.176
461.261	0.323	0.14
461.862	0.365	0.132
462.462	0.373	0.176
463.063	0.341	0.234
463.664	0.383	0.246
464.264	0.337	0.21
464.865	0.35	0.146
465.465	0.398	0.119
466.066	0.34	0.167
466.667	0.334	0.228
467.267	0.388	0.242
467.868	0.332	0.214
468.468	0.34	0.152
469.069	0.348	0.115
469.67	0.318	0.137
470.27	0.384	0.191
470.871	0.368	0.248
471.471	0.357	0.255
472.072	0.347	0.199
472.673	0.329	0.126
473.273	0.355	0.098
473.874	0.353	0.149
474.474	0.361	0.233
475.075	0.417	0.278
475.676	0.407	0.264
476.276	0.354	0.199
476.877	0.384	0.127
477.477	0.282	0.115
478.078	0.344	0.141
478.679	0.392	0.202
479.279	0.356	0.261
479.88	0.407	0.256
480.48	0.357	0.206
481.081	0.368	0.141
481.682	0.358	0.123
482.282	0.32	0.162
482.883	0.393	0.213
483.483	0.358	0.249
484.084	0.405	0.234
484.685	0.375	0.193
485.285	0.362	0.157
485.886	0.403	0.153
486.486	0.413	0.201
487.087	0.394	0.26
487.688	0.409	0.271
488.288	0.38	0.226
488.889	0.326	0.156
489.489	0.325	0.103
490.09	0.313	0.111
490.691	0.299	0.166
491.291	0.333	0.213
491.892	0.324	0.222
492.492	0.314	0.183
493.093	0.353	0.129
493.694	0.314	0.122
494.294	0.303	0.155
494.895	0.358	0.195
495.495	0.343	0.224
496.096	0.335	0.212
496.697	0.347	0.167
497.297	0.28	0.132
497.898	0.302	0.115
498.498	0.312	0.136
499.099	0.318	0.182
499.7	0.313	0.213
500.3	0.309	0.198
500.901	0.316	0.15
501.502	0.293	0.113
502.102	0.302	0.116
502.703	0.295	0.156
503.303	0.304	0.195
503.904	0.318	0.2
504.505	0.34	0.173
505.105	0.359	0.151
505.706	0.312	0.158
506.306	0.35	0.175
506.907	0.352	0.196
507.508	0.389	0.208
508.108	0.338	0.211
508.709	0.367	0.185
509.309	0.355	0.164
509.91	0.278	0.158
510.511	0.42	0.153
511.111	0.319	0.195
511.712	0.323	0.216
512.312	0.402	0.198
512.913	0.289	0.181
513.514	0.304	0.143
514.114	0.325	0.12
514.715	0.299	0.14
515.315	0.353	0.179
515.916	0.348	0.22
516.517	0.311	0.224
517.117	0.307	0.173
517.718	0.311	0.112
518.318	0.26	0.094
518.919	0.349	0.123
519.52	0.31	0.2
520.12	0.293	0.242
520.721	0.388	0.207
521.321	0.327	0.16
521.922	0.287	0.124
522.523	0.349	0.118
523.123	0.271	0.162
523.724	0.33	0.195
524.324	0.339	0.203
524.925	0.3	0.186
525.526	0.31	0.144
526.126	0.295	0.118
526.727	0.291	0.125
527.327	0.32	0.158
527.928	0.34	0.2
528.529	0.334	0.219
529.129	0.352	0.198
529.73	0.312	0.161
530.33	0.307	0.127
530.931	0.337	0.126
531.532	0.333	0.168
532.132	0.352	0.217
532.733	0.331	0.233
533.333	0.359	0.197
533.934	0.316	0.148
534.535	0.293	0.117
535.135	0.305	0.121
535.736	0.322	0.16
536.336	0.345	0.206
536.937	0.368	0.228
537.538	0.331	0.214
538.138	0.338	0.164
538.739	0.313	0.124
539.339	0.303	0.121
539.94	0.335	0.155
540.541	0.317	0.203
541.141	0.335	0.218
541.742	0.344	0.193
542.342	0.305	0.152
542.943	0.309	0.121
543.544	0.278	0.125
544.144	0.297	0.149
544.745	0.329	0.179
545.345	0.336	0.201
545.946	0.324	0.198
546.547	0.312	0.168
547.147	0.313	0.135
547.748	0.301	0.126
548.348	0.335	0.15
548.949	0.325	0.194
549.55	0.292	0.213
550.15	0.349	0.182
550.751	0.282	0.144
551.351	0.269	0.112
551.952	0.37	0.112
552.553	0.348	0.18
553.153	0.313	0.249
553.754	0.337	0.242
554.354	0.294	0.171
554.955	0.318	0.088
555.556	0.325	0.075
556.156	0.327	0.149
556.757	0.389	0.247
557.357	0.379	0.3
557.958	0.355	0.258
558.559	0.382	0.153
559.159	0.33	0.086
559.76	0.343	0.102
560.36	0.396	0.191
560.961	0.33	0.287
561.562	0.369	0.283
562.162	0.371	0.193
562.763	0.339	0.102
563.363	0.343	0.083
563.964	0.345	0.152
564.565	0.356	0.246
565.165	0.395	0.288
565.766	0.312	0.247
566.366	0.37	0.137
566.967	0.327	0.074
567.568	0.295	0.1
568.168	0.371	0.182
568.769	0.32	0.266
569.369	0.347	0.263
569.97	0.33	0.183
570.571	0.262	0.09
571.171	0.307	0.047
571.772	0.311	0.106
572.372	0.325	0.217
572.973	0.367	0.286
573.574	0.354	0.265
574.174	0.293	0.167
574.775	0.272	0.061
575.375	0.248	0.028
575.976	0.323	0.095
576.577	0.282	0.223
577.177	0.303	0.284
577.778	0.36	0.232
578.378	0.256	0.131
578.979	0.29	0.04
579.58	0.275	0.049
580.18	0.224	0.142
580.781	0.332	0.219
581.381	0.304	0.247
581.982	0.296	0.195
582.583	0.307	0.108
583.183	0.227	0.065
583.784	0.26	0.078
584.384	0.255	0.141
584.985	0.291	0.199
585.586	0.328	0.213
586.186	0.27	0.184
586.787	0.307	0.121
587.387	0.263	0.09
587.988	0.281	0.107
588.589	0.33	0.162
589.189	0.264	0.22
589.79	0.283	0.207
590.39	0.297	0.139
590.991	0.248	0.082
591.592	0.254	0.074
592.192	0.254	0.118
592.793	0.308	0.18
593.393	0.272	0.218
593.994	0.311	0.191
594.595	0.337	0.137
595.195	0.278	0.115
595.796	0.28	0.124
596.396	0.28	0.153
596.997	0.306	0.177
597.598	0.247	0.18
598.198	0.285	0.143
598.799	0.248	0.107
599.399	0.238	0.092
600.0	0.316	0.112
