Time(s)	Relative Blade_disp(m)	Tower_disp(m)
142.342	0.471	0.204
142.943	0.472	0.246
143.544	0.442	0.287
144.144	0.48	0.28
144.745	0.439	0.242
145.345	0.45	0.195
145.946	0.412	0.182
146.547	0.386	0.2
147.147	0.448	0.224
147.748	0.414	0.252
148.348	0.408	0.248
148.949	0.422	0.212
149.55	0.366	0.181
150.15	0.344	0.161
150.751	0.418	0.163
151.351	0.396	0.211
151.952	0.393	0.255
152.553	0.434	0.255
153.153	0.447	0.228
153.754	0.407	0.204
154.354	0.407	0.189
154.955	0.423	0.197
155.556	0.384	0.224
156.156	0.42	0.234
156.757	0.432	0.228
157.357	0.445	0.22
157.958	0.449	0.223
158.559	0.438	0.236
159.159	0.431	0.243
159.76	0.417	0.232
160.36	0.414	0.208
160.961	0.432	0.191
161.562	0.455	0.206
162.162	0.424	0.246
162.763	0.453	0.266
163.363	0.431	0.256
163.964	0.419	0.218
164.565	0.44	0.182
165.165	0.4	0.188
165.766	0.448	0.217
166.366	0.427	0.259
166.967	0.373	0.265
167.568	0.418	0.212
168.168	0.364	0.16
168.769	0.35	0.139
169.369	0.446	0.163
169.97	0.453	0.247
170.571	0.446	0.32
171.171	0.481	0.314
171.772	0.455	0.247
172.372	0.422	0.172
172.973	0.391	0.141
173.574	0.43	0.172
174.174	0.389	0.246
174.775	0.388	0.282
175.375	0.445	0.247
175.976	0.396	0.193
176.577	0.367	0.152
177.177	0.393	0.151
177.778	0.398	0.198
178.378	0.461	0.256
178.979	0.435	0.294
179.58	0.495	0.276
180.18	0.469	0.236
180.781	0.452	0.205
181.381	0.475	0.203
181.982	0.426	0.24
182.583	0.44	0.262
183.183	0.461	0.255
183.784	0.433	0.231
184.384	0.46	0.206
184.985	0.394	0.206
185.586	0.431	0.212
186.186	0.409	0.226
186.787	0.391	0.23
187.387	0.425	0.211
187.988	0.429	0.202
188.589	0.376	0.209
189.189	0.443	0.212
189.79	0.424	0.227
190.39	0.386	0.235
190.991	0.459	0.219
191.592	0.43	0.215
192.192	0.46	0.225
192.793	0.448	0.247
193.393	0.422	0.257
193.994	0.451	0.236
194.595	0.446	0.213
195.195	0.471	0.211
195.796	0.442	0.237
196.396	0.443	0.259
196.997	0.446	0.255
197.598	0.4	0.229
198.198	0.437	0.189
198.799	0.419	0.182
199.399	0.478	0.214
200.0	0.46	0.274
200.601	0.439	0.303
201.201	0.494	0.268
201.802	0.456	0.218
202.402	0.407	0.186
203.003	0.408	0.181
203.604	0.433	0.206
204.204	0.39	0.246
204.805	0.398	0.25
205.405	0.421	0.214
206.006	0.43	0.183
206.607	0.393	0.187
207.207	0.437	0.213
207.808	0.446	0.251
208.408	0.463	0.274
209.009	0.421	0.263
209.61	0.432	0.215
210.21	0.433	0.177
210.811	0.441	0.186
211.411	0.427	0.234
212.012	0.427	0.272
212.613	0.475	0.268
213.213	0.436	0.24
213.814	0.439	0.203
214.414	0.442	0.191
215.015	0.42	0.213
215.616	0.453	0.243
216.216	0.451	0.266
216.817	0.468	0.262
217.417	0.451	0.239
218.018	0.467	0.215
218.619	0.478	0.217
219.219	0.444	0.247
219.82	0.415	0.263
220.42	0.447	0.24
221.021	0.483	0.211
221.622	0.445	0.217
222.222	0.479	0.24
222.823	0.5	0.272
223.423	0.486	0.292
224.024	0.516	0.278
224.625	0.515	0.255
225.225	0.446	0.24
225.826	0.489	0.224
226.426	0.484	0.234
227.027	0.429	0.259
227.628	0.513	0.26
228.228	0.427	0.258
228.829	0.373	0.227
229.429	0.455	0.174
230.03	0.395	0.172
230.631	0.417	0.204
231.231	0.497	0.252
231.832	0.457	0.299
232.432	0.488	0.295
233.033	0.51	0.252
233.634	0.504	0.221
234.234	0.472	0.226
234.835	0.462	0.252
235.435	0.426	0.265
236.036	0.475	0.243
236.637	0.448	0.221
237.237	0.454	0.214
237.838	0.476	0.23
238.438	0.431	0.26
239.039	0.491	0.264
239.64	0.51	0.259
240.24	0.494	0.259
240.841	0.47	0.258
241.441	0.444	0.246
242.042	0.427	0.221
242.643	0.485	0.202
243.243	0.423	0.223
243.844	0.384	0.243
244.444	0.492	0.233
245.045	0.437	0.236
245.646	0.458	0.235
246.246	0.55	0.243
246.847	0.426	0.279
247.447	0.446	0.27
248.048	0.472	0.228
248.649	0.358	0.195
249.249	0.426	0.166
249.85	0.412	0.183
250.45	0.46	0.234
251.051	0.469	0.288
251.652	0.459	0.301
252.252	0.503	0.26
252.853	0.45	0.216
253.453	0.432	0.191
254.054	0.465	0.201
254.655	0.415	0.245
255.255	0.476	0.269
255.856	0.428	0.267
256.456	0.437	0.228
257.057	0.541	0.195
257.658	0.423	0.228
258.258	0.436	0.262
258.859	0.527	0.267
259.459	0.462	0.272
260.06	0.512	0.255
260.661	0.468	0.244
261.261	0.436	0.234
261.862	0.493	0.223
262.462	0.391	0.234
263.063	0.416	0.225
263.664	0.448	0.208
264.264	0.402	0.211
264.865	0.474	0.22
265.465	0.418	0.248
266.066	0.389	0.249
266.667	0.482	0.215
267.267	0.399	0.205
267.868	0.462	0.207
268.468	0.469	0.236
269.069	0.477	0.275
269.67	0.521	0.29
270.27	0.515	0.287
270.871	0.442	0.263
271.471	0.457	0.214
272.072	0.43	0.185
272.673	0.41	0.193
273.273	0.468	0.224
273.874	0.435	0.27
274.474	0.423	0.276
275.075	0.508	0.238
275.676	0.416	0.215
276.276	0.405	0.198
276.877	0.456	0.196
277.477	0.379	0.225
278.078	0.45	0.237
278.679	0.461	0.244
279.279	0.401	0.244
279.88	0.423	0.217
280.48	0.47	0.196
281.081	0.455	0.216
281.682	0.458	0.258
282.282	0.425	0.28
282.883	0.443	0.251
283.483	0.496	0.206
284.084	0.458	0.205
284.685	0.467	0.238
285.285	0.542	0.28
285.886	0.525	0.319
286.486	0.511	0.317
287.087	0.521	0.271
287.688	0.423	0.219
288.288	0.432	0.175
288.889	0.473	0.178
289.489	0.443	0.24
290.09	0.46	0.296
290.691	0.457	0.3
291.291	0.435	0.246
291.892	0.472	0.179
292.492	0.446	0.171
293.093	0.453	0.222
293.694	0.47	0.286
294.294	0.472	0.312
294.895	0.553	0.283
295.495	0.513	0.252
296.096	0.45	0.234
296.697	0.484	0.222
297.297	0.393	0.231
297.898	0.416	0.222
298.498	0.446	0.21
299.099	0.441	0.218
299.7	0.44	0.236
300.3	0.478	0.251
300.901	0.443	0.261
301.502	0.431	0.244
302.102	0.48	0.213
302.703	0.456	0.212
303.303	0.457	0.237
303.904	0.485	0.264
304.505	0.453	0.276
305.105	0.475	0.257
305.706	0.488	0.228
306.306	0.461	0.223
306.907	0.453	0.234
307.508	0.518	0.253
308.108	0.401	0.278
308.709	0.438	0.249
309.309	0.475	0.202
309.91	0.375	0.189
310.511	0.419	0.191
311.111	0.359	0.212
311.712	0.365	0.214
312.312	0.429	0.199
312.913	0.364	0.197
313.514	0.377	0.193
314.114	0.433	0.195
314.715	0.417	0.222
315.315	0.422	0.247
315.916	0.413	0.246
316.517	0.414	0.218
317.117	0.435	0.189
317.718	0.357	0.19
318.318	0.436	0.196
318.919	0.463	0.228
319.52	0.396	0.267
320.12	0.435	0.258
320.721	0.382	0.214
321.321	0.403	0.162
321.922	0.364	0.15
322.523	0.409	0.181
323.123	0.38	0.237
323.724	0.406	0.261
324.324	0.438	0.24
324.925	0.386	0.203
325.526	0.417	0.17
326.126	0.406	0.178
326.727	0.377	0.216
327.327	0.427	0.241
327.928	0.424	0.247
328.529	0.373	0.226
329.129	0.405	0.181
329.73	0.366	0.16
330.33	0.4	0.172
330.931	0.409	0.215
331.532	0.411	0.256
332.132	0.402	0.258
332.733	0.488	0.221
333.333	0.448	0.209
333.934	0.465	0.223
334.535	0.527	0.258
335.135	0.48	0.302
335.736	0.501	0.303
336.336	0.497	0.264
336.937	0.486	0.22
337.538	0.494	0.209
338.138	0.474	0.24
338.739	0.533	0.282
339.339	0.55	0.319
339.94	0.479	0.322
340.541	0.535	0.266
341.141	0.473	0.216
341.742	0.409	0.194
342.342	0.481	0.198
342.943	0.449	0.243
343.544	0.483	0.284
344.144	0.55	0.298
344.745	0.474	0.295
345.345	0.51	0.254
345.946	0.456	0.22
346.547	0.445	0.206
347.147	0.514	0.222
347.748	0.412	0.269
348.348	0.517	0.279
348.949	0.471	0.273
349.55	0.397	0.24
350.15	0.444	0.183
350.751	0.462	0.17
351.351	0.451	0.22
351.952	0.498	0.287
352.553	0.512	0.326
353.153	0.481	0.31
353.754	0.524	0.246
354.354	0.431	0.201
354.955	0.447	0.183
355.556	0.486	0.212
356.156	0.399	0.272
356.757	0.465	0.282
357.357	0.459	0.252
357.958	0.372	0.205
358.559	0.498	0.163
359.159	0.409	0.197
359.76	0.456	0.255
360.36	0.475	0.295
360.961	0.442	0.29
361.562	0.512	0.237
362.162	0.434	0.203
362.763	0.42	0.194
363.363	0.468	0.211
363.964	0.424	0.252
364.565	0.495	0.271
365.165	0.489	0.275
365.766	0.453	0.258
366.366	0.51	0.227
366.967	0.422	0.224
367.568	0.444	0.225
368.168	0.409	0.227
368.769	0.404	0.219
369.369	0.441	0.206
369.97	0.33	0.208
370.571	0.389	0.188
371.171	0.385	0.177
371.772	0.356	0.187
372.372	0.425	0.202
372.973	0.362	0.226
373.574	0.438	0.224
374.174	0.439	0.221
374.775	0.405	0.224
375.375	0.438	0.219
375.976	0.427	0.219
376.577	0.498	0.228
377.177	0.496	0.262
377.778	0.46	0.291
378.378	0.506	0.277
378.979	0.48	0.248
379.58	0.491	0.224
380.18	0.511	0.231
380.781	0.482	0.268
381.381	0.506	0.293
381.982	0.504	0.289
382.583	0.528	0.264
383.183	0.522	0.247
383.784	0.548	0.256
384.384	0.523	0.289
384.985	0.514	0.307
385.586	0.567	0.295
386.186	0.484	0.276
386.787	0.507	0.241
387.387	0.514	0.227
387.988	0.429	0.246
388.589	0.467	0.25
389.189	0.502	0.249
389.79	0.45	0.254
390.39	0.534	0.249
390.991	0.493	0.265
391.592	0.439	0.273
392.192	0.518	0.249
392.793	0.447	0.237
393.393	0.446	0.226
393.994	0.499	0.223
394.595	0.487	0.252
395.195	0.51	0.285
395.796	0.535	0.3
396.396	0.537	0.295
396.997	0.482	0.273
397.598	0.533	0.239
398.198	0.552	0.239
398.799	0.512	0.281
399.399	0.542	0.314
400.0	0.546	0.317
400.601	0.476	0.286
401.201	0.495	0.225
401.802	0.52	0.196
402.402	0.471	0.232
403.003	0.495	0.285
403.604	0.48	0.311
404.204	0.433	0.279
404.805	0.47	0.202
405.405	0.457	0.164
406.006	0.402	0.192
406.607	0.501	0.244
407.207	0.472	0.305
407.808	0.428	0.309
408.408	0.551	0.245
409.009	0.478	0.209
409.61	0.438	0.213
410.21	0.489	0.236
410.811	0.512	0.275
411.411	0.464	0.303
412.012	0.514	0.28
412.613	0.489	0.243
413.213	0.48	0.218
413.814	0.471	0.223
414.414	0.474	0.25
415.015	0.492	0.274
415.616	0.485	0.281
416.216	0.456	0.26
416.817	0.503	0.224
417.417	0.479	0.22
418.018	0.451	0.242
418.619	0.543	0.265
419.219	0.561	0.3
419.82	0.553	0.326
420.42	0.619	0.322
421.021	0.553	0.312
421.622	0.531	0.284
422.222	0.581	0.254
422.823	0.553	0.265
423.423	0.588	0.302
424.024	0.565	0.339
424.625	0.547	0.336
425.225	0.488	0.284
425.826	0.487	0.208
426.426	0.48	0.175
427.027	0.406	0.207
427.628	0.475	0.251
428.228	0.495	0.289
428.829	0.454	0.293
429.429	0.484	0.25
430.03	0.494	0.21
430.631	0.445	0.21
431.231	0.444	0.233
431.832	0.449	0.255
432.432	0.444	0.258
433.033	0.453	0.237
433.634	0.474	0.216
434.234	0.453	0.221
434.835	0.466	0.244
435.435	0.488	0.266
436.036	0.511	0.278
436.637	0.492	0.277
437.237	0.482	0.258
437.838	0.543	0.239
438.438	0.513	0.256
439.039	0.509	0.285
439.64	0.548	0.299
440.24	0.503	0.297
440.841	0.5	0.265
441.441	0.495	0.23
442.042	0.504	0.222
442.643	0.469	0.25
443.243	0.482	0.275
443.844	0.565	0.283
444.444	0.466	0.292
445.045	0.523	0.265
445.646	0.567	0.244
446.246	0.532	0.269
446.847	0.499	0.301
447.447	0.508	0.297
448.048	0.57	0.267
448.649	0.54	0.261
449.249	0.533	0.275
449.85	0.571	0.295
450.45	0.567	0.315
451.051	0.573	0.318
451.652	0.55	0.301
452.252	0.552	0.273
452.853	0.529	0.258
453.453	0.565	0.263
454.054	0.564	0.295
454.655	0.558	0.327
455.255	0.577	0.327
455.856	0.551	0.3
456.456	0.547	0.263
457.057	0.501	0.245
457.658	0.461	0.242
458.258	0.493	0.241
458.859	0.495	0.254
459.459	0.461	0.267
460.06	0.474	0.26
460.661	0.436	0.238
461.261	0.441	0.209
461.862	0.487	0.201
462.462	0.504	0.242
463.063	0.458	0.297
463.664	0.503	0.305
464.264	0.462	0.269
464.865	0.472	0.21
465.465	0.526	0.188
466.066	0.468	0.239
466.667	0.448	0.297
467.267	0.508	0.301
467.868	0.459	0.265
468.468	0.454	0.209
469.069	0.469	0.18
469.67	0.443	0.208
470.27	0.5	0.262
470.871	0.493	0.31
471.471	0.481	0.311
472.072	0.459	0.255
472.673	0.458	0.187
473.273	0.475	0.168
473.874	0.476	0.222
474.474	0.486	0.3
475.075	0.538	0.338
475.676	0.539	0.32
476.276	0.483	0.263
476.877	0.505	0.201
477.477	0.408	0.19
478.078	0.459	0.208
478.679	0.508	0.255
479.279	0.488	0.308
479.88	0.517	0.315
480.48	0.488	0.278
481.081	0.504	0.222
481.682	0.474	0.202
482.282	0.451	0.225
482.883	0.503	0.262
483.483	0.476	0.295
484.084	0.535	0.29
484.685	0.493	0.27
485.285	0.503	0.242
485.886	0.529	0.234
486.486	0.546	0.265
487.087	0.522	0.311
487.688	0.525	0.323
488.288	0.509	0.289
488.889	0.448	0.232
489.489	0.44	0.181
490.09	0.43	0.175
490.691	0.403	0.213
491.291	0.433	0.251
491.892	0.431	0.264
492.492	0.423	0.241
493.093	0.468	0.203
493.694	0.435	0.198
494.294	0.411	0.22
494.895	0.465	0.241
495.495	0.455	0.261
496.096	0.44	0.258
496.697	0.456	0.231
497.297	0.398	0.207
497.898	0.405	0.187
498.498	0.417	0.189
499.099	0.428	0.218
499.7	0.404	0.249
500.3	0.413	0.247
500.901	0.424	0.216
501.502	0.398	0.187
502.102	0.413	0.182
502.703	0.393	0.206
503.303	0.403	0.231
503.904	0.417	0.237
504.505	0.446	0.225
505.105	0.476	0.221
505.706	0.427	0.237
506.306	0.462	0.246
506.907	0.466	0.246
507.508	0.503	0.247
508.108	0.447	0.257
508.709	0.482	0.248
509.309	0.471	0.241
509.91	0.396	0.233
510.511	0.531	0.213
511.111	0.434	0.238
511.712	0.43	0.257
512.312	0.498	0.25
512.913	0.418	0.245
513.514	0.403	0.218
514.114	0.428	0.186
514.715	0.421	0.187
515.315	0.44	0.22
515.916	0.458	0.262
516.517	0.419	0.28
517.117	0.403	0.243
517.718	0.427	0.179
518.318	0.362	0.15
518.919	0.447	0.167
519.52	0.411	0.238
520.12	0.391	0.288
520.721	0.49	0.266
521.321	0.451	0.227
521.922	0.393	0.195
522.523	0.448	0.179
523.123	0.382	0.205
523.724	0.42	0.233
524.324	0.437	0.245
524.925	0.415	0.24
525.526	0.402	0.214
526.126	0.406	0.185
526.727	0.397	0.18
527.327	0.411	0.2
527.928	0.449	0.236
528.529	0.434	0.267
529.129	0.459	0.263
529.73	0.426	0.234
530.33	0.414	0.196
530.931	0.443	0.179
531.532	0.442	0.207
532.132	0.45	0.259
532.733	0.438	0.287
533.333	0.471	0.264
533.934	0.429	0.221
534.535	0.401	0.182
535.135	0.404	0.171
535.736	0.425	0.197
536.336	0.446	0.245
536.937	0.474	0.283
537.538	0.445	0.285
538.138	0.448	0.24
538.739	0.423	0.189
539.339	0.409	0.169
539.94	0.432	0.192
540.541	0.418	0.243
541.141	0.439	0.272
541.742	0.448	0.261
542.342	0.422	0.222
542.943	0.409	0.183
543.544	0.377	0.171
544.144	0.394	0.185
544.745	0.422	0.218
545.345	0.443	0.253
545.946	0.429	0.266
546.547	0.418	0.24
547.147	0.423	0.195
547.748	0.401	0.172
548.348	0.437	0.188
548.949	0.425	0.237
549.55	0.391	0.27
550.15	0.454	0.248
550.751	0.39	0.209
551.351	0.37	0.167
551.952	0.47	0.155
552.553	0.461	0.221
553.153	0.412	0.302
553.754	0.434	0.307
554.354	0.411	0.236
554.955	0.424	0.147
555.556	0.431	0.126
556.156	0.439	0.196
556.757	0.49	0.299
557.357	0.497	0.359
557.958	0.473	0.326
558.559	0.497	0.223
559.159	0.456	0.15
559.76	0.453	0.161
560.36	0.503	0.244
560.961	0.444	0.338
561.562	0.473	0.339
562.162	0.486	0.252
562.763	0.468	0.167
563.363	0.45	0.152
563.964	0.458	0.215
564.565	0.467	0.299
565.165	0.499	0.334
565.766	0.425	0.295
566.366	0.481	0.196
566.967	0.439	0.143
567.568	0.412	0.17
568.168	0.466	0.242
568.769	0.429	0.309
569.369	0.449	0.301
569.97	0.424	0.229
570.571	0.376	0.149
571.171	0.401	0.116
571.772	0.415	0.169
572.372	0.431	0.266
572.973	0.457	0.325
573.574	0.464	0.303
574.174	0.395	0.221
574.775	0.365	0.13
575.375	0.352	0.094
575.976	0.417	0.147
576.577	0.369	0.258
577.177	0.393	0.312
577.778	0.449	0.271
578.378	0.363	0.188
578.979	0.385	0.113
579.58	0.368	0.116
580.18	0.32	0.186
580.781	0.403	0.245
581.381	0.397	0.266
581.982	0.391	0.234
582.583	0.392	0.176
583.183	0.335	0.142
583.784	0.343	0.142
584.384	0.335	0.175
584.985	0.382	0.21
585.586	0.402	0.233
586.186	0.367	0.232
586.787	0.403	0.198
587.387	0.358	0.171
587.988	0.386	0.163
588.589	0.41	0.191
589.189	0.351	0.235
589.79	0.363	0.236
590.39	0.382	0.193
590.991	0.355	0.154
591.592	0.337	0.145
592.192	0.342	0.165
592.793	0.399	0.201
593.393	0.345	0.236
593.994	0.405	0.227
594.595	0.433	0.201
595.195	0.383	0.195
595.796	0.375	0.196
596.396	0.367	0.196
596.997	0.397	0.195
597.598	0.321	0.199
598.198	0.372	0.183
598.799	0.335	0.172
599.399	0.331	0.165
600.0	0.408	0.169
