Time(s)	Relative Blade_disp(m)	Tower_disp(m)
212.613	0.381	0.205
213.213	0.367	0.192
213.814	0.366	0.18
214.414	0.365	0.178
215.015	0.36	0.187
215.616	0.368	0.198
216.216	0.373	0.203
216.817	0.384	0.201
217.417	0.371	0.196
218.018	0.387	0.191
218.619	0.39	0.194
219.219	0.375	0.206
219.82	0.353	0.208
220.42	0.37	0.19
221.021	0.392	0.176
221.622	0.375	0.186
222.222	0.388	0.206
222.823	0.404	0.224
223.423	0.403	0.228
224.024	0.411	0.217
224.625	0.417	0.204
225.225	0.379	0.201
225.826	0.395	0.198
226.426	0.398	0.202
227.027	0.37	0.21
227.628	0.404	0.207
228.228	0.366	0.203
228.829	0.336	0.189
229.429	0.365	0.166
230.03	0.353	0.163
230.631	0.352	0.18
231.231	0.391	0.202
231.832	0.388	0.224
232.432	0.391	0.226
233.033	0.412	0.21
233.634	0.415	0.197
234.234	0.393	0.201
234.835	0.383	0.21
235.435	0.366	0.209
236.036	0.386	0.193
236.637	0.376	0.183
237.237	0.38	0.187
237.838	0.386	0.201
238.438	0.373	0.216
239.039	0.397	0.213
239.64	0.411	0.204
240.24	0.407	0.204
240.841	0.385	0.211
241.441	0.375	0.21
242.042	0.366	0.195
242.643	0.395	0.179
243.243	0.363	0.184
243.844	0.337	0.194
244.444	0.387	0.192
245.045	0.375	0.195
245.646	0.381	0.2
246.246	0.425	0.206
246.847	0.376	0.221
247.447	0.369	0.215
248.048	0.382	0.19
248.649	0.335	0.171
249.249	0.349	0.159
249.85	0.352	0.168
250.45	0.382	0.193
251.051	0.377	0.222
251.652	0.385	0.228
252.252	0.404	0.21
252.853	0.38	0.19
253.453	0.371	0.179
254.054	0.378	0.182
254.655	0.361	0.199
255.255	0.384	0.208
255.856	0.361	0.207
256.456	0.373	0.191
257.057	0.419	0.18
257.658	0.373	0.199
258.258	0.367	0.216
258.859	0.411	0.213
259.459	0.396	0.208
260.06	0.406	0.204
260.661	0.385	0.205
261.261	0.379	0.204
261.862	0.392	0.198
262.462	0.351	0.195
263.063	0.353	0.183
263.664	0.364	0.173
264.264	0.354	0.177
264.865	0.379	0.19
265.465	0.357	0.208
266.066	0.346	0.206
266.667	0.382	0.183
267.267	0.355	0.172
267.868	0.377	0.176
268.468	0.377	0.197
269.069	0.4	0.22
269.67	0.41	0.231
270.27	0.419	0.227
270.871	0.38	0.212
271.471	0.376	0.187
272.072	0.368	0.17
272.673	0.353	0.173
273.273	0.378	0.189
273.874	0.366	0.21
274.474	0.36	0.214
275.075	0.4	0.197
275.676	0.366	0.187
276.276	0.348	0.181
276.877	0.37	0.178
277.477	0.342	0.186
278.078	0.365	0.19
278.679	0.375	0.194
279.279	0.355	0.198
279.88	0.351	0.192
280.48	0.389	0.18
281.081	0.383	0.187
281.682	0.377	0.206
282.282	0.36	0.216
282.883	0.372	0.202
283.483	0.4	0.181
284.084	0.388	0.184
284.685	0.387	0.205
285.285	0.425	0.224
285.886	0.427	0.24
286.486	0.414	0.239
287.087	0.418	0.219
287.688	0.372	0.195
288.288	0.368	0.173
288.889	0.387	0.169
289.489	0.377	0.194
290.09	0.374	0.221
290.691	0.377	0.226
291.291	0.373	0.203
291.892	0.387	0.174
292.492	0.381	0.17
293.093	0.378	0.193
293.694	0.383	0.22
294.294	0.389	0.228
294.895	0.432	0.217
295.495	0.417	0.21
296.096	0.386	0.209
296.697	0.392	0.203
297.297	0.352	0.196
297.898	0.354	0.18
298.498	0.363	0.169
299.099	0.373	0.178
299.7	0.363	0.2
300.3	0.39	0.215
300.901	0.377	0.217
301.502	0.366	0.2
302.102	0.389	0.177
302.703	0.381	0.176
303.303	0.375	0.196
303.904	0.391	0.217
304.505	0.381	0.224
305.105	0.39	0.21
305.706	0.397	0.19
306.306	0.384	0.186
306.907	0.375	0.195
307.508	0.407	0.207
308.108	0.353	0.22
308.709	0.364	0.204
309.309	0.381	0.175
309.91	0.34	0.165
310.511	0.341	0.169
311.111	0.315	0.179
311.712	0.322	0.178
312.312	0.344	0.169
312.913	0.327	0.167
313.514	0.32	0.168
314.114	0.353	0.171
314.715	0.354	0.185
315.315	0.349	0.198
315.916	0.345	0.197
316.517	0.352	0.181
317.117	0.356	0.167
317.718	0.319	0.168
318.318	0.355	0.172
318.919	0.372	0.187
319.52	0.345	0.206
320.12	0.35	0.203
320.721	0.335	0.18
321.321	0.342	0.154
321.922	0.317	0.148
322.523	0.343	0.161
323.123	0.324	0.188
323.724	0.34	0.2
324.324	0.357	0.19
324.925	0.338	0.175
325.526	0.347	0.163
326.126	0.344	0.166
326.727	0.329	0.182
327.327	0.35	0.19
327.928	0.352	0.191
328.529	0.329	0.183
329.129	0.337	0.167
329.73	0.327	0.158
330.33	0.341	0.162
330.931	0.343	0.179
331.532	0.348	0.197
332.132	0.342	0.199
332.733	0.391	0.186
333.333	0.38	0.187
333.934	0.387	0.199
334.535	0.417	0.215
335.135	0.404	0.231
335.736	0.405	0.229
336.336	0.406	0.211
336.937	0.407	0.193
337.538	0.404	0.194
338.138	0.399	0.209
338.739	0.427	0.225
339.339	0.438	0.239
339.94	0.404	0.241
340.541	0.427	0.218
341.141	0.401	0.197
341.742	0.366	0.187
342.342	0.39	0.184
342.943	0.385	0.197
343.544	0.397	0.214
344.144	0.427	0.227
344.745	0.406	0.233
345.345	0.416	0.222
345.946	0.388	0.204
346.547	0.391	0.187
347.147	0.406	0.187
347.748	0.367	0.206
348.348	0.408	0.216
348.949	0.391	0.221
349.55	0.363	0.21
350.15	0.369	0.181
350.751	0.394	0.164
351.351	0.383	0.183
351.952	0.397	0.218
352.553	0.416	0.243
353.153	0.404	0.243
353.754	0.423	0.216
354.354	0.382	0.191
354.955	0.383	0.176
355.556	0.393	0.183
356.156	0.357	0.207
356.757	0.378	0.216
357.357	0.381	0.206
357.958	0.349	0.187
358.559	0.395	0.169
359.159	0.365	0.181
359.76	0.382	0.205
360.36	0.382	0.222
360.961	0.384	0.219
361.562	0.408	0.201
362.162	0.377	0.19
362.763	0.37	0.187
363.363	0.381	0.19
363.964	0.373	0.199
364.565	0.397	0.206
365.165	0.399	0.213
365.766	0.388	0.214
366.366	0.41	0.207
366.967	0.374	0.203
367.568	0.377	0.194
368.168	0.349	0.186
368.769	0.355	0.176
369.369	0.361	0.175
369.97	0.312	0.184
370.571	0.338	0.178
371.171	0.334	0.168
371.772	0.331	0.164
372.372	0.348	0.17
372.973	0.328	0.183
373.574	0.366	0.189
374.174	0.368	0.194
374.775	0.363	0.198
375.375	0.368	0.194
375.976	0.371	0.188
376.577	0.409	0.189
377.177	0.405	0.21
377.778	0.395	0.232
378.378	0.413	0.231
378.979	0.41	0.215
379.58	0.417	0.199
380.18	0.418	0.2
380.781	0.411	0.218
381.381	0.416	0.233
381.982	0.42	0.234
382.583	0.439	0.222
383.183	0.433	0.216
383.784	0.451	0.221
384.384	0.435	0.236
384.985	0.431	0.243
385.586	0.455	0.236
386.186	0.421	0.227
386.787	0.423	0.213
387.387	0.427	0.206
387.988	0.389	0.213
388.589	0.392	0.212
389.189	0.418	0.206
389.79	0.396	0.209
390.39	0.43	0.213
390.991	0.419	0.226
391.592	0.393	0.231
392.192	0.421	0.216
392.793	0.398	0.202
393.393	0.39	0.195
393.994	0.408	0.196
394.595	0.42	0.213
395.195	0.424	0.235
395.796	0.44	0.245
396.396	0.451	0.24
396.997	0.415	0.228
397.598	0.442	0.21
398.198	0.454	0.21
398.799	0.435	0.233
399.399	0.443	0.252
400.0	0.45	0.252
400.601	0.418	0.234
401.201	0.418	0.204
401.802	0.435	0.188
402.402	0.411	0.206
403.003	0.412	0.234
403.604	0.409	0.243
404.204	0.386	0.224
404.805	0.4	0.186
405.405	0.398	0.168
406.006	0.367	0.185
406.607	0.409	0.212
407.207	0.406	0.237
407.808	0.382	0.237
408.408	0.438	0.208
409.009	0.421	0.193
409.61	0.389	0.203
410.21	0.408	0.215
410.811	0.434	0.225
411.411	0.403	0.234
412.012	0.424	0.224
412.613	0.418	0.21
413.213	0.416	0.205
413.814	0.403	0.211
414.414	0.413	0.217
415.015	0.415	0.222
415.616	0.414	0.221
416.216	0.398	0.215
416.817	0.423	0.204
417.417	0.415	0.207
418.018	0.402	0.218
418.619	0.443	0.224
419.219	0.464	0.235
419.82	0.459	0.251
420.42	0.491	0.258
421.021	0.469	0.261
421.622	0.455	0.25
422.222	0.473	0.229
422.823	0.471	0.224
423.423	0.475	0.24
424.024	0.464	0.262
424.625	0.459	0.266
425.225	0.423	0.244
425.826	0.425	0.202
426.426	0.414	0.179
427.027	0.374	0.188
427.628	0.398	0.206
428.228	0.415	0.225
428.829	0.401	0.233
429.429	0.407	0.22
430.03	0.426	0.201
430.631	0.397	0.199
431.231	0.386	0.205
431.832	0.389	0.209
432.432	0.388	0.207
433.033	0.39	0.201
433.634	0.407	0.198
434.234	0.398	0.206
434.835	0.402	0.217
435.435	0.416	0.222
436.036	0.429	0.222
436.637	0.42	0.223
437.237	0.414	0.221
437.838	0.449	0.217
438.438	0.438	0.227
439.039	0.436	0.239
439.64	0.448	0.241
440.24	0.436	0.236
440.841	0.425	0.223
441.441	0.423	0.209
442.042	0.432	0.207
442.643	0.408	0.221
443.243	0.417	0.229
443.844	0.457	0.228
444.444	0.416	0.233
445.045	0.437	0.227
445.646	0.464	0.221
446.246	0.458	0.234
446.847	0.426	0.25
447.447	0.433	0.242
448.048	0.471	0.221
448.649	0.454	0.22
449.249	0.45	0.236
449.85	0.467	0.251
450.45	0.476	0.26
451.051	0.475	0.257
451.652	0.462	0.245
452.252	0.463	0.23
452.853	0.448	0.225
453.453	0.468	0.231
454.054	0.466	0.247
454.655	0.466	0.261
455.255	0.471	0.259
455.856	0.463	0.244
456.456	0.457	0.227
457.057	0.43	0.22
457.658	0.407	0.217
458.258	0.416	0.211
458.859	0.422	0.21
459.459	0.399	0.217
460.06	0.402	0.217
460.661	0.386	0.21
461.261	0.388	0.196
461.862	0.411	0.189
462.462	0.423	0.205
463.063	0.396	0.233
463.664	0.414	0.24
464.264	0.402	0.223
464.865	0.407	0.195
465.465	0.432	0.185
466.066	0.407	0.209
466.667	0.386	0.237
467.267	0.415	0.235
467.868	0.402	0.214
468.468	0.391	0.189
469.069	0.397	0.18
469.67	0.39	0.195
470.27	0.412	0.219
470.871	0.412	0.238
471.471	0.409	0.236
472.072	0.39	0.212
472.673	0.398	0.182
473.273	0.403	0.176
473.874	0.404	0.201
474.474	0.406	0.235
475.075	0.436	0.25
475.676	0.439	0.242
476.276	0.415	0.221
476.877	0.419	0.198
477.477	0.374	0.191
478.078	0.392	0.191
478.679	0.413	0.203
479.279	0.412	0.226
479.88	0.417	0.24
480.48	0.412	0.232
481.081	0.426	0.21
481.682	0.404	0.197
482.282	0.393	0.198
482.883	0.409	0.207
483.483	0.401	0.221
484.084	0.431	0.226
484.685	0.411	0.227
485.285	0.424	0.22
485.886	0.432	0.213
486.486	0.446	0.219
487.087	0.427	0.235
487.688	0.425	0.241
488.288	0.419	0.229
488.889	0.388	0.206
489.489	0.378	0.182
490.09	0.37	0.172
490.691	0.353	0.181
491.291	0.36	0.194
491.892	0.362	0.201
492.492	0.362	0.198
493.093	0.384	0.187
493.694	0.374	0.187
494.294	0.357	0.194
494.895	0.379	0.196
495.495	0.38	0.199
496.096	0.37	0.2
496.697	0.372	0.195
497.297	0.352	0.189
497.898	0.348	0.178
498.498	0.352	0.171
499.099	0.362	0.176
499.7	0.341	0.191
500.3	0.347	0.195
500.901	0.357	0.186
501.502	0.344	0.176
502.102	0.352	0.171
502.703	0.338	0.177
503.303	0.342	0.184
503.904	0.348	0.185
504.505	0.369	0.184
505.105	0.386	0.19
505.706	0.365	0.204
506.306	0.379	0.208
506.907	0.385	0.201
507.508	0.404	0.195
508.108	0.374	0.201
508.709	0.39	0.203
509.309	0.385	0.204
509.91	0.352	0.2
510.511	0.41	0.186
511.111	0.371	0.192
511.712	0.363	0.201
512.312	0.385	0.201
512.913	0.366	0.199
513.514	0.342	0.189
514.114	0.353	0.171
514.715	0.361	0.165
515.315	0.358	0.18
515.916	0.371	0.202
516.517	0.353	0.215
517.117	0.342	0.199
517.718	0.355	0.166
518.318	0.325	0.148
518.919	0.359	0.154
519.52	0.343	0.188
520.12	0.336	0.214
520.721	0.379	0.205
521.321	0.377	0.188
521.922	0.341	0.177
522.523	0.36	0.17
523.123	0.336	0.177
523.724	0.346	0.184
524.324	0.352	0.188
524.925	0.351	0.188
525.526	0.336	0.183
526.126	0.342	0.172
526.727	0.34	0.167
527.327	0.342	0.171
527.928	0.362	0.184
528.529	0.357	0.2
529.129	0.369	0.204
529.73	0.355	0.196
530.33	0.353	0.179
530.931	0.361	0.167
531.532	0.366	0.174
532.132	0.363	0.197
532.733	0.358	0.213
533.333	0.377	0.206
533.934	0.36	0.189
534.535	0.342	0.172
535.135	0.341	0.162
535.736	0.351	0.167
536.336	0.363	0.187
536.937	0.375	0.209
537.538	0.364	0.218
538.138	0.368	0.202
538.739	0.356	0.176
539.339	0.347	0.16
539.94	0.353	0.164
540.541	0.344	0.186
541.141	0.357	0.202
541.742	0.359	0.203
542.342	0.356	0.189
542.943	0.342	0.172
543.544	0.327	0.161
544.144	0.331	0.16
544.745	0.343	0.171
545.345	0.357	0.19
545.946	0.351	0.204
546.547	0.347	0.199
547.147	0.353	0.178
547.748	0.34	0.161
548.348	0.356	0.162
548.949	0.347	0.183
549.55	0.33	0.201
550.15	0.36	0.196
550.751	0.335	0.18
551.351	0.323	0.16
551.952	0.37	0.152
552.553	0.376	0.179
553.153	0.343	0.22
553.754	0.347	0.225
554.354	0.349	0.19
554.955	0.354	0.148
555.556	0.355	0.139
556.156	0.362	0.174
556.757	0.383	0.223
557.357	0.392	0.25
557.958	0.384	0.234
558.559	0.397	0.189
559.159	0.379	0.158
559.76	0.375	0.165
560.36	0.392	0.201
560.961	0.367	0.238
561.562	0.376	0.235
562.162	0.385	0.195
562.763	0.387	0.161
563.363	0.368	0.164
563.964	0.373	0.194
564.565	0.377	0.224
565.165	0.389	0.23
565.766	0.355	0.209
566.366	0.38	0.169
566.967	0.362	0.154
567.568	0.351	0.172
568.168	0.365	0.2
568.769	0.355	0.218
569.369	0.359	0.207
569.97	0.342	0.176
570.571	0.327	0.148
571.171	0.33	0.142
571.772	0.343	0.164
572.372	0.349	0.2
572.973	0.357	0.22
573.574	0.366	0.208
574.174	0.33	0.179
574.775	0.313	0.145
575.375	0.305	0.128
575.976	0.337	0.143
576.577	0.307	0.184
577.177	0.317	0.206
577.778	0.345	0.192
578.378	0.316	0.164
578.979	0.318	0.138
579.58	0.31	0.138
580.18	0.287	0.158
580.781	0.313	0.172
581.381	0.32	0.177
581.982	0.318	0.173
582.583	0.315	0.163
583.183	0.297	0.154
583.784	0.293	0.147
584.384	0.284	0.145
584.985	0.31	0.148
585.586	0.314	0.162
586.186	0.305	0.177
586.787	0.323	0.178
587.387	0.307	0.168
587.988	0.322	0.153
588.589	0.325	0.151
589.189	0.297	0.165
589.79	0.293	0.171
590.39	0.309	0.161
590.991	0.304	0.15
591.592	0.287	0.147
592.192	0.29	0.148
592.793	0.319	0.154
593.393	0.289	0.168
593.994	0.321	0.17
594.595	0.339	0.169
595.195	0.325	0.174
595.796	0.309	0.175
596.396	0.308	0.163
596.997	0.322	0.151
597.598	0.276	0.151
598.198	0.302	0.15
598.799	0.284	0.153
599.399	0.289	0.153
600.0	0.322	0.152
