Time(s)	Relative Blade_disp(m)	Tower_disp(m)
216.817	0.382	0.266
217.417	0.354	0.179
218.018	0.366	0.1
218.619	0.418	0.107
219.219	0.317	0.208
219.82	0.252	0.272
220.42	0.349	0.216
221.021	0.418	0.129
221.622	0.319	0.115
222.222	0.422	0.159
222.823	0.463	0.256
223.423	0.423	0.335
224.024	0.527	0.314
224.625	0.507	0.253
225.225	0.308	0.19
225.826	0.451	0.119
226.426	0.418	0.146
227.027	0.259	0.233
227.628	0.54	0.256
228.228	0.26	0.271
228.829	0.133	0.17
229.429	0.407	0.002
230.03	0.137	-0.004
230.631	0.279	0.079
231.231	0.496	0.229
231.832	0.309	0.381
232.432	0.486	0.353
233.033	0.479	0.221
233.634	0.455	0.117
234.234	0.412	0.121
234.835	0.348	0.213
235.435	0.274	0.273
236.036	0.43	0.224
236.637	0.31	0.16
237.237	0.352	0.109
237.838	0.421	0.132
238.438	0.25	0.223
239.039	0.47	0.252
239.64	0.495	0.264
240.24	0.442	0.268
240.841	0.411	0.241
241.441	0.298	0.187
242.042	0.274	0.107
242.643	0.438	0.071
243.243	0.252	0.16
243.844	0.186	0.228
244.444	0.478	0.198
245.045	0.273	0.187
245.646	0.371	0.153
246.246	0.626	0.166
246.847	0.22	0.289
247.447	0.357	0.28
248.048	0.417	0.182
248.649	0.048	0.095
249.249	0.345	-0.017
249.85	0.228	0.026
250.45	0.343	0.172
251.051	0.446	0.323
251.652	0.316	0.377
252.252	0.501	0.253
252.853	0.339	0.118
253.453	0.245	0.04
254.054	0.428	0.06
254.655	0.212	0.209
255.255	0.425	0.291
255.856	0.314	0.289
256.456	0.257	0.174
257.057	0.633	0.046
257.658	0.223	0.134
258.258	0.287	0.229
258.859	0.605	0.265
259.459	0.3	0.314
260.06	0.547	0.25
260.661	0.392	0.196
261.261	0.233	0.151
261.862	0.523	0.105
262.462	0.126	0.173
263.063	0.263	0.171
263.664	0.403	0.138
264.264	0.141	0.148
264.865	0.47	0.125
265.465	0.245	0.183
266.066	0.133	0.194
266.667	0.508	0.119
267.267	0.137	0.136
267.868	0.399	0.13
268.468	0.442	0.183
269.069	0.333	0.275
269.67	0.591	0.29
270.27	0.484	0.306
270.871	0.271	0.265
271.471	0.419	0.131
272.072	0.242	0.059
272.673	0.241	0.06
273.273	0.427	0.132
273.874	0.254	0.268
274.474	0.298	0.29
275.075	0.508	0.199
275.676	0.205	0.14
276.276	0.26	0.069
276.877	0.361	0.06
277.477	0.126	0.149
278.078	0.388	0.189
278.679	0.36	0.224
279.279	0.192	0.22
279.88	0.324	0.123
280.48	0.355	0.063
281.081	0.353	0.113
281.682	0.384	0.232
282.282	0.248	0.312
282.883	0.34	0.236
283.483	0.46	0.108
284.084	0.336	0.091
284.685	0.397	0.161
285.285	0.589	0.281
285.886	0.527	0.411
286.486	0.507	0.418
287.087	0.522	0.289
287.688	0.233	0.127
288.288	0.298	-0.02
288.889	0.397	-0.005
289.489	0.297	0.193
290.09	0.397	0.366
290.691	0.357	0.388
291.291	0.281	0.22
291.892	0.411	0.001
292.492	0.293	-0.034
293.093	0.351	0.112
293.694	0.406	0.323
294.294	0.383	0.428
294.895	0.64	0.34
295.495	0.5	0.225
296.096	0.299	0.139
296.697	0.457	0.089
297.297	0.15	0.148
297.898	0.267	0.168
298.498	0.375	0.162
299.099	0.278	0.178
299.7	0.357	0.172
300.3	0.4	0.178
300.901	0.289	0.205
301.502	0.312	0.188
302.102	0.409	0.151
302.703	0.358	0.163
303.303	0.381	0.202
303.904	0.424	0.237
304.505	0.34	0.248
305.105	0.399	0.206
305.706	0.434	0.163
306.306	0.373	0.176
306.907	0.357	0.207
307.508	0.548	0.233
308.108	0.187	0.277
308.709	0.315	0.185
309.309	0.433	0.074
309.91	0.097	0.076
310.511	0.329	0.088
311.111	0.14	0.152
311.712	0.12	0.154
312.312	0.367	0.088
312.913	0.083	0.084
313.514	0.202	0.065
314.114	0.339	0.085
314.715	0.219	0.176
315.315	0.335	0.224
315.916	0.248	0.217
316.517	0.234	0.133
317.117	0.353	0.047
317.718	0.078	0.065
318.318	0.339	0.09
318.919	0.414	0.185
319.52	0.168	0.289
320.12	0.373	0.236
320.721	0.154	0.118
321.321	0.217	-0.016
321.922	0.189	-0.039
322.523	0.215	0.069
323.123	0.224	0.216
323.724	0.258	0.272
324.324	0.301	0.203
324.925	0.206	0.082
325.526	0.254	-0.006
326.126	0.239	0.029
326.727	0.187	0.15
327.327	0.303	0.232
327.928	0.297	0.241
328.529	0.149	0.161
329.129	0.254	0.021
329.73	0.13	-0.029
330.33	0.225	0.023
330.931	0.275	0.156
331.532	0.242	0.275
332.132	0.244	0.257
332.733	0.439	0.132
333.333	0.312	0.08
333.934	0.387	0.116
334.535	0.553	0.235
335.135	0.403	0.386
335.736	0.488	0.389
336.336	0.456	0.261
336.937	0.405	0.111
337.538	0.458	0.063
338.138	0.375	0.166
338.739	0.576	0.311
339.339	0.627	0.442
339.94	0.373	0.448
340.541	0.591	0.251
341.141	0.362	0.082
341.742	0.18	0.013
342.342	0.462	0.046
342.943	0.295	0.23
343.544	0.44	0.36
344.144	0.649	0.376
344.745	0.335	0.331
345.345	0.515	0.169
345.946	0.334	0.081
346.547	0.262	0.086
347.147	0.586	0.163
347.748	0.177	0.325
348.348	0.553	0.319
348.949	0.407	0.257
349.55	0.111	0.146
350.15	0.388	-0.016
350.751	0.323	0.005
351.351	0.33	0.18
351.952	0.537	0.355
352.553	0.457	0.446
353.153	0.419	0.351
353.754	0.541	0.149
354.354	0.215	0.048
354.955	0.354	0.031
355.556	0.455	0.149
356.156	0.169	0.327
356.757	0.435	0.316
357.357	0.34	0.203
357.958	0.094	0.056
358.559	0.512	-0.054
359.159	0.18	0.088
359.76	0.379	0.266
360.36	0.457	0.373
360.961	0.251	0.341
361.562	0.546	0.147
362.162	0.259	0.046
362.763	0.217	0.039
363.363	0.455	0.115
363.964	0.215	0.273
364.565	0.499	0.314
365.165	0.459	0.288
365.766	0.281	0.208
366.366	0.543	0.099
366.967	0.213	0.127
367.568	0.319	0.166
368.168	0.301	0.197
368.769	0.169	0.184
369.369	0.378	0.105
369.97	0.036	0.081
370.571	0.173	0.028
371.171	0.253	0.028
371.772	0.057	0.107
372.372	0.346	0.144
372.973	0.139	0.184
373.574	0.272	0.141
374.174	0.36	0.096
374.775	0.167	0.121
375.375	0.327	0.134
375.976	0.301	0.167
376.577	0.432	0.201
377.177	0.5	0.254
377.778	0.32	0.298
378.378	0.473	0.238
378.979	0.408	0.177
379.58	0.402	0.153
380.18	0.528	0.189
380.781	0.396	0.291
381.381	0.477	0.327
381.982	0.477	0.286
382.583	0.497	0.214
383.183	0.524	0.183
383.784	0.595	0.239
384.384	0.513	0.35
384.985	0.501	0.385
385.586	0.654	0.325
386.186	0.365	0.254
386.787	0.482	0.145
387.387	0.494	0.131
387.988	0.221	0.216
388.589	0.42	0.232
389.189	0.45	0.229
389.79	0.294	0.219
390.39	0.59	0.175
390.991	0.394	0.226
391.592	0.276	0.262
392.192	0.545	0.214
392.793	0.265	0.202
393.393	0.325	0.15
393.994	0.48	0.119
394.595	0.367	0.197
395.195	0.515	0.283
395.796	0.542	0.346
396.396	0.533	0.35
396.997	0.423	0.282
397.598	0.52	0.172
398.198	0.609	0.153
398.799	0.475	0.276
399.399	0.562	0.383
400.0	0.594	0.406
400.601	0.349	0.325
401.201	0.452	0.131
401.802	0.508	0.034
402.402	0.342	0.136
403.003	0.471	0.295
403.604	0.39	0.395
404.204	0.266	0.315
404.805	0.398	0.086
405.405	0.313	-0.039
406.006	0.188	0.019
406.607	0.488	0.172
407.207	0.357	0.377
407.808	0.266	0.404
408.408	0.623	0.214
409.009	0.347	0.092
409.61	0.292	0.067
410.21	0.439	0.13
410.811	0.459	0.277
411.411	0.372	0.383
412.012	0.499	0.327
412.613	0.407	0.199
413.213	0.394	0.091
413.814	0.37	0.087
414.414	0.362	0.182
415.015	0.447	0.286
415.616	0.404	0.335
416.216	0.333	0.266
416.817	0.466	0.127
417.417	0.37	0.084
418.018	0.303	0.141
418.619	0.583	0.233
419.219	0.608	0.374
419.82	0.609	0.458
420.42	0.81	0.425
421.021	0.568	0.367
421.622	0.515	0.256
422.222	0.685	0.171
422.823	0.568	0.241
423.423	0.724	0.379
424.024	0.64	0.501
424.625	0.564	0.469
425.225	0.413	0.271
425.826	0.378	0.029
426.426	0.39	-0.053
427.027	0.185	0.087
427.628	0.413	0.257
428.228	0.457	0.377
428.829	0.311	0.355
429.429	0.431	0.171
430.03	0.404	0.033
430.631	0.279	0.053
431.231	0.327	0.166
431.832	0.318	0.281
432.432	0.32	0.292
433.033	0.346	0.188
433.634	0.363	0.077
434.234	0.319	0.064
434.835	0.355	0.153
435.435	0.415	0.272
436.036	0.498	0.34
436.637	0.43	0.325
437.237	0.397	0.221
437.838	0.569	0.119
438.438	0.458	0.166
439.039	0.461	0.285
439.64	0.607	0.372
440.24	0.431	0.39
440.841	0.462	0.268
441.441	0.429	0.117
442.042	0.424	0.068
442.643	0.369	0.159
443.243	0.381	0.281
443.844	0.648	0.345
444.444	0.341	0.369
445.045	0.509	0.245
445.646	0.647	0.138
446.246	0.492	0.204
446.847	0.44	0.323
447.447	0.469	0.357
448.048	0.636	0.295
448.649	0.567	0.257
449.249	0.519	0.256
449.85	0.647	0.278
450.45	0.616	0.346
451.051	0.64	0.394
451.652	0.584	0.379
452.252	0.585	0.3
452.853	0.521	0.222
453.453	0.626	0.202
454.054	0.616	0.29
454.655	0.597	0.407
455.255	0.673	0.441
455.856	0.576	0.379
456.456	0.583	0.252
457.057	0.439	0.167
457.658	0.313	0.138
458.258	0.445	0.146
458.859	0.42	0.225
459.459	0.346	0.293
460.06	0.408	0.268
460.661	0.265	0.18
461.261	0.295	0.064
461.862	0.42	0.035
462.462	0.451	0.173
463.063	0.346	0.357
463.664	0.478	0.395
464.264	0.338	0.284
464.865	0.376	0.085
465.465	0.53	-0.003
466.066	0.345	0.148
466.667	0.322	0.337
467.267	0.5	0.381
467.868	0.32	0.293
468.468	0.343	0.102
469.069	0.374	-0.015
469.67	0.272	0.054
470.27	0.483	0.22
470.871	0.432	0.399
471.471	0.397	0.422
472.072	0.371	0.248
472.673	0.313	0.022
473.273	0.392	-0.064
473.874	0.388	0.092
474.474	0.409	0.351
475.075	0.588	0.492
475.676	0.562	0.45
476.276	0.388	0.254
476.877	0.487	0.031
477.477	0.164	-0.013
478.078	0.356	0.062
478.679	0.509	0.248
479.279	0.399	0.437
479.88	0.552	0.431
480.48	0.405	0.277
481.081	0.44	0.074
481.682	0.399	0.012
482.282	0.283	0.127
482.883	0.507	0.282
483.483	0.397	0.4
484.084	0.557	0.358
484.685	0.452	0.239
485.285	0.425	0.126
485.886	0.549	0.109
486.486	0.589	0.252
487.087	0.519	0.439
487.688	0.56	0.476
488.288	0.481	0.337
488.889	0.298	0.118
489.489	0.3	-0.053
490.09	0.264	-0.033
490.691	0.219	0.143
491.291	0.332	0.297
491.892	0.303	0.33
492.492	0.271	0.206
493.093	0.387	0.031
493.694	0.263	0.0
494.294	0.235	0.101
494.895	0.401	0.232
495.495	0.354	0.332
496.096	0.335	0.296
496.697	0.368	0.153
497.297	0.171	0.036
497.898	0.233	-0.018
498.498	0.262	0.053
499.099	0.283	0.204
499.7	0.275	0.299
500.3	0.259	0.252
500.901	0.274	0.098
501.502	0.207	-0.018
502.102	0.232	-0.01
502.703	0.219	0.118
503.303	0.246	0.244
503.904	0.286	0.263
504.505	0.344	0.176
505.105	0.404	0.095
505.706	0.26	0.108
506.306	0.372	0.162
506.907	0.384	0.235
507.508	0.499	0.285
508.108	0.345	0.295
508.709	0.432	0.208
509.309	0.393	0.133
509.91	0.154	0.109
510.511	0.588	0.098
511.111	0.284	0.235
511.712	0.288	0.308
512.312	0.539	0.25
512.913	0.192	0.191
513.514	0.239	0.069
514.114	0.306	-0.001
514.715	0.212	0.069
515.315	0.39	0.193
515.916	0.373	0.315
516.517	0.259	0.323
517.117	0.255	0.163
517.718	0.258	-0.022
518.318	0.115	-0.071
518.919	0.37	0.025
519.52	0.256	0.256
520.12	0.217	0.375
520.721	0.487	0.268
521.321	0.306	0.125
521.922	0.19	0.017
522.523	0.367	0.002
523.123	0.148	0.137
523.724	0.317	0.239
524.324	0.346	0.263
524.925	0.228	0.205
525.526	0.26	0.077
526.126	0.214	-0.001
526.727	0.202	0.026
527.327	0.291	0.131
527.928	0.343	0.255
528.529	0.329	0.305
529.129	0.381	0.236
529.73	0.258	0.123
530.33	0.25	0.028
530.931	0.337	0.031
531.532	0.324	0.159
532.132	0.385	0.302
532.733	0.317	0.343
533.333	0.402	0.231
533.934	0.28	0.087
534.535	0.202	0.003
535.135	0.248	0.02
535.736	0.297	0.137
536.336	0.355	0.268
536.937	0.434	0.326
537.538	0.314	0.281
538.138	0.334	0.137
538.739	0.27	0.023
539.339	0.235	0.022
539.94	0.334	0.12
540.541	0.281	0.258
541.141	0.329	0.296
541.742	0.357	0.218
542.342	0.241	0.103
542.943	0.257	0.017
543.544	0.17	0.032
544.144	0.225	0.107
544.745	0.316	0.191
545.345	0.329	0.248
545.946	0.301	0.232
546.547	0.262	0.147
547.147	0.263	0.055
547.748	0.237	0.037
548.348	0.331	0.108
548.949	0.304	0.231
549.55	0.209	0.281
550.15	0.367	0.188
550.751	0.178	0.08
551.351	0.146	-0.008
551.952	0.43	-0.002
552.553	0.377	0.195
553.153	0.268	0.389
553.754	0.332	0.364
554.354	0.22	0.154
554.955	0.272	-0.083
555.556	0.304	-0.114
556.156	0.315	0.105
556.757	0.489	0.387
557.357	0.469	0.537
557.958	0.388	0.415
558.559	0.474	0.107
559.159	0.326	-0.085
559.76	0.355	-0.032
560.36	0.523	0.229
560.961	0.315	0.509
561.562	0.427	0.488
562.162	0.443	0.215
562.763	0.345	-0.046
563.363	0.361	-0.092
563.964	0.362	0.119
564.565	0.399	0.393
565.165	0.513	0.506
565.766	0.256	0.375
566.366	0.436	0.049
566.967	0.309	-0.129
567.568	0.211	-0.039
568.168	0.447	0.204
568.769	0.286	0.449
569.369	0.364	0.431
569.97	0.322	0.185
570.571	0.108	-0.085
571.171	0.257	-0.204
571.772	0.26	-0.02
572.372	0.302	0.309
572.973	0.434	0.502
573.574	0.38	0.43
574.174	0.217	0.139
574.775	0.148	-0.165
575.375	0.092	-0.248
575.976	0.293	-0.042
576.577	0.194	0.326
577.177	0.252	0.493
577.778	0.388	0.333
578.378	0.113	0.031
578.979	0.193	-0.225
579.58	0.165	-0.188
580.18	0.038	0.092
580.781	0.334	0.326
581.381	0.246	0.397
581.982	0.221	0.227
582.583	0.25	-0.039
583.183	0.024	-0.162
583.784	0.137	-0.104
584.384	0.134	0.107
584.985	0.203	0.285
585.586	0.326	0.302
586.186	0.15	0.181
586.787	0.234	-0.018
587.387	0.138	-0.097
587.988	0.171	-0.013
588.589	0.321	0.172
589.189	0.151	0.335
589.79	0.193	0.274
590.39	0.231	0.053
590.991	0.079	-0.115
591.592	0.117	-0.126
592.192	0.125	0.032
592.793	0.25	0.228
593.393	0.185	0.322
593.994	0.258	0.217
594.595	0.317	0.037
595.195	0.178	-0.034
595.796	0.163	0.019
596.396	0.19	0.134
596.997	0.259	0.219
597.598	0.104	0.214
598.198	0.201	0.08
598.799	0.097	-0.043
599.399	0.067	-0.077
600.0	0.276	0.004
