Time(s)	Relative Blade_disp(m)	Tower_disp(m)
112.312	0.203	0.293
112.913	0.291	0.26
113.514	0.343	0.126
114.114	0.25	0.035
114.715	0.284	0.039
115.315	0.342	0.145
115.916	0.359	0.282
116.517	0.324	0.325
117.117	0.374	0.229
117.718	0.369	0.1
118.318	0.292	0.053
118.919	0.345	0.103
119.52	0.317	0.219
120.12	0.313	0.286
120.721	0.419	0.247
121.321	0.292	0.167
121.922	0.324	0.084
122.523	0.446	0.086
123.123	0.222	0.2
123.724	0.475	0.268
124.324	0.285	0.287
124.925	0.306	0.196
125.526	0.276	0.069
126.126	0.134	0.002
126.727	0.457	0.025
127.327	0.314	0.216
127.928	0.439	0.376
128.529	0.49	0.394
129.129	0.412	0.278
129.73	0.554	0.117
130.33	0.459	0.105
130.931	0.345	0.213
131.532	0.579	0.311
132.132	0.452	0.385
132.733	0.307	0.318
133.333	0.528	0.129
133.934	0.317	0.048
134.535	0.429	0.096
135.135	0.503	0.261
135.736	0.356	0.412
136.336	0.618	0.377
136.937	0.446	0.267
137.538	0.271	0.126
138.138	0.452	0.02
138.739	0.309	0.096
139.339	0.399	0.247
139.94	0.392	0.355
140.541	0.352	0.32
141.141	0.447	0.167
141.742	0.302	0.062
142.342	0.414	0.061
142.943	0.442	0.197
143.544	0.323	0.356
144.144	0.476	0.357
144.745	0.34	0.243
145.345	0.35	0.079
145.946	0.289	0.006
146.547	0.168	0.063
147.147	0.391	0.163
147.748	0.281	0.282
148.348	0.262	0.281
148.949	0.333	0.151
149.55	0.136	0.03
150.15	0.112	-0.043
150.751	0.309	-0.012
151.351	0.215	0.163
151.952	0.266	0.298
152.553	0.349	0.286
153.153	0.344	0.176
153.754	0.272	0.067
154.354	0.241	0.028
154.955	0.305	0.085
155.556	0.216	0.201
156.156	0.306	0.246
156.757	0.343	0.207
157.357	0.351	0.142
157.958	0.367	0.115
158.559	0.333	0.157
159.159	0.314	0.217
159.76	0.299	0.225
160.36	0.284	0.168
160.961	0.333	0.095
161.562	0.391	0.093
162.162	0.29	0.182
162.763	0.38	0.252
163.363	0.327	0.264
163.964	0.282	0.189
164.565	0.373	0.083
165.165	0.23	0.068
165.766	0.374	0.117
166.366	0.317	0.227
166.967	0.155	0.275
167.568	0.327	0.162
168.168	0.152	0.039
168.769	0.125	-0.036
169.369	0.4	-0.003
169.97	0.356	0.207
170.571	0.37	0.401
171.171	0.466	0.406
171.772	0.354	0.25
172.372	0.316	0.041
172.973	0.214	-0.058
173.574	0.319	0.01
174.174	0.233	0.21
174.775	0.21	0.331
175.375	0.381	0.256
175.976	0.218	0.111
176.577	0.164	-0.025
177.177	0.253	-0.051
177.778	0.214	0.081
178.378	0.421	0.255
178.979	0.339	0.377
179.58	0.484	0.33
180.18	0.437	0.2
180.781	0.351	0.093
181.381	0.447	0.078
181.982	0.298	0.194
182.583	0.34	0.282
183.183	0.425	0.276
183.784	0.303	0.207
184.384	0.415	0.108
184.985	0.212	0.09
185.586	0.311	0.11
186.186	0.289	0.17
186.787	0.204	0.21
187.387	0.336	0.164
187.988	0.318	0.122
188.589	0.165	0.112
189.189	0.377	0.1
189.79	0.28	0.16
190.39	0.204	0.206
190.991	0.428	0.178
191.592	0.294	0.171
192.192	0.416	0.167
192.793	0.369	0.201
193.393	0.264	0.226
193.994	0.396	0.184
194.595	0.341	0.153
195.195	0.43	0.156
195.796	0.37	0.213
196.396	0.329	0.251
196.997	0.375	0.222
197.598	0.217	0.158
198.198	0.338	0.07
198.799	0.298	0.07
199.399	0.443	0.16
200.0	0.416	0.307
200.601	0.325	0.367
201.201	0.491	0.261
201.802	0.372	0.133
202.402	0.241	0.062
203.003	0.278	0.057
203.604	0.33	0.135
204.204	0.214	0.238
204.805	0.259	0.233
205.405	0.291	0.135
206.006	0.305	0.051
206.607	0.233	0.061
207.207	0.332	0.138
207.808	0.372	0.244
208.408	0.409	0.308
209.009	0.283	0.271
209.61	0.32	0.13
210.21	0.323	0.024
210.811	0.337	0.053
211.411	0.323	0.192
212.012	0.302	0.308
212.613	0.444	0.294
213.213	0.323	0.208
213.814	0.325	0.092
214.414	0.352	0.05
215.015	0.271	0.123
215.616	0.382	0.222
216.216	0.378	0.295
216.817	0.409	0.28
217.417	0.374	0.197
218.018	0.399	0.117
218.619	0.443	0.121
219.219	0.341	0.219
219.82	0.274	0.281
220.42	0.369	0.225
221.021	0.445	0.14
221.622	0.346	0.131
222.222	0.448	0.177
222.823	0.493	0.274
223.423	0.453	0.349
224.024	0.554	0.326
224.625	0.541	0.264
225.225	0.335	0.206
225.826	0.477	0.138
226.426	0.449	0.163
227.027	0.284	0.247
227.628	0.563	0.266
228.228	0.286	0.279
228.829	0.153	0.181
229.429	0.422	0.015
230.03	0.168	0.007
230.631	0.295	0.092
231.231	0.518	0.24
231.832	0.347	0.391
232.432	0.498	0.37
233.033	0.518	0.238
233.634	0.493	0.135
234.234	0.43	0.141
234.835	0.381	0.227
235.435	0.294	0.283
236.036	0.449	0.231
236.637	0.343	0.168
237.237	0.373	0.124
237.838	0.445	0.152
238.438	0.281	0.242
239.039	0.491	0.266
239.64	0.527	0.272
240.24	0.475	0.278
240.841	0.431	0.258
241.441	0.33	0.207
242.042	0.296	0.126
242.643	0.463	0.083
243.243	0.278	0.166
243.844	0.198	0.234
244.444	0.502	0.205
245.045	0.302	0.201
245.646	0.394	0.173
246.246	0.657	0.186
246.847	0.252	0.304
247.447	0.373	0.291
248.048	0.44	0.188
248.649	0.076	0.1
249.249	0.352	-0.005
249.85	0.257	0.039
250.45	0.37	0.187
251.051	0.459	0.337
251.652	0.353	0.386
252.252	0.521	0.264
252.853	0.363	0.132
253.453	0.28	0.055
254.054	0.438	0.078
254.655	0.244	0.221
255.255	0.446	0.299
255.856	0.326	0.297
256.456	0.292	0.182
257.057	0.653	0.062
257.658	0.256	0.155
258.258	0.314	0.25
258.859	0.622	0.279
259.459	0.342	0.318
260.06	0.566	0.258
260.661	0.416	0.21
261.261	0.272	0.171
261.862	0.534	0.128
262.462	0.159	0.186
263.063	0.282	0.177
263.664	0.41	0.139
264.264	0.179	0.15
264.865	0.48	0.141
265.465	0.269	0.205
266.066	0.166	0.214
266.667	0.513	0.131
267.267	0.174	0.137
267.868	0.417	0.132
268.468	0.454	0.195
269.069	0.382	0.293
269.67	0.603	0.317
270.27	0.525	0.327
270.871	0.304	0.278
271.471	0.426	0.138
272.072	0.279	0.061
272.673	0.255	0.069
273.273	0.445	0.148
273.874	0.289	0.286
274.474	0.31	0.308
275.075	0.536	0.209
275.676	0.235	0.145
276.276	0.268	0.078
276.877	0.387	0.071
277.477	0.148	0.163
278.078	0.401	0.204
278.679	0.389	0.234
279.279	0.213	0.228
279.88	0.335	0.133
280.48	0.389	0.072
281.081	0.375	0.127
281.682	0.406	0.25
282.282	0.276	0.328
282.883	0.358	0.247
283.483	0.488	0.115
284.084	0.365	0.1
284.685	0.419	0.178
285.285	0.616	0.302
285.886	0.564	0.43
286.486	0.537	0.435
287.087	0.552	0.302
287.688	0.262	0.139
288.288	0.318	-0.007
288.889	0.423	0.007
289.489	0.325	0.205
290.09	0.416	0.38
290.691	0.382	0.4
291.291	0.309	0.231
291.892	0.434	0.013
292.492	0.324	-0.021
293.093	0.374	0.129
293.694	0.428	0.339
294.294	0.413	0.439
294.895	0.67	0.35
295.495	0.531	0.239
296.096	0.333	0.16
296.697	0.476	0.112
297.297	0.177	0.163
297.898	0.286	0.173
298.498	0.388	0.162
299.099	0.311	0.18
299.7	0.371	0.188
300.3	0.429	0.202
300.901	0.321	0.227
301.502	0.326	0.203
302.102	0.439	0.153
302.703	0.382	0.164
303.303	0.399	0.212
303.904	0.456	0.256
304.505	0.364	0.274
305.105	0.426	0.226
305.706	0.463	0.173
306.306	0.396	0.18
306.907	0.38	0.213
307.508	0.572	0.246
308.108	0.212	0.298
308.709	0.337	0.206
309.309	0.454	0.086
309.91	0.122	0.079
310.511	0.337	0.089
311.111	0.153	0.156
311.712	0.14	0.163
312.312	0.376	0.103
312.913	0.108	0.096
313.514	0.214	0.073
314.114	0.351	0.089
314.715	0.247	0.178
315.315	0.343	0.234
315.916	0.27	0.231
316.517	0.259	0.148
317.117	0.362	0.061
317.718	0.103	0.071
318.318	0.351	0.094
318.919	0.428	0.189
319.52	0.198	0.298
320.12	0.378	0.253
320.721	0.178	0.132
321.321	0.239	-0.007
321.922	0.192	-0.034
322.523	0.243	0.069
323.123	0.231	0.221
323.724	0.269	0.283
324.324	0.331	0.216
324.925	0.216	0.097
325.526	0.276	0.004
326.126	0.258	0.034
326.727	0.195	0.155
327.327	0.323	0.238
327.928	0.313	0.251
328.529	0.167	0.175
329.129	0.272	0.034
329.73	0.144	-0.02
330.33	0.244	0.027
330.931	0.289	0.159
331.532	0.26	0.282
332.132	0.263	0.269
332.733	0.464	0.148
333.333	0.341	0.096
333.934	0.412	0.131
334.535	0.579	0.248
335.135	0.432	0.396
335.736	0.515	0.401
336.336	0.484	0.277
336.937	0.443	0.13
337.538	0.485	0.084
338.138	0.407	0.184
338.739	0.609	0.324
339.339	0.655	0.454
339.94	0.411	0.462
340.541	0.621	0.271
341.141	0.394	0.105
341.742	0.212	0.033
342.342	0.479	0.059
342.943	0.327	0.234
343.544	0.465	0.365
344.144	0.673	0.39
344.745	0.38	0.353
345.345	0.541	0.199
345.946	0.362	0.103
346.547	0.303	0.094
347.147	0.594	0.166
347.748	0.211	0.327
348.348	0.578	0.333
348.949	0.428	0.282
349.55	0.152	0.171
350.15	0.398	0.003
350.751	0.355	0.008
351.351	0.359	0.179
351.952	0.548	0.364
352.553	0.501	0.464
353.153	0.448	0.38
353.754	0.571	0.177
354.354	0.253	0.064
354.955	0.37	0.037
355.556	0.481	0.149
356.156	0.195	0.332
356.757	0.449	0.334
357.357	0.375	0.225
357.958	0.118	0.076
358.559	0.531	-0.041
359.159	0.212	0.09
359.76	0.395	0.271
360.36	0.475	0.384
360.961	0.29	0.358
361.562	0.566	0.171
362.162	0.29	0.066
362.763	0.248	0.05
363.363	0.461	0.121
363.964	0.252	0.274
364.565	0.516	0.324
365.165	0.485	0.308
365.766	0.321	0.232
366.366	0.559	0.123
366.967	0.248	0.138
367.568	0.34	0.17
368.168	0.305	0.199
368.769	0.206	0.188
369.369	0.386	0.12
369.97	0.054	0.1
370.571	0.199	0.042
371.171	0.253	0.034
371.772	0.085	0.104
372.372	0.356	0.144
372.973	0.15	0.193
373.574	0.306	0.157
374.174	0.37	0.117
374.775	0.199	0.136
375.375	0.345	0.142
375.976	0.317	0.17
376.577	0.469	0.205
377.177	0.519	0.271
377.778	0.356	0.323
378.378	0.506	0.265
378.979	0.435	0.196
379.58	0.442	0.162
380.18	0.551	0.197
380.781	0.43	0.303
381.381	0.511	0.349
381.982	0.505	0.313
382.583	0.545	0.235
383.183	0.554	0.201
383.784	0.634	0.253
384.384	0.551	0.365
384.985	0.532	0.406
385.586	0.694	0.348
386.186	0.407	0.278
386.787	0.512	0.166
387.387	0.529	0.146
387.988	0.255	0.227
388.589	0.437	0.244
389.189	0.487	0.241
389.79	0.327	0.236
390.39	0.616	0.197
390.991	0.436	0.247
391.592	0.304	0.281
392.192	0.568	0.227
392.793	0.304	0.21
393.393	0.347	0.162
393.994	0.507	0.135
394.595	0.412	0.217
395.195	0.538	0.307
395.796	0.582	0.366
396.396	0.578	0.366
396.997	0.446	0.299
397.598	0.566	0.188
398.198	0.646	0.174
398.799	0.512	0.3
399.399	0.601	0.407
400.0	0.63	0.426
400.601	0.388	0.341
401.201	0.481	0.146
401.802	0.544	0.049
402.402	0.379	0.156
403.003	0.495	0.318
403.604	0.425	0.413
404.204	0.293	0.327
404.805	0.421	0.095
405.405	0.349	-0.03
406.006	0.208	0.035
406.607	0.516	0.191
407.207	0.392	0.395
407.808	0.288	0.419
408.408	0.656	0.225
409.009	0.388	0.104
409.61	0.316	0.088
410.21	0.467	0.153
410.811	0.499	0.295
411.411	0.397	0.397
412.012	0.532	0.338
412.613	0.443	0.212
413.213	0.425	0.11
413.814	0.402	0.111
414.414	0.397	0.204
415.015	0.475	0.302
415.616	0.437	0.344
416.216	0.362	0.276
416.817	0.497	0.142
417.417	0.408	0.106
418.018	0.334	0.167
418.619	0.618	0.254
419.219	0.655	0.389
419.82	0.645	0.473
420.42	0.857	0.446
421.021	0.619	0.396
421.622	0.556	0.29
422.222	0.729	0.2
422.823	0.618	0.259
423.423	0.763	0.393
424.024	0.681	0.517
424.625	0.61	0.493
425.225	0.445	0.3
425.826	0.42	0.054
426.426	0.421	-0.037
427.027	0.208	0.095
427.628	0.439	0.261
428.228	0.486	0.386
428.829	0.345	0.374
429.429	0.458	0.198
430.03	0.444	0.058
430.631	0.311	0.07
431.231	0.346	0.175
431.832	0.347	0.284
432.432	0.343	0.299
433.033	0.371	0.204
433.634	0.4	0.1
434.234	0.346	0.089
434.835	0.387	0.171
435.435	0.445	0.281
436.036	0.527	0.346
436.637	0.465	0.337
437.237	0.429	0.245
437.838	0.61	0.148
438.438	0.5	0.193
439.039	0.497	0.306
439.64	0.64	0.384
440.24	0.472	0.4
440.841	0.492	0.284
441.441	0.465	0.141
442.042	0.467	0.094
442.643	0.396	0.184
443.243	0.417	0.295
443.844	0.684	0.352
444.444	0.374	0.381
445.045	0.549	0.266
445.646	0.687	0.168
446.246	0.545	0.235
446.847	0.473	0.351
447.447	0.504	0.372
448.048	0.682	0.301
448.649	0.604	0.27
449.249	0.564	0.283
449.85	0.69	0.315
450.45	0.666	0.38
451.051	0.687	0.418
451.652	0.623	0.392
452.252	0.631	0.31
452.853	0.561	0.241
453.453	0.671	0.232
454.054	0.664	0.324
454.655	0.642	0.437
455.255	0.714	0.461
455.856	0.622	0.391
456.456	0.62	0.266
457.057	0.477	0.189
457.658	0.349	0.166
458.258	0.475	0.171
458.859	0.457	0.239
459.459	0.373	0.301
460.06	0.433	0.275
460.661	0.296	0.192
461.261	0.321	0.085
461.862	0.453	0.058
462.462	0.488	0.192
463.063	0.372	0.372
463.664	0.508	0.405
464.264	0.369	0.293
464.865	0.406	0.1
465.465	0.566	0.018
466.066	0.381	0.173
466.667	0.346	0.359
467.267	0.529	0.393
467.868	0.353	0.298
468.468	0.364	0.111
469.069	0.405	0.001
469.67	0.304	0.077
470.27	0.51	0.244
470.871	0.467	0.416
471.471	0.426	0.432
472.072	0.394	0.256
472.673	0.348	0.033
473.273	0.419	-0.045
473.874	0.421	0.115
474.474	0.443	0.373
475.075	0.617	0.507
475.676	0.6	0.46
476.276	0.426	0.268
476.877	0.514	0.052
477.477	0.201	0.01
478.078	0.382	0.081
478.679	0.533	0.259
479.279	0.439	0.442
479.88	0.572	0.443
480.48	0.442	0.296
481.081	0.48	0.1
481.682	0.422	0.04
482.282	0.323	0.144
482.883	0.53	0.29
483.483	0.424	0.404
484.084	0.596	0.368
484.685	0.478	0.262
485.285	0.469	0.156
485.886	0.583	0.137
486.486	0.626	0.269
487.087	0.555	0.447
487.688	0.587	0.484
488.288	0.516	0.352
488.889	0.328	0.141
489.489	0.325	-0.028
490.09	0.292	-0.017
490.691	0.236	0.148
491.291	0.348	0.295
491.892	0.324	0.331
492.492	0.291	0.219
493.093	0.414	0.054
493.694	0.292	0.025
494.294	0.255	0.118
494.895	0.422	0.236
495.495	0.377	0.329
496.096	0.354	0.3
496.697	0.391	0.169
497.297	0.197	0.061
497.898	0.252	0.004
498.498	0.281	0.061
499.099	0.304	0.2
499.7	0.285	0.296
500.3	0.278	0.258
500.901	0.296	0.117
501.502	0.226	0.006
502.102	0.258	0.008
502.703	0.23	0.123
503.303	0.262	0.24
503.904	0.303	0.26
504.505	0.363	0.185
505.105	0.434	0.118
505.706	0.286	0.136
506.306	0.396	0.183
506.907	0.409	0.24
507.508	0.522	0.283
508.108	0.366	0.298
508.709	0.459	0.225
509.309	0.419	0.161
509.91	0.183	0.135
510.511	0.611	0.111
511.111	0.307	0.235
511.712	0.315	0.306
512.312	0.548	0.259
512.913	0.231	0.209
513.514	0.255	0.096
514.114	0.321	0.017
514.715	0.247	0.071
515.315	0.392	0.191
515.916	0.398	0.315
516.517	0.283	0.335
517.117	0.266	0.187
517.718	0.292	-0.001
518.318	0.127	-0.059
518.919	0.383	0.025
519.52	0.279	0.25
520.12	0.225	0.379
520.721	0.508	0.283
521.321	0.338	0.148
521.922	0.208	0.04
522.523	0.388	0.015
523.123	0.165	0.136
523.724	0.328	0.234
524.324	0.363	0.264
524.925	0.251	0.219
525.526	0.275	0.102
526.126	0.238	0.019
526.727	0.221	0.033
527.327	0.301	0.128
527.928	0.366	0.25
528.529	0.344	0.313
529.129	0.404	0.257
529.73	0.287	0.149
530.33	0.265	0.048
530.931	0.359	0.035
531.532	0.345	0.155
532.132	0.397	0.303
532.733	0.343	0.355
533.333	0.425	0.255
533.934	0.304	0.112
534.535	0.227	0.017
535.135	0.26	0.022
535.736	0.315	0.131
536.336	0.373	0.269
536.937	0.454	0.341
537.538	0.342	0.306
538.138	0.358	0.163
538.739	0.291	0.037
539.339	0.253	0.022
539.94	0.348	0.115
540.541	0.296	0.259
541.141	0.349	0.311
541.742	0.378	0.242
542.342	0.267	0.124
542.943	0.272	0.028
543.544	0.185	0.031
544.144	0.24	0.102
544.745	0.328	0.194
545.345	0.352	0.262
545.946	0.321	0.255
546.547	0.283	0.167
547.147	0.285	0.064
547.748	0.249	0.036
548.348	0.348	0.105
548.949	0.321	0.237
549.55	0.226	0.298
550.15	0.39	0.209
550.751	0.198	0.096
551.351	0.162	-0.002
551.952	0.448	-0.004
552.553	0.398	0.196
553.153	0.286	0.402
553.754	0.35	0.385
554.354	0.244	0.174
554.955	0.294	-0.072
555.556	0.321	-0.112
556.156	0.339	0.105
556.757	0.507	0.396
557.357	0.496	0.555
557.958	0.416	0.438
558.559	0.499	0.128
559.159	0.357	-0.073
559.76	0.378	-0.026
560.36	0.542	0.235
560.961	0.341	0.519
561.562	0.446	0.504
562.162	0.472	0.233
562.763	0.379	-0.03
563.363	0.379	-0.078
563.964	0.388	0.129
564.565	0.418	0.401
565.165	0.532	0.514
565.766	0.283	0.386
566.366	0.458	0.065
566.967	0.334	-0.111
567.568	0.237	-0.024
568.168	0.456	0.214
568.769	0.308	0.451
569.369	0.384	0.432
569.97	0.331	0.194
570.571	0.137	-0.071
571.171	0.27	-0.186
571.772	0.276	-0.007
572.372	0.328	0.312
572.973	0.44	0.503
573.574	0.403	0.433
574.174	0.237	0.151
574.775	0.156	-0.146
575.375	0.115	-0.234
575.976	0.304	-0.036
576.577	0.2	0.324
577.177	0.268	0.489
577.778	0.401	0.338
578.378	0.131	0.047
578.979	0.215	-0.204
579.58	0.17	-0.172
580.18	0.053	0.092
580.781	0.336	0.317
581.381	0.256	0.389
581.982	0.24	0.232
582.583	0.257	-0.017
583.183	0.046	-0.138
583.784	0.144	-0.091
584.384	0.135	0.102
584.985	0.221	0.269
585.586	0.325	0.295
586.186	0.168	0.192
586.787	0.252	0.008
587.387	0.145	-0.072
587.988	0.193	-0.007
588.589	0.321	0.162
589.189	0.159	0.32
589.79	0.205	0.271
590.39	0.235	0.07
590.991	0.106	-0.091
591.592	0.122	-0.106
592.192	0.131	0.033
592.793	0.266	0.212
593.393	0.182	0.31
593.994	0.273	0.22
594.595	0.338	0.059
595.195	0.194	-0.004
595.796	0.179	0.037
596.396	0.198	0.131
596.997	0.266	0.203
597.598	0.109	0.202
598.198	0.211	0.087
598.799	0.108	-0.019
599.399	0.081	-0.052
600.0	0.287	0.014
