Time(s)	Relative Blade_disp(m)	Tower_disp(m)
77.477	0.584	0.299
78.078	0.527	0.258
78.679	0.538	0.237
79.279	0.584	0.258
79.88	0.547	0.317
80.48	0.614	0.352
81.081	0.631	0.356
81.682	0.626	0.334
82.282	0.66	0.307
82.883	0.615	0.312
83.483	0.631	0.329
84.084	0.622	0.344
84.685	0.611	0.341
85.285	0.65	0.32
85.886	0.644	0.315
86.486	0.642	0.329
87.087	0.666	0.35
87.688	0.673	0.368
88.288	0.666	0.371
88.889	0.682	0.353
89.489	0.689	0.337
90.09	0.644	0.339
90.691	0.73	0.347
91.291	0.703	0.381
91.892	0.758	0.407
92.492	0.762	0.419
93.093	0.698	0.408
93.694	0.697	0.361
94.294	0.697	0.315
94.895	0.692	0.312
95.495	0.686	0.355
96.096	0.702	0.401
96.697	0.7	0.415
97.297	0.664	0.381
97.898	0.659	0.319
98.498	0.665	0.281
99.099	0.685	0.305
99.7	0.701	0.376
100.3	0.718	0.437
100.901	0.735	0.44
101.502	0.729	0.392
102.102	0.709	0.335
102.703	0.644	0.307
103.303	0.695	0.312
103.904	0.672	0.359
104.505	0.662	0.4
105.105	0.63	0.388
105.706	0.694	0.328
106.306	0.644	0.292
106.907	0.642	0.3
107.508	0.626	0.34
108.108	0.635	0.369
108.709	0.629	0.362
109.309	0.62	0.325
109.91	0.6	0.286
110.511	0.566	0.272
111.111	0.566	0.283
111.712	0.581	0.306
112.312	0.544	0.323
112.913	0.567	0.307
113.514	0.606	0.281
114.114	0.588	0.286
114.715	0.586	0.31
115.315	0.618	0.333
115.916	0.629	0.346
116.517	0.597	0.34
117.117	0.621	0.31
117.718	0.631	0.293
118.318	0.601	0.307
118.919	0.622	0.33
119.52	0.607	0.345
120.12	0.605	0.336
120.721	0.633	0.309
121.321	0.599	0.298
121.922	0.608	0.303
122.523	0.657	0.324
123.123	0.589	0.354
123.724	0.662	0.352
124.324	0.588	0.333
124.925	0.611	0.298
125.526	0.558	0.278
126.126	0.547	0.271
126.727	0.651	0.283
127.327	0.611	0.339
127.928	0.664	0.383
128.529	0.661	0.389
129.129	0.675	0.356
129.73	0.707	0.32
130.33	0.683	0.328
130.931	0.648	0.361
131.532	0.699	0.377
132.132	0.685	0.381
132.733	0.615	0.359
133.333	0.677	0.311
133.934	0.645	0.295
134.535	0.658	0.321
135.135	0.677	0.369
135.736	0.652	0.399
136.336	0.713	0.38
136.937	0.677	0.348
137.538	0.618	0.32
138.138	0.643	0.3
138.739	0.636	0.311
139.339	0.639	0.344
139.94	0.617	0.365
140.541	0.637	0.349
141.141	0.646	0.316
141.742	0.618	0.302
142.342	0.656	0.311
142.943	0.653	0.346
143.544	0.625	0.376
144.144	0.654	0.363
144.745	0.616	0.327
145.345	0.634	0.29
145.946	0.576	0.285
146.547	0.561	0.298
147.147	0.608	0.309
147.748	0.584	0.325
148.348	0.569	0.322
148.949	0.579	0.297
149.55	0.532	0.275
150.15	0.497	0.256
150.751	0.572	0.247
151.351	0.563	0.28
151.952	0.545	0.326
152.553	0.588	0.335
153.153	0.627	0.319
153.754	0.578	0.306
154.354	0.574	0.291
154.955	0.593	0.285
155.556	0.546	0.298
156.156	0.575	0.304
156.757	0.596	0.305
157.357	0.619	0.312
157.958	0.623	0.329
158.559	0.616	0.342
159.159	0.605	0.337
159.76	0.583	0.311
160.36	0.579	0.279
160.961	0.598	0.269
161.562	0.627	0.298
162.162	0.596	0.349
162.763	0.626	0.369
163.363	0.603	0.347
163.964	0.595	0.296
164.565	0.602	0.259
165.165	0.572	0.272
165.766	0.613	0.313
166.366	0.592	0.357
166.967	0.541	0.356
167.568	0.572	0.291
168.168	0.525	0.23
168.769	0.505	0.212
169.369	0.598	0.247
169.97	0.63	0.338
170.571	0.619	0.419
171.171	0.65	0.412
171.772	0.647	0.337
172.372	0.597	0.261
172.973	0.555	0.232
173.574	0.598	0.26
174.174	0.545	0.33
174.775	0.543	0.361
175.375	0.604	0.322
175.976	0.564	0.272
176.577	0.528	0.243
177.177	0.545	0.247
177.778	0.568	0.285
178.378	0.624	0.335
178.979	0.604	0.372
179.58	0.675	0.362
180.18	0.649	0.338
180.781	0.644	0.316
181.381	0.654	0.312
181.982	0.609	0.333
182.583	0.609	0.341
183.183	0.626	0.329
183.784	0.614	0.312
184.384	0.629	0.305
184.985	0.567	0.315
185.586	0.605	0.313
186.186	0.571	0.31
186.787	0.559	0.298
187.387	0.578	0.28
187.988	0.597	0.283
188.589	0.542	0.308
189.189	0.605	0.316
189.79	0.6	0.321
190.39	0.555	0.315
190.991	0.618	0.292
191.592	0.609	0.293
192.192	0.635	0.32
192.793	0.619	0.356
193.393	0.606	0.363
193.994	0.622	0.329
194.595	0.626	0.291
195.195	0.651	0.288
195.796	0.612	0.329
196.396	0.622	0.362
196.997	0.617	0.36
197.598	0.58	0.322
198.198	0.605	0.27
198.799	0.591	0.258
199.399	0.656	0.297
200.0	0.632	0.373
200.601	0.62	0.41
201.201	0.674	0.371
201.802	0.65	0.31
202.402	0.582	0.273
203.003	0.569	0.268
203.604	0.603	0.291
204.204	0.553	0.332
204.805	0.556	0.336
205.405	0.588	0.297
206.006	0.606	0.267
206.607	0.556	0.277
207.207	0.607	0.306
207.808	0.618	0.343
208.408	0.645	0.363
209.009	0.589	0.353
209.61	0.609	0.304
210.21	0.606	0.268
210.811	0.623	0.279
211.411	0.595	0.329
212.012	0.598	0.364
212.613	0.651	0.354
213.213	0.618	0.326
213.814	0.617	0.297
214.414	0.615	0.291
215.015	0.602	0.311
215.616	0.621	0.336
216.216	0.63	0.35
216.817	0.653	0.345
217.417	0.625	0.333
218.018	0.658	0.318
218.619	0.664	0.325
219.219	0.631	0.35
219.82	0.586	0.356
220.42	0.622	0.32
221.021	0.668	0.29
221.622	0.63	0.309
222.222	0.66	0.349
222.823	0.691	0.385
223.423	0.687	0.397
224.024	0.706	0.373
224.625	0.716	0.346
225.225	0.636	0.338
225.826	0.673	0.331
226.426	0.678	0.34
227.027	0.618	0.359
227.628	0.693	0.353
228.228	0.611	0.346
228.829	0.547	0.316
229.429	0.614	0.266
230.03	0.584	0.261
230.631	0.584	0.296
231.231	0.669	0.344
231.832	0.656	0.39
232.432	0.663	0.395
233.033	0.708	0.356
233.634	0.711	0.327
234.234	0.663	0.336
234.835	0.646	0.356
235.435	0.609	0.357
236.036	0.654	0.326
236.637	0.63	0.304
237.237	0.64	0.309
237.838	0.654	0.338
238.438	0.622	0.368
239.039	0.675	0.364
239.64	0.704	0.348
240.24	0.694	0.348
240.841	0.651	0.361
241.441	0.63	0.356
242.042	0.61	0.326
242.643	0.671	0.294
243.243	0.604	0.306
243.844	0.55	0.327
244.444	0.659	0.322
245.045	0.629	0.329
245.646	0.642	0.338
246.246	0.737	0.35
246.847	0.628	0.381
247.447	0.618	0.369
248.048	0.646	0.317
248.649	0.545	0.277
249.249	0.579	0.253
249.85	0.585	0.271
250.45	0.646	0.325
251.051	0.636	0.386
251.652	0.65	0.398
252.252	0.692	0.358
252.853	0.639	0.315
253.453	0.62	0.291
254.054	0.637	0.3
254.655	0.6	0.336
255.255	0.651	0.356
255.856	0.6	0.355
256.456	0.625	0.319
257.057	0.725	0.294
257.658	0.622	0.334
258.258	0.612	0.37
258.859	0.707	0.364
259.459	0.67	0.356
260.06	0.695	0.347
260.661	0.65	0.347
261.261	0.635	0.343
261.862	0.668	0.331
262.462	0.578	0.327
263.063	0.586	0.305
263.664	0.609	0.284
264.264	0.586	0.291
264.865	0.641	0.317
265.465	0.593	0.354
266.066	0.57	0.35
266.667	0.647	0.304
267.267	0.587	0.282
267.868	0.636	0.288
268.468	0.637	0.332
269.069	0.68	0.38
269.67	0.704	0.402
270.27	0.72	0.393
270.871	0.637	0.362
271.471	0.632	0.309
272.072	0.614	0.273
272.673	0.584	0.281
273.273	0.638	0.315
273.874	0.613	0.362
274.474	0.6	0.37
275.075	0.685	0.332
275.676	0.609	0.309
276.276	0.574	0.296
276.877	0.623	0.29
277.477	0.56	0.31
278.078	0.613	0.32
278.679	0.633	0.328
279.279	0.587	0.335
279.88	0.582	0.318
280.48	0.66	0.293
281.081	0.644	0.309
281.682	0.634	0.352
282.282	0.599	0.373
282.883	0.622	0.342
283.483	0.682	0.297
284.084	0.653	0.303
284.685	0.652	0.345
285.285	0.734	0.387
285.886	0.735	0.421
286.486	0.708	0.419
287.087	0.717	0.375
287.688	0.619	0.324
288.288	0.611	0.277
288.889	0.654	0.271
289.489	0.631	0.325
290.09	0.629	0.384
290.691	0.635	0.393
291.291	0.623	0.343
291.892	0.654	0.28
292.492	0.639	0.272
293.093	0.634	0.32
293.694	0.646	0.38
294.294	0.659	0.4
294.895	0.749	0.374
295.495	0.714	0.356
296.096	0.65	0.352
296.697	0.666	0.34
297.297	0.579	0.328
297.898	0.586	0.298
298.498	0.608	0.277
299.099	0.626	0.294
299.7	0.607	0.338
300.3	0.662	0.367
300.901	0.634	0.372
301.502	0.61	0.339
302.102	0.661	0.292
302.703	0.643	0.289
303.303	0.632	0.33
303.904	0.667	0.372
304.505	0.643	0.387
305.105	0.662	0.359
305.706	0.678	0.318
306.306	0.649	0.308
306.907	0.632	0.327
307.508	0.702	0.354
308.108	0.584	0.382
308.709	0.612	0.348
309.309	0.65	0.289
309.91	0.56	0.268
310.511	0.568	0.276
311.111	0.514	0.298
311.712	0.528	0.298
312.312	0.576	0.279
312.913	0.537	0.274
313.514	0.526	0.275
314.114	0.593	0.281
314.715	0.594	0.309
315.315	0.583	0.338
315.916	0.576	0.337
316.517	0.589	0.304
317.117	0.599	0.274
317.718	0.521	0.275
318.318	0.598	0.282
318.919	0.632	0.315
319.52	0.574	0.356
320.12	0.588	0.35
320.721	0.553	0.301
321.321	0.57	0.245
321.922	0.517	0.232
322.523	0.573	0.261
323.123	0.532	0.319
323.724	0.566	0.344
324.324	0.601	0.324
324.925	0.558	0.29
325.526	0.581	0.261
326.126	0.573	0.269
326.727	0.54	0.303
327.327	0.586	0.322
327.928	0.59	0.325
328.529	0.539	0.308
329.129	0.558	0.271
329.73	0.534	0.251
330.33	0.564	0.26
330.931	0.568	0.297
331.532	0.578	0.335
332.132	0.563	0.34
332.733	0.666	0.31
333.333	0.639	0.308
333.934	0.653	0.332
334.535	0.715	0.366
335.135	0.683	0.402
335.736	0.689	0.398
336.336	0.688	0.358
336.937	0.69	0.319
337.538	0.684	0.319
338.138	0.672	0.352
338.739	0.733	0.387
339.339	0.755	0.418
339.94	0.681	0.421
340.541	0.731	0.371
341.141	0.675	0.325
341.742	0.601	0.303
342.342	0.656	0.298
342.943	0.642	0.329
343.544	0.669	0.367
344.144	0.734	0.391
344.745	0.684	0.403
345.345	0.709	0.376
345.946	0.647	0.338
346.547	0.652	0.305
347.147	0.689	0.307
347.748	0.604	0.349
348.348	0.696	0.37
348.949	0.656	0.378
349.55	0.594	0.353
350.15	0.613	0.291
350.751	0.66	0.258
351.351	0.638	0.301
351.952	0.672	0.374
352.553	0.708	0.426
353.153	0.68	0.423
353.754	0.723	0.364
354.354	0.632	0.311
354.955	0.637	0.281
355.556	0.663	0.297
356.156	0.583	0.352
356.757	0.632	0.37
357.357	0.638	0.348
357.958	0.565	0.307
358.559	0.668	0.267
359.159	0.601	0.292
359.76	0.638	0.344
360.36	0.641	0.383
360.961	0.64	0.378
361.562	0.694	0.337
362.162	0.626	0.312
362.763	0.61	0.303
363.363	0.636	0.31
363.964	0.617	0.334
364.565	0.67	0.351
365.165	0.674	0.364
365.766	0.65	0.363
366.366	0.696	0.345
366.967	0.617	0.336
367.568	0.628	0.321
368.168	0.571	0.307
368.769	0.583	0.289
369.369	0.6	0.286
369.97	0.494	0.302
370.571	0.551	0.288
371.171	0.541	0.268
371.772	0.531	0.262
372.372	0.572	0.274
372.973	0.526	0.302
373.574	0.608	0.312
374.174	0.608	0.322
374.775	0.595	0.328
375.375	0.608	0.319
375.976	0.609	0.307
376.577	0.69	0.31
377.177	0.68	0.354
377.778	0.658	0.398
378.378	0.696	0.393
378.979	0.685	0.359
379.58	0.698	0.326
380.18	0.704	0.328
380.781	0.685	0.365
381.381	0.699	0.398
381.982	0.705	0.399
382.583	0.743	0.374
383.183	0.73	0.359
383.784	0.765	0.368
384.384	0.732	0.401
384.985	0.723	0.417
385.586	0.775	0.403
386.186	0.702	0.384
386.787	0.708	0.352
387.387	0.718	0.338
387.988	0.634	0.352
388.589	0.646	0.35
389.189	0.7	0.34
389.79	0.652	0.347
390.39	0.726	0.354
390.991	0.699	0.379
391.592	0.642	0.389
392.192	0.706	0.358
392.793	0.654	0.331
393.393	0.638	0.316
393.994	0.68	0.318
394.595	0.7	0.354
395.195	0.707	0.399
395.796	0.741	0.417
396.396	0.762	0.407
396.997	0.685	0.383
397.598	0.745	0.345
398.198	0.768	0.345
398.799	0.728	0.394
399.399	0.747	0.433
400.0	0.761	0.432
400.601	0.691	0.395
401.201	0.694	0.33
401.802	0.731	0.298
402.402	0.677	0.337
403.003	0.684	0.396
403.604	0.678	0.417
404.204	0.628	0.377
404.805	0.658	0.296
405.405	0.653	0.258
406.006	0.589	0.293
406.607	0.681	0.349
407.207	0.671	0.405
407.808	0.62	0.406
408.408	0.741	0.342
409.009	0.698	0.31
409.61	0.631	0.328
410.21	0.675	0.353
410.811	0.727	0.378
411.411	0.66	0.398
412.012	0.708	0.376
412.613	0.695	0.345
413.213	0.688	0.332
413.814	0.663	0.343
414.414	0.682	0.359
415.015	0.687	0.371
415.616	0.684	0.371
416.216	0.65	0.355
416.817	0.701	0.331
417.417	0.685	0.336
418.018	0.654	0.359
418.619	0.744	0.373
419.219	0.784	0.398
419.82	0.773	0.429
420.42	0.841	0.442
421.021	0.79	0.446
421.622	0.76	0.421
422.222	0.802	0.378
422.823	0.793	0.371
423.423	0.806	0.405
424.024	0.784	0.451
424.625	0.773	0.459
425.225	0.697	0.411
425.826	0.703	0.325
426.426	0.683	0.277
427.027	0.598	0.298
427.628	0.654	0.339
428.228	0.687	0.38
428.829	0.656	0.396
429.429	0.672	0.365
430.03	0.708	0.324
430.631	0.646	0.319
431.231	0.628	0.333
431.832	0.635	0.344
432.432	0.631	0.343
433.033	0.637	0.33
433.634	0.671	0.32
434.234	0.651	0.334
434.835	0.66	0.356
435.435	0.688	0.368
436.036	0.715	0.372
436.637	0.695	0.374
437.237	0.682	0.366
437.838	0.756	0.356
438.438	0.729	0.376
439.039	0.724	0.401
439.64	0.753	0.407
440.24	0.723	0.397
440.841	0.702	0.37
441.441	0.7	0.34
442.042	0.718	0.335
442.643	0.667	0.364
443.243	0.686	0.381
443.844	0.772	0.382
444.444	0.68	0.392
445.045	0.727	0.376
445.646	0.784	0.363
446.246	0.767	0.391
446.847	0.703	0.424
447.447	0.718	0.408
448.048	0.795	0.365
448.649	0.76	0.363
449.249	0.751	0.394
449.85	0.789	0.425
450.45	0.803	0.443
451.051	0.802	0.438
451.652	0.775	0.413
452.252	0.778	0.382
452.853	0.747	0.371
453.453	0.789	0.382
454.054	0.787	0.418
454.655	0.787	0.448
455.255	0.799	0.444
455.856	0.78	0.412
456.456	0.769	0.376
457.057	0.713	0.362
457.658	0.667	0.356
458.258	0.689	0.347
458.859	0.701	0.348
459.459	0.655	0.362
460.06	0.663	0.361
460.661	0.628	0.344
461.261	0.632	0.314
461.862	0.682	0.302
462.462	0.707	0.338
463.063	0.651	0.398
463.664	0.692	0.41
464.264	0.664	0.374
464.865	0.673	0.315
465.465	0.727	0.293
466.066	0.674	0.345
466.667	0.633	0.404
467.267	0.696	0.401
467.868	0.663	0.357
468.468	0.643	0.305
469.069	0.658	0.284
469.67	0.641	0.316
470.27	0.69	0.368
470.871	0.688	0.409
471.471	0.681	0.406
472.072	0.644	0.354
472.673	0.658	0.289
473.273	0.67	0.274
473.874	0.672	0.328
474.474	0.677	0.403
475.075	0.739	0.435
475.676	0.746	0.419
476.276	0.693	0.371
476.877	0.704	0.32
477.477	0.607	0.306
478.078	0.648	0.309
478.679	0.695	0.339
479.279	0.69	0.389
479.88	0.705	0.414
480.48	0.69	0.395
481.081	0.718	0.346
481.682	0.673	0.321
482.282	0.651	0.325
482.883	0.689	0.347
483.483	0.669	0.377
484.084	0.734	0.386
484.685	0.691	0.386
485.285	0.716	0.368
485.886	0.734	0.354
486.486	0.764	0.369
487.087	0.725	0.407
487.688	0.723	0.42
488.288	0.71	0.393
488.889	0.644	0.344
489.489	0.628	0.292
490.09	0.613	0.273
490.691	0.579	0.296
491.291	0.597	0.325
491.892	0.6	0.341
492.492	0.6	0.332
493.093	0.646	0.308
493.694	0.624	0.307
494.294	0.589	0.322
494.895	0.637	0.329
495.495	0.638	0.337
496.096	0.617	0.34
496.697	0.626	0.328
497.297	0.581	0.313
497.898	0.575	0.291
498.498	0.585	0.277
499.099	0.604	0.292
499.7	0.561	0.323
500.3	0.576	0.331
500.901	0.596	0.31
501.502	0.568	0.287
502.102	0.585	0.278
502.703	0.557	0.292
503.303	0.566	0.307
503.904	0.578	0.311
504.505	0.621	0.307
505.105	0.656	0.319
505.706	0.61	0.347
506.306	0.641	0.354
506.907	0.653	0.34
507.508	0.693	0.331
508.108	0.628	0.343
508.709	0.665	0.346
509.309	0.653	0.347
509.91	0.583	0.338
510.511	0.709	0.309
511.111	0.624	0.324
511.712	0.609	0.344
512.312	0.66	0.343
512.913	0.614	0.34
513.514	0.567	0.318
514.114	0.593	0.279
514.715	0.605	0.268
515.315	0.603	0.301
515.916	0.63	0.348
516.517	0.592	0.374
517.117	0.569	0.341
517.718	0.599	0.271
518.318	0.532	0.234
518.919	0.608	0.247
519.52	0.574	0.319
520.12	0.557	0.374
520.721	0.651	0.356
521.321	0.643	0.318
521.922	0.567	0.293
522.523	0.61	0.278
523.123	0.558	0.293
523.724	0.581	0.311
524.324	0.595	0.32
524.925	0.59	0.32
525.526	0.56	0.307
526.126	0.573	0.283
526.727	0.568	0.272
527.327	0.572	0.284
527.928	0.617	0.312
528.529	0.604	0.346
529.129	0.63	0.353
529.73	0.6	0.334
530.33	0.593	0.298
530.931	0.612	0.272
531.532	0.622	0.29
532.132	0.618	0.339
532.733	0.606	0.372
533.333	0.647	0.357
533.934	0.609	0.32
534.535	0.572	0.282
535.135	0.571	0.262
535.736	0.592	0.275
536.336	0.614	0.319
536.937	0.644	0.365
537.538	0.621	0.381
538.138	0.625	0.347
538.739	0.602	0.292
539.339	0.583	0.26
539.94	0.598	0.27
540.541	0.58	0.317
541.141	0.606	0.352
541.742	0.612	0.352
542.342	0.602	0.321
542.943	0.575	0.284
543.544	0.543	0.261
544.144	0.553	0.261
544.745	0.579	0.286
545.345	0.609	0.327
545.946	0.594	0.357
546.547	0.586	0.344
547.147	0.598	0.298
547.748	0.57	0.262
548.348	0.606	0.265
548.949	0.586	0.311
549.55	0.551	0.351
550.15	0.616	0.338
550.751	0.561	0.303
551.351	0.537	0.261
551.952	0.635	0.242
552.553	0.645	0.301
553.153	0.576	0.389
553.754	0.588	0.399
554.354	0.589	0.325
554.955	0.598	0.235
555.556	0.602	0.215
556.156	0.614	0.288
556.757	0.661	0.392
557.357	0.678	0.451
557.958	0.66	0.419
558.559	0.687	0.321
559.159	0.648	0.254
559.76	0.641	0.266
560.36	0.68	0.345
560.961	0.625	0.427
561.562	0.646	0.421
562.162	0.665	0.335
562.763	0.666	0.261
563.363	0.627	0.264
563.964	0.64	0.328
564.565	0.647	0.396
565.165	0.675	0.413
565.766	0.601	0.368
566.366	0.658	0.281
566.967	0.618	0.246
567.568	0.594	0.282
568.168	0.629	0.346
568.769	0.605	0.389
569.369	0.615	0.367
569.97	0.581	0.3
570.571	0.548	0.237
571.171	0.556	0.221
571.772	0.585	0.27
572.372	0.597	0.351
572.973	0.615	0.396
573.574	0.635	0.371
574.174	0.559	0.305
574.775	0.522	0.231
575.375	0.509	0.195
575.976	0.576	0.229
576.577	0.516	0.322
577.177	0.536	0.37
577.778	0.597	0.338
578.378	0.531	0.274
578.979	0.538	0.217
579.58	0.521	0.217
580.18	0.472	0.264
580.781	0.532	0.299
581.381	0.546	0.311
581.982	0.541	0.299
582.583	0.535	0.273
583.183	0.496	0.252
583.784	0.487	0.239
584.384	0.472	0.24
584.985	0.526	0.25
585.586	0.535	0.279
586.186	0.515	0.307
586.787	0.552	0.303
587.387	0.516	0.282
587.988	0.548	0.253
588.589	0.556	0.253
589.189	0.498	0.285
589.79	0.492	0.296
590.39	0.525	0.272
590.991	0.511	0.247
591.592	0.477	0.241
592.192	0.484	0.244
592.793	0.545	0.259
593.393	0.48	0.29
593.994	0.549	0.293
594.595	0.587	0.289
595.195	0.552	0.297
595.796	0.522	0.298
596.396	0.519	0.276
596.997	0.549	0.252
597.598	0.453	0.253
598.198	0.51	0.249
598.799	0.471	0.255
599.399	0.48	0.254
600.0	0.551	0.253
