Time(s)	Relative Blade_disp(m)	Tower_disp(m)
516.517	0.375	0.257
517.117	0.363	0.216
517.718	0.384	0.153
518.318	0.319	0.128
518.919	0.407	0.148
519.52	0.372	0.221
520.12	0.349	0.268
520.721	0.45	0.242
521.321	0.401	0.202
521.922	0.355	0.169
522.523	0.406	0.156
523.123	0.336	0.187
523.724	0.385	0.215
524.324	0.394	0.226
524.925	0.37	0.218
525.526	0.365	0.188
526.126	0.361	0.161
526.727	0.356	0.158
527.327	0.372	0.182
527.928	0.405	0.219
528.529	0.393	0.246
529.129	0.415	0.237
529.73	0.382	0.206
530.33	0.371	0.17
530.931	0.4	0.157
531.532	0.397	0.189
532.132	0.41	0.239
532.733	0.395	0.264
533.333	0.426	0.238
533.934	0.384	0.194
534.535	0.358	0.157
535.135	0.363	0.15
535.736	0.384	0.18
536.336	0.404	0.227
536.937	0.431	0.261
537.538	0.399	0.258
538.138	0.403	0.212
538.739	0.379	0.163
539.339	0.366	0.148
539.94	0.391	0.174
540.541	0.377	0.225
541.141	0.397	0.251
541.742	0.406	0.235
542.342	0.376	0.196
542.943	0.368	0.158
543.544	0.337	0.15
544.144	0.355	0.168
544.745	0.383	0.201
545.345	0.4	0.233
545.946	0.387	0.241
546.547	0.375	0.213
547.147	0.379	0.17
547.748	0.359	0.152
548.348	0.396	0.17
548.949	0.384	0.219
549.55	0.351	0.249
550.15	0.413	0.224
550.751	0.346	0.184
551.351	0.33	0.144
551.952	0.429	0.136
552.553	0.415	0.203
553.153	0.372	0.281
553.754	0.395	0.282
554.354	0.364	0.211
554.955	0.381	0.123
555.556	0.388	0.104
556.156	0.393	0.175
556.757	0.449	0.277
557.357	0.449	0.335
557.958	0.425	0.3
558.559	0.452	0.196
559.159	0.403	0.124
559.76	0.406	0.134
560.36	0.463	0.219
560.961	0.394	0.317
561.562	0.432	0.318
562.162	0.441	0.231
562.763	0.414	0.142
563.363	0.408	0.123
563.964	0.411	0.187
564.565	0.421	0.275
565.165	0.456	0.315
565.766	0.38	0.277
566.366	0.437	0.174
566.967	0.394	0.116
567.568	0.365	0.141
568.168	0.426	0.215
568.769	0.385	0.29
569.369	0.407	0.286
569.97	0.386	0.212
570.571	0.331	0.127
571.171	0.363	0.088
571.772	0.373	0.142
572.372	0.388	0.244
572.973	0.419	0.308
573.574	0.42	0.288
574.174	0.355	0.201
574.775	0.327	0.104
575.375	0.311	0.067
575.976	0.378	0.124
576.577	0.334	0.242
577.177	0.357	0.3
577.778	0.412	0.256
578.378	0.321	0.167
578.979	0.347	0.084
579.58	0.329	0.088
580.18	0.282	0.166
580.781	0.373	0.233
581.381	0.359	0.258
581.982	0.353	0.22
582.583	0.356	0.15
583.183	0.289	0.111
583.784	0.309	0.114
584.384	0.302	0.159
584.985	0.343	0.204
585.586	0.372	0.226
586.186	0.328	0.214
586.787	0.365	0.168
587.387	0.319	0.138
587.988	0.343	0.139
588.589	0.376	0.177
589.189	0.316	0.228
589.79	0.33	0.225
590.39	0.348	0.173
590.991	0.313	0.127
591.592	0.302	0.116
592.192	0.306	0.144
592.793	0.362	0.19
593.393	0.313	0.228
593.994	0.368	0.213
594.595	0.394	0.177
595.195	0.341	0.164
595.796	0.337	0.167
596.396	0.33	0.177
596.997	0.36	0.185
597.598	0.29	0.19
598.198	0.336	0.168
598.799	0.301	0.148
599.399	0.293	0.137
600.0	0.371	0.146
