Time(s)	Relative Blade_disp(m)	Tower_disp(m)
76.877	0.376	0.385
77.477	0.562	0.288
78.078	0.426	0.177
78.679	0.456	0.119
79.279	0.548	0.173
79.88	0.486	0.321
80.48	0.637	0.417
81.081	0.705	0.434
81.682	0.722	0.385
82.282	0.797	0.333
82.883	0.7	0.35
83.483	0.724	0.39
84.084	0.693	0.414
84.685	0.678	0.388
85.285	0.767	0.336
85.886	0.769	0.338
86.486	0.77	0.398
87.087	0.831	0.463
87.688	0.873	0.501
88.288	0.849	0.497
88.889	0.899	0.447
89.489	0.913	0.413
90.09	0.803	0.433
90.691	1.028	0.462
91.291	0.981	0.548
91.892	1.166	0.616
92.492	1.146	0.66
93.093	1.013	0.644
93.694	0.954	0.524
94.294	0.98	0.381
94.895	0.96	0.351
95.495	0.911	0.457
96.096	0.954	0.585
96.697	0.954	0.631
97.297	0.865	0.55
97.898	0.844	0.385
98.498	0.865	0.276
99.099	0.918	0.33
99.7	0.951	0.517
100.3	1.01	0.682
100.901	1.063	0.704
101.502	1.079	0.591
102.102	1.015	0.456
102.703	0.826	0.381
103.303	0.936	0.368
103.904	0.881	0.454
104.505	0.828	0.549
105.105	0.723	0.528
105.706	0.917	0.388
106.306	0.806	0.309
106.907	0.778	0.339
107.508	0.718	0.432
108.108	0.751	0.473
108.709	0.709	0.436
109.309	0.701	0.343
109.91	0.627	0.267
110.511	0.547	0.249
111.111	0.535	0.27
111.712	0.573	0.304
112.312	0.473	0.323
112.913	0.523	0.279
113.514	0.628	0.231
114.114	0.601	0.267
114.715	0.589	0.346
115.315	0.677	0.395
115.916	0.721	0.408
116.517	0.627	0.381
117.117	0.678	0.311
117.718	0.724	0.282
118.318	0.645	0.334
118.919	0.693	0.394
119.52	0.654	0.417
120.12	0.654	0.374
120.721	0.714	0.305
121.321	0.639	0.289
121.922	0.651	0.319
122.523	0.788	0.377
123.123	0.626	0.446
123.724	0.8	0.429
124.324	0.61	0.374
124.925	0.669	0.288
125.526	0.504	0.247
126.126	0.495	0.225
126.727	0.751	0.248
127.327	0.681	0.383
127.928	0.807	0.506
128.529	0.805	0.54
129.129	0.883	0.468
129.73	0.973	0.389
130.33	0.917	0.415
130.931	0.809	0.495
131.532	0.923	0.52
132.132	0.914	0.509
132.733	0.706	0.456
133.333	0.847	0.344
133.934	0.799	0.309
134.535	0.824	0.38
135.135	0.856	0.5
135.736	0.812	0.565
136.336	0.97	0.511
136.937	0.885	0.438
137.538	0.721	0.384
138.138	0.755	0.334
138.739	0.758	0.341
139.339	0.758	0.402
139.94	0.673	0.451
140.541	0.739	0.415
141.141	0.768	0.347
141.742	0.701	0.325
142.342	0.798	0.351
142.943	0.796	0.431
143.544	0.714	0.493
144.144	0.778	0.453
144.745	0.683	0.361
145.345	0.741	0.277
145.946	0.555	0.276
146.547	0.529	0.299
147.147	0.628	0.307
147.748	0.585	0.329
148.348	0.527	0.327
148.949	0.551	0.28
149.55	0.44	0.235
150.15	0.348	0.187
150.751	0.526	0.148
151.351	0.517	0.216
151.952	0.462	0.331
152.553	0.56	0.367
153.153	0.69	0.339
153.754	0.572	0.319
154.354	0.547	0.284
154.955	0.596	0.255
155.556	0.482	0.27
156.156	0.532	0.278
156.757	0.599	0.284
157.357	0.674	0.319
157.958	0.685	0.379
158.559	0.671	0.42
159.159	0.646	0.4
159.76	0.582	0.317
160.36	0.563	0.222
160.961	0.612	0.194
161.562	0.689	0.281
162.162	0.611	0.427
162.763	0.69	0.481
163.363	0.633	0.416
163.964	0.627	0.276
164.565	0.618	0.181
165.165	0.551	0.216
165.766	0.644	0.325
166.366	0.593	0.436
166.967	0.464	0.427
167.568	0.531	0.258
168.168	0.422	0.099
168.769	0.362	0.058
169.369	0.587	0.151
169.97	0.692	0.38
170.571	0.68	0.586
171.171	0.742	0.58
171.772	0.776	0.396
172.372	0.638	0.214
172.973	0.503	0.141
173.574	0.61	0.193
174.174	0.469	0.346
174.775	0.45	0.411
175.375	0.605	0.32
175.976	0.528	0.214
176.577	0.428	0.163
177.177	0.46	0.175
177.778	0.537	0.246
178.378	0.671	0.351
178.979	0.632	0.442
179.58	0.823	0.444
180.18	0.778	0.418
180.781	0.784	0.382
181.381	0.788	0.369
181.982	0.68	0.39
182.583	0.652	0.381
183.183	0.686	0.336
183.784	0.671	0.308
184.384	0.696	0.322
184.985	0.546	0.363
185.586	0.639	0.347
186.186	0.544	0.308
186.787	0.512	0.254
187.387	0.545	0.211
187.988	0.601	0.239
188.589	0.467	0.324
189.189	0.623	0.352
189.79	0.629	0.347
190.39	0.513	0.316
190.991	0.649	0.256
191.592	0.656	0.263
192.192	0.723	0.351
192.793	0.673	0.46
193.393	0.658	0.473
193.994	0.69	0.371
194.595	0.713	0.26
195.195	0.778	0.259
195.796	0.662	0.383
196.396	0.691	0.477
196.997	0.673	0.461
197.598	0.594	0.344
198.198	0.63	0.204
198.799	0.609	0.176
199.399	0.776	0.29
200.0	0.717	0.5
200.601	0.696	0.595
201.201	0.833	0.487
201.802	0.81	0.321
202.402	0.589	0.238
203.003	0.538	0.227
203.604	0.631	0.272
204.204	0.499	0.359
204.805	0.49	0.362
205.405	0.579	0.268
206.006	0.645	0.204
206.607	0.51	0.249
207.207	0.637	0.327
207.808	0.675	0.405
208.408	0.766	0.444
209.009	0.592	0.422
209.61	0.659	0.31
210.21	0.648	0.226
210.811	0.712	0.255
211.411	0.613	0.379
212.012	0.627	0.455
212.613	0.762	0.418
213.213	0.696	0.351
213.814	0.684	0.299
214.414	0.674	0.3
215.015	0.657	0.346
215.616	0.689	0.39
216.216	0.719	0.409
216.817	0.79	0.4
217.417	0.709	0.389
218.018	0.815	0.372
218.619	0.836	0.397
219.219	0.752	0.454
219.82	0.599	0.45
220.42	0.702	0.336
221.021	0.831	0.252
221.622	0.744	0.325
222.222	0.804	0.462
222.823	0.91	0.563
223.423	0.938	0.579
224.024	0.97	0.509
224.625	1.017	0.441
225.225	0.784	0.437
225.826	0.862	0.423
226.426	0.886	0.43
227.027	0.726	0.459
227.628	0.899	0.436
228.228	0.686	0.42
228.829	0.509	0.351
229.429	0.651	0.224
230.03	0.617	0.193
230.631	0.588	0.276
231.231	0.801	0.403
231.832	0.816	0.529
232.432	0.826	0.562
233.033	0.973	0.482
233.634	1.007	0.418
234.234	0.881	0.444
234.835	0.779	0.487
235.435	0.688	0.456
236.036	0.799	0.343
236.637	0.734	0.288
237.237	0.764	0.328
237.838	0.785	0.436
238.438	0.73	0.519
239.039	0.863	0.487
239.64	0.968	0.421
240.24	0.952	0.429
240.841	0.799	0.494
241.441	0.737	0.496
242.042	0.693	0.396
242.643	0.857	0.276
243.243	0.661	0.293
243.844	0.497	0.36
244.444	0.771	0.36
245.045	0.743	0.382
245.646	0.777	0.415
246.246	1.025	0.452
246.847	0.773	0.536
247.447	0.698	0.506
248.048	0.762	0.355
248.649	0.528	0.23
249.249	0.559	0.165
249.85	0.582	0.21
250.45	0.765	0.356
251.051	0.734	0.528
251.652	0.787	0.57
252.252	0.916	0.469
252.853	0.79	0.362
253.453	0.72	0.303
254.054	0.742	0.317
254.655	0.658	0.392
255.255	0.773	0.434
255.856	0.639	0.43
256.456	0.724	0.349
257.057	0.991	0.304
257.658	0.755	0.423
258.258	0.679	0.521
258.859	0.934	0.481
259.459	0.896	0.433
260.06	0.934	0.424
260.661	0.784	0.46
261.261	0.776	0.459
261.862	0.84	0.412
262.462	0.606	0.37
263.063	0.594	0.29
263.664	0.645	0.229
264.264	0.607	0.262
264.865	0.735	0.356
265.465	0.62	0.464
266.066	0.567	0.444
266.667	0.755	0.302
267.267	0.63	0.23
267.868	0.734	0.262
268.468	0.727	0.397
269.069	0.892	0.532
269.67	0.949	0.591
270.27	1.025	0.57
270.871	0.789	0.497
271.471	0.744	0.356
272.072	0.699	0.244
272.673	0.607	0.241
273.273	0.727	0.32
273.874	0.668	0.444
274.474	0.642	0.48
275.075	0.862	0.398
275.676	0.707	0.343
276.276	0.578	0.311
276.877	0.685	0.281
277.477	0.544	0.304
278.078	0.656	0.325
278.679	0.711	0.357
279.279	0.618	0.396
279.88	0.576	0.371
280.48	0.813	0.299
281.081	0.79	0.325
281.682	0.745	0.435
282.282	0.625	0.497
282.883	0.713	0.413
283.483	0.881	0.296
284.084	0.825	0.321
284.685	0.805	0.449
285.285	1.032	0.563
285.886	1.091	0.645
286.486	1.005	0.649
287.087	1.009	0.547
287.688	0.749	0.411
288.288	0.697	0.268
288.889	0.797	0.22
289.489	0.749	0.341
290.09	0.705	0.508
290.691	0.727	0.552
291.291	0.728	0.434
291.892	0.805	0.275
292.492	0.786	0.248
293.093	0.746	0.368
293.694	0.768	0.512
294.294	0.815	0.556
294.895	1.09	0.496
295.495	1.019	0.483
296.096	0.835	0.508
296.697	0.837	0.476
297.297	0.622	0.392
297.898	0.606	0.26
298.498	0.638	0.184
299.099	0.709	0.252
299.7	0.643	0.416
300.3	0.809	0.52
300.901	0.759	0.522
301.502	0.694	0.407
302.102	0.809	0.261
302.703	0.782	0.254
303.303	0.73	0.388
303.904	0.82	0.52
304.505	0.783	0.555
305.105	0.835	0.466
305.706	0.882	0.349
306.306	0.801	0.33
306.907	0.741	0.393
307.508	0.923	0.466
308.108	0.621	0.527
308.709	0.671	0.426
309.309	0.762	0.257
309.91	0.555	0.202
310.511	0.517	0.237
311.111	0.389	0.297
311.712	0.437	0.281
312.312	0.537	0.221
312.913	0.46	0.202
313.514	0.41	0.216
314.114	0.586	0.244
314.715	0.609	0.319
315.315	0.583	0.394
315.916	0.551	0.387
316.517	0.601	0.293
317.117	0.619	0.217
317.718	0.414	0.226
318.318	0.605	0.249
318.919	0.703	0.328
319.52	0.575	0.429
320.12	0.57	0.421
320.721	0.507	0.293
321.321	0.543	0.147
321.922	0.4	0.113
322.523	0.532	0.184
323.123	0.431	0.328
323.724	0.523	0.388
324.324	0.61	0.342
324.925	0.528	0.262
325.526	0.561	0.202
326.126	0.553	0.222
326.727	0.465	0.298
327.327	0.572	0.336
327.928	0.589	0.335
328.529	0.469	0.3
329.129	0.498	0.224
329.73	0.456	0.177
330.33	0.524	0.193
330.931	0.535	0.276
331.532	0.561	0.364
332.132	0.526	0.382
332.733	0.802	0.319
333.333	0.771	0.332
333.934	0.812	0.415
334.535	0.974	0.512
335.135	0.933	0.593
335.736	0.925	0.58
336.336	0.923	0.477
336.937	0.952	0.38
337.538	0.918	0.391
338.138	0.89	0.48
338.739	1.054	0.562
339.339	1.146	0.635
339.94	0.938	0.655
340.541	1.051	0.545
341.141	0.925	0.424
341.742	0.699	0.351
342.342	0.802	0.31
342.943	0.788	0.359
343.544	0.852	0.458
344.144	1.031	0.554
344.745	0.937	0.622
345.345	1.002	0.576
345.946	0.82	0.466
346.547	0.86	0.338
347.147	0.897	0.314
347.748	0.696	0.415
348.348	0.895	0.49
348.949	0.826	0.532
349.55	0.666	0.476
350.15	0.676	0.308
350.751	0.841	0.192
351.351	0.778	0.291
351.952	0.844	0.498
352.553	0.954	0.653
353.153	0.926	0.66
353.754	1.031	0.519
354.354	0.795	0.382
354.955	0.789	0.289
355.556	0.826	0.305
356.156	0.62	0.423
356.757	0.716	0.467
357.357	0.741	0.42
357.958	0.579	0.328
358.559	0.819	0.243
359.159	0.681	0.305
359.76	0.762	0.428
360.36	0.746	0.515
360.961	0.782	0.491
361.562	0.918	0.4
362.162	0.749	0.362
362.763	0.696	0.355
363.363	0.746	0.359
363.964	0.723	0.383
364.565	0.836	0.41
365.165	0.864	0.458
365.766	0.807	0.491
366.366	0.929	0.473
366.967	0.74	0.449
367.568	0.747	0.382
368.168	0.563	0.308
368.769	0.601	0.235
369.369	0.616	0.234
369.97	0.351	0.301
370.571	0.49	0.285
371.171	0.475	0.23
371.772	0.467	0.194
372.372	0.534	0.209
372.973	0.441	0.276
373.574	0.636	0.317
374.174	0.659	0.36
374.775	0.646	0.389
375.375	0.665	0.371
375.976	0.688	0.327
376.577	0.919	0.326
377.177	0.899	0.452
377.778	0.843	0.59
378.378	0.934	0.594
378.979	0.95	0.498
379.58	0.998	0.406
380.18	0.99	0.417
380.781	0.95	0.519
381.381	0.969	0.604
381.982	1.004	0.597
382.583	1.128	0.53
383.183	1.104	0.507
383.784	1.214	0.559
384.384	1.114	0.663
384.985	1.098	0.692
385.586	1.225	0.628
386.186	1.058	0.562
386.787	1.017	0.487
387.387	1.041	0.46
387.988	0.824	0.494
388.589	0.799	0.475
389.189	0.97	0.417
389.79	0.86	0.423
390.39	1.032	0.469
390.991	0.981	0.566
391.592	0.838	0.608
392.192	0.982	0.513
392.793	0.875	0.408
393.393	0.811	0.351
393.994	0.882	0.363
394.595	0.989	0.47
395.195	1.013	0.612
395.796	1.11	0.678
396.396	1.214	0.654
396.997	0.99	0.592
397.598	1.144	0.488
398.198	1.229	0.479
398.799	1.131	0.614
399.399	1.138	0.732
400.0	1.195	0.726
400.601	1.024	0.616
401.201	0.986	0.437
401.802	1.094	0.341
402.402	0.959	0.444
403.003	0.92	0.606
403.604	0.909	0.652
404.204	0.784	0.526
404.805	0.851	0.303
405.405	0.836	0.209
406.006	0.661	0.315
406.607	0.879	0.469
407.207	0.885	0.601
407.808	0.76	0.592
408.408	1.063	0.429
409.009	1.022	0.364
409.61	0.802	0.447
410.21	0.883	0.52
410.811	1.079	0.543
411.411	0.901	0.564
412.012	0.991	0.515
412.613	0.97	0.461
413.213	0.984	0.455
413.814	0.873	0.494
414.414	0.95	0.51
415.015	0.95	0.505
415.616	0.944	0.493
416.216	0.83	0.471
416.817	0.986	0.433
417.417	0.958	0.462
418.018	0.879	0.521
418.619	1.11	0.538
419.219	1.29	0.59
419.82	1.274	0.703
420.42	1.459	0.792
421.021	1.36	0.839
421.622	1.282	0.77
422.222	1.37	0.621
422.823	1.396	0.557
423.423	1.382	0.651
424.024	1.301	0.805
424.625	1.268	0.844
425.225	1.041	0.701
425.826	1.051	0.427
426.426	0.961	0.262
427.027	0.699	0.307
427.628	0.799	0.421
428.228	0.926	0.531
428.829	0.868	0.581
429.429	0.881	0.514
430.03	1.024	0.413
430.631	0.855	0.404
431.231	0.762	0.438
431.832	0.774	0.441
432.432	0.779	0.412
433.033	0.776	0.376
433.634	0.878	0.371
434.234	0.836	0.434
434.835	0.858	0.507
435.435	0.953	0.53
436.036	1.044	0.521
436.637	0.993	0.526
437.237	0.94	0.525
437.838	1.171	0.513
438.438	1.119	0.577
439.039	1.11	0.649
439.64	1.162	0.66
440.24	1.123	0.619
440.841	1.026	0.543
441.441	1.012	0.463
442.042	1.072	0.448
442.643	0.911	0.526
443.243	0.958	0.567
443.844	1.201	0.558
444.444	0.995	0.59
445.045	1.079	0.572
445.646	1.273	0.551
446.246	1.286	0.63
446.847	1.044	0.732
447.447	1.07	0.672
448.048	1.334	0.519
448.649	1.255	0.514
449.249	1.194	0.642
449.85	1.282	0.758
450.45	1.402	0.795
451.051	1.396	0.767
451.652	1.306	0.696
452.252	1.301	0.616
452.853	1.207	0.589
453.453	1.328	0.614
454.054	1.319	0.704
454.655	1.331	0.783
455.255	1.347	0.78
455.856	1.324	0.701
456.456	1.273	0.609
457.057	1.089	0.565
457.658	0.924	0.522
458.258	0.956	0.452
458.859	1.002	0.427
459.459	0.848	0.476
460.06	0.853	0.507
460.661	0.771	0.474
461.261	0.786	0.382
461.862	0.921	0.322
462.462	1.002	0.408
463.063	0.84	0.583
463.664	0.923	0.641
464.264	0.889	0.547
464.865	0.924	0.381
465.465	1.07	0.318
466.066	0.927	0.46
466.667	0.772	0.623
467.267	0.938	0.601
467.868	0.893	0.462
468.468	0.815	0.328
469.069	0.832	0.292
469.67	0.803	0.384
470.27	0.932	0.517
470.871	0.934	0.612
471.471	0.927	0.596
472.072	0.807	0.471
472.673	0.856	0.31
473.273	0.889	0.273
473.874	0.903	0.413
474.474	0.889	0.604
475.075	1.091	0.678
475.676	1.129	0.642
476.276	1.003	0.547
476.877	0.995	0.44
477.477	0.737	0.39
478.078	0.819	0.351
478.679	0.937	0.384
479.279	0.95	0.51
479.88	0.959	0.624
480.48	0.944	0.621
481.081	1.057	0.508
481.682	0.928	0.424
482.282	0.849	0.401
482.883	0.918	0.429
483.483	0.881	0.497
484.084	1.054	0.544
484.685	0.956	0.58
485.285	1.043	0.558
485.886	1.099	0.519
486.486	1.215	0.538
487.087	1.082	0.63
487.688	1.053	0.667
488.288	1.012	0.594
488.889	0.83	0.457
489.489	0.751	0.31
490.09	0.693	0.241
490.691	0.594	0.28
491.291	0.619	0.349
491.892	0.63	0.392
492.492	0.647	0.381
493.093	0.766	0.334
493.694	0.727	0.339
494.294	0.623	0.378
494.895	0.737	0.381
495.495	0.757	0.385
496.096	0.702	0.394
496.697	0.696	0.379
497.297	0.598	0.349
497.898	0.571	0.288
498.498	0.588	0.236
499.099	0.647	0.257
499.7	0.52	0.34
500.3	0.55	0.368
500.901	0.619	0.323
501.502	0.552	0.269
502.102	0.587	0.244
502.703	0.512	0.273
503.303	0.534	0.304
503.904	0.559	0.309
504.505	0.686	0.301
505.105	0.789	0.346
505.706	0.679	0.437
506.306	0.747	0.464
506.907	0.808	0.417
507.508	0.919	0.381
508.108	0.746	0.42
508.709	0.82	0.438
509.309	0.795	0.443
509.91	0.623	0.41
510.511	0.925	0.326
511.111	0.737	0.357
511.712	0.671	0.419
512.312	0.772	0.426
512.913	0.709	0.407
513.514	0.543	0.346
514.114	0.595	0.237
514.715	0.655	0.198
515.315	0.632	0.289
515.916	0.7	0.422
516.517	0.606	0.494
517.117	0.551	0.405
517.718	0.615	0.215
518.318	0.46	0.11
518.919	0.629	0.147
519.52	0.54	0.337
520.12	0.509	0.477
520.721	0.74	0.431
521.321	0.766	0.334
521.922	0.557	0.284
522.523	0.634	0.258
523.123	0.523	0.284
523.724	0.568	0.31
524.324	0.593	0.32
524.925	0.596	0.32
525.526	0.506	0.308
526.126	0.542	0.261
526.727	0.539	0.231
527.327	0.546	0.247
527.928	0.657	0.308
528.529	0.633	0.393
529.129	0.7	0.424
529.73	0.624	0.393
530.33	0.622	0.305
530.931	0.658	0.234
531.532	0.702	0.263
532.132	0.668	0.384
532.733	0.639	0.471
533.333	0.748	0.44
533.934	0.67	0.353
534.535	0.553	0.263
535.135	0.543	0.204
535.736	0.601	0.221
536.336	0.658	0.321
536.937	0.731	0.443
537.538	0.685	0.503
538.138	0.698	0.433
538.739	0.645	0.296
539.339	0.592	0.201
539.94	0.617	0.211
540.541	0.557	0.315
541.141	0.629	0.402
541.742	0.639	0.414
542.342	0.639	0.353
542.943	0.551	0.268
543.544	0.472	0.203
544.144	0.487	0.182
544.745	0.552	0.228
545.345	0.628	0.331
545.946	0.597	0.424
546.547	0.574	0.413
547.147	0.618	0.303
547.748	0.552	0.204
548.348	0.637	0.196
548.949	0.574	0.305
549.55	0.481	0.404
550.15	0.641	0.377
550.751	0.521	0.295
551.351	0.453	0.195
551.952	0.699	0.149
552.553	0.762	0.292
553.153	0.561	0.517
553.754	0.565	0.547
554.354	0.6	0.347
554.955	0.631	0.115
555.556	0.629	0.078
556.156	0.666	0.274
556.757	0.786	0.542
557.357	0.849	0.685
557.958	0.815	0.6
558.559	0.896	0.362
559.159	0.8	0.209
559.76	0.775	0.254
560.36	0.856	0.443
560.961	0.716	0.623
561.562	0.754	0.583
562.162	0.81	0.363
562.763	0.846	0.201
563.363	0.721	0.251
563.964	0.743	0.424
564.565	0.772	0.561
565.165	0.844	0.56
565.766	0.639	0.432
566.366	0.779	0.235
566.967	0.685	0.183
567.568	0.626	0.293
568.168	0.689	0.437
568.769	0.644	0.501
569.369	0.656	0.416
569.97	0.55	0.258
570.571	0.479	0.129
571.171	0.485	0.114
571.772	0.572	0.233
572.372	0.601	0.408
572.973	0.643	0.497
573.574	0.699	0.437
574.174	0.502	0.296
574.775	0.404	0.136
575.375	0.366	0.044
575.976	0.532	0.103
576.577	0.377	0.305
577.177	0.414	0.417
577.778	0.566	0.351
578.378	0.433	0.219
578.979	0.432	0.099
579.58	0.391	0.093
580.18	0.275	0.18
580.781	0.398	0.244
581.381	0.441	0.268
581.982	0.433	0.257
582.583	0.415	0.22
583.183	0.331	0.179
583.784	0.308	0.137
584.384	0.266	0.116
584.985	0.388	0.123
585.586	0.407	0.197
586.186	0.368	0.282
586.787	0.453	0.291
587.387	0.379	0.242
587.988	0.458	0.163
588.589	0.469	0.151
589.189	0.331	0.22
589.79	0.302	0.251
590.39	0.39	0.201
590.991	0.362	0.147
591.592	0.277	0.131
592.192	0.293	0.134
592.793	0.434	0.163
593.393	0.287	0.233
593.994	0.446	0.246
594.595	0.543	0.242
595.195	0.482	0.271
595.796	0.38	0.279
596.396	0.383	0.219
596.997	0.458	0.147
597.598	0.217	0.142
598.198	0.351	0.137
598.799	0.262	0.16
599.399	0.285	0.166
600.0	0.448	0.162
